county,countyCode,year,total_sol,city,cityCode,province,provinceCode
丘北县,532626,2015,6.539827057042741,文山壮族苗族自治州,532600,云南省,530000
西畴县,532623,2015,6.281230243549992,文山壮族苗族自治州,532600,云南省,530000
砚山县,532622,2015,7.310609000211551,文山壮族苗族自治州,532600,云南省,530000
勐海县,532822,2015,6.735437629864826,西双版纳傣族自治州,532800,云南省,530000
勐腊县,532823,2015,6.405652780922652,西双版纳傣族自治州,532800,云南省,530000
楚雄市,532301,2015,10.041482509790407,楚雄彝族自治州,532300,云南省,530000
禄丰市,532331,2015,7.253339895853277,楚雄彝族自治州,532300,云南省,530000
大理市,532901,2015,15.056854922573688,大理白族自治州,532900,云南省,530000
芒市,533103,2015,8.41066040639204,德宏傣族景颇族自治州,533100,云南省,530000
瑞丽市,533102,2015,12.076820758556734,德宏傣族景颇族自治州,533100,云南省,530000
香格里拉市,533401,2015,7.0936352916142065,迪庆藏族自治州,533400,云南省,530000
个旧市,532501,2015,10.606425692018275,红河哈尼族彝族自治州,532500,云南省,530000
开远市,532502,2015,9.15057921664584,红河哈尼族彝族自治州,532500,云南省,530000
蒙自市,532503,2015,10.951109548747507,红河哈尼族彝族自治州,532500,云南省,530000
弥勒市,532504,2015,8.48988376306922,红河哈尼族彝族自治州,532500,云南省,530000
泸水市,533301,2015,6.9066726073125375,怒江傈僳族自治州,533300,云南省,530000
文山市,532601,2015,9.562252926986373,文山壮族苗族自治州,532600,云南省,530000
景洪市,532801,2015,8.472862994410058,西双版纳傣族自治州,532800,云南省,530000
南涧彝族自治县,532926,2015,7.047689632069876,大理白族自治州,532900,云南省,530000
巍山彝族回族自治县,532927,2015,7.224163052491135,大理白族自治州,532900,云南省,530000
漾濞彝族自治县,532922,2015,6.582887641361199,大理白族自治州,532900,云南省,530000
维西傈僳族自治县,533423,2015,6.711573009485484,迪庆藏族自治州,533400,云南省,530000
河口瑶族自治县,532532,2015,7.037118789787382,红河哈尼族彝族自治州,532500,云南省,530000
金平苗族瑶族傣族自治县,532530,2015,6.427579766536965,红河哈尼族彝族自治州,532500,云南省,530000
屏边苗族自治县,532523,2015,6.526269107460401,红河哈尼族彝族自治州,532500,云南省,530000
贡山独龙族怒族自治县,533324,2015,6.3249092714475275,怒江傈僳族自治州,533300,云南省,530000
兰坪白族普米族自治县,533325,2015,7.198399069793965,怒江傈僳族自治州,533300,云南省,530000
安图县,222426,2015,7.654673776365921,延边朝鲜族自治州,222400,吉林省,220000
汪清县,222424,2015,6.780267605656615,延边朝鲜族自治州,222400,吉林省,220000
敦化市,222403,2015,7.416264183145772,延边朝鲜族自治州,222400,吉林省,220000
和龙市,222406,2015,7.561558373931635,延边朝鲜族自治州,222400,吉林省,220000
珲春市,222404,2015,10.597866707856538,延边朝鲜族自治州,222400,吉林省,220000
龙井市,222405,2015,8.161821469764577,延边朝鲜族自治州,222400,吉林省,220000
图们市,222402,2015,7.907381362852735,延边朝鲜族自治州,222400,吉林省,220000
延吉市,222401,2015,15.015954099219543,延边朝鲜族自治州,222400,吉林省,220000
阿坝县,513231,2015,7.862460315951561,阿坝藏族羌族自治州,513200,四川省,510000
黑水县,513228,2015,6.9015485099853615,阿坝藏族羌族自治州,513200,四川省,510000
红原县,513233,2015,6.4179729775432905,阿坝藏族羌族自治州,513200,四川省,510000
金川县,513226,2015,6.162641021818001,阿坝藏族羌族自治州,513200,四川省,510000
九寨沟县,513225,2015,6.817149638372597,阿坝藏族羌族自治州,513200,四川省,510000
理县,513222,2015,6.545797688051099,阿坝藏族羌族自治州,513200,四川省,510000
茂县,513223,2015,7.156165135740252,阿坝藏族羌族自治州,513200,四川省,510000
壤塘县,513230,2015,6.53293034371266,阿坝藏族羌族自治州,513200,四川省,510000
若尔盖县,513232,2015,6.475787456356026,阿坝藏族羌族自治州,513200,四川省,510000
松潘县,513224,2015,6.808146648611122,阿坝藏族羌族自治州,513200,四川省,510000
汶川县,513221,2015,7.0404679801955234,阿坝藏族羌族自治州,513200,四川省,510000
小金县,513227,2015,6.580137808548075,阿坝藏族羌族自治州,513200,四川省,510000
巴塘县,513335,2015,6.332273585740392,甘孜藏族自治州,513300,四川省,510000
白玉县,513331,2015,6.7181093514808445,甘孜藏族自治州,513300,四川省,510000
丹巴县,513323,2015,6.425824086778955,甘孜藏族自治州,513300,四川省,510000
道孚县,513326,2015,6.817714148987079,甘孜藏族自治州,513300,四川省,510000
稻城县,513337,2015,7.143235694335029,甘孜藏族自治州,513300,四川省,510000
得荣县,513338,2015,6.220793902731192,甘孜藏族自治州,513300,四川省,510000
德格县,513330,2015,6.167324306898774,甘孜藏族自治州,513300,四川省,510000
甘孜县,513328,2015,7.8559079682828505,甘孜藏族自治州,513300,四川省,510000
九龙县,513324,2015,6.282331729062853,甘孜藏族自治州,513300,四川省,510000
理塘县,513334,2015,6.207485329779925,甘孜藏族自治州,513300,四川省,510000
炉霍县,513327,2015,6.67763842129997,甘孜藏族自治州,513300,四川省,510000
泸定县,513322,2015,7.105653871864336,甘孜藏族自治州,513300,四川省,510000
色达县,513333,2015,6.365991409251356,甘孜藏族自治州,513300,四川省,510000
石渠县,513332,2015,6.677515314822948,甘孜藏族自治州,513300,四川省,510000
乡城县,513336,2015,6.6236195035564505,甘孜藏族自治州,513300,四川省,510000
新龙县,513329,2015,6.1399642978919715,甘孜藏族自治州,513300,四川省,510000
雅江县,513325,2015,6.5071257145938945,甘孜藏族自治州,513300,四川省,510000
布拖县,513429,2015,6.318623541424311,凉山彝族自治州,513400,四川省,510000
德昌县,513424,2015,7.081145716389956,凉山彝族自治州,513400,四川省,510000
甘洛县,513435,2015,6.387438076676031,凉山彝族自治州,513400,四川省,510000
会东县,513426,2015,7.074123551796642,凉山彝族自治州,513400,四川省,510000
金阳县,513430,2015,6.2589095293718655,凉山彝族自治州,513400,四川省,510000
雷波县,513437,2015,7.469661546529159,凉山彝族自治州,513400,四川省,510000
美姑县,513436,2015,6.240374944121592,凉山彝族自治州,513400,四川省,510000
冕宁县,513433,2015,6.9209860659415705,凉山彝族自治州,513400,四川省,510000
宁南县,513427,2015,8.253152418852185,凉山彝族自治州,513400,四川省,510000
普格县,513428,2015,6.324756835283568,凉山彝族自治州,513400,四川省,510000
喜德县,513432,2015,6.466748793590837,凉山彝族自治州,513400,四川省,510000
盐源县,513423,2015,6.850199499620943,凉山彝族自治州,513400,四川省,510000
越西县,513434,2015,6.623888144660726,凉山彝族自治州,513400,四川省,510000
昭觉县,513431,2015,6.3961349604079905,凉山彝族自治州,513400,四川省,510000
马尔康市,513201,2015,6.683472289700166,阿坝藏族羌族自治州,513200,四川省,510000
康定市,513301,2015,7.080165476953683,甘孜藏族自治州,513300,四川省,510000
会理市,513425,2015,6.9080480228400765,凉山彝族自治州,513400,四川省,510000
西昌市,513401,2015,12.2744824316057,凉山彝族自治州,513400,四川省,510000
木里藏族自治县,513422,2015,6.373659823743468,凉山彝族自治州,513400,四川省,510000
巴东县,422823,2015,6.783671622495153,恩施土家族苗族自治州,422800,湖北省,420000
鹤峰县,422828,2015,6.539712389380531,恩施土家族苗族自治州,422800,湖北省,420000
建始县,422822,2015,7.154917423002534,恩施土家族苗族自治州,422800,湖北省,420000
来凤县,422827,2015,9.349235809927844,恩施土家族苗族自治州,422800,湖北省,420000
咸丰县,422826,2015,6.67210539856201,恩施土家族苗族自治州,422800,湖北省,420000
宣恩县,422825,2015,6.73337674000898,恩施土家族苗族自治州,422800,湖北省,420000
恩施市,422801,2015,8.141807123714342,恩施土家族苗族自治州,422800,湖北省,420000
利川市,422802,2015,7.683912461150443,恩施土家族苗族自治州,422800,湖北省,420000
保靖县,433125,2015,6.871442062613602,湘西土家族苗族自治州,433100,湖南省,430000
凤凰县,433123,2015,7.545267208689506,湘西土家族苗族自治州,433100,湖南省,430000
古丈县,433126,2015,6.572632288506909,湘西土家族苗族自治州,433100,湖南省,430000
花垣县,433124,2015,7.0310147406380725,湘西土家族苗族自治州,433100,湖南省,430000
龙山县,433130,2015,7.748713667394946,湘西土家族苗族自治州,433100,湖南省,430000
泸溪县,433122,2015,6.7976727966817165,湘西土家族苗族自治州,433100,湖南省,430000
永顺县,433127,2015,6.558597720587573,湘西土家族苗族自治州,433100,湖南省,430000
吉首市,433101,2015,11.16025477103755,湘西土家族苗族自治州,433100,湖南省,430000
迭部县,623024,2015,6.264191427424212,甘南藏族自治州,623000,甘肃省,620000
临潭县,623021,2015,6.260491599275326,甘南藏族自治州,623000,甘肃省,620000
碌曲县,623026,2015,6.3769452476980435,甘南藏族自治州,623000,甘肃省,620000
玛曲县,623025,2015,6.41385468643429,甘南藏族自治州,623000,甘肃省,620000
夏河县,623027,2015,6.293152720371337,甘南藏族自治州,623000,甘肃省,620000
舟曲县,623023,2015,6.316642909758825,甘南藏族自治州,623000,甘肃省,620000
卓尼县,623022,2015,6.620470042992106,甘南藏族自治州,623000,甘肃省,620000
广河县,622924,2015,6.978757265058363,临夏回族自治州,622900,甘肃省,620000
和政县,622925,2015,6.696099579684113,临夏回族自治州,622900,甘肃省,620000
康乐县,622922,2015,6.649358264382043,临夏回族自治州,622900,甘肃省,620000
临夏县,622921,2015,7.628147500273319,临夏回族自治州,622900,甘肃省,620000
永靖县,622923,2015,7.61361702989549,临夏回族自治州,622900,甘肃省,620000
合作市,623001,2015,8.641276542318616,甘南藏族自治州,623000,甘肃省,620000
临夏市,622901,2015,28.122239399293306,临夏回族自治州,622900,甘肃省,620000
东乡族自治县,622926,2015,6.519808373769924,临夏回族自治州,622900,甘肃省,620000
积石山保安族东乡族撒拉族自治县,622927,2015,6.605593065038488,临夏回族自治州,622900,甘肃省,620000
岑巩县,522626,2015,6.932684113890138,黔东南苗族侗族自治州,522600,贵州省,520000
从江县,522633,2015,6.395320373134754,黔东南苗族侗族自治州,522600,贵州省,520000
丹寨县,522636,2015,8.843363403362194,黔东南苗族侗族自治州,522600,贵州省,520000
黄平县,522622,2015,7.517501510871247,黔东南苗族侗族自治州,522600,贵州省,520000
剑河县,522629,2015,6.865106107455272,黔东南苗族侗族自治州,522600,贵州省,520000
锦屏县,522628,2015,6.850602892651188,黔东南苗族侗族自治州,522600,贵州省,520000
雷山县,522634,2015,6.781121299449829,黔东南苗族侗族自治州,522600,贵州省,520000
黎平县,522631,2015,6.610699694532667,黔东南苗族侗族自治州,522600,贵州省,520000
麻江县,522635,2015,7.555686421833904,黔东南苗族侗族自治州,522600,贵州省,520000
榕江县,522632,2015,7.394484323476084,黔东南苗族侗族自治州,522600,贵州省,520000
三穗县,522624,2015,7.485611525765212,黔东南苗族侗族自治州,522600,贵州省,520000
施秉县,522623,2015,7.314086655817737,黔东南苗族侗族自治州,522600,贵州省,520000
台江县,522630,2015,7.233156418608746,黔东南苗族侗族自治州,522600,贵州省,520000
天柱县,522627,2015,7.716532080935825,黔东南苗族侗族自治州,522600,贵州省,520000
镇远县,522625,2015,7.736682658277624,黔东南苗族侗族自治州,522600,贵州省,520000
独山县,522726,2015,7.524088057468349,黔南布依族苗族自治州,522700,贵州省,520000
贵定县,522723,2015,8.075145989620601,黔南布依族苗族自治州,522700,贵州省,520000
惠水县,522731,2015,8.04108283445925,黔南布依族苗族自治州,522700,贵州省,520000
荔波县,522722,2015,7.029435578575225,黔南布依族苗族自治州,522700,贵州省,520000
龙里县,522730,2015,9.302166168903593,黔南布依族苗族自治州,522700,贵州省,520000
罗甸县,522728,2015,6.970971652228342,黔南布依族苗族自治州,522700,贵州省,520000
平塘县,522727,2015,6.567472418227202,黔南布依族苗族自治州,522700,贵州省,520000
瓮安县,522725,2015,9.077806990048632,黔南布依族苗族自治州,522700,贵州省,520000
长顺县,522729,2015,6.777126935472625,黔南布依族苗族自治州,522700,贵州省,520000
安龙县,522328,2015,7.896097446305534,黔西南布依族苗族自治州,522300,贵州省,520000
册亨县,522327,2015,6.963313247075053,黔西南布依族苗族自治州,522300,贵州省,520000
普安县,522323,2015,7.004149539937312,黔西南布依族苗族自治州,522300,贵州省,520000
晴隆县,522324,2015,7.037174119693383,黔西南布依族苗族自治州,522300,贵州省,520000
望谟县,522326,2015,6.915403192272015,黔西南布依族苗族自治州,522300,贵州省,520000
贞丰县,522325,2015,7.541681249453143,黔西南布依族苗族自治州,522300,贵州省,520000
凯里市,522601,2015,12.122981322035539,黔东南苗族侗族自治州,522600,贵州省,520000
都匀市,522701,2015,10.52401907660197,黔南布依族苗族自治州,522700,贵州省,520000
福泉市,522702,2015,8.830002563529163,黔南布依族苗族自治州,522700,贵州省,520000
兴仁市,522302,2015,7.557295812625948,黔西南布依族苗族自治州,522300,贵州省,520000
兴义市,522301,2015,12.253966129564214,黔西南布依族苗族自治州,522300,贵州省,520000
三都水族自治县,522732,2015,6.793401522725523,黔南布依族苗族自治州,522700,贵州省,520000
班玛县,632622,2015,6.276315789473684,果洛藏族自治州,632600,青海省,630000
达日县,632624,2015,6.2570429660273845,果洛藏族自治州,632600,青海省,630000
甘德县,632623,2015,6.152313539472327,果洛藏族自治州,632600,青海省,630000
久治县,632625,2015,6.185863349206692,果洛藏族自治州,632600,青海省,630000
玛多县,632626,2015,6.293483098442302,果洛藏族自治州,632600,青海省,630000
玛沁县,632621,2015,6.706217890676235,果洛藏族自治州,632600,青海省,630000
刚察县,632224,2015,6.276695345756654,海北藏族自治州,632200,青海省,630000
海晏县,632223,2015,8.310679834371378,海北藏族自治州,632200,青海省,630000
祁连县,632222,2015,6.23811552423939,海北藏族自治州,632200,青海省,630000
共和县,632521,2015,6.409514790024285,海南藏族自治州,632500,青海省,630000
贵德县,632523,2015,6.60079211970792,海南藏族自治州,632500,青海省,630000
贵南县,632525,2015,6.28082929456112,海南藏族自治州,632500,青海省,630000
同德县,632522,2015,6.176662206182502,海南藏族自治州,632500,青海省,630000
兴海县,632524,2015,6.348432509402309,海南藏族自治州,632500,青海省,630000
都兰县,632822,2015,6.348676060813812,海西蒙古族藏族自治州,632800,青海省,630000
天峻县,632823,2015,6.292602702530356,海西蒙古族藏族自治州,632800,青海省,630000
乌兰县,632821,2015,6.856639734447101,海西蒙古族藏族自治州,632800,青海省,630000
尖扎县,632322,2015,8.680463887857908,黄南藏族自治州,632300,青海省,630000
泽库县,632323,2015,6.302059284474478,黄南藏族自治州,632300,青海省,630000
称多县,632723,2015,6.08657528164715,玉树藏族自治州,632700,青海省,630000
囊谦县,632725,2015,6.804232804232805,玉树藏族自治州,632700,青海省,630000
曲麻莱县,632726,2015,6.076672448840183,玉树藏族自治州,632700,青海省,630000
杂多县,632722,2015,6.193460490463215,玉树藏族自治州,632700,青海省,630000
治多县,632724,2015,6.113363254360044,玉树藏族自治州,632700,青海省,630000
海西蒙古族藏族自治州直辖,632825,2015,6.499766208693326,海西蒙古族藏族自治州,632800,青海省,630000
德令哈市,632802,2015,8.309293348003289,海西蒙古族藏族自治州,632800,青海省,630000
格尔木市,632801,2015,7.765107507779526,海西蒙古族藏族自治州,632800,青海省,630000
茫崖市,632803,2015,6.511196471388727,海西蒙古族藏族自治州,632800,青海省,630000
同仁市,632301,2015,7.119437504674995,黄南藏族自治州,632300,青海省,630000
玉树市,632701,2015,7.778577725536292,玉树藏族自治州,632700,青海省,630000
门源回族自治县,632221,2015,6.299237231432606,海北藏族自治州,632200,青海省,630000
河南蒙古族自治县,632324,2015,6.1682375117813395,黄南藏族自治州,632300,青海省,630000
博湖县,652829,2015,7.4648526179034285,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
和静县,652827,2015,6.7781469954364475,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
和硕县,652828,2015,7.056958384090597,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
轮台县,652822,2015,8.943398853939346,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
且末县,652825,2015,7.129626250299388,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
若羌县,652824,2015,6.761757542310299,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
尉犁县,652823,2015,6.919878047565437,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
精河县,652722,2015,6.96962814149188,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000
温泉县,652723,2015,6.195689725586054,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000
呼图壁县,652323,2015,7.61901879213357,昌吉回族自治州,652300,新疆维吾尔自治区,650000
吉木萨尔县,652327,2015,8.517643465487039,昌吉回族自治州,652300,新疆维吾尔自治区,650000
玛纳斯县,652324,2015,7.826006480452503,昌吉回族自治州,652300,新疆维吾尔自治区,650000
奇台县,652325,2015,7.25251973776813,昌吉回族自治州,652300,新疆维吾尔自治区,650000
阿合奇县,653023,2015,8.210623435429245,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000
阿克陶县,653022,2015,6.538449858573237,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000
乌恰县,653024,2015,6.307932485408567,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000
巩留县,654024,2015,6.737668913316655,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
霍城县,654023,2015,8.014936779098145,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
尼勒克县,654028,2015,6.563504098482993,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
特克斯县,654027,2015,6.280890978563454,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
新源县,654025,2015,7.107289389188675,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
伊宁县,654021,2015,8.827222425264178,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
昭苏县,654026,2015,6.26869853864613,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
库尔勒市,652801,2015,11.427698955887495,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
阿拉山口市,652702,2015,9.291105050611007,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000
博乐市,652701,2015,8.2957979003994,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000
昌吉市,652301,2015,11.767550669551083,昌吉回族自治州,652300,新疆维吾尔自治区,650000
阜康市,652302,2015,9.844723771144745,昌吉回族自治州,652300,新疆维吾尔自治区,650000
阿图什市,653001,2015,7.902963525969251,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000
霍尔果斯市,654004,2015,11.513325651276618,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
奎屯市,654003,2015,15.5696886889492,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
伊宁市,654002,2015,28.246223112377027,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
焉耆回族自治县,652826,2015,8.245077561807838,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000
木垒哈萨克自治县,652328,2015,7.378898232299953,昌吉回族自治州,652300,新疆维吾尔自治区,650000
察布查尔锡伯自治县,654022,2015,7.511959124692267,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000
济源市,419001,2015,11.85459472701106,济源市,419001,河南省,410000
澄迈县,469023,2015,10.897949136190483,澄迈县,469023,海南省,460000
定安县,469021,2015,8.712950489192114,定安县,469021,海南省,460000
临高县,469024,2015,8.949234183729509,临高县,469024,海南省,460000
屯昌县,469022,2015,7.312635831478275,屯昌县,469022,海南省,460000
东方市,469007,2015,9.484387102064005,东方市,469007,海南省,460000
琼海市,469002,2015,8.979225599176504,琼海市,469002,海南省,460000
万宁市,469006,2015,11.672037919605733,万宁市,469006,海南省,460000
文昌市,469005,2015,8.213327478022979,文昌市,469005,海南省,460000
五指山市,469001,2015,7.765425233952816,五指山市,469001,海南省,460000
白沙黎族自治县,469025,2015,6.986729223631936,白沙黎族自治县,469025,海南省,460000
保亭黎族苗族自治县,469029,2015,7.983403729605432,保亭黎族苗族自治县,469029,海南省,460000
昌江黎族自治县,469026,2015,10.21142572177754,昌江黎族自治县,469026,海南省,460000
乐东黎族自治县,469027,2015,7.935248630289252,乐东黎族自治县,469027,海南省,460000
陵水黎族自治县,469028,2015,14.699181370729399,陵水黎族自治县,469028,海南省,460000
琼中黎族苗族自治县,469030,2015,6.663078354351872,琼中黎族苗族自治县,469030,海南省,460000
神农架林区,429021,2015,6.188381464069845,神农架林区,429021,湖北省,420000
潜江市,429005,2015,9.280819669243343,潜江市,429005,湖北省,420000
天门市,429006,2015,8.105025968132315,天门市,429006,湖北省,420000
仙桃市,429004,2015,7.9000525713578895,仙桃市,429004,湖北省,420000
阿拉尔市,659002,2015,6.921557209599088,阿拉尔市,659002,新疆维吾尔自治区,650000
北屯市,659005,2015,11.80918930859289,北屯市,659005,新疆维吾尔自治区,650000
胡杨河市,659010,2015,6.797839868513741,胡杨河市,659010,新疆维吾尔自治区,650000
可克达拉市,659008,2015,6.576099619798392,可克达拉市,659008,新疆维吾尔自治区,650000
昆玉市,659009,2015,6.6308175757410375,昆玉市,659009,新疆维吾尔自治区,650000
石河子市,659001,2015,29.076080931995378,石河子市,659001,新疆维吾尔自治区,650000
双河市,659007,2015,7.458430885656852,双河市,659007,新疆维吾尔自治区,650000
铁门关市,659006,2015,7.562631477206823,铁门关市,659006,新疆维吾尔自治区,650000
图木舒克市,659003,2015,7.95001373778663,图木舒克市,659003,新疆维吾尔自治区,650000
五家渠市,659004,2015,15.257090185543682,五家渠市,659004,新疆维吾尔自治区,650000
新星市,659011,2015,9.216887106272582,新星市,659011,新疆维吾尔自治区,650000
大堂区,820004,2015,62.99264319495531,澳门特别行政区,820000,澳门特别行政区,820000
风顺堂区,820005,2015,63.0,澳门特别行政区,820000,澳门特别行政区,820000
花地玛堂区,820001,2015,62.9197046608214,澳门特别行政区,820000,澳门特别行政区,820000
花王堂区,820002,2015,63.0,澳门特别行政区,820000,澳门特别行政区,820000
嘉模堂区,820006,2015,62.87630973677486,澳门特别行政区,820000,澳门特别行政区,820000
路凼填海区,820007,2015,63.0,澳门特别行政区,820000,澳门特别行政区,820000
圣方济各堂区,820008,2015,62.46551724137933,澳门特别行政区,820000,澳门特别行政区,820000
望德堂区,820003,2015,63.0,澳门特别行政区,820000,澳门特别行政区,820000
北区,810013,2015,47.399713889005774,香港特别行政区,810000,香港特别行政区,810000
大埔区,810014,2015,33.90997080134098,香港特别行政区,810000,香港特别行政区,810000
东区,999077,2015,61.150300089388324,香港特别行政区,810000,香港特别行政区,810000
观塘区,810009,2015,62.98474576271187,香港特别行政区,810000,香港特别行政区,810000
黄大仙区,810008,2015,62.789674952198844,香港特别行政区,810000,香港特别行政区,810000
九龙城区,810007,2015,63.0,香港特别行政区,810000,香港特别行政区,810000
葵青区,810017,2015,62.84528661868009,香港特别行政区,810000,香港特别行政区,810000
离岛区,810018,2015,35.44261991040603,香港特别行政区,810000,香港特别行政区,810000
南区,810004,2015,52.29111168032784,香港特别行政区,810000,香港特别行政区,810000
荃湾区,810010,2015,56.73160863645206,香港特别行政区,810000,香港特别行政区,810000
沙田区,810016,2015,60.611198962007855,香港特别行政区,810000,香港特别行政区,810000
深水埗区,810006,2015,63.0,香港特别行政区,810000,香港特别行政区,810000
屯门区,810011,2015,57.241560498092554,香港特别行政区,810000,香港特别行政区,810000
湾仔区,810002,2015,62.681979764834566,香港特别行政区,810000,香港特别行政区,810000
西贡区,810015,2015,31.332672546322517,香港特别行政区,810000,香港特别行政区,810000
油尖旺区,810005,2015,63.0,香港特别行政区,810000,香港特别行政区,810000
元朗区,810012,2015,58.6615768789913,香港特别行政区,810000,香港特别行政区,810000
中西区,810001,2015,62.15192620727075,香港特别行政区,810000,香港特别行政区,810000
多伦县,152531,2016,7.75064315768383,锡林郭勒盟,152500,内蒙古自治区,150000
突泉县,152224,2016,8.942686221536086,兴安盟,152200,内蒙古自治区,150000
阿拉善右旗,152922,2016,6.256918344935006,阿拉善盟,152900,内蒙古自治区,150000
阿拉善左旗,152921,2016,7.699237543340377,阿拉善盟,152900,内蒙古自治区,150000
额济纳旗,152923,2016,7.448909501018729,阿拉善盟,152900,内蒙古自治区,150000
阿巴嘎旗,152522,2016,6.311653675407085,锡林郭勒盟,152500,内蒙古自治区,150000
东乌珠穆沁旗,152525,2016,7.130735058410136,锡林郭勒盟,152500,内蒙古自治区,150000
苏尼特右旗,152524,2016,6.7601409869083575,锡林郭勒盟,152500,内蒙古自治区,150000
苏尼特左旗,152523,2016,6.346886935270765,锡林郭勒盟,152500,内蒙古自治区,150000
太仆寺旗,152527,2016,7.205758433356689,锡林郭勒盟,152500,内蒙古自治区,150000
西乌珠穆沁旗,152526,2016,7.6302428475958815,锡林郭勒盟,152500,内蒙古自治区,150000
镶黄旗,152528,2016,6.361201329304486,锡林郭勒盟,152500,内蒙古自治区,150000
正蓝旗,152530,2016,7.334479969787227,锡林郭勒盟,152500,内蒙古自治区,150000
正镶白旗,152529,2016,6.374706487415319,锡林郭勒盟,152500,内蒙古自治区,150000
科尔沁右翼前旗,152221,2016,8.133622454872885,兴安盟,152200,内蒙古自治区,150000
科尔沁右翼中旗,152222,2016,6.507745374613358,兴安盟,152200,内蒙古自治区,150000
扎赉特旗,152223,2016,7.448863410589449,兴安盟,152200,内蒙古自治区,150000
二连浩特市,152501,2016,10.101891935225268,锡林郭勒盟,152500,内蒙古自治区,150000
锡林浩特市,152502,2016,9.898079652843004,锡林郭勒盟,152500,内蒙古自治区,150000
阿尔山市,152202,2016,8.958318123970288,兴安盟,152200,内蒙古自治区,150000
乌兰浩特市,152201,2016,12.143665411271046,兴安盟,152200,内蒙古自治区,150000
呼玛县,232721,2016,6.706505550091331,大兴安岭地区,232700,黑龙江省,230000
塔河县,232722,2016,8.182835503877849,大兴安岭地区,232700,黑龙江省,230000
加格达奇区,232718,2016,9.544831844955349,大兴安岭地区,232700,黑龙江省,230000
漠河市,232701,2016,7.38235678937282,大兴安岭地区,232700,黑龙江省,230000
措勤县,542527,2016,6.207537956139572,阿里地区,542500,西藏自治区,540000
噶尔县,542523,2016,6.969980035984521,阿里地区,542500,西藏自治区,540000
改则县,542526,2016,6.102833330844025,阿里地区,542500,西藏自治区,540000
革吉县,542525,2016,6.162374416301118,阿里地区,542500,西藏自治区,540000
普兰县,542521,2016,6.145323987006326,阿里地区,542500,西藏自治区,540000
日土县,542524,2016,6.223796389167503,阿里地区,542500,西藏自治区,540000
札达县,542522,2016,6.283658676618344,阿里地区,542500,西藏自治区,540000
阿瓦提县,652928,2016,6.873059860447074,阿克苏地区,652900,新疆维吾尔自治区,650000
拜城县,652926,2016,8.177270460131364,阿克苏地区,652900,新疆维吾尔自治区,650000
柯坪县,652929,2016,6.832398232296807,阿克苏地区,652900,新疆维吾尔自治区,650000
沙雅县,652924,2016,12.290836066380571,阿克苏地区,652900,新疆维吾尔自治区,650000
温宿县,652922,2016,7.801027705978953,阿克苏地区,652900,新疆维吾尔自治区,650000
乌什县,652927,2016,6.92153061480687,阿克苏地区,652900,新疆维吾尔自治区,650000
新和县,652925,2016,7.705096934945362,阿克苏地区,652900,新疆维吾尔自治区,650000
布尔津县,654321,2016,9.236196319018404,阿勒泰地区,654300,新疆维吾尔自治区,650000
福海县,654323,2016,9.92854165031782,阿勒泰地区,654300,新疆维吾尔自治区,650000
富蕴县,654322,2016,8.800675675675675,阿勒泰地区,654300,新疆维吾尔自治区,650000
哈巴河县,654324,2016,9.56773629390213,阿勒泰地区,654300,新疆维吾尔自治区,650000
吉木乃县,654326,2016,16.303593573648055,阿勒泰地区,654300,新疆维吾尔自治区,650000
青河县,654325,2016,7.659963266919303,阿勒泰地区,654300,新疆维吾尔自治区,650000
策勒县,653225,2016,6.86072390562468,和田地区,653200,新疆维吾尔自治区,650000
和田县,653221,2016,6.693647544225458,和田地区,653200,新疆维吾尔自治区,650000
洛浦县,653224,2016,8.193148171627598,和田地区,653200,新疆维吾尔自治区,650000
