Sgnyea,Prvcnm_id,Prvcnm,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116
2010,530000,云南省,7224.18,1108.38,3223.49,2892.31,15.3,44.6,40,15752
2010,540000,西藏自治区,507.46,68.72,163.92,274.82,13.5,32.3,54.2,17027
2010,350000,福建省,14737.12,1363.67,7522.83,5850.62,9.3,51,39.7,40025
2010,320000,江苏省,41425.48,2540.1,21753.93,17131.45,6.1,52.5,41.4,52840
2010,230000,黑龙江省,10368.6,1302.9,5204.11,3861.59,12.6,50.2,37.2,27076
2010,520000,贵州省,4602.16,625.03,1800.06,2177.07,13.6,39.1,47.3,13119
2010,150000,内蒙古自治区,11672,1095.28,6367.69,4209.02,9.4,54.6,36.1,47347
2010,140000,山西省,9200.86,554.48,5234,3412.38,6,56.9,37.1,26283
2010,450000,广西壮族自治区,9569.85,1675.06,4511.68,3383.11,17.5,47.1,35.4,20219
2010,420000,湖北省,15967.61,2147,7767.24,6053.37,13.4,48.6,37.9,27906
2010,410000,河南省,23092.36,3258.09,13226.38,6607.89,14.1,57.3,28.6,24446
2011,142,中国,487940.1805,44781.4605,227035.099,216123.621,9.1777,46.5293,44.2931,36277.1363
2011,620000,甘肃省,5020.37,678.75,2377.83,1963.79,13.5,47.4,39.1,19595
2011,140000,山西省,11237.55,641.42,6635.26,3960.87,5.7,59,35.2,31357
2011,450000,广西壮族自治区,11720.87,2047.23,5675.32,3998.33,17.5,48.4,34.1,25326
2011,540000,西藏自治区,605.83,74.47,208.79,322.57,12.3,34.5,53.2,20077
2011,440000,广东省,53210.28,2665.2,26447.38,24097.7,5,49.7,45.3,50807
2011,150000,内蒙古自治区,14359.88,1306.3,8037.69,5015.89,9.1,56,34.9,57974
2011,360000,江西省,11702.82,1391.07,6390.55,3921.2,11.9,54.6,33.5,26150
2011,310000,上海市,19195.69,124.94,7927.89,11142.86,0.7,41.3,58,82560
2011,430000,湖南省,19669.56,2768.03,9361.99,7539.54,14.1,47.6,38.3,29880
2011,630000,青海省,1670.44,155.08,975.18,540.18,9.3,58.4,32.3,29522
2011,120000,天津市,11307.28,159.72,5928.32,5219.24,1.4,52.4,46.2,85213
2011,530000,云南省,8893.12,1411.01,3780.32,3701.79,15.9,42.5,41.6,19265
2011,340000,安徽省,15300.65,2015.31,8309.38,4975.95,13.2,54.3,32.5,25659
2011,460000,海南省,2522.66,659.23,714.5,1148.93,26.1,28.3,45.5,28898
2011,650000,新疆维吾尔自治区,6610.05,1139.03,3225.9,2245.12,17.2,48.8,34,30087
2011,230000,黑龙江省,12582,1701.5,6330.53,4549.97,13.5,50.3,36.2,32819
2011,330000,浙江省,32318.85,1583.04,16555.58,14180.23,4.9,51.2,43.9,59249
2011,350000,福建省,17560.18,1612.24,9069.2,6878.74,9.2,51.6,39.2,47377
2011,640000,宁夏回族自治区,2102.21,184.14,1056.15,861.92,8.8,50.2,41,33043
2011,520000,贵州省,5701.84,726.22,2194.33,2781.29,12.7,38.5,48.8,16413
2011,130000,河北省,24515.76,2905.73,13126.86,8483.17,11.9,53.5,34.6,33969
2011,370000,山东省,45361.85,3973.85,24017.11,17370.89,8.8,52.9,38.3,47335
2011,610000,陕西省,12512.3,1220.9,6935.59,4355.81,9.8,55.4,34.8,33464
2011,410000,河南省,26931.03,3512.24,15427.08,7991.72,13,57.3,29.7,28661
2011,110000,北京市,16251.93,136.27,3752.48,12363.18,0.8,23.1,76.1,81658
2011,500000,重庆市,10011.37,844.52,5543.04,3623.81,8.4,55.4,36.2,34500
2011,210000,辽宁省,22226.7,1915.57,12152.15,8158.98,8.6,54.7,36.7,50760
2011,220000,吉林省,10568.83,1277.44,5611.48,3679.91,12.1,53.1,34.8,38460
2011,420000,湖北省,19632.26,2569.3,9815.94,7247.02,13.1,50,36.9,34197
2011,320000,江苏省,49110.27,3064.77,25203.28,20842.21,6.2,51.3,42.4,62290
2011,510000,四川省,21026.68,2983.51,11029.13,7014.04,14.2,52.5,33.4,26133
2012,142,中国,538579.9535,49084.6359,244639.0685,244856.249,9.1137,45.423,45.4633,39771.3728
2012,120000,天津市,12893.88,171.6,6663.82,6058.46,1.33,51.68,46.99,93173
2012,130000,河北省,26575.01,3186.66,14003.57,9384.78,11.99,52.69,35.31,36584
2012,140000,山西省,12112.83,698.32,6731.56,4682.95,5.77,55.57,38.66,33628
2012,150000,内蒙古自治区,15880.5788,1448.58,8801.5,5630.5,9.12,55.42,35.46,63886
2012,210000,辽宁省,24846.43,2155.82,13230.49,9460.12,8.68,53.25,38.07,56649
2012,220000,吉林省,11939.24,1412.11,6376.77,4150.36,11.83,53.41,34.76,43415
2012,230000,黑龙江省,13691.58,2113.66,6037.61,5540.31,15.44,44.1,40.47,35711
2012,310000,上海市,20181.72,127.8,7854.77,12199.15,0.63,38.92,60.45,85373
2012,320000,江苏省,54058.22,3418.29,27121.95,23517.98,6.32,50.17,43.5,68347
2012,330000,浙江省,34665.33,1667.88,17316.32,15681.13,4.81,49.95,45.24,63374
2012,340000,安徽省,17212.0506,2178.73,9404.84,5628.48,12.66,54.64,32.7,28792
2012,350000,福建省,19701.78,1776.71,10187.94,7737.13,9.02,51.71,39.27,52763
2012,360000,江西省,12948.88,1520.23,6942.59,4486.06,11.74,53.62,34.64,28800
2012,370000,山东省,50013.2449,4281.7,25735.73,19995.81,8.56,51.46,39.98,51768
2012,410000,河南省,29599.31,3769.54,16672.2,9157.57,12.74,56.33,30.94,31499
2012,420000,湖北省,22250.45,2848.77,11193.1,8208.58,12.8,50.31,36.89,38572
2012,430000,湖南省,22154.2275,3004.21,10506.42,8643.6,13.56,47.42,39.02,33480
2012,440000,广东省,57067.9177,2847.26,27700.97,26519.69,4.99,48.54,46.47,54095
2012,450000,广西壮族自治区,13035.1015,2172.37,6247.43,4615.3,16.67,47.93,35.41,27952
2012,460000,海南省,2855.54,711.54,804.47,1339.53,24.92,28.17,46.91,32377
2012,500000,重庆市,11409.6,940.01,5975.18,4494.41,8.24,52.37,39.39,38914
2012,510000,四川省,23872.8,3297.21,12333.28,8242.31,13.81,51.66,34.53,29608
2012,520000,贵州省,6852.2,891.91,2677.54,3282.75,13.02,39.08,47.91,19710
2012,530000,云南省,10309.47,1654.55,4419.2,4235.72,16.05,42.87,41.09,22195
2012,540000,西藏自治区,701.03,80.38,242.85,377.8,11.47,34.64,53.89,22936
2012,610000,陕西省,14453.68,1370.16,8073.87,5009.65,9.48,55.86,34.66,38564
2012,620000,甘肃省,5650.204,780.5,2600.09,2269.61,13.81,46.02,40.17,21978
2012,630000,青海省,1893.54,176.91,1092.34,624.29,9.34,57.69,32.97,33181
2012,640000,宁夏回族自治区,2341.29,199.4,1159.37,982.52,8.52,49.52,41.96,36394
2012,650000,新疆维吾尔自治区,7505.31,1320.57,3481.56,2703.18,17.6,46.39,36.02,33796
2012,110000,北京市,17879.4,150.2,4059.27,13669.93,0.84,22.7,76.46,87475
2013,142,中国,592963.2295,53028.0729,261951.6139,277983.5428,8.9429,44.1767,46.8804,43496.6132
2013,120000,天津市,14442.01,188.45,7276.68,6905.03,1.3,50.6,48.1,100105.4288
2013,410000,河南省,32191.2999,4058.98,17806.39,10290.49,12.6,55.4,32,34211.4883
2013,510000,四川省,26392.07,3425.61,13579.03,9256.13,13,51.7,35.2,32617
2013,500000,重庆市,12783.26,1016.74,6397.92,5242.03,8,50.5,41.4,43223
2013,450000,广西壮族自治区,14449.904,2343.57,6863.04,5171.39,16.3,47.7,36,30741.2063
2013,350000,福建省,21868.49,1936.31,11315.3,8508.03,8.9,52,39.1,58145
2013,370000,山东省,55230.3249,4742.63,27422.47,22519.23,8.7,50.1,41.2,56884.9371
2013,320000,江苏省,59753.37,3646.08,29094.03,26421.64,6.2,49.2,44.7,75354
2013,460000,海南省,3177.56,756.47,871.29,1518.7,24,27.7,48.3,35663
2013,610000,陕西省,16205.45,1526.05,8911.64,5607.52,9.5,55.5,34.9,43117
2013,650000,新疆维吾尔自治区,8443.84,1468.29,3765.97,3125.98,17.6,45,37.4,37552.5452
2013,360000,江西省,14410.19,1636.49,7671.38,5030.63,11.4,53.5,35.1,31930
2013,330000,浙江省,37756.58,1784.62,18446.65,17337.22,4.8,49.1,46.1,68804.7198
2013,430000,湖南省,24621.67,3099.23,11517.35,9885.09,12.6,47,40.3,36943
2013,230000,黑龙江省,14454.9056,2516.79,5918.22,5947.92,17.5,41.1,41.4,37696.9665
2013,640000,宁夏回族自治区,2577.57,222.98,1264.96,1077.12,8.7,49.3,42,39613
2013,420000,湖北省,24791.83,3098.16,12171.56,9398.77,12.6,49.3,38.1,42825.76
2013,140000,山西省,12665.25,773.81,6792.68,5035.75,6.1,53.9,40,34983.8343
2013,620000,甘肃省,6330.6923,879.37,2821.04,2567.6,14,45,41,24538.8511
2013,630000,青海省,2122.06,207.59,1204.31,689.15,9.9,57.3,32.8,36875
2013,130000,河北省,28442.95,3500.42,14762.1,10038.89,12.4,52.2,35.5,38909
2013,530000,云南省,11832.31,1895.34,4927.82,4897.75,16.2,42,41.8,25322
2013,110000,北京市,19800.81,161.83,4352.3,14986.43,0.8,22.3,76.9,94647.8813
2013,440000,广东省,62474.79,3047.51,29427.49,29688.97,4.9,47.3,47.8,58833
2013,310000,上海市,21818.15,129.28,8027.77,13445.07,0.6,37.2,62.2,90993
2013,150000,内蒙古自治区,16916.5029,1599.41,9084.19,6148.78,9.5,54,36.5,67835.6008
2013,340000,安徽省,19229.3371,2348.09,10403.96,6286.82,12.3,54.6,33,32000.8938
2013,520000,贵州省,8086.86,1029.05,3243.7,3734.04,12.9,40.5,46.6,23151
2013,540000,西藏自治区,815.67,86.82,292.92,427.93,10.7,36.3,53,26326
2013,210000,辽宁省,27213.22,2321.63,14269.46,10486.56,8.6,52.7,38.7,61996.1727
2013,220000,吉林省,13046.4,1509.34,6858.23,4613.89,11.6,52.8,35.5,47428
2014,142,中国,643563.1045,55626.3216,277282.8197,310653.9632,8.6435,43.0856,48.2709,46911.7187
2014,500000,重庆市,14262.6,1061.03,6529.06,6672.51,7.4392,45.7775,46.7833,47850
2014,110000,北京市,21330.83,158.99,4544.8,16627.04,0.7454,21.3063,77.9484,99995
2014,120000,天津市,15726.93,199.9,7731.85,7795.18,1.2711,49.1631,49.5658,105231.3467
2014,150000,内蒙古自治区,17770.1888,1627.852,9119.79,7022.5468,9.1606,51.3207,39.5187,71046.3688
2014,530000,云南省,12814.59,1990.07,5281.82,5542.7,15.5297,41.2172,43.253,27263.6349
2014,310000,上海市,23567.6953,124.26,8167.7108,15275.7245,0.5272,34.6564,64.8164,97370
2014,410000,河南省,34938.24,4160.01,17816.56,12961.67,11.9068,50.9944,37.0988,37071.7173
2014,450000,广西壮族自治区,15672.8933,2413.438,7324.964,5934.4913,15.3988,46.7365,37.8647,33089.609
2014,330000,浙江省,40173.03,1777.18,19175.06,19220.79,4.4238,47.7312,47.845,73002.0534
2014,360000,江西省,15714.63,1683.72,8247.93,5782.98,10.7143,52.4857,36.8,34674
2014,610000,陕西省,17689.94,1564.94,9577.24,6547.76,8.8465,54.1395,37.014,46929
2014,650000,新疆维吾尔自治区,9273.46,1538.6,3948.96,3785.9,16.5914,42.5835,40.8251,40648
2014,510000,四川省,28536.66,3531.05,13962.41,11043.2,12.3737,48.928,38.6983,35128
2014,350000,福建省,24055.76,2014.8,12515.36,9525.6,8.3755,52.0265,39.598,63472
2014,460000,海南省,3500.72,809.52,875.97,1815.23,23.1244,25.0226,51.853,38923.7
2014,630000,青海省,2303.32,215.93,1234.31,853.08,9.3747,53.5883,37.037,39671
2014,320000,江苏省,65088.32,3634.33,30854.5,30599.49,5.5837,47.4041,47.0123,81874
2014,140000,山西省,12761.49,788.89,6293.91,5678.69,6.1818,49.3196,44.4986,35070
2014,370000,山东省,59426.5902,4798.36,28788.1074,25840.1228,8.0744,48.4431,43.4824,60879.1048
2014,640000,宁夏回族自治区,2752.1,216.99,1341.24,1193.87,7.8845,48.7351,43.3803,41834
2014,430000,湖南省,27037.3212,3148.7453,12482.0641,11406.5118,11.6459,46.1661,42.188,40270.5443
2014,130000,河北省,29421.15,3447.46,15012.85,10960.84,11.7176,51.0274,37.255,39984
2014,620000,甘肃省,6836.8208,900.76,2926.4508,3009.613,13.1751,42.8043,44.0207,26432.9157
2014,230000,黑龙江省,15039.3764,2611.36,5544.4064,6883.61,17.3635,36.8659,45.7706,39226.3339
2014,420000,湖北省,27379.2176,3176.89,12852.4003,11349.9273,11.6033,46.9422,41.4545,47144.6
2014,210000,辽宁省,28626.58,2285.75,14384.64,11956.19,7.9847,50.2492,41.766,65201.1844
2014,540000,西藏自治区,920.8326,91.6413,336.8419,492.3451,9.952,36.5801,53.4674,29252
2014,340000,安徽省,20848.7476,2392.3905,11077.675,7378.6821,11.475,53.1335,35.3915,34424.6122
2014,520000,贵州省,9266.39,1280.45,3857.44,4128.5,13.8182,41.6283,44.5535,26437
2014,440000,广东省,67809.85,3166.82,31419.75,33223.28,4.6701,46.3351,48.9948,63469
2014,220000,吉林省,13803.14,1524.01,7286.59,4992.54,11.041,52.7894,36.1696,50160
2015,142,中国,688858.218,57774.6413,281338.9267,349744.65,8.387,40.8413,50.7716,49922.3268
2015,320000,江苏省,70116.38,3986.05,32044.45,34085.88,5.6849,45.7018,48.6133,87995
2015,520000,贵州省,10502.56,1640.61,4147.83,4714.12,15.621,39.4935,44.8854,29847.2478
2015,220000,吉林省,14063.13,1596.28,7005.71,5461.14,11.3508,49.8162,38.833,51086
2015,610000,陕西省,18021.8609,1597.63,9082.13,7342.1009,8.865,50.3951,40.74,47626
2015,150000,内蒙古自治区,17831.5088,1617.4219,9000.577,7213.5099,9.0706,50.4757,40.4537,71100.5442
2015,110000,北京市,23014.59,140.21,4542.64,18331.74,0.6092,19.7381,79.6527,106497
2015,210000,辽宁省,28669.016,2384.03,13041.97,13243.016,8.3157,45.4915,46.1928,65354.4122
2015,310000,上海市,25123.45,109.82,7991,17022.63,0.4371,31.8069,67.7559,103795.536
2015,410000,河南省,37002.16,4209.56,17917.37,14875.23,11.3765,48.4225,40.201,39122.61
2015,530000,云南省,13619.17,2055.78,5416.12,6147.27,15.0948,39.7684,45.1369,28806
2015,440000,广东省,72812.55,3345.54,32613.54,36853.47,4.5947,44.7911,50.6142,67503
2015,130000,河北省,29806.11,3439.45,14386.87,11979.79,11.5394,48.2682,40.1924,40255
2015,140000,山西省,12766.49,783.16,5194.27,6789.06,6.1345,40.6868,53.1788,34918.71
2015,620000,甘肃省,6790.3169,954.09,2494.7675,3341.4594,14.0507,36.7401,49.2092,26165.2608
2015,630000,青海省,2417.05,208.93,1207.31,1000.81,8.644,49.9497,41.4063,41252
2015,510000,四川省,30053.1,3677.3,13248.08,13127.72,12.236,44.0822,43.6817,36775
2015,330000,浙江省,42886.49,1832.91,19711.67,21341.91,4.2739,45.9624,49.7637,77643.6861
2015,360000,江西省,16723.78,1772.98,8411.57,6539.23,10.6016,50.2971,39.1014,36724
2015,500000,重庆市,15717.27,1150.15,7069.37,7497.75,7.3177,44.9784,47.7039,52321
2015,450000,广西壮族自治区,16803.12,2565.45,7717.52,6520.15,15.2677,45.9291,38.8032,35190
2015,120000,天津市,16538.19,208.82,7704.22,8625.15,1.2627,46.5844,52.1529,107960.0883
2015,370000,山东省,63002.3325,4979.0794,29485.9021,28537.3509,7.903,46.8013,45.2957,64168.3001
2015,350000,福建省,25979.82,2118.1,13064.82,10796.9,8.1529,50.2883,41.5588,67965.5199
2015,460000,海南省,3702.76,854.72,875.82,1972.22,23.0833,23.6532,53.2635,40818
2015,430000,湖南省,28902.2139,3331.6211,12810.8214,12759.7713,11.5272,44.3247,44.1481,42753.86
2015,340000,安徽省,22005.63,2456.69,10946.8273,8602.1127,11.1639,49.7456,39.0905,35996.5641
2015,650000,新疆维吾尔自治区,9324.8,1559.08,3596.4,4169.32,16.7197,38.5681,44.7122,40036
2015,230000,黑龙江省,15083.67,2633.5,4798.08,7652.09,17.4593,31.8098,50.731,39461.5644
2015,640000,宁夏回族自治区,2911.77,237.76,1379.6,1294.41,8.1655,47.3801,44.4544,43805
2015,540000,西藏自治区,1026.3911,98.04,376.187,552.1641,9.5519,36.6514,53.7967,31999
2015,420000,湖北省,29550.1881,3309.84,13503.5569,12736.7912,11.2007,45.697,43.1022,50653.85
2016,142,中国,746395.0595,60139.1961,295427.8034,390828.06,8.0573,39.5806,52.3621,53782.9974
2016,460000,海南省,4053.2,948.35,905.95,2198.9,23.3976,22.3515,54.251,44347
2016,640000,宁夏回族自治区,3168.59,241.6,1488.44,1438.55,7.6248,46.9748,45.4003,47194
2016,340000,安徽省,24407.62,2567.72,11821.58,10018.32,10.5201,48.434,41.0459,39561
2016,430000,湖南省,31551.37,3578.37,13341.17,14631.83,11.3414,42.284,46.3746,46382
2016,650000,新疆维吾尔自治区,9649.7,1648.97,3647.01,4353.72,17.0883,37.794,45.1177,40564
2016,230000,黑龙江省,15386.09,2670.46,4400.69,8314.94,17.3563,28.6017,54.0419,40432
2016,540000,西藏自治区,1151.41,115.78,429.17,606.46,10.0555,37.2734,52.6711,35184
2016,420000,湖北省,32665.38,3659.33,14654.38,14351.67,11.2025,44.8621,43.9354,55665
2016,320000,江苏省,77388.28,4077.18,34619.5,38691.6,5.2685,44.7348,49.9967,96887
2016,310000,上海市,28178.65,109.47,8406.28,19662.9,0.3885,29.8321,69.7794,116562
2016,530000,云南省,14788.42,2195.11,5690.16,6903.15,14.8434,38.4771,46.6794,31093
2016,440000,广东省,80854.91,3694.37,35109.66,42050.88,4.5691,43.423,52.0078,74016
2016,220000,吉林省,14776.8,1498.52,7004.95,6273.33,10.141,47.4051,42.4539,53868
2016,110000,北京市,25669.13,129.79,4944.44,20594.9,0.5056,19.2622,80.2322,118198
2016,360000,江西省,18499,1904.53,8829.54,7764.93,10.2953,47.7298,41.9749,40400
2016,210000,辽宁省,22246.9,2173.06,8606.54,11467.3,9.7679,38.6865,51.5456,50791
2016,520000,贵州省,11776.73,1846.19,4669.53,5261.01,15.6766,39.6505,44.6729,33246
2016,610000,陕西省,19399.59,1693.85,9490.72,8215.02,8.7314,48.9223,42.3464,51015
2016,150000,内蒙古自治区,18128.1,1637.39,8553.63,7937.08,9.0323,47.1844,43.7833,72064
2016,630000,青海省,2572.49,221.19,1249.98,1101.32,8.5983,48.5903,42.8114,43531
2016,410000,河南省,40471.79,4286.21,19275.82,16909.76,10.5906,47.6278,41.7816,42575
2016,350000,福建省,28810.58,2363.22,14093.47,12353.89,8.2026,48.9177,42.8797,74707
2016,370000,山东省,68024.49,4929.13,31343.67,31751.69,7.2461,46.077,46.6769,68733
2016,130000,河北省,32070.45,3492.81,15256.93,13320.71,10.8911,47.5732,41.5358,43062
2016,140000,山西省,13050.41,784.78,5028.99,7236.64,6.0135,38.5351,55.4514,35532
2016,620000,甘肃省,7200.37,983.39,2515.56,3701.42,13.6575,34.9365,51.406,27643
2016,330000,浙江省,47251.36,1965.18,21194.61,24091.57,4.159,44.855,50.986,84916
2016,500000,重庆市,17740.59,1303.24,7898.92,8538.43,7.3461,44.5246,48.1293,58502
2016,450000,广西壮族自治区,18317.64,2796.8,8273.66,7247.18,15.2683,45.1677,39.5639,38027
2016,120000,天津市,17885.39,220.22,7571.35,10093.82,1.2313,42.3326,56.4361,115053
2016,510000,四川省,32934.54,3929.33,13448.92,15556.29,11.9307,40.8353,47.234,40003
2017,142,中国,832035.9486,62099.544,331580.4572,438355.9474,7.4636,39.8517,52.6847,59592.2511
2017,340000,安徽省,27018,2582.2659,12838.2785,11597.4508,9.5576,47.5175,42.9249,43401.3638
2017,460000,海南省,4462.54,962.84,996.35,2503.35,21.5761,22.327,56.097,48430
2017,650000,新疆维吾尔自治区,10881.96,1551.84,4330.89,4999.23,14.2607,39.7988,45.9405,44941
2017,230000,黑龙江省,15902.6817,2965.25,4060.6017,8876.83,18.6462,25.5341,55.8197,41916
2017,420000,湖北省,35478.09,3528.96,15441.75,16507.38,9.9469,43.5248,46.5284,60199
2017,640000,宁夏回族自治区,3443.56,250.62,1580.57,1612.37,7.2779,45.8993,46.8228,50765
2017,430000,湖南省,33902.96,2998.4,14145.49,16759.07,8.8441,41.7235,49.4325,49558
2017,370000,山东省,72634.1491,4832.7119,32942.8429,34858.6,6.6535,45.3545,47.992,72807.1389
2017,530000,云南省,16376.34,2338.37,6204.97,7833,14.279,37.8898,47.8312,34221
2017,350000,福建省,32182.09,2215.13,15354.29,14612.67,6.8831,47.7107,45.4062,82677
2017,440000,广东省,89705.23,3611.44,38008.06,48085.73,4.0259,42.3699,53.6042,80932
2017,310000,上海市,30632.99,110.78,9330.67,21191.54,0.3616,30.4595,69.1788,126634.15
2017,330000,浙江省,51768.26,1933.92,22232.08,27602.26,3.7357,42.9454,53.3189,92057.0108
2017,220000,吉林省,14944.53,1095.36,6998.51,6850.66,7.3295,46.8299,45.8406,54838
2017,520000,贵州省,13540.8256,2032.2737,5428.1389,6080.42,15.0085,40.0872,44.9043,37956.0633
2017,210000,辽宁省,23409.24,1902.28,9199.8,12307.16,8.1262,39.2999,52.5739,53526.6544
2017,360000,江西省,20006.31,1835.26,9627.98,8543.07,9.1734,48.1247,42.7019,43424.3703
2017,540000,西藏自治区,1310.92,122.72,513.65,674.55,9.3614,39.1824,51.4562,39267
2017,320000,江苏省,85869.76,4045.16,38654.87,43169.73,4.7108,45.0157,50.2735,107150
2017,610000,陕西省,21898.81,1741.45,10882.88,9274.48,7.9523,49.6962,42.3515,57266.31
2017,150000,内蒙古自治区,16096.21,1649.77,6399.68,8046.76,10.2494,39.7589,49.9916,63764
2017,410000,河南省,44552.83,4139.29,21105.52,19308.02,9.2907,47.3719,43.3374,46674
2017,630000,青海省,2624.83,238.41,1162.41,1224.01,9.0829,44.2852,46.632,44047
2017,130000,河北省,34016.32,3129.98,15846.21,15040.13,9.2014,46.5841,44.2145,45387
2017,140000,山西省,15528.42,719.16,6778.89,8030.37,4.6313,43.6547,51.714,42060
2017,620000,甘肃省,7459.8995,859.7523,2561.7919,4038.3554,11.525,34.3408,54.1342,28496.501
2017,510000,四川省,36980.22,4262.35,14328.13,18389.74,11.526,38.7454,49.7286,44651.32
2017,500000,重庆市,19424.73,1276.09,8584.61,9564.03,6.5694,44.1942,49.2364,63442
2017,450000,广西壮族自治区,18523.26,2878.3,7450.85,8194.11,15.5388,40.2243,44.2369,38102
2017,110000,北京市,28014.94,120.42,5326.76,22567.76,0.4298,19.014,80.5562,128994.1063
2017,120000,天津市,18549.19,168.96,7593.5931,10786.6369,0.9109,40.9376,58.1515,118943.5683
2018,500000,重庆市,20363.19,1378.2747,8328.79,10656.1253,6.77,40.9,52.33,65932.7242
2018,450000,广西壮族自治区,20352.51,3019.37,8072.94,9260.2,14.84,39.67,45.5,41489.1652
2018,460000,海南省,4832.05,1000.11,1095.79,2736.15,20.7,22.68,56.63,51955.2922
2018,510000,四川省,40678.13,4426.66,15322.72,20928.75,10.88,37.67,51.4,48883.1701
2018,340000,安徽省,30006.82,2638.01,13842.09,13526.72,8.79,46.13,45.08,47711.6644
2018,640000,宁夏回族自治区,3705.18,279.85,1650.26,1775.07,7.55,44.54,47.91,54094.1675
2018,650000,新疆维吾尔自治区,12199.08,1692.09,4922.97,5584.02,13.87,40.3,45.77,49474.7173
2018,230000,黑龙江省,16361.62,3000.96,4030.94,9329.72,18.34,24.64,57.1,43274.4056
2018,430000,湖南省,36425.78,3083.59,14453.54,18888.65,8.47,39.68,51.8,52948.6035
2018,330000,浙江省,56197.15,1967.01,23505.88,30724.26,3.5,41.83,54.67,98643.4088
2018,360000,江西省,21984.78,1877.33,10250.21,9857.24,8.6,46.62,44.84,47433.9457
2018,540000,西藏自治区,1477.63,130.25,628.37,719.01,8.81,42.53,48.66,43398
2018,420000,湖北省,39366.55,3547.51,17088.95,18730.09,9.01,43.41,47.58,66615.7035
2018,610000,陕西省,24438.32,1830.19,12157.48,10450.65,7.49,49.75,42.7,63477.4749
2018,140000,山西省,16818.11,740.64,7089.19,8988.28,4.4,42.15,53.44,45328
2018,220000,吉林省,15074.62,1160.75,6410.85,7503.02,7.7,42.53,49.77,55610.924
2018,370000,山东省,76469.67,4950.52,33641.72,37877.43,6.47,43.99,49.53,76267.2567
2018,350000,福建省,35804.04,2379.82,17232.36,16191.86,6.65,48.13,45.22,91197.2491
2018,630000,青海省,2865.23,268.1,1247.06,1350.07,9.36,43.52,47.12,47689.4526
2018,130000,河北省,36010.27,3338,16040.06,16632.21,9.27,44.54,46.19,47772.2207
2018,320000,江苏省,92595.4,4141.72,41248.52,47205.16,4.47,44.5,50.98,115168.408
2018,110000,北京市,30319.98,118.69,5647.65,24553.64,0.39,18.63,80.98,140211.2419
2018,620000,甘肃省,8246.07,921.3048,2794.67,4530.0952,11.17,33.89,54.94,31336.1252
2018,210000,辽宁省,25315.35,2033.3,10025.1,13256.95,8.03,39.6,52.37,58007.5158
2018,440000,广东省,97277.77,3831.44,40695.15,52751.18,4,41.83,54.23,86412
2018,310000,上海市,32679.87,104.37,9732.54,22842.96,0.32,29.78,69.9,134982
2018,410000,河南省,48055.86,4289.38,22034.83,21731.65,8.93,45.85,45.22,50152.2229
2018,530000,云南省,17881.12,2498.86,6957.44,8424.82,13.97,38.91,47.12,37136.2825
2018,120000,天津市,18809.64,172.71,7609.81,11027.12,0.92,40.46,58.62,120710.8019
2018,150000,内蒙古自治区,17289.22,1753.82,6807.3,8728.1,10.14,39.37,50.48,68302
2018,142,中国,919281.1291,64745.1561,364835.2104,489700.7626,7.043,39.687,53.27,65533.7427
2018,520000,贵州省,14806.45,2159.54,5755.54,6891.37,14.59,38.87,46.54,41243.5933
2019,530000,云南省,23223.75,3037.62,7961.58,12224.55,13.1,34.3,52.6,47944
2019,440000,广东省,107671.07,4351.26,43546.43,59773.38,4,40.4,55.5,94172
2019,310000,上海市,38155.32,103.88,10299.16,27752.28,0.3,27,72.7,157279
2019,410000,河南省,54259.2,4635.4,23605.79,26018.01,8.5,43.5,48,56387.84
2019,220000,吉林省,11726.82,1287.32,4134.82,6304.68,11,35.2,53.8,43475
2019,520000,贵州省,16769.34,2280.56,6058.45,8430.33,13.6,36.1,50.3,46433
2019,142,中国,986515.2023,70473.5906,380670.621,535370.9907,7.1437,38.5874,54.2689,70077.6918
2019,210000,辽宁省,24909.45,2177.77,9531.24,13200.44,8.7,38.3,53,57191
2019,110000,北京市,35371.28,113.69,5715.06,29542.53,0.3,16.2,83.5,164220
2019,610000,陕西省,25793.17,1990.93,11980.75,11821.49,7.7,46.4,45.8,66649.02
2019,150000,内蒙古自治区,17212.53,1863.19,6818.88,8530.46,10.8,39.6,49.6,67852.13
2019,370000,山东省,71067.53,5116.44,28310.92,37640.17,7.2,39.8,53,70652.62
2019,350000,福建省,42395,2596.23,20581.74,19217.03,6.1,48.5,45.3,107139.25
2019,630000,青海省,2965.95,301.9,1159.75,1504.3,10.2,39.1,50.7,48981.46
2019,330000,浙江省,62351.74,2097.38,26566.6,33687.76,3.4,42.6,54,107623.61
2019,130000,河北省,35104.52,3518.44,13597.26,17988.82,10,38.7,51.3,46347.89
2019,140000,山西省,17026.68,824.72,7453.09,8748.87,4.8,43.8,51.4,45724
2019,510000,四川省,46615.82,4807.24,17365.33,24443.25,10.3,37.3,52.4,55774
2019,500000,重庆市,23605.77,1551.42,9496.84,12557.51,6.6,40.2,53.2,75828
2019,450000,广西壮族自治区,21237.14,3387.74,7077.43,10771.97,16,33.3,50.7,42964
2019,360000,江西省,24757.5,2057.56,10939.83,11760.11,8.3,44.2,47.5,53164
2019,320000,江苏省,99631.52,4296.28,44270.51,51064.73,4.3,44.4,51.3,123607
