region,regionCode,year,total_sol
天津市,120000,1999,2479774.774850409
重庆市,500000,1999,189497.7051447416
广西壮族自治区,450000,1999,140899.091365863
内蒙古自治区,150000,1999,81759.88116931239
宁夏回族自治区,640000,1999,221665.4034673459
西藏自治区,540000,1999,47738.82501806116
新疆维吾尔自治区,650000,1999,78426.26770598076
澳门特别行政区,820000,1999,356978.34216831386
香港特别行政区,810000,1999,2.943933157323661E7
安徽省,340000,2000,316850.59771384276
福建省,350000,2000,401412.988111549
甘肃省,620000,2000,91395.51118825562
广东省,440000,2000,967443.4379625556
贵州省,520000,2000,117134.35236522234
海南省,460000,2000,310499.56717872625
河北省,130000,2000,487796.04314763594
河南省,410000,2000,452967.473493463
黑龙江省,230000,2000,172032.75482512102
湖北省,420000,2000,225640.5662369247
湖南省,430000,2000,152872.74605990722
吉林省,220000,2000,214415.87290592602
江苏省,320000,2000,1268495.848006442
江西省,360000,2000,149420.02306062396
辽宁省,210000,2000,447427.80571589444
青海省,630000,2000,57077.747475022166
山东省,370000,2000,793886.8501839336
山西省,140000,2000,457996.3966668388
陕西省,610000,2000,233808.6072224553
四川省,510000,2000,114338.70741131797
台湾省,710000,2000,1.4837334396268902
云南省,530000,2000,135118.38897638896
浙江省,330000,2000,771375.8315756279
北京市,110000,2000,2399203.2852162784
上海市,310000,2000,5613096.644768973
天津市,120000,2000,2585594.6064889817
重庆市,500000,2000,198527.79970682008
广西壮族自治区,450000,2000,147432.69415495358
内蒙古自治区,150000,2000,85456.00015652884
宁夏回族自治区,640000,2000,231804.23498826398
西藏自治区,540000,2000,49355.53777123817
新疆维吾尔自治区,650000,2000,82064.55254642112
澳门特别行政区,820000,2000,368712.10601976636
香港特别行政区,810000,2000,3.1007869879986927E7
安徽省,340000,2001,328569.39935280825
福建省,350000,2001,420500.9015574254
甘肃省,620000,2001,95397.47440540783
广东省,440000,2001,1011162.588172557
贵州省,520000,2001,121942.98954533764
海南省,460000,2001,328927.5885324723
河北省,130000,2001,510920.4905237598
河南省,410000,2001,472479.79077659955
黑龙江省,230000,2001,179111.98038174026
湖北省,420000,2001,234769.63064691104
湖南省,430000,2001,159555.31644574917
吉林省,220000,2001,222299.72826794488
江苏省,320000,2001,1326030.5513559028
江西省,360000,2001,156305.83868065663
辽宁省,210000,2001,467436.2021619989
青海省,630000,2001,59324.89395506597
山东省,370000,2001,839487.9382101578
山西省,140000,2001,476948.89619698894
陕西省,610000,2001,245684.2032155962
四川省,510000,2001,120854.48783800527
台湾省,710000,2001,1.4877477072859941
云南省,530000,2001,142407.22402228738
浙江省,330000,2001,824800.4408131996
北京市,110000,2001,2552914.5475370893
上海市,310000,2001,5840837.049120077
天津市,120000,2001,2723005.4444295433
重庆市,500000,2001,208620.7059206166
广西壮族自治区,450000,2001,153677.66868431188
内蒙古自治区,150000,2001,88759.96684224723
宁夏回族自治区,640000,2001,242883.5750264264
西藏自治区,540000,2001,50994.84470556461
新疆维吾尔自治区,650000,2001,85558.40961450968
澳门特别行政区,820000,2001,380611.27373465116
香港特别行政区,810000,2001,3.1151005118507273E7
安徽省,340000,2002,359836.60672484024
福建省,350000,2002,450116.06438300083
甘肃省,620000,2002,102131.9676519166
广东省,440000,2002,1077398.958232269
贵州省,520000,2002,131798.32103520125
海南省,460000,2002,352291.6076328068
河北省,130000,2002,547094.4289747453
河南省,410000,2002,515169.402677849
黑龙江省,230000,2002,191914.9838990902
湖北省,420000,2002,252331.75074844077
湖南省,430000,2002,174504.58316227177
吉林省,220000,2002,235451.34839064322
江苏省,320000,2002,1523192.848859759
江西省,360000,2002,176923.80213115018
辽宁省,210000,2002,493816.41030626505
青海省,630000,2002,62349.59614110177
山东省,370000,2002,917894.3227194409
山西省,140000,2002,509814.6224518401
陕西省,610000,2002,267041.2296201263
四川省,510000,2002,133689.1680109986
台湾省,710000,2002,1.4865134717282276
云南省,530000,2002,152666.6482568323
浙江省,330000,2002,958140.555770287
北京市,110000,2002,2747600.4102131263
上海市,310000,2002,6382795.631051317
天津市,120000,2002,2912280.3705712
重庆市,500000,2002,233024.18549412757
广西壮族自治区,450000,2002,164443.4898814076
内蒙古自治区,150000,2002,94085.38463022809
宁夏回族自治区,640000,2002,261977.55644187744
西藏自治区,540000,2002,53295.97760946312
新疆维吾尔自治区,650000,2002,90578.13951433348
澳门特别行政区,820000,2002,345550.5471551053
香港特别行政区,810000,2002,3.156728645210475E7
安徽省,340000,2003,393995.2102311899
福建省,350000,2003,485673.2137969052
甘肃省,620000,2003,108943.13359488122
广东省,440000,2003,1144423.6100913153
贵州省,520000,2003,144975.08890633172
海南省,460000,2003,384444.2911029375
河北省,130000,2003,586849.2735178579
河南省,410000,2003,557260.4382970607
黑龙江省,230000,2003,203383.8148094805
湖北省,420000,2003,270799.71987788397
湖南省,430000,2003,191221.53022860945
吉林省,220000,2003,250977.73255280798
江苏省,320000,2003,1680943.8704785602
江西省,360000,2003,202190.6504969962
辽宁省,210000,2003,525971.1417971852
青海省,630000,2003,65275.81657730992
山东省,370000,2003,1003113.8580710648
山西省,140000,2003,541350.4058242878
陕西省,610000,2003,291433.3073074044
四川省,510000,2003,144224.93243874257
台湾省,710000,2003,1.5016389443351479
云南省,530000,2003,164268.3388651549
浙江省,330000,2003,1050525.1568756972
北京市,110000,2003,2863627.5185866826
上海市,310000,2003,6720019.741935703
天津市,120000,2003,3070274.4117698944
重庆市,500000,2003,254360.8747169
广西壮族自治区,450000,2003,180409.80400173683
内蒙古自治区,150000,2003,100308.87939166029
宁夏回族自治区,640000,2003,292463.51633674075
西藏自治区,540000,2003,55333.91215858047
新疆维吾尔自治区,650000,2003,95584.23334210202
澳门特别行政区,820000,2003,357854.6536762796
香港特别行政区,810000,2003,3.2214504249197315E7
安徽省,340000,2004,428212.38205756596
福建省,350000,2004,527232.5139257605
甘肃省,620000,2004,116211.18820436395
广东省,440000,2004,1267309.920162529
贵州省,520000,2004,156119.48960868255
海南省,460000,2004,417059.5191834794
河北省,130000,2004,642603.5166748762
河南省,410000,2004,606018.5836091002
黑龙江省,230000,2004,217556.82055389218
湖北省,420000,2004,293973.57813710015
湖南省,430000,2004,213083.0430298649
吉林省,220000,2004,267709.4689898845
江苏省,320000,2004,1897477.0734487541
江西省,360000,2004,226743.3145710126
辽宁省,210000,2004,570095.1694521109
青海省,630000,2004,68724.9958902306
山东省,370000,2004,1127084.7999070226
山西省,140000,2004,590335.8223565251
陕西省,610000,2004,321995.4972961797
四川省,510000,2004,155686.51214152892
台湾省,710000,2004,1.5236817110900964
云南省,530000,2004,175674.60970958404
浙江省,330000,2004,1155743.2056807214
北京市,110000,2004,3120498.4867759286
上海市,310000,2004,7421232.213168039
天津市,120000,2004,3413314.0732478006
重庆市,500000,2004,280738.1961917802
广西壮族自治区,450000,2004,194919.2228037383
内蒙古自治区,150000,2004,108248.78081960818
宁夏回族自治区,640000,2004,327794.0326184558
西藏自治区,540000,2004,57992.700591068
新疆维吾尔自治区,650000,2004,101829.33122341779
澳门特别行政区,820000,2004,376855.0924915563
香港特别行政区,810000,2004,3.434240106066477E7
安徽省,340000,2005,453163.5077131684
福建省,350000,2005,557077.268740656
甘肃省,620000,2005,122215.47307373345
广东省,440000,2005,1328621.0464736724
贵州省,520000,2005,163837.49687956355
海南省,460000,2005,438506.21532755636
河北省,130000,2005,679448.2898415899
河南省,410000,2005,645920.7876582653
黑龙江省,230000,2005,229299.22747220853
湖北省,420000,2005,308313.92795980704
湖南省,430000,2005,223450.18490293258
吉林省,220000,2005,283395.80678559566
江苏省,320000,2005,2021779.7073606786
江西省,360000,2005,237445.70528339842
辽宁省,210000,2005,604531.5457860285
青海省,630000,2005,72007.3290597621
山东省,370000,2005,1201427.9124627607
山西省,140000,2005,625134.0828546403
陕西省,610000,2005,344440.17188112444
四川省,510000,2005,163586.51688265995
台湾省,710000,2005,1.5405493329606919
云南省,530000,2005,185566.1514907866
浙江省,330000,2005,1222602.432666616
北京市,110000,2005,3278439.7341134376
上海市,310000,2005,7875672.9632922085
天津市,120000,2005,3619059.7724099257
重庆市,500000,2005,297569.91621514596
广西壮族自治区,450000,2005,204724.20307060145
内蒙古自治区,150000,2005,114495.25591845265
宁夏回族自治区,640000,2005,349219.5535437181
西藏自治区,540000,2005,60661.585007183436
新疆维吾尔自治区,650000,2005,107278.78249355432
澳门特别行政区,820000,2005,393981.34996102884
香港特别行政区,810000,2005,3.60317650128872E7
安徽省,340000,2006,492812.73328365467
福建省,350000,2006,601207.977947472
甘肃省,620000,2006,130452.16784024806
广东省,440000,2006,1412645.1656638256
贵州省,520000,2006,174114.97299618172
海南省,460000,2006,469703.84761887643
河北省,130000,2006,731838.1840942716
河南省,410000,2006,711437.7214833684
黑龙江省,230000,2006,244103.50050602158
湖北省,420000,2006,329499.66410472477
湖南省,430000,2006,239021.92598984655
吉林省,220000,2006,302173.3849314459
江苏省,320000,2006,2228510.60992333
江西省,360000,2006,252618.84630704697
辽宁省,210000,2006,649884.4651305642
青海省,630000,2006,76156.47597258593
山东省,370000,2006,1317079.7234118278
山西省,140000,2006,671233.3241282027
陕西省,610000,2006,380282.8607482901
四川省,510000,2006,175918.74486098092
台湾省,710000,2006,1.555114772720492
云南省,530000,2006,199337.06704977964
浙江省,330000,2006,1334294.4980806736
北京市,110000,2006,3497089.101354169
上海市,310000,2006,8482682.952034047
天津市,120000,2006,3924978.050153567
重庆市,500000,2006,323134.9787077228
广西壮族自治区,450000,2006,218690.24126728842
内蒙古自治区,150000,2006,124162.09590681369
宁夏回族自治区,640000,2006,385800.3269251603
西藏自治区,540000,2006,63824.27672443408
新疆维吾尔自治区,650000,2006,114761.02071200208
澳门特别行政区,820000,2006,414071.9108859444
香港特别行政区,810000,2006,3.773879891607644E7
安徽省,340000,2007,538691.6317314653
福建省,350000,2007,642445.3498434131
甘肃省,620000,2007,137653.32997241925
广东省,440000,2007,1498271.7814379227
贵州省,520000,2007,184130.64579534775
海南省,460000,2007,502580.80493632256
河北省,130000,2007,785938.8421587562
河南省,410000,2007,761751.154967863
黑龙江省,230000,2007,259455.3678592053
湖北省,420000,2007,354787.1366862281
湖南省,430000,2007,256002.80908261548
吉林省,220000,2007,323117.8110514351
江苏省,320000,2007,2407435.609817063
江西省,360000,2007,271240.7444896967
辽宁省,210000,2007,697789.6924707219
青海省,630000,2007,80135.80869349863
山东省,370000,2007,1399100.6048313184
山西省,140000,2007,711157.9206055767
陕西省,610000,2007,407333.66380892554
四川省,510000,2007,185681.48896267213
台湾省,710000,2007,1.5722426350338636
云南省,530000,2007,213484.3210307095
浙江省,330000,2007,1437331.8267463846
北京市,110000,2007,3687693.219353908
上海市,310000,2007,8963579.907134617
天津市,120000,2007,4193396.90667859
重庆市,500000,2007,343574.68671441486
广西壮族自治区,450000,2007,235164.3950643211
内蒙古自治区,150000,2007,133158.84112057174
宁夏回族自治区,640000,2007,413917.7427694206
西藏自治区,540000,2007,66870.02510015327
新疆维吾尔自治区,650000,2007,121839.29624451244
澳门特别行政区,820000,2007,433493.9246557547
香港特别行政区,810000,2007,3.936415989910944E7
安徽省,340000,2008,583103.2481667813
福建省,350000,2008,688288.1814295952
甘肃省,620000,2008,144950.27781089657
广东省,440000,2008,1566119.4641239739
贵州省,520000,2008,191957.30628137197
海南省,460000,2008,534102.0460594656
河北省,130000,2008,826339.8082379105
河南省,410000,2008,809055.2467245726
黑龙江省,230000,2008,272556.7057361972
湖北省,420000,2008,371921.8834758965
湖南省,430000,2008,267162.3299709454
吉林省,220000,2008,340420.3501171689
江苏省,320000,2008,2591970.113752514
江西省,360000,2008,285939.04517504276
辽宁省,210000,2008,733639.6585907206
青海省,630000,2008,82989.98818737523
山东省,370000,2008,1458582.73246752
山西省,140000,2008,746489.2052140245
陕西省,610000,2008,439262.1589007311
四川省,510000,2008,193219.05430173312
台湾省,710000,2008,1.560795208244289
云南省,530000,2008,224835.71187427628
浙江省,330000,2008,1527871.5908379413
北京市,110000,2008,3833043.8477163482
上海市,310000,2008,9332448.347167768
天津市,120000,2008,4426224.389701324
重庆市,500000,2008,357661.0989437118
广西壮族自治区,450000,2008,250901.07128939225
内蒙古自治区,150000,2008,140414.5058915833
宁夏回族自治区,640000,2008,443668.6989429145
西藏自治区,540000,2008,68739.09264000498
新疆维吾尔自治区,650000,2008,126925.4847125242
澳门特别行政区,820000,2008,445385.05663808784
香港特别行政区,810000,2008,3.9960053045912825E7
安徽省,340000,2009,608726.8575692505
福建省,350000,2009,718668.319969608
甘肃省,620000,2009,153211.17980528242
广东省,440000,2009,1637850.5624381616
贵州省,520000,2009,201228.96403990468
海南省,460000,2009,570542.4120813275
河北省,130000,2009,876940.5350238666
河南省,410000,2009,842999.759456953
黑龙江省,230000,2009,297126.6882552626
湖北省,420000,2009,387408.0016519784
湖南省,430000,2009,278210.2883057416
吉林省,220000,2009,371827.59730305156
江苏省,320000,2009,2709373.637098609
江西省,360000,2009,298018.67727370956
辽宁省,210000,2009,792512.4829822021
青海省,630000,2009,86727.61393588192
山东省,370000,2009,1534294.9478108848
山西省,140000,2009,786734.6836786267
陕西省,610000,2009,468315.31610961136
四川省,510000,2009,206225.15234701877
台湾省,710000,2009,1.5045074646782404
云南省,530000,2009,240359.11323841775
浙江省,330000,2009,1588572.8432063968
北京市,110000,2009,4017433.728899632
上海市,310000,2009,9702833.901982335
天津市,120000,2009,4658566.875423821
重庆市,500000,2009,378476.9380289455
广西壮族自治区,450000,2009,264060.463421238
内蒙古自治区,150000,2009,149535.31165399673
宁夏回族自治区,640000,2009,480713.2351762643
西藏自治区,540000,2009,71495.76352119452
新疆维吾尔自治区,650000,2009,133670.2103414762
澳门特别行政区,820000,2009,462745.84671343205
香港特别行政区,810000,2009,3.9308323948101155E7
安徽省,340000,2010,695864.7058444484
福建省,350000,2010,788241.01935201
甘肃省,620000,2010,168364.87260514128
广东省,440000,2010,1751155.4817582353
贵州省,520000,2010,220101.63588330572
海南省,460000,2010,650267.3561493547
河北省,130000,2010,974154.9813765868
河南省,410000,2010,915207.6711496987
黑龙江省,230000,2010,320958.3177874948
湖北省,420000,2010,430033.42926070985
湖南省,430000,2010,302824.7755303392
吉林省,220000,2010,408072.90576743265
江苏省,320000,2010,3054413.630253682
江西省,360000,2010,327256.33166717517
辽宁省,210000,2010,873210.6279129887
青海省,630000,2010,92471.06963216867
山东省,370000,2010,1687687.4173162258
山西省,140000,2010,853351.094680663
陕西省,610000,2010,536347.921786066
四川省,510000,2010,229366.6507734322
台湾省,710000,2010,1.5464973174419026
云南省,530000,2010,264838.0953573147
浙江省,330000,2010,1768818.53979142
北京市,110000,2010,4392072.013204202
上海市,310000,2010,1.0448266530391984E7
天津市,120000,2010,5137006.912315834
重庆市,500000,2010,418712.84265980974
广西壮族自治区,450000,2010,284982.8528040221
内蒙古自治区,150000,2010,164198.8821723297
宁夏回族自治区,640000,2010,541379.0634525903
西藏自治区,540000,2010,75335.20479757209
新疆维吾尔自治区,650000,2010,144023.52451340723
澳门特别行政区,820000,2010,486467.01143154065
香港特别行政区,810000,2010,4.10916663161803E7
安徽省,340000,2011,770685.687907538
福建省,350000,2011,858915.597191896
甘肃省,620000,2011,179187.69636225814
广东省,440000,2011,1884018.0520906392
贵州省,520000,2011,235772.22780634993
海南省,460000,2011,695290.0496278927
河北省,130000,2011,1033618.602132582
河南省,410000,2011,985300.6057873358
黑龙江省,230000,2011,336264.40805583145
湖北省,420000,2011,458762.95902219723
湖南省,430000,2011,322013.84768037824
吉林省,220000,2011,431106.5627389033
江苏省,320000,2011,3278350.840130975
江西省,360000,2011,349651.64826013084
辽宁省,210000,2011,926001.4559209739
青海省,630000,2011,96408.29938646148
山东省,370000,2011,1793638.5753893962
山西省,140000,2011,897405.3843192606
陕西省,610000,2011,568485.0757087658
四川省,510000,2011,240184.4969118933
台湾省,710000,2011,1.545308752335962
云南省,530000,2011,280674.423585589
浙江省,330000,2011,1885142.1164295
北京市,110000,2011,4574069.045116976
上海市,310000,2011,1.0928636757449111E7
天津市,120000,2011,5403068.484704098
重庆市,500000,2011,447365.5656477522
广西壮族自治区,450000,2011,302384.9346520255
内蒙古自治区,150000,2011,174533.68366064975
宁夏回族自治区,640000,2011,581286.6849124198
西藏自治区,540000,2011,77927.4701256142
新疆维吾尔自治区,650000,2011,152524.48748937916
澳门特别行政区,820000,2011,510013.1093790595
香港特别行政区,810000,2011,4.247825949408436E7
安徽省,340000,2012,798207.7397265567
福建省,350000,2012,890679.6069108243
甘肃省,620000,2012,188746.97673028472
广东省,440000,2012,1922261.0044049483
贵州省,520000,2012,245160.48369900824
海南省,460000,2012,730978.1322781577
河北省,130000,2012,1063975.1918549754
河南省,410000,2012,1017032.8653236969
黑龙江省,230000,2012,346384.7565685119
湖北省,420000,2012,472484.570855021
湖南省,430000,2012,331379.3171236054
吉林省,220000,2012,446463.42589438334
江苏省,320000,2012,3362688.6187190595
江西省,360000,2012,361038.6750752511
辽宁省,210000,2012,959073.8628570193
青海省,630000,2012,99049.50761829439
山东省,370000,2012,1843762.6642468567
山西省,140000,2012,931257.4175158287
陕西省,610000,2012,592963.8115855204
四川省,510000,2012,246429.4196636729
台湾省,710000,2012,1.5606915993014876
