year,city_x,id,province_x,province_id,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita,Envirct04,Envirct06,Envirct09,Eect01,Eect02,Eect04,Fict03,Eicct01,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl,bmmean,bmmedian,viirslmean
2010,黄冈市,421100,湖北省,420000,862.3,28.64,38.06,33.3,13421,3704,52120,6594,744.25,,425,13583,7360631,,43003.50617,5813410729,64691.38039,,,2103.294482,,,0.02584462
2010,咸宁市,421200,湖北省,420000,520.33,19.41,45.7,34.9,21129,2462,27995,12100,296.41,,295,15439,4362906,,27103.25224,3168498328,40495.59608,,,2614.21191,,,0.058135324
2010,随州市,421300,湖北省,420000,401.66,21.55,45.23,33.22,18381,2018,20,2904,257.12,,268,4800,2911808,,16937.38549,2219196990,25659.42745,,,1689.176304,,,0.037215383
2010,恩施土家族苗族自治州,422800,湖北省,420000,351.13,,,,,,,,397.57,,,,2443832,,15081.10756,3382683725,23126.60392,,,2013.734729,,,0.018015259
2010,乌鲁木齐市,650100,新疆维吾尔自治区,650000,1338.5172,1.5,44.9,53.6,43039,5822,68796,32993,,,176,5038,6900569,,74367.90558,14418441667,107480.2039,,,58229.50132,,,0.740196116
2010,克拉玛依市,650200,新疆维吾尔自治区,650000,711.3532,0.5,89.7,9.8,121387,1580,18070,6010,,,39,,1934056,,40749.61873,7944656503,59846.41176,,,18071.32367,,,0.443396166
2010,吐鲁番地区,652100,新疆维吾尔自治区,650000,182.7866,13.4,63.5,23.1,29828,,,,,,,,943186,,,,,,,,,,
2010,哈密地区,652200,新疆维吾尔自治区,650000,167.3848,14.4,44.8,40.8,29375,,,,,,,2282,1492069,,,,,,,,,,
2010,昌吉回族自治州,652300,新疆维吾尔自治区,650000,557.9917,29.8,42,28.2,35554,,,,,,,2471,2988210,,82483.90211,16648782684,126266.2745,,,12538.58923,,,0.03050796
2010,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000,885.0339,28.8,36.5,34.7,19479,,,,,,,9955,6020137,,69927.5461,11607181790,103334.7333,,,12720.96141,,,0.041898282
2010,塔城地区,654200,新疆维吾尔自治区,650000,341.9047,37,34.5,28.5,23562,,,,,,,,1878818,,61993.3988,15568562691,94372.97647,,,4993.984258,,,0.009220719
2010,阿勒泰地区,654300,新疆维吾尔自治区,650000,134.8644,21.9,43.4,34.7,22406,,,,,,,4047,1123135,,37277.17851,11639026550,57208.75686,,,4662.913536,,,0.006814644
2010,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000,131.45,37.6,19.6,42.8,27374,,,,,,,,679162,,16362.59503,3283909778,24713.13333,,,3179.044237,,,0.023613913
2010,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000,640.1378,16.9,64.5,18.6,46955,,,,,,,1764,3102994,,70545.79901,50574885092,101375.9294,,,20910.64419,,,0.008551804
2010,阿克苏地区,652900,新疆维吾尔自治区,650000,396.1175,34.8,30.9,34.3,15872,,,,,,,,1816968,,98157.55827,26832770632,143647.0941,,,19454.21364,,,0.028715971
2010,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000,38.8757,20.1,23.4,56.5,7202,,,,,,,876,318417,,6037.59531,5782446924,8409.172549,,,1893.169188,,,0.00521561
2010,喀什地区,653100,新疆维吾尔自治区,650000,359.9718,42.2,18.1,39.7,8748,,,,,,,185,3017657,,51843.69076,15630770737,75005.64314,,,11905.79886,,,0.021170891
2010,和田地区,653200,新疆维吾尔自治区,650000,103.4972,35.1,16.9,48,5181,,,,,,,,843432,,30088.82335,21619029472,45056.04706,,,5383.061262,,,0.004331338
2011,北京市,110000,北京市,110000,17188.8,0.8,20.7,78.5,86365,8633,,29405,1277.9,1013.8,779,705447,59106000,,363178.596,75123648996,487835.1137,,,396242.5505,,,4.607524884
2011,天津市,120000,天津市,120000,11461.7,1.2311,52.862,45.907,86377,19795,,65333,996.44,613.9067,847,1305602,74836900,,333457.947,61420895978,465746.9804,,,256130.7408,,,4.092847101
2011,长春市,220100,吉林省,220000,4003.0775,7.25,52.28,40.47,,6335,,116194,761.77,354.47,370,77352,23551689,,203707.0798,26414426169,337446.8745,,,96751.6958,,,0.700084908
2011,吉林市,220200,吉林省,220000,2208.0487,9.98,50.57,39.46,,11291,,120946,433.31,210.42,160,16048,14916262,,109039.1675,14100060949,186217.498,,,37875.68241,,,0.247432842
2011,四平市,220300,吉林省,220000,984.5977,26.15,45.15,28.7,,4024,,23375,341.14,180.69,242,7279,4578236,,46726.80404,5029220535,80440.4,,,11035.92853,,,0.195435949
2011,辽源市,220400,吉林省,220000,500.4925,9.74,58.28,31.98,,745,,8468,122.54,55.49,238,11918,3719637,,25460.79585,3074354157,45907.64706,,,7317.691541,,,0.261098924
2011,通化市,220500,吉林省,220000,780.2319,10.09,52.31,37.6,,9019,,20856,226,109.84,145,5815,5481546,,45590.08839,6383222376,78709.65882,,,12433.22448,,,0.148607481
2011,白山市,220600,吉林省,220000,531.4342,9.12,59.72,31.17,,1652,,11891,128.51,88.44,74,7585,4098901,,24652.83637,4778172496,42551.22353,,,8184.794079,,,0.087151823
2011,松原市,220700,吉林省,220000,1360.9668,16.94,49.25,33.81,,2141,,29868,292.14,82.45,139,7934,7614190,,58154.32802,7469444309,101289.6745,,,15024.37572,,,0.125824441
2011,白城市,220800,吉林省,220000,554.5757,18.17,48.76,33.07,,2639,,9826,202.54,80.81,79,3459,3444887,,32361.2844,5688504241,55567.7098,,,7358.459442,,,0.050193778
2011,上海市,310000,上海市,310000,20009.68,0.6,40.8,58.6,86061,44626,,66446,1419.36,,2239,1260100,50670900,,333149.3865,69862960482,439577.651,,,341379.5706,,,9.112390837
2011,宿迁市,321300,江苏省,320000,1320.83,15.9,46.5,37.6,27839,5571,,17157,555.05,,649,18971,7889700,,72887.81157,10507217262,116106.3569,,,19934.66692,,,0.484448145
2011,杭州市,330100,浙江省,330000,7019.06,3.37,47.35,49.27,101370,47954,,38297,695.71,376.03,419,472230,31000200,,177578.9217,36708717089,265702.3294,,,110844.59,,,1.418623257
2011,南昌市,360100,江西省,360000,2688.8724,5.02,58.73,36.25,,9367,,19051,508.8996,235.5694,682,168160,20023279,,52090.32779,10288664390,83923.07451,,,23146.93209,,,0.703600042
2011,景德镇市,360200,江西省,360000,564.7106,7.92,63,29.08,,8448,,11744,159.9446,62.3624,313,10500,3819343,,14484.15381,2529114188,24213.08235,,,4114.337821,,,0.170279547
2011,萍乡市,360300,江西省,360000,658.1538,7.44,65.86,26.7,,2453,,41493,186.7511,57.8742,498,17990,5775365,,12253.791,1725586949,20844.70196,,,1540.166846,,,0.089002271
2011,九江市,360400,江西省,360000,1256.4149,8.57,58.57,32.85,,9178,,35129,476.2683,130.0212,267,77258,10116879,,42201.08111,7214080755,70820.11765,,,8501.14033,,,0.096666162
2011,新余市,360500,江西省,360000,779.2129,5.65,66.99,27.35,,6780,,30878,114.7003,39.9845,376,59383,6269989,,13772.82791,2273277188,23647.33725,,,3532.431635,,,0.245821823
2011,鹰潭市,360600,江西省,360000,427.5959,8.92,64.59,26.49,,4558,,3817,113.3973,32.1935,334,14535,2768623,,11252.88554,1862520231,18818.74118,,,1529.977724,,,0.094746575
2011,赣州市,360700,江西省,360000,1335.9972,17.42,47.24,35.34,,10983,,76407,842.7758,173.1904,233,87736,8196111,,50890.34562,10030630519,89167.47843,,,10864.21626,,,0.06191578
2011,吉安市,360800,江西省,360000,879.0619,18.63,53,28.36,,5931,,18638,484.2875,108.6257,198,50246,7406654,,25612.50735,5378151216,45003.15686,,,3972.761271,,,0.034876901
2011,宜春市,360900,江西省,360000,1077.982,17.16,59.17,23.67,,8780,,41724,545.28,153.1692,304,43077,7819683,,40715.71202,5996777244,71643.02745,,,5918.044337,,,0.069548095
2011,抚州市,361000,江西省,360000,742.5067,18.44,53.28,28.28,,4451,,23005,393.7787,94.9794,219,17630,5541433,,23918.28377,4575889044,41617.84314,,,5427.019822,,,0.063764773
2011,上饶市,361100,江西省,360000,1110.5823,15.89,53.93,30.17,,4886,,29143,662.3535,125.9134,329,59366,8291110,,46487.13148,6641029216,78816.93725,,,7026.579445,,,0.067415453
2011,济南市,370100,山东省,370000,4406.29,5.4,41.51,53.09,,6396,,103115,606.64,,742,110002,,,150184.7568,26678417479,225856.7216,,,79570.96181,,,1.55857858
2011,青岛市,370200,山东省,370000,6615.6,4.63,47.63,47.74,,11229,,26845,766.36,,698,360097,,,180681.7594,29433883018,261889.5843,,,98176.32987,,,1.753275332
2011,淄博市,370300,山东省,370000,3280.23,3.56,60.22,36.22,,17922,,65843,423.83,,713,44971,,,93234.75547,17489455422,137316.1647,,,41283.37314,,,1.386215868
2011,枣庄市,370400,山东省,370000,1561.6815,8.09,58.93,32.97,,10801,,25860,394.18,,864,11970,,,60658.09452,9130537036,97530.79216,,,19293.08973,,,0.863192776
2011,东营市,370500,山东省,370000,2676.35,3.71,71.55,24.75,,9701,,6793,185.96,,234,14036,,,87852.45914,17332500650,132809.698,,,45370.38624,,,1.141898396
2011,烟台市,370600,山东省,370000,4906.83,7.37,57.69,34.94,,8875,,33790,651.76,,474,133891,,,178395.0673,23322553248,260391.5294,,,74774.8556,,,1.049173515
2011,潍坊市,370700,山东省,370000,3541.84,10.14,55.38,34.48,,28191,,36761,877.61,,544,72159,,,193124.7508,30808271425,296937.7569,,,67181.87572,,,0.839697092
2011,济宁市,370800,山东省,370000,2896.69,12.12,53.02,34.85,,16690,,40963,846.98,,741,73306,,,123781.8724,19664323459,200158.0431,,,39612.16903,,,0.718970989
2011,泰安市,370900,山东省,370000,2304.31,9.33,52.2,38.47,,8019,,23685,559.51,,721,10019,,,69550.71934,10136569782,113125.6157,,,17288.93485,,,0.451056852
2011,威海市,371000,山东省,370000,2110.95,8.11,53.97,37.92,,2309,,26702,253.84,,438,72708,,,96462.63457,12467178758,136580.3176,,,32854.63328,,,1.097268226
2011,日照市,371100,山东省,370000,1214.08,9.23,54.42,36.35,,8361,,31526,289.03,,540,36615,,,56359.69659,8874174390,87244.04706,,,21963.45844,,,0.821502724
2011,莱芜市,371200,山东省,370000,611.88,6.73,60.53,32.74,,1901,,78069,126.95,,565,10016,,,,,,,,,,,
2011,临沂市,371300,山东省,370000,2770.45,10.07,49.89,40.04,,13216,,44424,1080.95,,629,26885,,,152556.5565,22962829091,241490.2549,,,53238.63468,,,0.629988019
2011,德州市,371400,山东省,370000,1950.71,11.77,54.33,33.9,,7858,,20229,575.98,,556,19033,,,92993.43071,12295573122,149802.6471,,,21001.29889,,,0.402369016
2011,聊城市,371500,山东省,370000,1919.42,12.68,56.66,30.66,,,,,604.22,,694,8001,,,74502.89392,9678818135,125545.549,,,13423.98505,,,0.311793121
2011,滨州市,371600,山东省,370000,1817.5833,9.8,53.49,36.71,,14182,,21878,380.68,,397,104274,,,102039.1276,15763866286,158545.7882,,,29817.22909,,,0.646107585
2011,菏泽市,371700,山东省,370000,1556.52,14.65,54.55,30.8,,12429,,23816,966.51,,790,8039,,,99340.86454,11387202435,159424.6627,,,22426.53619,,,0.376543964
2011,长沙市,430100,湖南省,430000,5619.3285,4.33,56.09,39.58,,4010,,10241,,,556,260116,34333304,,82615.02078,16257175231,133211.498,,,32165.66739,,,0.597261402
2011,株洲市,430200,湖南省,430000,1564.2651,8.52,60.45,31.03,,7152,,11387,,,348,49140,8490458,,33053.74443,5355078499,55478.65882,,,6285.797868,,,0.12360596
2011,湘潭市,430300,湖南省,430000,1124.1443,9.12,59.46,31.41,,9640,,25273,,,580,48397,6501778,,24119.0768,4410511408,39767.00392,,,3896.3298,,,0.17126134
2011,衡阳市,430400,湖南省,430000,1734.2967,16.76,48.6,34.63,,6832,,36436,,,521,49698,7804545,,30210.9733,5087800091,53832.18039,,,4202.447183,,,0.061047041
2011,邵阳市,430500,湖南省,430000,907.2264,25.08,38.93,35.99,,6326,,11551,,,383,9110,5621014,,19109.76821,3722348134,34887.04314,,,2173.502685,,,0.02318659
2011,岳阳市,430600,湖南省,430000,1899.492,13.15,56.78,30.07,,13214,,42966,,,377,18672,8618015,,39082.31372,5859841843,68498.87843,,,4090.234784,,,0.05991696
2011,常德市,430700,湖南省,430000,1811.1879,16.27,49.1,34.63,,9965,,21248,,,331,29830,6899053,,26801.17428,5130808311,45954.53725,,,3326.018256,,,0.039730781
2011,张家界市,430800,湖南省,430000,298.0421,12.99,25.62,61.39,,546,,4102,,,177,4256,1450972,,6798.710578,1661622270,12017.42353,,,697.4014355,,,0.015893219
2011,益阳市,430900,湖南省,430000,883.6303,21.92,43.31,34.77,,6094,,29636,,,389,12260,4602336,,15617.57823,2623775820,27817.46275,,,1947.946322,,,0.034564023
2011,郴州市,431000,湖南省,430000,1346.3756,11.16,57.68,31.17,,10879,,45389,,,257,62784,8115591,,31195.1806,4989008894,57086.25882,,,3202.895072,,,0.03712276
2011,永州市,431100,湖南省,430000,945.3949,24.11,38.27,37.62,,5539,,48655,,,281,46024,5932687,,23696.67665,3980561483,43706.01961,,,2923.269632,,,0.029385881
2011,怀化市,431200,湖南省,430000,845.631,15.29,44.38,40.33,,8406,,17782,,,186,7112,4379668,,22565.93431,4361393658,41119.68235,,,4820.10321,,,0.038643301
2011,娄底市,431300,湖南省,430000,847.2625,15.55,55.04,29.4,,10895,,15562,,,537,16798,4252470,,21602.66314,2876711929,37272.04314,,,2510.279387,,,0.068247139
2011,广州市,440100,广东省,440000,12423.439,1.65,36.84,61.51,,24580,,15300,814.58,732.28,1096,427148,34122000,,209488.8423,51821548197,309117.7961,,,178551.5582,,,5.514345917
2011,韶关市,440200,广东省,440000,816.8058,13.85,42.51,43.63,,9816,,10219,329.65,163.08,179,23789,4722000,,38263.06669,6200677021,68855.43137,,,5879.39271,,,0.072160034
2011,深圳市,440300,广东省,440000,11505.5298,0.06,46.44,53.5,,11631,,1251,279.37,279.37,1345,459921,20609200,,112342.2069,26394426872,145056.7804,,,144832.2688,,,15.57190452
2011,珠海市,440400,广东省,440000,1404.9305,2.6,54.41,42.99,,5740,,10143,106.01,106.01,620,133758,6373900,,57469.82164,9177557535,79997.41961,,,22813.83274,,,2.689980811
2011,汕头市,440500,广东省,440000,1275.7412,5.78,50.93,43.29,,5746,,4299,529.44,524.47,2565,34563,4381500,,61184.8848,12823139421,92758.11765,,,34130.80606,,,3.322770315
2011,佛山市,440600,广东省,440000,6580.2823,1.8,63.62,34.58,,20748,,37885,374.77,374.77,987,215440,19339600,,148467.6799,40382546651,213979.2588,,,153452.8458,,,9.254427117
2011,江门市,440700,广东省,440000,1830.6373,7.56,54.48,37.97,,15609,,11997,393.71,221.23,414,78914,7417900,,100438.9453,17558871734,155758.3373,,,34773.54183,,,0.825732503
2011,湛江市,440800,广东省,440000,1700.2272,20.24,41.78,37.97,,6010,,10528,792.06,293.59,599,5319,4907600,,68155.32627,9563853544,116774.949,,,11212.90137,,,0.192755374
2011,茂名市,440900,广东省,440000,1745.313,18.29,39.92,41.79,,6522,,25709,761.3,284.75,664,3531,2145100,,44739.67163,6693516755,75126.79608,,,9432.491268,,,0.190100674
2011,肇庆市,441200,广东省,440000,1324.4142,17.09,44.34,38.56,,10202,,25541,426.9,119.59,276,102891,7100300,,61744.95206,10924848653,105791.4863,,,16015.25776,,,0.245295105
2011,惠州市,441300,广东省,440000,2093.0808,5.57,58.44,35.99,,6785,,12773,343.03,203.51,302,156801,10242100,,125169.5172,24318244043,200416.2471,,,52572.10117,,,1.047149123
2011,梅州市,441400,广东省,440000,707.5366,20.35,39.95,39.7,,3462,,5553,517.6,134.07,326,10188,1976500,,46764.00342,6139168637,83305.56863,,,9828.85546,,,0.140678406
2011,汕尾市,441500,广东省,440000,550.5542,16.35,46.96,36.7,,1206,,2837,347.18,170.71,659,30492,3296500,,35410.16186,3970027366,58905.47059,,,5964.479182,,,0.256138841
2011,河源市,441600,广东省,440000,579.2866,12.5,52.92,34.59,,2054,,6935,366.78,82.03,234,17876,2373400,,35392.47463,6044546357,62241.95686,,,9912.083919,,,0.143925347
2011,阳江市,441700,广东省,440000,766.8241,20.91,44.21,34.89,,2698,,13351,284.61,117.36,358,23930,4006600,,40727.71572,6158518991,66207.31373,,,11079.48659,,,0.316524097
2011,清远市,441800,广东省,440000,1003.0326,13.89,44.71,41.4,,4713,,35498,416.53,120.14,219,38439,4860700,,70907.57398,12437600697,124099.3412,,,20250.79578,,,0.24137295
2011,东莞市,441900,广东省,440000,4735.3949,0.38,49.97,49.65,,28240,,11086,184.77,94.09,751,305052,10793100,,133068.6147,37503700893,181750.4824,,,170636.2789,,,15.89520561
2011,中山市,442000,广东省,440000,2193.1985,2.66,55.77,41.56,,9532,,9038,150.73,80.09,837,72950,7669500,,86321.71858,21728644701,117486.3216,,,81019.1039,,,10.25304814
2011,潮州市,445100,广东省,440000,647.2168,7.1,54.53,38.37,,3148,,4190,262.78,74.64,835,12589,1989400,,33411.98096,7119755544,55146.32549,,,15693.70105,,,1.096983891
2011,揭阳市,445200,广东省,440000,1225.8643,10.5,59.95,29.55,,4644,,2990,669.28,225.73,1271,17086,6580800,,56791.32895,11131598825,92795.95686,,,23821.94198,,,1.027286237
2011,云浮市,445300,广东省,440000,481.3671,24.87,42.47,32.65,,3526,,6446,286.12,104.19,368,9159,3530800,,28762.78452,3895646880,50552.48235,,,6064.144085,,,0.178624209
2011,海口市,460100,海南省,460000,733.9132,7.3,24.8,67.9,35338,620,,722,162.39,97.5689,705,40729,4045866,,29380.52644,4764163687,45018.32157,,,13526.71102,,,1.270580632
2011,三亚市,460200,海南省,460000,294.563,14.1,21.6,64.3,42236,78,,239,58.14,29.272,303,22496,3582982,,27480.47153,4524875732,41988.63137,,,7199.434921,,,0.687821938
2011,重庆市,500000,重庆市,500000,10161.17,7.8,45,47.2,35017,33954,,171224,3329.81,1277.64,402,582575,76858699,,198438.2943,36970269293,333504.3059,,,42245.02618,,,0.110570143
2011,商洛市,611000,陕西省,610000,332.108,19.46,44.91,35.63,14195,1872,,10602,247.8733,91.9122,128,6600,3083612,,20757.78212,3760368119,37066.92157,,,2614.193343,,,0.027732164
2011,银川市,640100,宁夏回族自治区,640000,986.6761,,,,,6448,,26415,,,180,18711,6925062,,74184.75818,12738926088,113435.8078,,,49521.1688,,,1.40892742
2011,石嘴山市,640200,宁夏回族自治区,640000,368.0209,,,,,1435,,85442,,,168,460,2667989,,29143.48205,4491427402,45938.56471,,,10762.78332,,,0.511797644
2011,吴忠市,640300,宁夏回族自治区,640000,271.9592,,,,,3919,,18416,,,68,,2576735,,39824.1235,6363428510,64206.21176,,,10396.20987,,,0.122540384
2011,固原市,640400,宁夏回族自治区,640000,134.1812,,,,,233,,2800,,,119,,1166998,,14221.0004,2760102581,23057.52941,,,5560.428608,,,0.106727796
2011,中卫市,640500,宁夏回族自治区,640000,221.5901,,,,,5266,,42383,,,68,,1825240,,21672.8975,3888588753,37073.92157,,,5698.083563,,,0.083236734
2011,鄂尔多斯市,150600,内蒙古自治区,150000,3218.54,,,,163014,2163,,168612,154.18,48.87,18,127000,22384130,,161881.9983,28665385326,262404.651,,,63871.06434,,,0.141863124
2011,沈阳市,210100,辽宁省,210000,5915.7142,4.7173,51.1668,44.11,72648,7242,,50728,722.7,,557,550247,45770940,,160637.5395,27110707171,241146.2196,,,109143.3293,,,1.572364721
2011,大连市,210200,辽宁省,210000,6150.6265,6.4338,52.0951,41.4711,91295,31488,,51099,588.5,,468,1101208,45800585,,141546.0014,18261109800,211111.9725,,,85704.23533,,,1.192816308
2011,鞍山市,210300,辽宁省,210000,2398.7633,4.6086,53.4031,41.9883,68224,7529,,71361,351.6,,380,110256,13800096,,66470.7498,9993954450,104291.9333,,,36963.0497,,,0.755336207
2011,抚顺市,210400,辽宁省,210000,1113.3679,6.33,60.493,33.177,52245,3223,,38690,220.1,,195,20826,7953128,,43792.98622,7119730710,71732.45098,,,18280.15079,,,0.301923883
2011,本溪市,210500,辽宁省,210000,1044.5851,5.0852,62.8987,32.01,60552,5103,,73170,154.3,,184,35214,5864154,,36515.43368,5681311764,59396.54118,,,12649.54313,,,0.281987739
2011,丹东市,210600,辽宁省,210000,888.6676,13.4699,51.4417,35.0884,36841,5517,,28736,241.1,,158,101688,7082509,,35417.08144,5839342219,58958.91765,,,10854.5522,,,0.139415462
2011,锦州市,210700,辽宁省,210000,1116.9266,15.5222,49.6022,34.8763,35784,5497,,44229,308.3,,312,53780,6679611,,59142.19014,6769066011,96135.78431,,,20909.6867,,,0.38807314
2011,营口市,210800,辽宁省,210000,1224.654,7.4109,55.0196,37.5689,50309,3796,,48224,235.5,,449,110283,9107935,,72978.35187,9965577050,108561.7529,,,44775.34139,,,1.548115226
2011,阜新市,210900,辽宁省,210000,480.2605,22.9083,44.4498,32.6418,26480,3976,,18353,192.1,,185,14958,4010916,,32798.44709,3972681394,54679.00784,,,7289.581843,,,0.130628964
2011,辽阳市,211000,辽宁省,210000,888.6669,6.3514,63.1492,30.4994,48594,7477,,38600,182.4,,382,39118,5065735,,52593.50057,8034810895,83861.72941,,,17902.92334,,,0.714195608
2011,盘锦市,211100,辽宁省,210000,1119.9202,8.4232,68.056,23.5213,79584,,,,131.2,,322,200108,7943686,,56519.17031,9142048287,85689.67843,,,34968.58696,,,1.720379073
2011,铁岭市,211200,辽宁省,210000,873.8428,19.7311,52.6563,27.6127,28647,1821,,28626,304.9,,235,30345,7642189,,67455.98187,7596795924,114687.1843,,,18274.86461,,,0.25871905
2011,朝阳市,211300,辽宁省,210000,813.0202,20.994,51.2463,27.7597,26927,1482,,50316,341,,173,14269,5958805,,62518.18709,7761472917,106530.8118,,,16488.17864,,,0.156554861
2011,葫芦岛市,211400,辽宁省,210000,650.0636,13.0037,47.9963,39,24789,2760,,22723,281.3,,270,44439,4582576,,47442.86195,6327612214,77663.40392,,,14206.38748,,,0.254454396
2011,南京市,320100,江苏省,320000,6145.52,2.7,44.9,52.4,76263,24268,,49842,636.36,,966,356588,37572500,,146736.6704,31151841484,220901.3255,,,107395.6161,,,3.448888528
2011,镇江市,321100,江苏省,320000,2311.45,4.4,55,40.6,73981,11173,,36521,271.86,,707,180756,12269400,,81854.43383,16657042015,126531.8745,,,37796.07797,,,2.086250118
2011,泰州市,321200,江苏省,320000,2422.61,7.2,54,38.8,52396,12558,,25347,507.12,,876,141726,11976500,,106418.0357,19624077283,157462.4314,,,39096.02276,,,1.417664672
2011,宁波市,330200,浙江省,330000,6059.24,4.21,55.28,40.51,105334,19797,,31816,576.4,208.18,587,280929,16305600,,199446.4912,34657289842,294545.3961,,,109053.8184,,,2.277980218
2011,嘉兴市,330400,浙江省,330000,2677.09,5.33,57.42,37.24,78202,22381,,27386,343.05,156.36,876,172066,14882700,,123331.2372,22846224197,183135.698,,,50941.25951,,,2.372652977
2011,湖州市,330500,浙江省,330000,1520.06,7.65,53.79,38.56,58349,11980,,27730,261.05,85.17,449,94038,8046700,,77528.78974,12342202574,120434.498,,,26673.08057,,,0.980773183
2011,绍兴市,330600,浙江省,330000,3332,5.16,55.05,39.78,75820,33124,,22999,440.01,152.07,533,80468,14262600,,101573.7738,17068914581,157278.3529,,,36254.68816,,,0.947436146
2011,舟山市,330900,浙江省,330000,772.75,9.84,45.18,44.98,79765,2125,,7081,96.99,36.91,674,10788,4760900,,33481.08834,2910312529,48644.95294,,,8673.632087,,,1.155084889
2011,温州市,330300,浙江省,330000,3418.53,3.16,51.51,45.34,43132,8038,,24976,798.36,171.34,677,10215,15403100,,103767.0925,17913818716,165595.3373,,,41006.82212,,,0.734464835
2011,金华市,330700,浙江省,330000,2458.07,5.1,50.69,44.2,52538,10436,,30280,469.07,110.36,429,23315,8628300,,101485.0324,18152411897,162288.6314,,,42421.34385,,,0.845382638
2011,衢州市,330800,浙江省,330000,919.62,8.28,55.57,36.15,36508,12566,,52243,252.55,53.65,286,4541,5046300,,32612.77462,4810223634,54716.93725,,,7046.106906,,,0.173680064
2011,台州市,331000,浙江省,330000,2794.91,6.87,50.49,42.64,47779,6305,,16619,586.79,106.76,624,14301,10078100,,105516.3614,17266081368,165747.8392,,,38367.95623,,,0.808271415
2011,丽水市,331100,浙江省,330000,798.22,9.1,50.33,40.57,30643,7720,,22983,261.33,45.07,145,4430,3584700,,33681.61889,5894809332,56990.12941,,,9078.56266,,,0.11546547
2011,阜阳市,341200,安徽省,340000,853.21,27.3,40.1,32.6,11202,3045,,12733,1025.2388,131.8422,1049,6488,3841796,,67045.96953,7745288298,107680.149,,,14754.02401,,,0.305148465
2011,拉萨市,540100,西藏自治区,540000,222.09,4.49,33.81,61.7,39176,540,,,56.54,,,,2222177,,13657.09012,4826601291,22866.83529,,,13679.33921,,,0.099421844
2011,昌都市,540300,西藏自治区,540000,75.4,,,,,,,,66.41,,,,620030,,2959.566695,8719237344,5117,,,1042.324543,,,0.002032353
2011,山南市,540500,西藏自治区,540000,63.37,,,,,,,,33.24,,,,651454,,6924.280301,5457803974,12377.91765,,,1995.379921,,,0.005546861
2011,日喀则市,540200,西藏自治区,540000,103.91,,,,,,,,71.04,,,,797004,,2878.774899,14121892911,4974.058824,,,731.0332875,,,0.000884706
2011,那曲地区,542400,西藏自治区,540000,58.03,,,,,,,,46.71,,,,430150,,,,,,,,,,
2011,阿里地区,542500,西藏自治区,540000,21.3,,,,,,,,9.64,,,,162919,,564.1696694,25626336755,1093.376471,,,144.4187349,,,8.95E-05
2011,林芝市,540400,西藏自治区,540000,61.35,,,,,,,,19.72,,,,608956,,2280.190212,7793632647,4413.419608,,,570.9669488,,,0.001082557
2011,西宁市,630100,青海省,630000,770.7,3.5,53.4,43.1,34743,3144,,44431,197.4175,91.9786,291,4346,5280052,,36601.53403,6694275704,54646.5451,,,21790.17611,,,0.572960578
2011,海东市,630200,青海省,630000,219.37,18.4,44.3,37.3,15671,,,,164.8876,34.3467,,,1665715,,21473.85042,3500505835,35921.22353,,,3946.036325,,,0.061002765
2011,海北藏族自治州,632200,青海省,630000,77.89,15.2,59,25.8,27393,,,,28.5471,7.1315,,,532568,,4652.674469,3020686159,8030.176471,,,1096.494631,,,0.006290003
2011,黄南藏族自治州,632300,青海省,630000,48.4,29.8,36.7,33.5,18751,,,,25.7974,5.2654,,,319022,,2572.211439,1719880698,4379.015686,,,862.7871102,,,0.009772647
2011,海南藏族自治州,632500,青海省,630000,82.65,26.1,45.8,28.1,18622,,,,45.0677,10.6496,,,639891,,6258.98312,4092762779,10570.58824,,,1613.435892,,,0.007477171
2011,果洛藏族自治州,632600,青海省,630000,26.14,18.6,48.7,32.7,14381,,,,17.7705,3.2021,,,246137,,1174.331597,5743488723,2065.113725,,,211.4004935,,,0.00058757
2011,玉树藏族自治州,632700,青海省,630000,40.2,51.5,30.3,18.2,11755,,,,38.5084,6.0941,,,1429084,,1774.470044,15822261984,3707,,,295.0761143,,,0.000296888
2011,海西蒙古族藏族自治州,632800,青海省,630000,481.4,2.8,81.2,16,97747,,,,39.5888,27.7398,,,2511605,,26719.12421,26708745204,45813.36863,,,9571.788472,,,0.006363062
2011,贵阳市,520100,贵州省,520000,1383.07,4.6,42.4,53,31712,1986,,30892,376.12,186.29,468,27874,14166200,,44051.29202,8914866602,70979.04706,,,13243.64102,,,0.365722905
2011,六盘水市,520200,贵州省,520000,613.86,5.2,62.7,32.1,21522,4959,,22473,321.41,72.57,324,2982,4400700,,19508.65736,3943622022,34267.73333,,,2753.643336,,,0.062115976
2011,遵义市,520300,贵州省,520000,1121.46,13.5,44,42.5,18335,2514,,,771.94,127.43,251,3331,6853100,,25869.278,5535343856,46121.13333,,,3556.587853,,,0.025382602
2011,安顺市,520400,贵州省,520000,285.64,15.6,39.4,45,12472,1406,,17390,282.26,41.52,305,4120,1655600,,16221.92956,2659968940,28313.65098,,,1621.509217,,,0.03922621
