id,city,province_id,province,gdppc2000,ntlpc2000,gdppc2001,ntlpc2001,gdppc2002,ntlpc2002,gdppc2003,ntlpc2003,gdppc2004,ntlpc2004,gdppc2005,ntlpc2005,gdppc2006,ntlpc2006,gdppc2007,ntlpc2007,gdppc2008,ntlpc2008,gdppc2009,ntlpc2009,gdppc2010,ntlpc2010,gdppc2011,ntlpc2011,gdppc2012,ntlpc2012,gdppc2013,ntlpc2013,gdppc2014,ntlpc2014,gdppc2015,ntlpc2015,gdppc2016,ntlpc2016,gdppc2017,ntlpc2017,gdppc2018,ntlpc2018,gdppc2019,ntlpc2019,gdppc2020,ntlpc2020,gdppc2021,ntlpc2021
341600,亳州市,340000,安徽省,304.66223,3167.6318,309.47171,2404.0286,322.47571,5958.4829,339.8338,5870.7168,411.6792,5764.833,481.69791,5686.7729,531.87561,6245.7979,592.97992,6722.4287,686.53809,5293.9072,723.55219,5287.3828,853.54865,8045.2988,1037.1184,15795.335,1168.3147,11689.003,1249.9149,22987.236,1392.9659,24245.66,1484.542,26847.426,1617.2219,29512.023,1766.8147,45577.367,1944.4756,57799.648,2638.0488,61251.504,2724.0381,62967.578,3956.438,89908.734
341700,池州市,340000,安徽省,378.13922,1872.8942,400.97153,2509.259,432.62274,6496.23,487.36905,4135.5918,594.78876,7118.144,704.86646,4993.3408,828.16266,3798.4014,990.80017,12086.4,1210.583,18098.957,1536.0892,9602.7793,1874.8724,18018.869,2307.4983,23479.75,2578.2588,16863.447,2854.8982,39170.387,3219.5266,35187.551,3370.7073,34384.996,3627.864,37808.965,3845.4668,46624.488,4221.9688,50183.941,5124.9614,55101.504,5353.9346,56800.824,7544.5527,86251.805
341800,宣城市,340000,安徽省,584.0553,1341.8517,613.99493,1791.8445,662.79492,4515.4673,739.28796,6118.333,863.15985,11898.312,919.45917,5860.5425,1049.8882,5581.0381,1223.5797,13885.688,1487.2975,15546.286,1557.9574,6127.4834,1889.5049,14858.411,2403.0627,24617.861,2709.3547,23729.318,3007.772,62436.488,3279.0735,54683.648,3470.1196,54076.254,3772.5391,58410.121,4227.5,72756.813,4722.1621,77354.25,5600.8179,86404.359,5766.5464,86912.852,7374.0254,113428.02
350100,福州市,350000,福建省,1702.6798,14005.855,1808.0417,20169.189,1942.1797,23876.902,2228.0859,42402.395,2541,36685.379,2401.1287,27016.098,2672.1855,26567.82,3132.7622,25563.906,3591.7288,43529.793,4082.0793,16825.107,4835.748,27551.541,5753.4995,48454.875,6426.252,59870.113,7030.0381,134828.56,7658.6958,134107.2,8281.7344,135918.66,9020.5225,134343.58,10219.255,167063.06,11181.525,170945.25,13227.101,170960.22,14005.982,171947.41,15655.417,198254.83
350200,厦门市,350000,福建省,3823.1887,106402.62,4155.478,152900.08,4727.0337,166840.72,5358.9873,155513.27,6017.7827,133944.27,6569.5078,163334.78,7282.8281,160925.47,8298.5527,236233.17,8982.6689,219962.45,9814.8584,176765.95,11431.496,151397.78,13706.737,288150.16,14745.286,213367.2,15337.737,310909.06,16091.133,284779.88,16415.014,291843.34,17239.625,268247.91,18922.168,349766,19869.004,363853.25,23125.445,337801.97,23461.176,321917.78,24970.928,350402.84
350300,莆田市,350000,福建省,663.77899,8937.3086,732.44824,11864.441,770.64587,14957.755,870.52747,18197.496,1015.8062,21192.055,1180.7683,11243.801,1380.2,15108.669,1649.2618,20878.361,1926.3517,32081.709,2163.3242,20381.541,2628.2068,23564.863,3217.8254,43397.461,3645.0261,38882.246,4018.4934,90119.141,4402.1865,105145.21,4809.1558,116350.45,5211.5869,109152.49,5708.5742,132444.89,6224.4209,130210.8,7139.9995,131090.67,7232.855,131901.84,7862.0752,145320.73
350400,三明市,350000,福建省,955.98376,6114,1018.6447,10270.442,1071.3298,11960.204,1198.087,16159.396,1402.702,19537.648,1465.1101,12807.011,1688.4304,8903.332,2024.8237,15407.008,2468.7026,15797.15,2952.2615,13233.315,3575.3306,13789.361,4433.1812,23758.359,4867.3423,29759.988,5306.292,58756.531,5708.2847,55691.43,6027.4097,55966.684,6487.0835,51742.402,7321.4243,65461.684,8143.2324,66970.563,9016.9141,65598.695,9387.8193,66205.188,10297.979,89306.352
350500,泉州市,350000,福建省,1596.4681,28675.604,1712.2723,40202.414,1855.8488,48202.098,2082.8076,66335.734,2409.4666,75233.109,2435.8208,57643.168,2835.2625,67857.414,3386.8218,83733.883,3991.6931,88851.813,4508.3354,69142.906,5202.2852,63277.293,6194.0942,133584.55,6784.437,94218.328,7417.0942,167217.38,8005.0264,164227.08,8495.6885,167169.7,9076.376,156869.03,10167.756,198345.03,11214.086,202406.27,13075.667,201311.8,13259.535,200527.66,14656.495,229101.33
350600,漳州市,350000,福建省,1060.1639,9895.7676,1159.1514,13742.069,1179.7021,14528.118,1329.2799,15011.87,1537.9519,17724.469,1374.2267,13188.738,1561.4191,12431.709,1845.8433,17354.986,2138.7834,20348.326,2497.0007,19316.428,3018.6938,22770.688,3689.6687,46092.563,4172.1143,43782.402,4568.3408,98182.461,5038.8213,106614.07,5511.7715,108473.18,6149.9639,102460.27,6859.373,137591.38,7579.9346,151867.48,9078.5742,167248.92,8675.6553,183907.42,9550.3105,216719.64
350700,南平市,350000,福建省,732.63617,5082.7891,790.83362,5937.3882,837.45526,9416.9854,928.3017,12090.213,1056.7985,14267.102,1140.7218,8381.8809,1288.0074,4209.1499,1523.1287,8649.6924,1814.6237,11785.954,2004.6759,8249.8135,2321.2808,10301.453,2853.5737,16372.035,3170.2561,20806.973,3498.9873,49590.039,3861.5247,44043.57,4187.5513,42624.543,4537.5708,48565.004,5079.4258,64137.141,5604.5713,72397.125,6257.6821,73583.156,6335.0903,76988.367,6719.292,103099.48
350800,龙岩市,350000,福建省,792.89233,6657.1426,817.66779,12847.683,898.93665,15819.252,1026.7856,17624.338,1216.9141,20461.152,1344.455,17098.535,1565.1434,13689.024,1913.6929,15430.886,2309.501,21358.482,2811.9312,18760.771,3350.6914,16212.547,4209.5366,30087.316,4557.3882,25916.701,4891.4233,61254.102,5279.6113,58610.891,5619.2705,57004.313,6050.8477,57186.52,6816.0747,79803.188,7510.2769,82511.828,8418.0498,87128.516,9039.3574,83792.648,9721.2236,112332.03
350900,宁德市,350000,福建省,675.98969,3429.0239,727.55548,5282.5327,749.93854,4982.9014,828.30481,10896.674,945.82855,14194.241,1050.6682,7327.6782,1170.3749,4182.9785,1384.3965,6632.0854,1619.7654,11653.055,1816.7469,4391.5923,2182.1377,8111.1089,2735.4058,13840.251,3140.6956,25231.578,3567.9475,51631.484,3906.6829,54823.418,4262.7534,57800.297,4615.8286,59481.5,5007.5845,81633.227,5491.5483,84217.133,6893.9624,84823.781,7353.8491,90033.891,8859.8545,123013.06
360100,南昌市,360000,江西省,1002.8354,5203.2007,1108.5482,11380.439,1249.485,34585.871,1439.1678,49386.965,1717.7855,50086.871,2231.3369,30390.693,2604.5974,26008.104,3034.2778,46963.797,3596.9661,38620.824,3952.5515,17837.234,4353.8262,27666.916,5283.6992,45484.281,5847.1919,37973.48,6434.9497,73350.914,6999.6914,64233.832,7543.0493,71083.828,8107.7041,84085.055,,,,,9992.1895,120480.34,9185.4629,121692.62,10330.907,143227.05
360200,景德镇市,360000,江西省,643.49921,1937.9106,698.10547,4414.3032,771.65192,5990.4204,926.98737,14806.097,1080.422,22213.527,1255.2164,12134.832,1454.8818,6785.1406,1684.5936,14510.039,2057.105,16466.66,2308.9954,12564.23,2904.0505,16934.957,3530.6636,25723.52,3902.2664,14232.502,4200.6836,34276.02,4529.6021,32160.27,4706.1792,34131.363,5076.7446,45254.383,,,,,5510.8184,88293.766,5911.9756,100621.87,6802.0376,120774.15
360300,萍乡市,360000,江西省,564.91339,1080.9573,611.02112,1862.7623,673.23901,4760.6733,793.58588,7379.998,949.81592,14928.605,1252.2703,10047.747,1451.3844,6841.8652,1719.1987,16658.084,2093.4873,11986.603,2260.855,2350.3464,2803.7969,6806.9854,3524.23,8247.1641,3911.8257,6308.1704,4242.9644,20123.426,4576.4556,18541.439,4799.3071,17159.732,5215.0386,16558.602,,,,,4790.644,36453.723,5339.1006,39827.227,6137.1035,41514.031
360400,九江市,360000,江西省,474.71918,1608.8972,513.76099,1844.1483,576.5957,5792.9971,666.78516,9478.4209,770.16986,10133.261,920.23029,6376.771,1079.0173,7122.7832,1254.9673,11103.309,1473.2124,9492.7256,1735.8038,3685.376,2180.8254,7913.373,2638.04,17849.479,2975.2095,10950.274,3344.2922,38169.168,3702.9385,36545.043,3942.7122,38999.066,4324.0562,40901.195,,,,,6343.2471,61604.84,7044.1484,73704.875,8191.0698,89518.125
360500,新余市,360000,江西省,601.61011,2812.4929,670.18097,9437.748,820.80377,17465.506,989.14478,32019.115,1207.5564,39258.359,1589.0421,22639.891,1914.6187,23514.758,2494.0186,43271.742,3552.2471,38206.551,4246.0005,14307.004,5539.103,30577.818,6793.4688,30797.057,7214.1606,23548.963,7312.7041,52855.246,7755.6318,41022.879,8115.124,44988.625,8828.3633,47818.262,,,,,8141.0903,60979.785,8327.0498,61837.309,9604.4814,73136.805
360600,鹰潭市,360000,江西省,518.1073,2167.4954,559.75128,4097.3594,619.27948,7717.3369,746.37457,17594.396,896.06549,21176.111,1141.7037,8909.4336,1319.8804,7760.4155,1996.8633,14544.362,2317.3906,15960.589,2302.3186,7240.8584,3061.6873,9900.7568,3770.7766,13492.188,4237.4531,13196.833,4844.4185,44527.164,5289.1929,33407.754,5542.8364,34749.422,5998.1719,40409.57,,,,,7966.1895,59512.129,8513.5762,69458.422,9904.4355,77476.648
360700,赣州市,360000,江西省,339.01822,1472.1006,358.87622,2393.3286,386.17935,5823.0571,427.61002,10956.028,484.04102,13893.295,611.44037,5393.8804,707.15912,5144.5347,845.60394,8200.4561,997.83386,9197.3672,1115.9686,8117.5747,1335.8718,5854.9414,1585.2344,12890.991,1784.7981,10203.508,1973.7012,26811.389,2167.0305,26236.959,2309.4121,27564.111,2569.8916,30161.65,,,,,3989.8098,51469.184,4063.7622,56121.453,4642.9502,71485.164
360800,吉安市,360000,江西省,344.88943,743.26563,361.823,1623.053,391.52496,3064.8655,446.2825,5053.8965,520.19043,7302.2852,645.50092,3674.6333,744.15155,3599.406,853.01764,6055.0117,1053.2094,6831.729,1209.291,2545.1582,1496.0607,6397.2246,1815.1653,8203.3115,2073.2285,7425.3628,2309.5872,21394.879,2544.7087,21192.092,2711.825,21085.719,2971.5181,23921.223,,,,,4204.689,33940.191,4852.874,40290.543,5707.5264,46756.492
360900,宜春市,360000,江西省,360.90771,729.18188,393.45187,1361.9806,423.47488,4087.9141,473.62204,8771.1514,545.80542,14476.89,697.33557,8460.4854,818.20538,5925.3638,941.27057,9354.4121,1129.5579,8752.0439,1276.8221,3995.0471,1604.1962,7944.603,1976.933,10853.221,2283.0476,8626.0762,2532.1912,25995.352,2772.4727,22657.502,2940.9016,23118.02,3220.9041,25619.633,,,,,4814.1733,46268.609,5571.1567,57206.063,6419.6533,75035.805
361000,抚州市,360000,江西省,341.54486,957.41742,366.81833,2077.7761,399.85205,3561.9646,447.7738,5617.7231,539.0415,8463.7686,687.10938,3763.1946,817.0271,3313.6184,955.41003,6086.1211,1119.4257,9079.9219,1287.6406,4282.834,1608.5763,8198.8369,1885.594,13781.904,2089.3008,9138.7236,2373.9426,19509.309,2607.2012,19775.246,2767.822,23304.365,3019.0918,24970.555,,,,,3721.1938,39349.176,4350.1157,50827.914,5013.5776,65620.523
361100,上饶市,360000,江西省,283.48419,858.93622,309.2999,1827.05,351.21548,4047.1172,403.27014,5110.5542,477.11057,11449.414,611.05133,5339.7808,705.76886,3372.4163,819.91467,6430.0864,968.18121,7724.0083,1114.3149,3292.252,1367.7581,5849.2729,1676.7213,10608.504,1904.8748,9451.5508,2102.7231,17041.652,2317.9475,15792.611,2458.3357,16896.66,2692.3423,19606.74,,,,,3677.8638,37917.34,4042.9966,40484.59,4728.3525,50374.457
370100,济南市,370000,山东省,1692.3486,53543.297,1873.8136,53075.168,2088.363,68212.813,2343.665,69976.641,2743.4802,82924.953,2919.0627,88765.414,3621.5891,119679.73,4237.106,108773.55,4995.8184,97371.656,5555.3306,108516.98,6473.5249,96090.398,7263.4346,131166.69,7885.0908,132474.8,8528.6504,119162.89,9283.3076,127318.08,9748.9844,123078.51,10328.393,131490.69,11111.579,160631.03,11978.289,175160,11852.512,164316,12570.39,170534.81,13999.608,192493.22
370200,青岛市,370000,山东省,1627.4963,71005.602,1852.3619,96928.719,2121.3862,100782.09,2470.4724,107240.71,2959.5688,103829.88,3289.387,84346.016,4278.9775,154633.5,4995.4692,146450.36,5825.1226,130503.39,6362.2231,132062.92,7419.9751,96647.563,8632.4971,128107.33,9488.6816,120424.85,10348.857,140354.14,11134.581,144448.66,11876.119,148338.83,12650.9,153610.38,13723.873,170935.16,14675.552,188368.58,14147.179,190144.09,14818.315,204167.14,16705.814,227048.7
370300,淄博市,370000,山东省,1574.0582,27573.037,1710.3706,44944.016,1893.066,65340.391,2428.6682,84368.578,2966.2402,99517.141,3234.2236,96113.008,3934.5659,115773.98,4635.5254,98664.164,5508.0122,69017.633,5802.6152,74455.75,6787.4565,77917.852,7739.4946,97405.508,8396.1807,77754.867,8938.2051,100239.55,9414.9033,99309.539,9614.1533,91452.758,10202.83,96089.461,11015.99,116740.7,11679.303,126777.85,8382.0508,147361.13,8454.832,166289.92,9677.9561,182710.8
370400,枣庄市,370000,山东省,695.00769,8556.9893,768.20599,8240.8965,866.41815,11355.71,1053.5518,18325.9,1378.5916,30250.07,1760.1855,36427.035,2043.0411,34383.055,2434.4685,42344.883,2851.5552,34703.805,3092.2241,31625.99,3483.1121,33573.688,3961.8489,48944.875,4313.0479,31669.631,4623.27,48858.125,4933.9214,48778.387,4980.7559,47051.563,5185.0869,43341.105,5510.522,58049.055,5685.2988,70097.961,3989.0496,77328.023,4067.6118,83276.852,4576.4233,91672.117
370500,东营市,370000,山东省,2701.9285,63809.883,2889.2729,109645.08,3080.3877,160691.53,3936.8816,190461.13,4990.9414,190227.3,5986.0376,185908.2,7976.625,232525.2,9092.7988,199069.33,11157.363,140877.33,11154.288,156190.31,12765.402,167756.59,14392.073,243979.27,16180.426,201169.75,17381.678,236558.44,18141.143,248174.56,18102.193,224892.38,18046.783,245125.13,19560.77,274001.81,21112.824,320780.84,14754.313,326197.75,15059.557,329606.34,17352.627,368883.34
370600,烟台市,370000,山东省,1362.0161,28658.906,1516.1833,48282.578,1724.0847,50350.258,2037.7195,84448.273,2521.4045,92195.594,2901.8469,84441.117,3701.2686,106085.67,4420.6963,99072.375,5269.668,90506.773,5677.5923,90867.609,6693.5835,80967.352,7528.584,114727.59,8121.5767,79329.453,8621.2051,113412.1,9185.917,114138.56,9867.2539,104612.23,10566.749,107884.34,11224.692,123017.89,11978.804,139671.86,11712.373,138870.89,11990.949,150420.83,13416.314,167748.2
370700,潍坊市,370000,山东省,846.06366,11061.323,948.06897,17979.924,1056.0846,29276.02,1215.0381,34469.16,1465.2443,45782.484,1687.8687,44257.434,2012.0427,67373.617,2393.1418,61905.047,2889.1223,48396.68,3119.4678,55694.535,3537.4119,58467.828,4035.7791,76550.945,4565.4419,50873.633,5007.1357,77459.844,5387.7588,75078.813,5785.4336,74185.055,5736.6973,83065.055,6448.0898,107667.49,6734.9775,129614.39,6195.8809,129113.61,6389.4609,147615.67,7617.6509,158356.64
370800,济宁市,370000,山东省,732.19324,11499.947,818.71655,10384.194,933.14252,20910.225,1104.7954,21291.719,1373.7505,32534.092,1619.7488,28031.832,1793.5945,30818.482,2121.5613,32881.789,2579.3496,28399.035,2692.2927,37817.406,3016.2864,35391.352,3420.0217,46768.719,3765.1345,33783.848,4130.1973,52064.145,4418.0591,54245.266,4626.3999,51168.938,4912.2676,48389.789,5249.9009,65420.215,5535.4375,71368.883,4890.1934,76955.008,5026.293,86008.898,5667.7993,101586.96
370900,泰安市,370000,山东省,733.06952,8024.8086,824.65759,10858.286,942.88177,15434.955,1103.022,17532.205,1331.2301,25577.518,1588.5858,24832.779,1845.3982,32862.832,2218.9224,29712.994,2728.0432,22365.256,3086.6685,21314.41,3683.3806,22562.373,4118.4429,30900.137,4557.4282,26599.145,4994.0947,33926.602,5338.9268,36050.676,5583.0547,35693.961,5832.6421,38954.449,6263.1528,56901.625,6372.8755,68603.188,4645.8237,83573.781,4846.8906,111226.27,5263.208,103254.98
371000,威海市,370000,山东省,2271.2751,35462.613,2536.2034,59077.938,2841.0625,54513.422,3376.0852,78032.438,4061.3955,89353.734,4214.021,90153.742,5477.833,120718.27,6307.0762,121941.45,7058.436,100276.72,7037.7881,93845.203,7668.0728,96607.625,8316.0654,129430.48,9219.7813,120574.93,10048.039,100450.56,10953.249,103286.99,11782.414,105384.54,12554.521,115106.29,13737.329,143275.92,14194.589,167692.88,11531.574,194601.48,11759.762,210107.44,13506.18,199338.89
371100,日照市,370000,山东省,758.9093,14703.828,844.883,15166.641,942.02222,34334.395,1119.1827,44800.301,1382.5585,49179.203,1582.3254,51820.086,1791.3243,86091.008,2221.6812,81700.391,2717.1577,68546.508,3025.8257,75808.484,3560.2942,54496.223,4200.5327,75990.242,4694.793,50633.094,5170.6475,68306.578,5484.043,70823.125,5645.5483,72496.18,6013.9131,70735.508,6615.1216,78235.82,7181.3794,93303.273,6319.9219,92266.719,6492.8813,102551.71,7145.728,116827.62
371200,莱芜市,370000,山东省,896.17664,,1014.0754,,1145.4634,,1372.6995,,1801.2712,,2033.7987,,2338.4592,,2929.9561,,3618.5298,,3729.2292,,4312.3374,,4819.8506,,4999.2871,,5165.0332,,5379.4395,,5188.8247,,5445.6411,,6912.5664,,7771.6387,,,,,,,
371300,临沂市,370000,山东省,553.83569,7313.8516,619.89557,6607.6802,696.2467,13570.126,825.47845,16112.181,997.00507,23139.48,1245.0732,24957.711,1373.6372,36028.797,1616.0194,37480.945,1892.9501,29185.732,1986.5872,35466.352,2237.5652,33524.508,2562.9771,49251.711,2779.9348,26144.697,3060.0862,47668.984,3206.7336,53795.051,3347.8967,53571.824,3529.6362,53747.535,3726.749,73714.68,3998.8469,82367.516,3865.5938,81409.914,4014.3774,95479.664,4549.0488,113947.3
371400,德州市,370000,山东省,671.98029,11251.326,753.9834,16632.164,847.13031,25796.928,1019.5231,23181.18,1250.5007,30541.457,1547.5043,28213.201,1798.6556,30599.295,2102.3376,28185.711,2483.0466,23916.965,2594.127,29840.465,2907.5378,24788.695,3386.7668,36461.855,3862.3079,27736.373,4251.1187,36168.035,4451.5166,38455.535,4684.2847,36103.449,4946.187,37981.98,5277.0039,53413.84,5654.1885,68502.359,5048.8135,81801.859,5150.5352,89409.023,5852.771,98178.602
371500,聊城市,370000,山东省,507.29791,7445.6626,571.15704,10115.421,668.97083,18688,805.64423,18228.203,1011.0159,21842.387,1269.3228,23460.271,1468.7511,27259.857,1765.6742,25021.182,2141.646,17649.662,2332.7014,24218.08,2715.1438,16693.104,3176.6909,22217.051,3611.3213,19526.258,3959.4827,35720.473,4110.8911,42051.348,4280.0078,44041.48,4520.2993,46734.227,4710.9517,59995.297,4889.3281,68132.023,3492.6047,73305.508,3573.8262,80800.555,4076.0132,91205.32
371600,滨州市,370000,山东省,747.73602,9815.8301,844.28284,15416.54,933.68787,32148.559,1110.2008,27816.84,1408.1052,43464.441,1838.564,48193.492,2234.0818,58459.883,2751.2534,52558.527,3292.2434,45461.293,3589.3855,56048.32,4105.4092,54997.273,4774.5698,78326.227,5218.499,66583.523,5648.5874,97217.617,5888.1343,101320.83,6053.7432,99012.328,6299.1899,108607.37,6597.7021,136071.91,6656.2134,143308,6174.3096,143231.52,6309.0762,162685.69,7228.1616,176026.8
371700,菏泽市,370000,山东省,245.70805,4332.6367,263.46075,4435.6245,289.01614,7668.4707,331.7438,8078.1489,414.69757,11876.885,556.44006,11353.625,596.11133,13190.344,750.40472,14713.784,887.7594,11806.118,1019.0229,13216.21,1279.8185,16365.195,1610.4541,23203.627,1867.1385,18591.902,2141.092,27999.193,2243.3674,27956.381,2393.6355,27436.449,2523.4729,29691.537,2773.8008,42325.758,3002.5161,48908.207,3321.8511,58446.539,3387.4485,70230.219,3871.7456,81708.648
410100,郑州市,410000,河南省,1180.8389,35245.246,1316.689,45747.828,1441.4425,60593.445,1702.3583,61625.707,2118.5898,58494.68,2541.4761,78351.047,3066.2874,122673.66,3769.4548,99290.57,4529.7568,121204.27,4964.6621,79650.141,,,6771.6206,132099.83,26760.809,346557.09,29468.338,518129.91,8917.4424,149709.84,9490.1084,158059.75,10453.099,175781.44,11755.533,198683.5,12880.895,206683.38,14586.89,226331.08,13352.845,205173.88,13923.954,221498.8
410200,开封市,410000,河南省,487.58817,7603.3721,540.37366,10811.293,573.94617,16554.619,596.35059,12865.663,727.98529,15482.509,854.9342,14953.164,991.21747,20369.871,1152.7927,16752.207,1424.1534,16674.176,1601.3352,13800.368,,,2117.7332,27011.242,7760.4834,56010.852,8740.8027,103883.03,2902.6072,38455.152,3107.9321,36031.59,3376.1926,42366.711,3608.7749,56908.238,3809.134,64986.766,4479.498,73770.234,4206.708,73764.656,4529.3901,83607.273
410300,洛阳市,410000,河南省,677.50641,11120.155,740.74731,10095.625,846.40808,20943.813,1078.8595,19329.793,1417.9388,22145.34,1733.545,27882.482,2064.4736,40981.68,2452.6438,24844.189,2933.4351,36353.754,3043.8979,24450.836,,,3947.5945,46380.141,14279.31,142108.03,14773.371,194321.28,4717.6558,55502.125,4953.7715,57040.441,5417.7471,57814.281,6041.3257,68496.203,6502.7007,81714.063,7021.9116,92579.266,6844.6807,100252.66,7238.7544,119601.82
410400,平顶山市,410000,河南省,565.63104,7926.3569,611.47784,5401.4878,661.26367,11479.6,748.43481,11419.74,958.04602,17827.793,1137.3634,19226.447,1362.2904,27824.096,1647.2021,18146.988,2130.6357,30844.836,2239.189,14338.568,,,2790.6204,28566.365,9692.8457,88707.414,10076.886,178491.56,3028.8267,47592.031,3101.408,45100.898,3335.864,43021.645,3631.4421,55425.188,3864.3113,60522.711,4273.6328,62663.234,4303.9224,63971.816,4722.5396,73354.57
410500,安阳市,410000,河南省,494.22681,12073.96,537.09674,17618.828,595.81311,26586.508,684.3465,19719.002,872.6756,25711.146,1044.3195,23370.523,1203.7865,32620.889,1497.5516,26657.051,1911.5386,28535.695,2065.6235,26495.576,,,2602.1531,36504.98,9357.5879,99446.852,10012.128,138082.08,3092.3743,42867.918,3214.3589,40809.289,3465.3555,46544.797,3817.5242,53804.793,4040.7649,61473.313,3748.0366,84047.359,3645.8535,81994.461,3862.4768,85658.664
410600,鹤壁市,410000,河南省,609.57501,12859.991,672.51062,12215.352,739.94928,16381.208,856.2597,20277.607,1091.7488,22874.018,1294.7421,19622.047,1534.4607,31967.734,1891.199,28860.746,2348.4824,32801.977,2482.8962,26350.744,,,3140.6357,35945.637,11253.66,119535.84,12889.637,171289.28,4208.2383,56505.516,4390.1304,57996.566,4706.4634,54646.348,5017.2856,68773.758,5199.0669,73698.414,5936.9858,100363.18,5721.019,105681.81,6209.9771,110506.29
410700,新乡市,410000,河南省,522.03247,9660.8564,569.53613,9851.6113,625.18573,16551.398,692.22583,20317.791,839.70764,26086.209,985.19629,27825.533,1152.8159,41629.324,1397.5453,38032.578,1693.395,43412.672,1760.4781,33270.262,,,2510.8059,46242.266,9452.8262,111610.12,10206.582,176862.31,3176.9189,51983.172,3254.4351,48754.816,3547.6589,50128.141,3837.562,61408.602,4092.6448,70285.563,4708.1802,85163.766,4518.3296,86378.664,4835.5322,97519.133
410800,焦作市,410000,河南省,696.81311,12476.559,770.74683,13405.946,855.36462,31901.598,1007.6157,23904.225,1340.3047,28558.613,1710.1265,31687.557,2036.6484,47599.996,2481.7466,28787.154,2975.9434,32769.605,3077.8313,27363.768,,,3962.8391,37151.047,15733.294,116854.79,17086.766,174103.22,5004.9224,48310.195,5196.7412,49038.492,5616.3687,47981.637,6071.9258,57673.773,6282.6138,65573.992,7306.6616,79592.531,5692.6597,92554.203,5741.4536,105275.13
410900,濮阳市,410000,河南省,586.04858,13774.138,625.22308,11803.771,672.53259,16085.086,747.40527,14034.241,890.59137,15935.889,1072.7863,14666.301,1269.0959,22880.025,1456.163,19071.377,1808.9446,18682.141,1811.8462,22709.938,,,2337.7971,23619.943,9011.6094,80445.883,9921.6162,140693.59,3214.9504,45038.582,3389.4895,45559.176,3674.8591,46206.059,3995.033,61941.43,4144.8804,74139.219,3944.9417,84723.297,3791.584,93409.828,4074.9204,102822.91
411000,许昌市,410000,河南省,662.15503,6853.7842,736.31671,5104.5527,815.19922,12138.064,920.87103,10990.22,1149.8156,14219.475,1343.9159,19688.969,1588.3191,21934.088,1882.4304,16532.498,2326.9854,20553.805,2466.8926,13425.856,,,3314.0176,30591.227,11944.113,79936.078,13078.953,138589.22,4284.6641,38480.578,4434.4971,38334.105,4826.3154,36292.887,5312.2778,53977.383,5681.2417,60067.613,6784.8452,66211.297,6736.1494,64139.574,7126.1494,73926.063
411100,漯河市,410000,河南省,670.4588,10474.581,738.15674,8781.334,807.26025,19453.939,882.73944,16842.039,1110.642,17364.695,1273.8191,20114.232,1495.6865,19931.717,1709.1954,15136.265,2141.8813,22257.908,2292.7891,14201.525,,,2755.4988,27590.158,10356.377,70917.836,11148.955,126522.09,3393.647,38879.516,3559.1353,49686.172,3855.8403,53696.344,4123.3169,61803.23,4352.4561,72085.125,5531.9712,81746.734,5880.019,98413.969,6460.8276,108948.44
411200,三门峡市,410000,河南省,784.37067,11074.4,831.15869,11451.424,895.76978,32950.672,1015.9861,18835.375,1240.5231,24309.711,1511.1235,27859.551,1853.5957,21257.441,2325.8928,23130.129,2928.2932,30350.961,3136.9783,26157.23,,,4567.2529,38486.711,15845.386,107220.55,17026.783,263455.47,5443.8726,60918.297,5474.2852,57172.313,5777.1816,55373.441,6278.0728,67276.367,6620.9907,75669.984,6254.3818,72950.438,6408.9438,74776.156,7010.7676,84356.594
411300,南阳市,410000,河南省,495.39035,3914.387,546.2359,2916.6558,589.50256,7718.7378,679.91522,7195.3784,835.2851,8821.0342,980.31787,10414.216,1113.9146,11381.545,1267.948,10475.889,1499.4369,13638.587,1564.0032,7918.2407,,,1892.292,14714.263,6426.04,34129.004,6944.7095,80040.469,2273.5791,21522.145,2424.3479,21154.1,2621.001,21520.533,2801.2085,28690.664,2977.0967,33147.711,3174.1768,33739.191,3170.6875,38187.563,3526.5476,45034.25
411400,商丘市,410000,河南省,361.371,4211.7832,396.48566,3313.5327,424.63214,6803.2266,419.07986,9847.5713,560.28198,8625.1924,686.46991,9102.7461,793.30719,13026.93,928.79669,12037.006,1124.3783,10740.55,1196.0109,8537.4775,,,1469.2582,18988.707,5323.6816,48205.738,5880.0674,109042.06,1876.464,32336.152,1992.5477,29176.219,2173.644,29726.701,2383.853,41076.652,2579.4871,45368.48,3128.9812,53983.852,2896.929,54584.203,3045.4939,67383.148
411500,信阳市,410000,河南省,340.79816,1391.3938,341.99741,1572.7047,402.05347,4611.2476,444.89444,3855.9709,554.09814,6971.4805,645.75397,6086.6709,741.66742,7969.4277,875.34717,11834.349,1079.7139,9476.584,1151.4308,6816.3042,,,1478.0413,15014.506,5113.0503,30040.594,5688.0264,55973.781,2032.074,17262.791,2161.1113,15243.714,2328.4524,16601.074,2492.2654,21681.229,2699.2041,23010.717,3106.6699,25666.387,3074.0845,28781.088,3369.5234,35174.227
