city,cityCode,year,hdmsp,province,provinceCode
红河哈尼族彝族自治州,532500,2004,78120.82353,云南省,530000
怒江傈僳族自治州,533300,2004,5238.309804,云南省,530000
文山壮族苗族自治州,532600,2004,25441.56863,云南省,530000
西双版纳傣族自治州,532800,2004,20753.80784,云南省,530000
白沙黎族自治县,469025,2004,4960.894118,海南省,460000
保亭黎族苗族自治县,469029,2004,3222.776471,海南省,460000
昌江黎族自治县,469026,2004,10217.15686,海南省,460000
澄迈县,469023,2004,14174.33333,海南省,460000
定安县,469021,2004,3703.286275,海南省,460000
东方市,469007,2004,10758.92941,海南省,460000
乐东黎族自治县,469027,2004,7938.815686,海南省,460000
临高县,469024,2004,5034.286275,海南省,460000
陵水黎族自治县,469028,2004,8080.039216,海南省,460000
琼海市,469002,2004,13477.64314,海南省,460000
琼中黎族苗族自治县,469030,2004,3093.960784,海南省,460000
屯昌县,469022,2004,3162.54902,海南省,460000
万宁市,469006,2004,15303.18824,海南省,460000
文昌市,469005,2004,13932.98039,海南省,460000
五指山市,469001,2004,2706.2,海南省,460000
济源市,419001,2004,24963.68627,河南省,410000
潜江市,429005,2004,14499.33333,湖北省,420000
神农架林区,429021,2004,1382,湖北省,420000
天门市,429006,2004,10306.03137,湖北省,420000
仙桃市,429004,2004,12400.36863,湖北省,420000
北京市,110000,2004,450466.7843,北京市,110000
上海市,310000,2004,357634.6353,上海市,310000
天津市,120000,2004,378698.6627,天津市,120000
重庆市,500000,2004,241715.149,重庆市,500000
阿拉善盟,152900,2004,22868.60392,内蒙古自治区,150000
锡林郭勒盟,152500,2004,32713.62745,内蒙古自治区,150000
兴安盟,152200,2004,27016.04706,内蒙古自治区,150000
阿里地区,542500,2004,967.4235294,西藏自治区,540000
阿克苏地区,652900,2004,100535.4549,新疆维吾尔自治区,650000
阿勒泰地区,654300,2004,24197.93333,新疆维吾尔自治区,650000
和田地区,653200,2004,23091.8,新疆维吾尔自治区,650000
喀什地区,653100,2004,62588.66667,新疆维吾尔自治区,650000
塔城地区,654200,2004,64158.50588,新疆维吾尔自治区,650000
百色市,451000,2004,36881.96471,广西壮族自治区,450000
北海市,450500,2004,30844.41176,广西壮族自治区,450000
崇左市,451400,2004,28507.93333,广西壮族自治区,450000
防城港市,450600,2004,17308.69804,广西壮族自治区,450000
贵港市,450800,2004,39162.55294,广西壮族自治区,450000
桂林市,450300,2004,47409.42353,广西壮族自治区,450000
河池市,451200,2004,35517.19216,广西壮族自治区,450000
贺州市,451100,2004,18163.59608,广西壮族自治区,450000
来宾市,451300,2004,35267.80784,广西壮族自治区,450000
柳州市,450200,2004,58478.09804,广西壮族自治区,450000
南宁市,450100,2004,91814.55686,广西壮族自治区,450000
钦州市,450700,2004,30764.55686,广西壮族自治区,450000
梧州市,450400,2004,27470.96078,广西壮族自治区,450000
玉林市,450900,2004,44301.43137,广西壮族自治区,450000
巴彦淖尔市,150800,2004,72599.36471,内蒙古自治区,150000
包头市,150200,2004,88515.25098,内蒙古自治区,150000
赤峰市,150400,2004,80552.45098,内蒙古自治区,150000
鄂尔多斯市,150600,2004,97545.91373,内蒙古自治区,150000
呼和浩特市,150100,2004,107872.7686,内蒙古自治区,150000
呼伦贝尔市,150700,2004,134561.2549,内蒙古自治区,150000
通辽市,150500,2004,63014.32157,内蒙古自治区,150000
乌海市,150300,2004,41623.41176,内蒙古自治区,150000
乌兰察布市,150900,2004,59369.61961,内蒙古自治区,150000
固原市,640400,2004,14815.15686,宁夏回族自治区,640000
石嘴山市,640200,2004,36602.41961,宁夏回族自治区,640000
吴忠市,640300,2004,36343.69412,宁夏回族自治区,640000
银川市,640100,2004,69718.38824,宁夏回族自治区,640000
中卫市,640500,2004,25812.07451,宁夏回族自治区,640000
昌都市,540300,2004,3098.376471,西藏自治区,540000
拉萨市,540100,2004,14879.17647,西藏自治区,540000
林芝市,540400,2004,3568.847059,西藏自治区,540000
那曲市,540600,2004,2945.301961,西藏自治区,540000
日喀则市,540200,2004,5085.231373,西藏自治区,540000
山南市,540500,2004,8585.305882,西藏自治区,540000
哈密市,650500,2004,26961.8549,新疆维吾尔自治区,650000
克拉玛依市,650200,2004,48495.01176,新疆维吾尔自治区,650000
吐鲁番市,650400,2004,68155.13333,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2004,80834.85882,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2004,81873.69804,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2004,17411.03137,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2004,82289.68235,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2004,6759.639216,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2004,48417.16863,新疆维吾尔自治区,650000
阿拉尔市,659002,2004,7660.976471,新疆维吾尔自治区,650000
北屯市,659005,2004,2054.537255,新疆维吾尔自治区,650000
胡杨河市,659010,2004,2361.847059,新疆维吾尔自治区,650000
可克达拉市,659008,2004,944.2941176,新疆维吾尔自治区,650000
昆玉市,659009,2004,196.3058824,新疆维吾尔自治区,650000
石河子市,659001,2004,14060.57255,新疆维吾尔自治区,650000
双河市,659007,2004,5276.329412,新疆维吾尔自治区,650000
铁门关市,659006,2004,1169.941176,新疆维吾尔自治区,650000
图木舒克市,659003,2004,2975.552941,新疆维吾尔自治区,650000
五家渠市,659004,2004,3517.658824,新疆维吾尔自治区,650000
新星市,659011,2004,1700.772549,新疆维吾尔自治区,650000
澳门特别行政区,820000,2004,3798.145098,澳门特别行政区,820000
香港特别行政区,810000,2004,76712.38039,香港特别行政区,810000
大兴安岭地区,232700,2005,35722.76078,黑龙江省,230000
台湾省,710000,2005,852067.6588,台湾省,710000
安庆市,340800,2005,46477.54902,安徽省,340000
蚌埠市,340300,2005,36326.72941,安徽省,340000
亳州市,341600,2005,45227.74118,安徽省,340000
池州市,341700,2005,20754.73725,安徽省,340000
滁州市,341100,2005,65267.23922,安徽省,340000
阜阳市,341200,2005,71606.93333,安徽省,340000
合肥市,340100,2005,103841.0314,安徽省,340000
淮北市,340600,2005,34583.22745,安徽省,340000
淮南市,340400,2005,42739.53725,安徽省,340000
黄山市,341000,2005,25991.87451,安徽省,340000
六安市,341500,2005,47236.32941,安徽省,340000
马鞍山市,340500,2005,44456.96471,安徽省,340000
宿州市,341300,2005,53440.56471,安徽省,340000
铜陵市,340700,2005,23630.19608,安徽省,340000
芜湖市,340200,2005,52564.3098,安徽省,340000
宣城市,341800,2005,34697.52157,安徽省,340000
福州市,350100,2005,102299.8314,福建省,350000
龙岩市,350800,2005,43638.96078,福建省,350000
南平市,350700,2005,33231.36078,福建省,350000
宁德市,350900,2005,40996.18824,福建省,350000
莆田市,350300,2005,36671.25098,福建省,350000
泉州市,350500,2005,156295.7647,福建省,350000
三明市,350400,2005,29960.45098,福建省,350000
厦门市,350200,2005,62580.94118,福建省,350000
漳州市,350600,2005,70866.21569,福建省,350000
白银市,620400,2005,33975.57647,甘肃省,620000
定西市,621100,2005,23188.57647,甘肃省,620000
嘉峪关市,620200,2005,11880.75686,甘肃省,620000
金昌市,620300,2005,11152.94118,甘肃省,620000
酒泉市,620900,2005,41072.34118,甘肃省,620000
兰州市,620100,2005,82576.56471,甘肃省,620000
陇南市,621200,2005,18333.5451,甘肃省,620000
平凉市,620800,2005,28772.91373,甘肃省,620000
庆阳市,621000,2005,32823.86667,甘肃省,620000
天水市,620500,2005,32146.74902,甘肃省,620000
武威市,620600,2005,21600.92549,甘肃省,620000
张掖市,620700,2005,20780.92941,甘肃省,620000
潮州市,445100,2005,39765.49412,广东省,440000
东莞市,441900,2005,166347.6392,广东省,440000
佛山市,440600,2005,172017.4157,广东省,440000
广州市,440100,2005,239868.3686,广东省,440000
河源市,441600,2005,44274.81176,广东省,440000
惠州市,441300,2005,142591.9529,广东省,440000
江门市,440700,2005,119470.7098,广东省,440000
揭阳市,445200,2005,55952.29412,广东省,440000
茂名市,440900,2005,46887.25882,广东省,440000
梅州市,441400,2005,54820.21176,广东省,440000
清远市,441800,2005,71183.89804,广东省,440000
汕头市,440500,2005,64937.08235,广东省,440000
汕尾市,441500,2005,40422.81961,广东省,440000
韶关市,440200,2005,53227.07451,广东省,440000
深圳市,440300,2005,131384.5059,广东省,440000
阳江市,441700,2005,37201.70588,广东省,440000
云浮市,445300,2005,29873.61176,广东省,440000
湛江市,440800,2005,72734.19608,广东省,440000
肇庆市,441200,2005,70414.61176,广东省,440000
中山市,442000,2005,95271.08627,广东省,440000
珠海市,440400,2005,55853.18039,广东省,440000
安顺市,520400,2005,22812.72941,贵州省,520000
毕节市,520500,2005,24134.7451,贵州省,520000
贵阳市,520100,2005,61435.39608,贵州省,520000
六盘水市,520200,2005,35839.75294,贵州省,520000
铜仁市,520600,2005,15027.6,贵州省,520000
遵义市,520300,2005,40745.04314,贵州省,520000
儋州市,460400,2005,25979.17647,海南省,460000
海口市,460100,2005,31326.06275,海南省,460000
三沙市,460300,2005,51.65098039,海南省,460000
三亚市,460200,2005,29644.00392,海南省,460000
保定市,130600,2005,246269.549,河北省,130000
沧州市,130900,2005,220195.749,河北省,130000
承德市,130800,2005,75592.32941,河北省,130000
邯郸市,130400,2005,183820.302,河北省,130000
衡水市,131100,2005,105404.1804,河北省,130000
廊坊市,131000,2005,166039.3647,河北省,130000
秦皇岛市,130300,2005,82654.27059,河北省,130000
石家庄市,130100,2005,213266.3137,河北省,130000
唐山市,130200,2005,279566.851,河北省,130000
邢台市,130500,2005,159445.5922,河北省,130000
张家口市,130700,2005,119395.0235,河北省,130000
安阳市,410500,2005,96929.26667,河南省,410000
鹤壁市,410600,2005,30517.5098,河南省,410000
焦作市,410800,2005,73726.29412,河南省,410000
开封市,410200,2005,60983.83137,河南省,410000
洛阳市,410300,2005,117600.9725,河南省,410000
漯河市,411100,2005,35382.12941,河南省,410000
南阳市,411300,2005,129898.6824,河南省,410000
平顶山市,410400,2005,92693.24314,河南省,410000
濮阳市,410900,2005,47701.62353,河南省,410000
三门峡市,411200,2005,49742.67843,河南省,410000
商丘市,411400,2005,97396.57255,河南省,410000
新乡市,410700,2005,124628.0902,河南省,410000
信阳市,411500,2005,74957.90196,河南省,410000
许昌市,411000,2005,74570.09412,河南省,410000
郑州市,410100,2005,185081.6078,河南省,410000
周口市,411600,2005,94290.18824,河南省,410000
驻马店市,411700,2005,78416.95294,河南省,410000
大庆市,230600,2005,211497.0784,黑龙江省,230000
哈尔滨市,230100,2005,331793.7059,黑龙江省,230000
鹤岗市,230400,2005,45815.66667,黑龙江省,230000
黑河市,231100,2005,66503.87843,黑龙江省,230000
鸡西市,230300,2005,74760.90196,黑龙江省,230000
佳木斯市,230800,2005,115219.4902,黑龙江省,230000
牡丹江市,231000,2005,76765.72157,黑龙江省,230000
七台河市,230900,2005,46273.28235,黑龙江省,230000
齐齐哈尔市,230200,2005,133643.7176,黑龙江省,230000
双鸭山市,230500,2005,85954.43529,黑龙江省,230000
绥化市,231200,2005,164174.6863,黑龙江省,230000
伊春市,230700,2005,60647.97255,黑龙江省,230000
鄂州市,420700,2005,16028.2549,湖北省,420000
黄冈市,421100,2005,50734.03137,湖北省,420000
黄石市,420200,2005,28266.63922,湖北省,420000
荆门市,420800,2005,30337.37255,湖北省,420000
荆州市,421000,2005,55619.43922,湖北省,420000
十堰市,420300,2005,30729.81176,湖北省,420000
随州市,421300,2005,15838.60784,湖北省,420000
武汉市,420100,2005,140652.3412,湖北省,420000
咸宁市,421200,2005,23402.90588,湖北省,420000
襄阳市,420600,2005,49278.02745,湖北省,420000
孝感市,420900,2005,42243.67843,湖北省,420000
宜昌市,420500,2005,62987.8549,湖北省,420000
常德市,430700,2005,45093.62745,湖南省,430000
郴州市,431000,2005,44366.53725,湖南省,430000
衡阳市,430400,2005,41545.6,湖南省,430000
怀化市,431200,2005,34011.00784,湖南省,430000
娄底市,431300,2005,32070.75686,湖南省,430000
邵阳市,430500,2005,29918.04314,湖南省,430000
湘潭市,430300,2005,32280.66667,湖南省,430000
益阳市,430900,2005,27018.10196,湖南省,430000
永州市,431100,2005,30175.47843,湖南省,430000
岳阳市,430600,2005,46856.32157,湖南省,430000
张家界市,430800,2005,10115.38824,湖南省,430000
长沙市,430100,2005,102456.4118,湖南省,430000
株洲市,430200,2005,39173.22353,湖南省,430000
白城市,220800,2005,45071.03922,吉林省,220000
白山市,220600,2005,39315.11373,吉林省,220000
吉林市,220200,2005,136980,吉林省,220000
辽源市,220400,2005,28343.84706,吉林省,220000
四平市,220300,2005,56740.12549,吉林省,220000
松原市,220700,2005,76360.52941,吉林省,220000
通化市,220500,2005,65352.46667,吉林省,220000
长春市,220100,2005,268002.251,吉林省,220000
常州市,320400,2005,110623.7529,江苏省,320000
淮安市,320800,2005,87794.86667,江苏省,320000
连云港市,320700,2005,93834.65098,江苏省,320000
南京市,320100,2005,167193.6627,江苏省,320000
南通市,320600,2005,157169.3765,江苏省,320000
苏州市,320500,2005,337618.0353,江苏省,320000
宿迁市,321300,2005,73917.50588,江苏省,320000
泰州市,321200,2005,104363.0941,江苏省,320000
无锡市,320200,2005,169866.0863,江苏省,320000
徐州市,320300,2005,141390.8745,江苏省,320000
盐城市,320900,2005,139112.4745,江苏省,320000
扬州市,321000,2005,112289.1804,江苏省,320000
镇江市,321100,2005,86853.98431,江苏省,320000
抚州市,361000,2005,23992.0902,江西省,360000
赣州市,360700,2005,53638.73725,江西省,360000
吉安市,360800,2005,29591.74118,江西省,360000
景德镇市,360200,2005,19186.88627,江西省,360000
九江市,360400,2005,43397.73725,江西省,360000
南昌市,360100,2005,67323.40784,江西省,360000
萍乡市,360300,2005,18674.92549,江西省,360000
上饶市,361100,2005,59916.62745,江西省,360000
新余市,360500,2005,16556.37647,江西省,360000
宜春市,360900,2005,51679.82353,江西省,360000
鹰潭市,360600,2005,13773.71373,江西省,360000
鞍山市,210300,2005,89278.34902,辽宁省,210000
本溪市,210500,2005,40592.01569,辽宁省,210000
朝阳市,211300,2005,82204.39608,辽宁省,210000
大连市,210200,2005,184269.8196,辽宁省,210000
丹东市,210600,2005,46305.28627,辽宁省,210000
抚顺市,210400,2005,57685.4,辽宁省,210000
阜新市,210900,2005,45671.44314,辽宁省,210000
葫芦岛市,211400,2005,74848.7098,辽宁省,210000
锦州市,210700,2005,81138.21961,辽宁省,210000
辽阳市,211000,2005,70430.15294,辽宁省,210000
盘锦市,211100,2005,59432.19608,辽宁省,210000
沈阳市,210100,2005,201021.4588,辽宁省,210000
铁岭市,211200,2005,85513.96078,辽宁省,210000
营口市,210800,2005,69545.70196,辽宁省,210000
海东市,630200,2005,20474.28235,青海省,630000
西宁市,630100,2005,37686.2549,青海省,630000
滨州市,371600,2005,134335.3529,山东省,370000
德州市,371400,2005,130581.8941,山东省,370000
东营市,370500,2005,131663.1373,山东省,370000
菏泽市,371700,2005,94330.04314,山东省,370000
济南市,370100,2005,200185.7176,山东省,370000
济宁市,370800,2005,146915.6039,山东省,370000
聊城市,371500,2005,89853.65882,山东省,370000
临沂市,371300,2005,195961.9373,山东省,370000
青岛市,370200,2005,246205.6588,山东省,370000
日照市,371100,2005,74455.34118,山东省,370000
泰安市,370900,2005,96876.92941,山东省,370000
威海市,371000,2005,110255.8941,山东省,370000
潍坊市,370700,2005,252686.349,山东省,370000
烟台市,370600,2005,229734.3333,山东省,370000
枣庄市,370400,2005,80934.13725,山东省,370000
淄博市,370300,2005,141892.1529,山东省,370000
大同市,140200,2005,106506.6157,山西省,140000
晋城市,140500,2005,80965.72549,山西省,140000
晋中市,140700,2005,115107.2745,山西省,140000
临汾市,141000,2005,193158.4471,山西省,140000
吕梁市,141100,2005,149792.8078,山西省,140000
朔州市,140600,2005,64795.52941,山西省,140000
太原市,140100,2005,111623.4196,山西省,140000
忻州市,140900,2005,99873.85098,山西省,140000
阳泉市,140300,2005,38560.41961,山西省,140000
运城市,140800,2005,139731.8196,山西省,140000
长治市,140400,2005,113503.0588,山西省,140000
安康市,610900,2005,18462.75294,陕西省,610000
宝鸡市,610300,2005,54180.78824,陕西省,610000
汉中市,610700,2005,32834.52549,陕西省,610000
商洛市,611000,2005,17131.85882,陕西省,610000
铜川市,610200,2005,18750.17255,陕西省,610000
渭南市,610500,2005,107776.7725,陕西省,610000
西安市,610100,2005,135118.9216,陕西省,610000
咸阳市,610400,2005,88666.71373,陕西省,610000
延安市,610600,2005,159376.0824,陕西省,610000
榆林市,610800,2005,136927.6392,陕西省,610000
巴中市,511900,2005,7536.811765,四川省,510000
成都市,510100,2005,173280.4,四川省,510000
达州市,511700,2005,30158.23137,四川省,510000
德阳市,510600,2005,47951.32549,四川省,510000
广安市,511600,2005,20642.68235,四川省,510000
广元市,510800,2005,16771.13725,四川省,510000
乐山市,511100,2005,35152.26275,四川省,510000
泸州市,510500,2005,20535.48235,四川省,510000
眉山市,511400,2005,26463.77255,四川省,510000
绵阳市,510700,2005,47007.80392,四川省,510000
南充市,511300,2005,31342.51373,四川省,510000
内江市,511000,2005,24365.34902,四川省,510000
攀枝花市,510400,2005,45877.77255,四川省,510000
遂宁市,510900,2005,24234.63529,四川省,510000
雅安市,511800,2005,17403.87451,四川省,510000
宜宾市,511500,2005,22865.65098,四川省,510000
资阳市,512000,2005,9770.831373,四川省,510000
自贡市,510300,2005,14167.11765,四川省,510000
保山市,530500,2005,31633.98824,云南省,530000
昆明市,530100,2005,114618.1608,云南省,530000
丽江市,530700,2005,18840.53333,云南省,530000
临沧市,530900,2005,27197.37647,云南省,530000
普洱市,530800,2005,27859.98431,云南省,530000
曲靖市,530300,2005,74168.47843,云南省,530000
玉溪市,530400,2005,54275.54118,云南省,530000
昭通市,530600,2005,17239.67059,云南省,530000
杭州市,330100,2005,200808.9961,浙江省,330000
湖州市,330500,2005,94142.32941,浙江省,330000
嘉兴市,330400,2005,133087.702,浙江省,330000
金华市,330700,2005,118142.2745,浙江省,330000
丽水市,331100,2005,40559.04706,浙江省,330000
宁波市,330200,2005,216519.5412,浙江省,330000
衢州市,330800,2005,42719.87451,浙江省,330000
绍兴市,330600,2005,120614.5333,浙江省,330000
台州市,331000,2005,115080.6471,浙江省,330000
温州市,330300,2005,114658.5373,浙江省,330000
舟山市,330900,2005,29324.68627,浙江省,330000
甘南藏族自治州,623000,2005,9142.901961,甘肃省,620000
临夏回族自治州,622900,2005,23745.74118,甘肃省,620000
黔东南苗族侗族自治州,522600,2005,25792.3451,贵州省,520000
黔南布依族苗族自治州,522700,2005,30916.76471,贵州省,520000
黔西南布依族苗族自治州,522300,2005,23027.69804,贵州省,520000
恩施土家族苗族自治州,422800,2005,24861.76078,湖北省,420000
湘西土家族苗族自治州,433100,2005,16983.77255,湖南省,430000
延边朝鲜族自治州,222400,2005,63151.22353,吉林省,220000
果洛藏族自治州,632600,2005,1085,青海省,630000
海北藏族自治州,632200,2005,5144.741176,青海省,630000
海南藏族自治州,632500,2005,5948,青海省,630000
海西蒙古族藏族自治州,632800,2005,28516.27059,青海省,630000
黄南藏族自治州,632300,2005,3436.67451,青海省,630000
玉树藏族自治州,632700,2005,1372,青海省,630000
阿坝藏族羌族自治州,513200,2005,20973.93333,四川省,510000
甘孜藏族自治州,513300,2005,11378.06667,四川省,510000
凉山彝族自治州,513400,2005,42388.52157,四川省,510000
楚雄彝族自治州,532300,2005,29242.67059,云南省,530000
大理白族自治州,532900,2005,51914.09804,云南省,530000
德宏傣族景颇族自治州,533100,2005,26355.22745,云南省,530000
迪庆藏族自治州,533400,2005,5528.243137,云南省,530000
红河哈尼族彝族自治州,532500,2005,74073.96078,云南省,530000
怒江傈僳族自治州,533300,2005,6441.290196,云南省,530000
文山壮族苗族自治州,532600,2005,24207.24314,云南省,530000
西双版纳傣族自治州,532800,2005,19993.97647,云南省,530000
白沙黎族自治县,469025,2005,3932.839216,海南省,460000
保亭黎族苗族自治县,469029,2005,2291.027451,海南省,460000
昌江黎族自治县,469026,2005,8823.705882,海南省,460000
澄迈县,469023,2005,10287.99216,海南省,460000
定安县,469021,2005,2776.792157,海南省,460000
东方市,469007,2005,8770.443137,海南省,460000
乐东黎族自治县,469027,2005,6111.686275,海南省,460000
临高县,469024,2005,3610.337255,海南省,460000
陵水黎族自治县,469028,2005,7598.011765,海南省,460000
琼海市,469002,2005,9968.117647,海南省,460000
琼中黎族苗族自治县,469030,2005,1961.658824,海南省,460000
屯昌县,469022,2005,3105.882353,海南省,460000
万宁市,469006,2005,14235.54902,海南省,460000
文昌市,469005,2005,13547.40392,海南省,460000
五指山市,469001,2005,1810.607843,海南省,460000
济源市,419001,2005,25277.58039,河南省,410000
潜江市,429005,2005,14240.84706,湖北省,420000
神农架林区,429021,2005,1077,湖北省,420000
天门市,429006,2005,9855.101961,湖北省,420000
仙桃市,429004,2005,13056.21569,湖北省,420000
北京市,110000,2005,453636.4157,北京市,110000
上海市,310000,2005,370506.8471,上海市,310000
天津市,120000,2005,387787.9216,天津市,120000
重庆市,500000,2005,261998.3451,重庆市,500000
阿拉善盟,152900,2005,24632.8549,内蒙古自治区,150000
锡林郭勒盟,152500,2005,43906.62745,内蒙古自治区,150000
兴安盟,152200,2005,27833.11765,内蒙古自治区,150000
阿里地区,542500,2005,934.0509804,西藏自治区,540000
阿克苏地区,652900,2005,102272.3412,新疆维吾尔自治区,650000
阿勒泰地区,654300,2005,26042.14902,新疆维吾尔自治区,650000
和田地区,653200,2005,28374.54118,新疆维吾尔自治区,650000
喀什地区,653100,2005,64535.54902,新疆维吾尔自治区,650000
塔城地区,654200,2005,72596.08235,新疆维吾尔自治区,650000
百色市,451000,2005,30205.51765,广西壮族自治区,450000
北海市,450500,2005,25204.95294,广西壮族自治区,450000
崇左市,451400,2005,31816.24314,广西壮族自治区,450000
防城港市,450600,2005,18326.58431,广西壮族自治区,450000
贵港市,450800,2005,27979.56471,广西壮族自治区,450000
桂林市,450300,2005,47984.15686,广西壮族自治区,450000
河池市,451200,2005,29464.10196,广西壮族自治区,450000
贺州市,451100,2005,18337.22745,广西壮族自治区,450000
来宾市,451300,2005,29516.23922,广西壮族自治区,450000
柳州市,450200,2005,53478.13725,广西壮族自治区,450000
南宁市,450100,2005,76606.48235,广西壮族自治区,450000
钦州市,450700,2005,25425.65098,广西壮族自治区,450000
梧州市,450400,2005,26509.83529,广西壮族自治区,450000
玉林市,450900,2005,30247.36471,广西壮族自治区,450000
巴彦淖尔市,150800,2005,61114.42353,内蒙古自治区,150000
包头市,150200,2005,88090.32549,内蒙古自治区,150000
赤峰市,150400,2005,87639.20784,内蒙古自治区,150000
鄂尔多斯市,150600,2005,105496.9608,内蒙古自治区,150000
呼和浩特市,150100,2005,103471.6706,内蒙古自治区,150000
呼伦贝尔市,150700,2005,121741.051,内蒙古自治区,150000
通辽市,150500,2005,67604.91765,内蒙古自治区,150000
乌海市,150300,2005,38910.64706,内蒙古自治区,150000
乌兰察布市,150900,2005,60520.91373,内蒙古自治区,150000
固原市,640400,2005,16535.18039,宁夏回族自治区,640000
石嘴山市,640200,2005,32203.18824,宁夏回族自治区,640000
吴忠市,640300,2005,36695.6,宁夏回族自治区,640000
银川市,640100,2005,70507.39216,宁夏回族自治区,640000
中卫市,640500,2005,26250.42745,宁夏回族自治区,640000
昌都市,540300,2005,3404,西藏自治区,540000
拉萨市,540100,2005,16358.43137,西藏自治区,540000
林芝市,540400,2005,3000.423529,西藏自治区,540000
那曲市,540600,2005,2852,西藏自治区,540000
日喀则市,540200,2005,5306.67451,西藏自治区,540000
山南市,540500,2005,8540.831373,西藏自治区,540000
哈密市,650500,2005,27210.99216,新疆维吾尔自治区,650000
克拉玛依市,650200,2005,53614.82353,新疆维吾尔自治区,650000
吐鲁番市,650400,2005,64790.36863,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2005,82168.74902,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2005,89769.40392,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2005,20893.3098,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2005,83569.55294,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2005,6653.658824,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2005,55202.38431,新疆维吾尔自治区,650000
阿拉尔市,659002,2005,3902,新疆维吾尔自治区,650000
北屯市,659005,2005,1996.407843,新疆维吾尔自治区,650000
胡杨河市,659010,2005,3540.062745,新疆维吾尔自治区,650000
可克达拉市,659008,2005,1319.023529,新疆维吾尔自治区,650000
昆玉市,659009,2005,265.1176471,新疆维吾尔自治区,650000
石河子市,659001,2005,13532.78431,新疆维吾尔自治区,650000
双河市,659007,2005,7126.933333,新疆维吾尔自治区,650000
铁门关市,659006,2005,939.772549,新疆维吾尔自治区,650000
图木舒克市,659003,2005,3468.415686,新疆维吾尔自治区,650000
五家渠市,659004,2005,4407.356863,新疆维吾尔自治区,650000
新星市,659011,2005,1169.270588,新疆维吾尔自治区,650000
澳门特别行政区,820000,2005,3614.996078,澳门特别行政区,820000
香港特别行政区,810000,2005,72821.58824,香港特别行政区,810000
大兴安岭地区,232700,2006,28580.73333,黑龙江省,230000
台湾省,710000,2006,877630.1765,台湾省,710000
安庆市,340800,2006,37450.46667,安徽省,340000
蚌埠市,340300,2006,34591.38431,安徽省,340000
亳州市,341600,2006,38666.09412,安徽省,340000
池州市,341700,2006,15156.76078,安徽省,340000
滁州市,341100,2006,58175.47059,安徽省,340000
阜阳市,341200,2006,59451.98824,安徽省,340000
合肥市,340100,2006,95372.34118,安徽省,340000
淮北市,340600,2006,35802.08627,安徽省,340000
淮南市,340400,2006,46531.13725,安徽省,340000
黄山市,341000,2006,22794.47059,安徽省,340000
六安市,341500,2006,44887.6549,安徽省,340000
马鞍山市,340500,2006,40028.50588,安徽省,340000
宿州市,341300,2006,51181.83529,安徽省,340000
铜陵市,340700,2006,23043.95686,安徽省,340000
芜湖市,340200,2006,50916.47843,安徽省,340000
宣城市,341800,2006,31351.11373,安徽省,340000
福州市,350100,2006,116008.6039,福建省,350000
龙岩市,350800,2006,46641.04314,福建省,350000
南平市,350700,2006,30056.43137,福建省,350000
宁德市,350900,2006,37956.76078,福建省,350000
莆田市,350300,2006,44217.38824,福建省,350000
泉州市,350500,2006,171734.4706,福建省,350000
三明市,350400,2006,35343.41176,福建省,350000
厦门市,350200,2006,65180.76471,福建省,350000
漳州市,350600,2006,80759.2,福建省,350000
白银市,620400,2006,31289.41961,甘肃省,620000
定西市,621100,2006,22260.94118,甘肃省,620000
嘉峪关市,620200,2006,12494.71373,甘肃省,620000
金昌市,620300,2006,12568.4549,甘肃省,620000
酒泉市,620900,2006,37862.87059,甘肃省,620000
兰州市,620100,2006,82362.04314,甘肃省,620000
陇南市,621200,2006,15402.09804,甘肃省,620000
平凉市,620800,2006,24792.87451,甘肃省,620000
庆阳市,621000,2006,32016.28235,甘肃省,620000
天水市,620500,2006,28523.96471,甘肃省,620000
武威市,620600,2006,20743.98039,甘肃省,620000
张掖市,620700,2006,19099.32157,甘肃省,620000
潮州市,445100,2006,42094.72941,广东省,440000
东莞市,441900,2006,166879.4667,广东省,440000
佛山市,440600,2006,181603.8078,广东省,440000
广州市,440100,2006,246544.6118,广东省,440000
河源市,441600,2006,41858.56078,广东省,440000
惠州市,441300,2006,145928.6118,广东省,440000
江门市,440700,2006,127317.2392,广东省,440000
揭阳市,445200,2006,58837.79608,广东省,440000
茂名市,440900,2006,49045.69804,广东省,440000
梅州市,441400,2006,55221.13333,广东省,440000
清远市,441800,2006,76818.46667,广东省,440000
汕头市,440500,2006,64437.98431,广东省,440000
汕尾市,441500,2006,38371.27451,广东省,440000
韶关市,440200,2006,51830.4,广东省,440000
深圳市,440300,2006,132899.8863,广东省,440000
阳江市,441700,2006,37127.20784,广东省,440000
