city,cityCode,year,viirsl,province,provinceCode
海南藏族自治州,632500,2013,1813.316897,青海省,630000
海西蒙古族藏族自治州,632800,2013,17319.68347,青海省,630000
黄南藏族自治州,632300,2013,1189.463857,青海省,630000
玉树藏族自治州,632700,2013,750.8754739,青海省,630000
阿坝藏族羌族自治州,513200,2013,4900.150111,四川省,510000
甘孜藏族自治州,513300,2013,5542.341937,四川省,510000
凉山彝族自治州,513400,2013,17882.08954,四川省,510000
楚雄彝族自治州,532300,2013,12147.57992,云南省,530000
大理白族自治州,532900,2013,20532.13308,云南省,530000
德宏傣族景颇族自治州,533100,2013,8619.211439,云南省,530000
迪庆藏族自治州,533400,2013,2063.038745,云南省,530000
红河哈尼族彝族自治州,532500,2013,20060.83181,云南省,530000
怒江傈僳族自治州,533300,2013,2002.790194,云南省,530000
文山壮族苗族自治州,532600,2013,10195.85245,云南省,530000
西双版纳傣族自治州,532800,2013,4918.71353,云南省,530000
白沙黎族自治县,469025,2013,601.8881146,海南省,460000
保亭黎族苗族自治县,469029,2013,1143.053128,海南省,460000
昌江黎族自治县,469026,2013,2083.852964,海南省,460000
澄迈县,469023,2013,4654.274857,海南省,460000
定安县,469021,2013,1980.230382,海南省,460000
东方市,469007,2013,3084.61888,海南省,460000
乐东黎族自治县,469027,2013,1626.033663,海南省,460000
临高县,469024,2013,1658.433594,海南省,460000
陵水黎族自治县,469028,2013,3092.291662,海南省,460000
琼海市,469002,2013,2471.851968,海南省,460000
琼中黎族苗族自治县,469030,2013,528.9594219,海南省,460000
屯昌县,469022,2013,790.1831619,海南省,460000
万宁市,469006,2013,2968.597456,海南省,460000
文昌市,469005,2013,3082.404684,海南省,460000
五指山市,469001,2013,852.7136323,海南省,460000
济源市,419001,2013,5641.418284,河南省,410000
潜江市,429005,2013,3210.668536,湖北省,420000
神农架林区,429021,2013,90.95737959,湖北省,420000
天门市,429006,2013,2880.370563,湖北省,420000
仙桃市,429004,2013,2631.508809,湖北省,420000
北京市,110000,2013,293847.4429,北京市,110000
上海市,310000,2013,441861.0891,上海市,310000
天津市,120000,2013,273541.9657,天津市,120000
重庆市,500000,2013,164306.2516,重庆市,500000
阿拉善盟,152900,2013,8256.93702,内蒙古自治区,150000
锡林郭勒盟,152500,2013,14401.38096,内蒙古自治区,150000
兴安盟,152200,2013,6130.794411,内蒙古自治区,150000
阿里地区,542500,2013,209.7399594,西藏自治区,540000
阿克苏地区,652900,2013,39721.72815,新疆维吾尔自治区,650000
阿勒泰地区,654300,2013,6070.16708,新疆维吾尔自治区,650000
和田地区,653200,2013,11715.89758,新疆维吾尔自治区,650000
喀什地区,653100,2013,19849.83371,新疆维吾尔自治区,650000
塔城地区,654200,2013,6921.491639,新疆维吾尔自治区,650000
百色市,451000,2013,14764.6741,广西壮族自治区,450000
北海市,450500,2013,14370.30407,广西壮族自治区,450000
崇左市,451400,2013,5511.478289,广西壮族自治区,450000
防城港市,450600,2013,7352.811692,广西壮族自治区,450000
贵港市,450800,2013,9374.850685,广西壮族自治区,450000
桂林市,450300,2013,17223.62783,广西壮族自治区,450000
河池市,451200,2013,8126.329325,广西壮族自治区,450000
贺州市,451100,2013,4875.605066,广西壮族自治区,450000
来宾市,451300,2013,8632.362769,广西壮族自治区,450000
柳州市,450200,2013,27964.4098,广西壮族自治区,450000
南宁市,450100,2013,57697.91931,广西壮族自治区,450000
钦州市,450700,2013,10072.38648,广西壮族自治区,450000
梧州市,450400,2013,8646.735699,广西壮族自治区,450000
玉林市,450900,2013,12703.15667,广西壮族自治区,450000
巴彦淖尔市,150800,2013,14118.08985,内蒙古自治区,150000
包头市,150200,2013,43639.52056,内蒙古自治区,150000
赤峰市,150400,2013,22536.66584,内蒙古自治区,150000
鄂尔多斯市,150600,2013,64861.86713,内蒙古自治区,150000
呼和浩特市,150100,2013,58394.83122,内蒙古自治区,150000
呼伦贝尔市,150700,2013,19228.95388,内蒙古自治区,150000
通辽市,150500,2013,13499.38051,内蒙古自治区,150000
乌海市,150300,2013,12958.22217,内蒙古自治区,150000
乌兰察布市,150900,2013,18414.74224,内蒙古自治区,150000
固原市,640400,2013,7177.727016,宁夏回族自治区,640000
石嘴山市,640200,2013,14524.63078,宁夏回族自治区,640000
吴忠市,640300,2013,21421.92572,宁夏回族自治区,640000
银川市,640100,2013,60132.47076,宁夏回族自治区,640000
中卫市,640500,2013,10046.42474,宁夏回族自治区,640000
昌都市,540300,2013,1390.948498,西藏自治区,540000
拉萨市,540100,2013,16353.21233,西藏自治区,540000
林芝市,540400,2013,1257.057497,西藏自治区,540000
那曲市,540600,2013,426.8273461,西藏自治区,540000
日喀则市,540200,2013,1223.650765,西藏自治区,540000
山南市,540500,2013,3347.054182,西藏自治区,540000
哈密市,650500,2013,13195.82201,新疆维吾尔自治区,650000
克拉玛依市,650200,2013,35821.75011,新疆维吾尔自治区,650000
吐鲁番市,650400,2013,9359.080284,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2013,79934.15599,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2013,29065.69994,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2013,5583.381592,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2013,28782.87277,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2013,2939.348321,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2013,21348.17266,新疆维吾尔自治区,650000
阿拉尔市,659002,2013,867.574164,新疆维吾尔自治区,650000
北屯市,659005,2013,154.145426,新疆维吾尔自治区,650000
胡杨河市,659010,2013,406.1259954,新疆维吾尔自治区,650000
可克达拉市,659008,2013,95.52611984,新疆维吾尔自治区,650000
昆玉市,659009,2013,65.7675772,新疆维吾尔自治区,650000
石河子市,659001,2013,5027.378386,新疆维吾尔自治区,650000
双河市,659007,2013,244.3478553,新疆维吾尔自治区,650000
铁门关市,659006,2013,123.5113844,新疆维吾尔自治区,650000
图木舒克市,659003,2013,1560.54155,新疆维吾尔自治区,650000
五家渠市,659004,2013,3612.575491,新疆维吾尔自治区,650000
新星市,659011,2013,1101.580353,新疆维吾尔自治区,650000
澳门特别行政区,820000,2013,5893.845472,澳门特别行政区,820000
香港特别行政区,810000,2013,70339.68741,香港特别行政区,810000
大兴安岭地区,232700,2014,1120.43702,黑龙江省,230000
台湾省,710000,2014,641217.3073,台湾省,710000
安庆市,340800,2014,13496.32276,安徽省,340000
蚌埠市,340300,2014,23294.8924,安徽省,340000
亳州市,341600,2014,15380.2712,安徽省,340000
池州市,341700,2014,5652.36692,安徽省,340000
滁州市,341100,2014,31323.40723,安徽省,340000
阜阳市,341200,2014,24607.00906,安徽省,340000
合肥市,340100,2014,107691.6987,安徽省,340000
淮北市,340600,2014,14975.66682,安徽省,340000
淮南市,340400,2014,20676.22917,安徽省,340000
黄山市,341000,2014,3294.468982,安徽省,340000
六安市,341500,2014,16375.6114,安徽省,340000
马鞍山市,340500,2014,29488.38772,安徽省,340000
宿州市,341300,2014,22822.26224,安徽省,340000
铜陵市,340700,2014,9773.637957,安徽省,340000
芜湖市,340200,2014,37089.92307,安徽省,340000
宣城市,341800,2014,15302.90683,安徽省,340000
福州市,350100,2014,90514.31877,福建省,350000
龙岩市,350800,2014,18001.74911,福建省,350000
南平市,350700,2014,14058.2679,福建省,350000
宁德市,350900,2014,19310.99951,福建省,350000
莆田市,350300,2014,35876.59776,福建省,350000
泉州市,350500,2014,117622.7101,福建省,350000
三明市,350400,2014,15816.92412,福建省,350000
厦门市,350200,2014,57935.61953,福建省,350000
漳州市,350600,2014,53030.90665,福建省,350000
白银市,620400,2014,8166.951588,甘肃省,620000
定西市,621100,2014,7401.19443,甘肃省,620000
嘉峪关市,620200,2014,8773.679191,甘肃省,620000
金昌市,620300,2014,7031.223055,甘肃省,620000
酒泉市,620900,2014,12302.55767,甘肃省,620000
兰州市,620100,2014,50722.53011,甘肃省,620000
陇南市,621200,2014,5923.322931,甘肃省,620000
平凉市,620800,2014,6298.078095,甘肃省,620000
庆阳市,621000,2014,19522.55215,甘肃省,620000
天水市,620500,2014,10898.44034,甘肃省,620000
武威市,620600,2014,9177.202836,甘肃省,620000
张掖市,620700,2014,6186.418594,甘肃省,620000
潮州市,445100,2014,18960.42756,广东省,440000
东莞市,441900,2014,131249.2511,广东省,440000
佛山市,440600,2014,126082.4408,广东省,440000
广州市,440100,2014,194330.1028,广东省,440000
河源市,441600,2014,15205.09852,广东省,440000
惠州市,441300,2014,70360.32047,广东省,440000
江门市,440700,2014,48047.83622,广东省,440000
揭阳市,445200,2014,32810.55,广东省,440000
茂名市,440900,2014,20743.51022,广东省,440000
梅州市,441400,2014,12982.25305,广东省,440000
清远市,441800,2014,31804.33999,广东省,440000
汕头市,440500,2014,41044.53606,广东省,440000
汕尾市,441500,2014,12281.82216,广东省,440000
韶关市,440200,2014,15638.10912,广东省,440000
深圳市,440300,2014,144214.119,广东省,440000
阳江市,441700,2014,21029.43261,广东省,440000
云浮市,445300,2014,11341.51786,广东省,440000
湛江市,440800,2014,29070.85115,广东省,440000
肇庆市,441200,2014,27615.64348,广东省,440000
中山市,442000,2014,63552.83024,广东省,440000
珠海市,440400,2014,27832.78517,广东省,440000
安顺市,520400,2014,16686.68669,贵州省,520000
毕节市,520500,2014,13713.09577,贵州省,520000
贵阳市,520100,2014,50702.60678,贵州省,520000
六盘水市,520200,2014,16620.41424,贵州省,520000
铜仁市,520600,2014,12163.62663,贵州省,520000
遵义市,520300,2014,25911.16343,贵州省,520000
儋州市,460400,2014,11458.83783,海南省,460000
海口市,460100,2014,23730.23389,海南省,460000
三沙市,460300,2014,18.12154343,海南省,460000
三亚市,460200,2014,15112.36755,海南省,460000
保定市,130600,2014,43502.6275,河北省,130000
沧州市,130900,2014,44278.98048,河北省,130000
承德市,130800,2014,17910.62855,河北省,130000
邯郸市,130400,2014,48254.33442,河北省,130000
衡水市,131100,2014,14855.61063,河北省,130000
廊坊市,131000,2014,51192.27129,河北省,130000
秦皇岛市,130300,2014,28636.34156,河北省,130000
石家庄市,130100,2014,68424.1161,河北省,130000
唐山市,130200,2014,105250.9407,河北省,130000
邢台市,130500,2014,25016.35511,河北省,130000
张家口市,130700,2014,27595.20266,河北省,130000
安阳市,410500,2014,24838.95769,河南省,410000
鹤壁市,410600,2014,9160.109258,河南省,410000
焦作市,410800,2014,17802.30701,河南省,410000
开封市,410200,2014,19767.48575,河南省,410000
洛阳市,410300,2014,38642.24104,河南省,410000
漯河市,411100,2014,10782.45522,河南省,410000
南阳市,411300,2014,25327.47733,河南省,410000
平顶山市,410400,2014,25724.92123,河南省,410000
濮阳市,410900,2014,17561.89483,河南省,410000
三门峡市,411200,2014,13876.57826,河南省,410000
商丘市,411400,2014,29254.51689,河南省,410000
新乡市,410700,2014,31380.67898,河南省,410000
信阳市,411500,2014,14928.8616,河南省,410000
许昌市,411000,2014,18745.43001,河南省,410000
郑州市,410100,2014,113774.9807,河南省,410000
周口市,411600,2014,16638.80085,河南省,410000
驻马店市,411700,2014,24142.41329,河南省,410000
大庆市,230600,2014,81802.83338,黑龙江省,230000
哈尔滨市,230100,2014,82085.88968,黑龙江省,230000
鹤岗市,230400,2014,3240.588965,黑龙江省,230000
黑河市,231100,2014,6102.076457,黑龙江省,230000
鸡西市,230300,2014,6545.686389,黑龙江省,230000
佳木斯市,230800,2014,21240.98877,黑龙江省,230000
牡丹江市,231000,2014,16273.97387,黑龙江省,230000
七台河市,230900,2014,3713.062759,黑龙江省,230000
齐齐哈尔市,230200,2014,21620.24034,黑龙江省,230000
双鸭山市,230500,2014,7050.309382,黑龙江省,230000
绥化市,231200,2014,13131.22795,黑龙江省,230000
伊春市,230700,2014,4115.318934,黑龙江省,230000
鄂州市,420700,2014,7814.981777,湖北省,420000
黄冈市,421100,2014,13634.19997,湖北省,420000
黄石市,420200,2014,11388.29998,湖北省,420000
荆门市,420800,2014,7010.023838,湖北省,420000
荆州市,421000,2014,11080.38012,湖北省,420000
十堰市,420300,2014,9456.729263,湖北省,420000
随州市,421300,2014,4485.632719,湖北省,420000
武汉市,420100,2014,128181.8627,湖北省,420000
咸宁市,421200,2014,6960.273068,湖北省,420000
襄阳市,420600,2014,18734.94919,湖北省,420000
孝感市,420900,2014,12164.93784,湖北省,420000
宜昌市,420500,2014,19450.17886,湖北省,420000
常德市,430700,2014,14364.01631,湖南省,430000
郴州市,431000,2014,14976.98793,湖南省,430000
衡阳市,430400,2014,12755.50079,湖南省,430000
怀化市,431200,2014,8376.351615,湖南省,430000
娄底市,431300,2014,10224.17739,湖南省,430000
邵阳市,430500,2014,9760.845892,湖南省,430000
湘潭市,430300,2014,17224.65128,湖南省,430000
益阳市,430900,2014,4530.585896,湖南省,430000
永州市,431100,2014,7258.959182,湖南省,430000
岳阳市,430600,2014,18144.74942,湖南省,430000
张家界市,430800,2014,2891.711716,湖南省,430000
长沙市,430100,2014,79157.53822,湖南省,430000
株洲市,430200,2014,13873.77281,湖南省,430000
白城市,220800,2014,6086.168458,吉林省,220000
白山市,220600,2014,3995.105921,吉林省,220000
吉林市,220200,2014,27926.53405,吉林省,220000
辽源市,220400,2014,7306.127015,吉林省,220000
四平市,220300,2014,13366.17528,吉林省,220000
松原市,220700,2014,11674.23851,吉林省,220000
通化市,220500,2014,4688.639464,吉林省,220000
长春市,220100,2014,95819.80646,吉林省,220000
常州市,320400,2014,86845.84118,江苏省,320000
淮安市,320800,2014,41592.515,江苏省,320000
连云港市,320700,2014,36864.08289,江苏省,320000
南京市,320100,2014,144178.7085,江苏省,320000
南通市,320600,2014,95198.4747,江苏省,320000
苏州市,320500,2014,333144.2096,江苏省,320000
宿迁市,321300,2014,30053.61665,江苏省,320000
泰州市,321200,2014,53176.81228,江苏省,320000
无锡市,320200,2014,143439.6227,江苏省,320000
徐州市,320300,2014,67488.67609,江苏省,320000
盐城市,320900,2014,52629.61661,江苏省,320000
扬州市,321000,2014,54851.87925,江苏省,320000
镇江市,321100,2014,58298.55453,江苏省,320000
抚州市,361000,2014,7863.760917,江西省,360000
赣州市,360700,2014,22320.98324,江西省,360000
吉安市,360800,2014,10344.18028,江西省,360000
景德镇市,360200,2014,5241.332812,江西省,360000
九江市,360400,2014,17566.78177,江西省,360000
南昌市,360100,2014,33659.67555,江西省,360000
萍乡市,360300,2014,3504.341187,江西省,360000
上饶市,361100,2014,10562.04796,江西省,360000
新余市,360500,2014,4761.907262,江西省,360000
宜春市,360900,2014,12446.35399,江西省,360000
鹰潭市,360600,2014,3833.830372,江西省,360000
鞍山市,210300,2014,35807.45114,辽宁省,210000
本溪市,210500,2014,17232.44281,辽宁省,210000
朝阳市,211300,2014,16359.72319,辽宁省,210000
大连市,210200,2014,81965.88232,辽宁省,210000
丹东市,210600,2014,12258.2748,辽宁省,210000
抚顺市,210400,2014,26263.43218,辽宁省,210000
阜新市,210900,2014,8643.681501,辽宁省,210000
葫芦岛市,211400,2014,15267.11126,辽宁省,210000
锦州市,210700,2014,17349.68838,辽宁省,210000
辽阳市,211000,2014,28119.3291,辽宁省,210000
盘锦市,211100,2014,32155.31575,辽宁省,210000
沈阳市,210100,2014,126345.3023,辽宁省,210000
铁岭市,211200,2014,11842.0624,辽宁省,210000
营口市,210800,2014,30344.76835,辽宁省,210000
海东市,630200,2014,8113.151326,青海省,630000
西宁市,630100,2014,26750.02292,青海省,630000
滨州市,371600,2014,39176.71192,山东省,370000
德州市,371400,2014,22426.88408,山东省,370000
东营市,370500,2014,46929.81407,山东省,370000
菏泽市,371700,2014,27692.47177,山东省,370000
济南市,370100,2014,79142.18722,山东省,370000
济宁市,370800,2014,46657.43817,山东省,370000
聊城市,371500,2014,25740.89016,山东省,370000
临沂市,371300,2014,59885.7264,山东省,370000
青岛市,370200,2014,112762.3966,山东省,370000
日照市,371100,2014,20816.33483,山东省,370000
泰安市,370900,2014,20272.01643,山东省,370000
威海市,371000,2014,26312.36036,山东省,370000
潍坊市,370700,2014,66693.26149,山东省,370000
烟台市,370600,2014,74578.1433,山东省,370000
枣庄市,370400,2014,19576.22893,山东省,370000
淄博市,370300,2014,42506.4684,山东省,370000
大同市,140200,2014,39804.91284,山西省,140000
晋城市,140500,2014,18223.76951,山西省,140000
晋中市,140700,2014,34910.93997,山西省,140000
临汾市,141000,2014,24763.90526,山西省,140000
吕梁市,141100,2014,33602.10921,山西省,140000
朔州市,140600,2014,31188.91534,山西省,140000
太原市,140100,2014,71262.60085,山西省,140000
忻州市,140900,2014,27297.55918,山西省,140000
阳泉市,140300,2014,10869.262,山西省,140000
运城市,140800,2014,20351.86575,山西省,140000
长治市,140400,2014,35938.18492,山西省,140000
安康市,610900,2014,7062.117351,陕西省,610000
宝鸡市,610300,2014,17545.38227,陕西省,610000
汉中市,610700,2014,15657.34176,陕西省,610000
商洛市,611000,2014,3425.135197,陕西省,610000
铜川市,610200,2014,5391.662673,陕西省,610000
渭南市,610500,2014,22283.73448,陕西省,610000
西安市,610100,2014,137982.256,陕西省,610000
咸阳市,610400,2014,40836.76228,陕西省,610000
延安市,610600,2014,63449.4705,陕西省,610000
榆林市,610800,2014,77222.83635,陕西省,610000
巴中市,511900,2014,4059.613394,四川省,510000
成都市,510100,2014,200261.4706,四川省,510000
达州市,511700,2014,11862.68925,四川省,510000
德阳市,510600,2014,24954.59279,四川省,510000
广安市,511600,2014,9509.749218,四川省,510000
广元市,510800,2014,8941.11603,四川省,510000
乐山市,511100,2014,13638.80779,四川省,510000
泸州市,510500,2014,9321.034219,四川省,510000
眉山市,511400,2014,9127.833105,四川省,510000
绵阳市,510700,2014,22692.71811,四川省,510000
南充市,511300,2014,19553.0777,四川省,510000
内江市,511000,2014,9588.376115,四川省,510000
攀枝花市,510400,2014,13194.5678,四川省,510000
遂宁市,510900,2014,11051.45062,四川省,510000
雅安市,511800,2014,4704.316955,四川省,510000
宜宾市,511500,2014,9207.030061,四川省,510000
资阳市,512000,2014,6650.307435,四川省,510000
自贡市,510300,2014,7343.870836,四川省,510000
保山市,530500,2014,6529.30915,云南省,530000
昆明市,530100,2014,105081.0628,云南省,530000
丽江市,530700,2014,10370.58113,云南省,530000
临沧市,530900,2014,6977.590927,云南省,530000
普洱市,530800,2014,6533.515924,云南省,530000
曲靖市,530300,2014,30064.26834,云南省,530000
玉溪市,530400,2014,22087.9573,云南省,530000
昭通市,530600,2014,10661.11739,云南省,530000
杭州市,330100,2014,144798.9806,浙江省,330000
湖州市,330500,2014,36635.36648,浙江省,330000
嘉兴市,330400,2014,68721.19958,浙江省,330000
金华市,330700,2014,79302.86848,浙江省,330000
丽水市,331100,2014,19002.27377,浙江省,330000
宁波市,330200,2014,171220.3236,浙江省,330000
衢州市,330800,2014,13151.25636,浙江省,330000
绍兴市,330600,2014,62356.68011,浙江省,330000
台州市,331000,2014,68274.27121,浙江省,330000
温州市,330300,2014,79165.19772,浙江省,330000
舟山市,330900,2014,15779.9475,浙江省,330000
甘南藏族自治州,623000,2014,2475.509206,甘肃省,620000
临夏回族自治州,622900,2014,4123.351902,甘肃省,620000
黔东南苗族侗族自治州,522600,2014,12478.32968,贵州省,520000
黔南布依族苗族自治州,522700,2014,14388.30041,贵州省,520000
黔西南布依族苗族自治州,522300,2014,15350.10068,贵州省,520000
恩施土家族苗族自治州,422800,2014,6257.925467,湖北省,420000
湘西土家族苗族自治州,433100,2014,4453.189172,湖南省,430000
延边朝鲜族自治州,222400,2014,15615.67179,吉林省,220000
果洛藏族自治州,632600,2014,815.2860273,青海省,630000
海北藏族自治州,632200,2014,959.4772828,青海省,630000
海南藏族自治州,632500,2014,1453.613239,青海省,630000
海西蒙古族藏族自治州,632800,2014,19331.1941,青海省,630000
黄南藏族自治州,632300,2014,1389.712602,青海省,630000
玉树藏族自治州,632700,2014,939.5129939,青海省,630000
阿坝藏族羌族自治州,513200,2014,4615.804837,四川省,510000
甘孜藏族自治州,513300,2014,5095.671692,四川省,510000
凉山彝族自治州,513400,2014,15182.75808,四川省,510000
楚雄彝族自治州,532300,2014,12372.04979,云南省,530000
大理白族自治州,532900,2014,21575.26952,云南省,530000
德宏傣族景颇族自治州,533100,2014,9796.57474,云南省,530000
迪庆藏族自治州,533400,2014,2125.106253,云南省,530000
红河哈尼族彝族自治州,532500,2014,20747.43513,云南省,530000
怒江傈僳族自治州,533300,2014,2084.928133,云南省,530000
文山壮族苗族自治州,532600,2014,10505.73867,云南省,530000
西双版纳傣族自治州,532800,2014,4955.803518,云南省,530000
白沙黎族自治县,469025,2014,697.9275671,海南省,460000
保亭黎族苗族自治县,469029,2014,1134.645272,海南省,460000
昌江黎族自治县,469026,2014,2645.328212,海南省,460000
澄迈县,469023,2014,4752.464401,海南省,460000
定安县,469021,2014,1723.863896,海南省,460000
东方市,469007,2014,3806.077201,海南省,460000
乐东黎族自治县,469027,2014,2294.108421,海南省,460000
临高县,469024,2014,2140.434233,海南省,460000
陵水黎族自治县,469028,2014,3579.354568,海南省,460000
琼海市,469002,2014,2386.122167,海南省,460000
琼中黎族苗族自治县,469030,2014,532.1664627,海南省,460000
屯昌县,469022,2014,703.2007433,海南省,460000
万宁市,469006,2014,3245.331767,海南省,460000
文昌市,469005,2014,2896.721166,海南省,460000
五指山市,469001,2014,766.7376469,海南省,460000
济源市,419001,2014,5559.923178,河南省,410000
潜江市,429005,2014,3069.893756,湖北省,420000
神农架林区,429021,2014,75.63883567,湖北省,420000
天门市,429006,2014,2748.279447,湖北省,420000
仙桃市,429004,2014,2204.747666,湖北省,420000
北京市,110000,2014,302517.3895,北京市,110000
上海市,310000,2014,420684.8684,上海市,310000
天津市,120000,2014,281438.437,天津市,120000
重庆市,500000,2014,154470.9243,重庆市,500000
阿拉善盟,152900,2014,8154.982586,内蒙古自治区,150000
锡林郭勒盟,152500,2014,17556.2327,内蒙古自治区,150000
兴安盟,152200,2014,6314.131488,内蒙古自治区,150000
阿里地区,542500,2014,237.7432734,西藏自治区,540000
阿克苏地区,652900,2014,44817.08931,新疆维吾尔自治区,650000
阿勒泰地区,654300,2014,6978.074557,新疆维吾尔自治区,650000
和田地区,653200,2014,11543.97299,新疆维吾尔自治区,650000
喀什地区,653100,2014,21738.84146,新疆维吾尔自治区,650000
塔城地区,654200,2014,10398.63833,新疆维吾尔自治区,650000
百色市,451000,2014,15913.56876,广西壮族自治区,450000
北海市,450500,2014,17289.61081,广西壮族自治区,450000
崇左市,451400,2014,6012.175049,广西壮族自治区,450000
防城港市,450600,2014,6641.554702,广西壮族自治区,450000
贵港市,450800,2014,9156.873513,广西壮族自治区,450000
桂林市,450300,2014,17295.45115,广西壮族自治区,450000
河池市,451200,2014,9087.114492,广西壮族自治区,450000
贺州市,451100,2014,4875.105002,广西壮族自治区,450000
来宾市,451300,2014,8807.900498,广西壮族自治区,450000
柳州市,450200,2014,30299.2896,广西壮族自治区,450000
南宁市,450100,2014,64411.71543,广西壮族自治区,450000
钦州市,450700,2014,11362.48344,广西壮族自治区,450000
梧州市,450400,2014,8738.820013,广西壮族自治区,450000
玉林市,450900,2014,14744.48982,广西壮族自治区,450000
巴彦淖尔市,150800,2014,15336.09633,内蒙古自治区,150000
包头市,150200,2014,43416.5446,内蒙古自治区,150000
赤峰市,150400,2014,23155.2761,内蒙古自治区,150000
鄂尔多斯市,150600,2014,58030.54839,内蒙古自治区,150000
呼和浩特市,150100,2014,57825.53905,内蒙古自治区,150000
呼伦贝尔市,150700,2014,19144.03227,内蒙古自治区,150000
通辽市,150500,2014,14762.35111,内蒙古自治区,150000
乌海市,150300,2014,11950.10379,内蒙古自治区,150000
乌兰察布市,150900,2014,15141.72469,内蒙古自治区,150000
固原市,640400,2014,7292.060965,宁夏回族自治区,640000
石嘴山市,640200,2014,13829.09321,宁夏回族自治区,640000
吴忠市,640300,2014,20118.74731,宁夏回族自治区,640000
银川市,640100,2014,67955.09622,宁夏回族自治区,640000
中卫市,640500,2014,9713.705514,宁夏回族自治区,640000
昌都市,540300,2014,1588.702541,西藏自治区,540000
拉萨市,540100,2014,12432.76718,西藏自治区,540000
林芝市,540400,2014,1988.978853,西藏自治区,540000
那曲市,540600,2014,558.6404154,西藏自治区,540000
日喀则市,540200,2014,1328.643166,西藏自治区,540000
山南市,540500,2014,3406.637249,西藏自治区,540000
哈密市,650500,2014,17755.72655,新疆维吾尔自治区,650000
克拉玛依市,650200,2014,43804.71942,新疆维吾尔自治区,650000
吐鲁番市,650400,2014,11575.40321,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2014,88270.18023,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2014,28878.80706,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2014,7787.448735,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2014,37048.97406,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2014,3132.72012,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2014,32199.19032,新疆维吾尔自治区,650000
阿拉尔市,659002,2014,646.1025689,新疆维吾尔自治区,650000
北屯市,659005,2014,905.7311844,新疆维吾尔自治区,650000
胡杨河市,659010,2014,363.9357619,新疆维吾尔自治区,650000
可克达拉市,659008,2014,48.05231706,新疆维吾尔自治区,650000
昆玉市,659009,2014,86.87327471,新疆维吾尔自治区,650000
石河子市,659001,2014,7324.076118,新疆维吾尔自治区,650000
双河市,659007,2014,322.2574162,新疆维吾尔自治区,650000
铁门关市,659006,2014,180.8544692,新疆维吾尔自治区,650000
图木舒克市,659003,2014,1666.035691,新疆维吾尔自治区,650000
五家渠市,659004,2014,4413.255636,新疆维吾尔自治区,650000
新星市,659011,2014,1027.581814,新疆维吾尔自治区,650000
澳门特别行政区,820000,2014,5852.804154,澳门特别行政区,820000
香港特别行政区,810000,2014,73437.42879,香港特别行政区,810000
大兴安岭地区,232700,2015,828.5532427,黑龙江省,230000
台湾省,710000,2015,660268.5045,台湾省,710000
安庆市,340800,2015,13788.99513,安徽省,340000
蚌埠市,340300,2015,27025.46848,安徽省,340000
亳州市,341600,2015,17046.77391,安徽省,340000
池州市,341700,2015,5556.958842,安徽省,340000
滁州市,341100,2015,33046.45049,安徽省,340000
阜阳市,341200,2015,28327.60615,安徽省,340000
合肥市,340100,2015,106722.8321,安徽省,340000
淮北市,340600,2015,14459.97395,安徽省,340000
淮南市,340400,2015,20285.38077,安徽省,340000
黄山市,341000,2015,3187.899472,安徽省,340000
六安市,341500,2015,16845.51597,安徽省,340000
马鞍山市,340500,2015,30220.5061,安徽省,340000
宿州市,341300,2015,22319.35207,安徽省,340000
铜陵市,340700,2015,9326.178603,安徽省,340000
芜湖市,340200,2015,39110.50986,安徽省,340000
宣城市,341800,2015,15138.64841,安徽省,340000
福州市,350100,2015,92203.14406,福建省,350000
龙岩市,350800,2015,17635.9946,福建省,350000
南平市,350700,2015,13633.88536,福建省,350000
宁德市,350900,2015,20167.68006,福建省,350000
莆田市,350300,2015,40054.80646,福建省,350000
泉州市,350500,2015,120771.7573,福建省,350000
三明市,350400,2015,15906.29112,福建省,350000
厦门市,350200,2015,61622.72026,福建省,350000
漳州市,350600,2015,54462.2127,福建省,350000
白银市,620400,2015,7563.365563,甘肃省,620000
定西市,621100,2015,6812.647995,甘肃省,620000
嘉峪关市,620200,2015,8566.52111,甘肃省,620000
金昌市,620300,2015,6539.548263,甘肃省,620000
酒泉市,620900,2015,12480.90017,甘肃省,620000
兰州市,620100,2015,47126.60249,甘肃省,620000
陇南市,621200,2015,5209.806266,甘肃省,620000
平凉市,620800,2015,6342.893428,甘肃省,620000
庆阳市,621000,2015,22699.627,甘肃省,620000
天水市,620500,2015,9183.526158,甘肃省,620000
武威市,620600,2015,7767.103466,甘肃省,620000
张掖市,620700,2015,5656.638444,甘肃省,620000
潮州市,445100,2015,20223.45009,广东省,440000
