city,cityCode,year,ccnl,province,provinceCode
塔城地区,654200,2002,24032.62403,新疆维吾尔自治区,650000
百色市,451000,2002,14260.13165,广西壮族自治区,450000
北海市,450500,2002,13278.02383,广西壮族自治区,450000
崇左市,451400,2002,6761.982144,广西壮族自治区,450000
防城港市,450600,2002,5963.153093,广西壮族自治区,450000
贵港市,450800,2002,14086.36337,广西壮族自治区,450000
桂林市,450300,2002,22517.91834,广西壮族自治区,450000
河池市,451200,2002,12544.41978,广西壮族自治区,450000
贺州市,451100,2002,6279.129548,广西壮族自治区,450000
来宾市,451300,2002,9453.001032,广西壮族自治区,450000
柳州市,450200,2002,23283.86903,广西壮族自治区,450000
南宁市,450100,2002,41500.56016,广西壮族自治区,450000
钦州市,450700,2002,9883.042266,广西壮族自治区,450000
梧州市,450400,2002,8490.554496,广西壮族自治区,450000
玉林市,450900,2002,16236.18041,广西壮族自治区,450000
巴彦淖尔市,150800,2002,16118.95205,内蒙古自治区,150000
包头市,150200,2002,36616.95348,内蒙古自治区,150000
赤峰市,150400,2002,28653.61567,内蒙古自治区,150000
鄂尔多斯市,150600,2002,27488.73737,内蒙古自治区,150000
呼和浩特市,150100,2002,45739.58729,内蒙古自治区,150000
呼伦贝尔市,150700,2002,58963.39912,内蒙古自治区,150000
通辽市,150500,2002,19098.06636,内蒙古自治区,150000
乌海市,150300,2002,14289.49615,内蒙古自治区,150000
乌兰察布市,150900,2002,14811.68983,内蒙古自治区,150000
固原市,640400,2002,5846.647176,宁夏回族自治区,640000
石嘴山市,640200,2002,14395.83823,宁夏回族自治区,640000
吴忠市,640300,2002,15661.73634,宁夏回族自治区,640000
银川市,640100,2002,28313.42391,宁夏回族自治区,640000
中卫市,640500,2002,9664.678518,宁夏回族自治区,640000
昌都市,540300,2002,1183.386056,西藏自治区,540000
拉萨市,540100,2002,7042.66576,西藏自治区,540000
林芝市,540400,2002,1267.509451,西藏自治区,540000
那曲市,540600,2002,659.6089602,西藏自治区,540000
日喀则市,540200,2002,1555.649652,西藏自治区,540000
山南市,540500,2002,3004.056156,西藏自治区,540000
哈密市,650500,2002,11168.86925,新疆维吾尔自治区,650000
克拉玛依市,650200,2002,25937.39346,新疆维吾尔自治区,650000
吐鲁番市,650400,2002,37172.65925,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2002,48150.44608,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2002,40242.88542,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2002,5698.236809,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2002,45960.06185,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2002,1736.272825,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2002,24784.00682,新疆维吾尔自治区,650000
阿拉尔市,659002,2002,3327.40579,新疆维吾尔自治区,650000
北屯市,659005,2002,1130.242784,新疆维吾尔自治区,650000
胡杨河市,659010,2002,711.3523718,新疆维吾尔自治区,650000
可克达拉市,659008,2002,406.6061314,新疆维吾尔自治区,650000
昆玉市,659009,2002,60.20289096,新疆维吾尔自治区,650000
石河子市,659001,2002,7991.574562,新疆维吾尔自治区,650000
双河市,659007,2002,1459.759491,新疆维吾尔自治区,650000
铁门关市,659006,2002,688.6914353,新疆维吾尔自治区,650000
图木舒克市,659003,2002,432.6453474,新疆维吾尔自治区,650000
五家渠市,659004,2002,2216.799621,新疆维吾尔自治区,650000
新星市,659011,2002,618.2973305,新疆维吾尔自治区,650000
澳门特别行政区,820000,2002,3120.800496,澳门特别行政区,820000
香港特别行政区,810000,2002,63983.36593,香港特别行政区,810000
大兴安岭地区,232700,2003,15317.7016,黑龙江省,230000
台湾省,710000,2003,683685.7922,台湾省,710000
安庆市,340800,2003,19337.77354,安徽省,340000
蚌埠市,340300,2003,17100.04083,安徽省,340000
亳州市,341600,2003,16892.02886,安徽省,340000
池州市,341700,2003,6251.610192,安徽省,340000
滁州市,341100,2003,28740.0469,安徽省,340000
阜阳市,341200,2003,29739.84576,安徽省,340000
合肥市,340100,2003,55268.65095,安徽省,340000
淮北市,340600,2003,14114.46535,安徽省,340000
淮南市,340400,2003,18274.19863,安徽省,340000
黄山市,341000,2003,8777.840894,安徽省,340000
六安市,341500,2003,18804.66817,安徽省,340000
马鞍山市,340500,2003,20537.52577,安徽省,340000
宿州市,341300,2003,21652.71021,安徽省,340000
铜陵市,340700,2003,10403.67445,安徽省,340000
芜湖市,340200,2003,25587.42707,安徽省,340000
宣城市,341800,2003,13952.72673,安徽省,340000
福州市,350100,2003,70662.3573,福建省,350000
龙岩市,350800,2003,24995.74175,福建省,350000
南平市,350700,2003,22348.97955,福建省,350000
宁德市,350900,2003,20317.20882,福建省,350000
莆田市,350300,2003,23506.39932,福建省,350000
泉州市,350500,2003,102210.388,福建省,350000
三明市,350400,2003,23410.74401,福建省,350000
厦门市,350200,2003,39865.57988,福建省,350000
漳州市,350600,2003,42682.3711,福建省,350000
白银市,620400,2003,14180.57504,甘肃省,620000
定西市,621100,2003,7112.236549,甘肃省,620000
嘉峪关市,620200,2003,6681.71482,甘肃省,620000
金昌市,620300,2003,5314.634167,甘肃省,620000
酒泉市,620900,2003,16722.34594,甘肃省,620000
兰州市,620100,2003,44996.01626,甘肃省,620000
陇南市,621200,2003,4761.458165,甘肃省,620000
平凉市,620800,2003,9597.133204,甘肃省,620000
庆阳市,621000,2003,11570.35446,甘肃省,620000
天水市,620500,2003,11836.79169,甘肃省,620000
武威市,620600,2003,10811.63393,甘肃省,620000
张掖市,620700,2003,9612.594588,甘肃省,620000
潮州市,445100,2003,25547.97138,广东省,440000
东莞市,441900,2003,154776.6569,广东省,440000
佛山市,440600,2003,135148.4092,广东省,440000
广州市,440100,2003,175302.3842,广东省,440000
河源市,441600,2003,18741.76983,广东省,440000
惠州市,441300,2003,80774.48533,广东省,440000
江门市,440700,2003,72280.06135,广东省,440000
揭阳市,445200,2003,34955.74939,广东省,440000
茂名市,440900,2003,29582.63861,广东省,440000
梅州市,441400,2003,28774.51337,广东省,440000
清远市,441800,2003,36124.97181,广东省,440000
汕头市,440500,2003,45559.43571,广东省,440000
汕尾市,441500,2003,21637.72615,广东省,440000
韶关市,440200,2003,31079.43112,广东省,440000
深圳市,440300,2003,127590.7015,广东省,440000
阳江市,441700,2003,21261.01858,广东省,440000
云浮市,445300,2003,14724.04641,广东省,440000
湛江市,440800,2003,44109.41832,广东省,440000
肇庆市,441200,2003,35643.36237,广东省,440000
中山市,442000,2003,74887.36489,广东省,440000
珠海市,440400,2003,39472.62109,广东省,440000
安顺市,520400,2003,10896.23853,贵州省,520000
毕节市,520500,2003,9157.42482,贵州省,520000
贵阳市,520100,2003,33431.84113,贵州省,520000
六盘水市,520200,2003,13570.95824,贵州省,520000
铜仁市,520600,2003,5452.114622,贵州省,520000
遵义市,520300,2003,17914.8207,贵州省,520000
儋州市,460400,2003,10971.61755,海南省,460000
海口市,460100,2003,20894.54213,海南省,460000
三沙市,460300,2003,46.95757266,海南省,460000
三亚市,460200,2003,16149.50557,海南省,460000
保定市,130600,2003,102042.8307,河北省,130000
沧州市,130900,2003,94174.65327,河北省,130000
承德市,130800,2003,24426.28611,河北省,130000
邯郸市,130400,2003,85769.13893,河北省,130000
衡水市,131100,2003,42013.61786,河北省,130000
廊坊市,131000,2003,77362.67919,河北省,130000
秦皇岛市,130300,2003,42672.41991,河北省,130000
石家庄市,130100,2003,96557.72031,河北省,130000
唐山市,130200,2003,128606.8539,河北省,130000
邢台市,130500,2003,65900.35181,河北省,130000
张家口市,130700,2003,47544.84123,河北省,130000
安阳市,410500,2003,47342.71993,河南省,410000
鹤壁市,410600,2003,15624.71448,河南省,410000
焦作市,410800,2003,35652.6312,河南省,410000
开封市,410200,2003,28451.13309,河南省,410000
洛阳市,410300,2003,51093.77827,河南省,410000
漯河市,411100,2003,18282.42789,河南省,410000
南阳市,411300,2003,53194.32837,河南省,410000
平顶山市,410400,2003,35339.88464,河南省,410000
濮阳市,410900,2003,27954.42473,河南省,410000
三门峡市,411200,2003,20559.04456,河南省,410000
商丘市,411400,2003,43553.29981,河南省,410000
新乡市,410700,2003,56201.89212,河南省,410000
信阳市,411500,2003,30647.65984,河南省,410000
许昌市,411000,2003,31561.41417,河南省,410000
郑州市,410100,2003,91218.53953,河南省,410000
周口市,411600,2003,37746.72052,河南省,410000
驻马店市,411700,2003,31709.69988,河南省,410000
大庆市,230600,2003,120824.1014,黑龙江省,230000
哈尔滨市,230100,2003,146309.9825,黑龙江省,230000
鹤岗市,230400,2003,22542.10757,黑龙江省,230000
黑河市,231100,2003,25627.56738,黑龙江省,230000
鸡西市,230300,2003,26368.77883,黑龙江省,230000
佳木斯市,230800,2003,44095.77342,黑龙江省,230000
牡丹江市,231000,2003,28869.10833,黑龙江省,230000
七台河市,230900,2003,15253.64282,黑龙江省,230000
齐齐哈尔市,230200,2003,54010.62742,黑龙江省,230000
双鸭山市,230500,2003,27140.94605,黑龙江省,230000
绥化市,231200,2003,57963.09088,黑龙江省,230000
伊春市,230700,2003,26996.99368,黑龙江省,230000
鄂州市,420700,2003,7913.611543,湖北省,420000
黄冈市,421100,2003,20491.57683,湖北省,420000
黄石市,420200,2003,13512.18615,湖北省,420000
荆门市,420800,2003,12429.6638,湖北省,420000
荆州市,421000,2003,21149.29683,湖北省,420000
十堰市,420300,2003,12778.5493,湖北省,420000
随州市,421300,2003,7792.449948,湖北省,420000
武汉市,420100,2003,76642.41673,湖北省,420000
咸宁市,421200,2003,9138.839021,湖北省,420000
襄阳市,420600,2003,26196.78821,湖北省,420000
孝感市,420900,2003,18101.91871,湖北省,420000
宜昌市,420500,2003,26229.54855,湖北省,420000
常德市,430700,2003,19154.30208,湖南省,430000
郴州市,431000,2003,21804.86087,湖南省,430000
衡阳市,430400,2003,19468.67175,湖南省,430000
怀化市,431200,2003,11486.14354,湖南省,430000
娄底市,431300,2003,12637.02851,湖南省,430000
邵阳市,430500,2003,10240.82073,湖南省,430000
湘潭市,430300,2003,13897.16154,湖南省,430000
益阳市,430900,2003,8711.090336,湖南省,430000
永州市,431100,2003,10566.17323,湖南省,430000
岳阳市,430600,2003,16795.84789,湖南省,430000
张家界市,430800,2003,5032.566031,湖南省,430000
长沙市,430100,2003,48320.43334,湖南省,430000
株洲市,430200,2003,16067.53075,湖南省,430000
白城市,220800,2003,18642.75151,吉林省,220000
白山市,220600,2003,13786.02829,吉林省,220000
吉林市,220200,2003,59653.96289,吉林省,220000
辽源市,220400,2003,12469.89097,吉林省,220000
四平市,220300,2003,23953.74998,吉林省,220000
松原市,220700,2003,25102.06808,吉林省,220000
通化市,220500,2003,26531.22895,吉林省,220000
长春市,220100,2003,114829.8467,吉林省,220000
常州市,320400,2003,59893.52863,江苏省,320000
淮安市,320800,2003,46708.24456,江苏省,320000
连云港市,320700,2003,46752.55114,江苏省,320000
南京市,320100,2003,101135.5831,江苏省,320000
南通市,320600,2003,74120.9467,江苏省,320000
苏州市,320500,2003,196053.087,江苏省,320000
宿迁市,321300,2003,33788.5724,江苏省,320000
泰州市,321200,2003,50868.87727,江苏省,320000
无锡市,320200,2003,102300.631,江苏省,320000
徐州市,320300,2003,69081.293,江苏省,320000
盐城市,320900,2003,63539.30717,江苏省,320000
扬州市,321000,2003,58417.41684,江苏省,320000
镇江市,321100,2003,46766.60134,江苏省,320000
抚州市,361000,2003,12930.79667,江西省,360000
赣州市,360700,2003,34526.25178,江西省,360000
吉安市,360800,2003,13067.43212,江西省,360000
景德镇市,360200,2003,9469.538895,江西省,360000
九江市,360400,2003,19767.66216,江西省,360000
南昌市,360100,2003,40358.308,江西省,360000
萍乡市,360300,2003,8675.512473,江西省,360000
上饶市,361100,2003,20253.20472,江西省,360000
新余市,360500,2003,9880.429296,江西省,360000
宜春市,360900,2003,22376.69036,江西省,360000
鹰潭市,360600,2003,6696.490837,江西省,360000
鞍山市,210300,2003,49553.72778,辽宁省,210000
本溪市,210500,2003,19630.46371,辽宁省,210000
朝阳市,211300,2003,24046.26785,辽宁省,210000
大连市,210200,2003,93230.91521,辽宁省,210000
丹东市,210600,2003,21377.21144,辽宁省,210000
抚顺市,210400,2003,29433.51171,辽宁省,210000
阜新市,210900,2003,17810.03954,辽宁省,210000
葫芦岛市,211400,2003,34853.44274,辽宁省,210000
锦州市,210700,2003,39924.42711,辽宁省,210000
辽阳市,211000,2003,32091.02136,辽宁省,210000
盘锦市,211100,2003,32273.98709,辽宁省,210000
沈阳市,210100,2003,103298.4082,辽宁省,210000
铁岭市,211200,2003,33319.68136,辽宁省,210000
营口市,210800,2003,32546.39464,辽宁省,210000
海东市,630200,2003,9270.969609,青海省,630000
西宁市,630100,2003,21645.91274,青海省,630000
滨州市,371600,2003,60532.57312,山东省,370000
德州市,371400,2003,67314.9384,山东省,370000
东营市,370500,2003,73132.46973,山东省,370000
菏泽市,371700,2003,52821.27197,山东省,370000
济南市,370100,2003,102504.1777,山东省,370000
济宁市,370800,2003,75944.8048,山东省,370000
聊城市,371500,2003,52948.15237,山东省,370000
临沂市,371300,2003,85831.13133,山东省,370000
青岛市,370200,2003,143370.0495,山东省,370000
日照市,371100,2003,36122.91661,山东省,370000
泰安市,370900,2003,50401.26376,山东省,370000
威海市,371000,2003,59823.81141,山东省,370000
潍坊市,370700,2003,117012.4249,山东省,370000
烟台市,370600,2003,125486.5734,山东省,370000
枣庄市,370400,2003,33246.58491,山东省,370000
淄博市,370300,2003,74745.36856,山东省,370000
大同市,140200,2003,50247.0916,山西省,140000
晋城市,140500,2003,32894.43453,山西省,140000
晋中市,140700,2003,48296.26132,山西省,140000
临汾市,141000,2003,82415.46866,山西省,140000
吕梁市,141100,2003,58772.21551,山西省,140000
朔州市,140600,2003,27436.92698,山西省,140000
太原市,140100,2003,63120.00046,山西省,140000
忻州市,140900,2003,44049.54504,山西省,140000
阳泉市,140300,2003,17131.96279,山西省,140000
运城市,140800,2003,58127.42613,山西省,140000
长治市,140400,2003,49619.42975,山西省,140000
安康市,610900,2003,6181.29682,陕西省,610000
宝鸡市,610300,2003,23865.06939,陕西省,610000
汉中市,610700,2003,14157.64295,陕西省,610000
商洛市,611000,2003,5635.716491,陕西省,610000
铜川市,610200,2003,7486.348085,陕西省,610000
渭南市,610500,2003,45993.17129,陕西省,610000
西安市,610100,2003,71161.97615,陕西省,610000
咸阳市,610400,2003,38095.98262,陕西省,610000
延安市,610600,2003,47336.23706,陕西省,610000
榆林市,610800,2003,41180.21948,陕西省,610000
巴中市,511900,2003,3515.779451,四川省,510000
成都市,510100,2003,96368.16106,四川省,510000
达州市,511700,2003,12244.64921,四川省,510000
德阳市,510600,2003,22834.62578,四川省,510000
广安市,511600,2003,11981.02351,四川省,510000
广元市,510800,2003,7580.456835,四川省,510000
乐山市,511100,2003,12951.15451,四川省,510000
泸州市,510500,2003,8699.875978,四川省,510000
眉山市,511400,2003,9398.446993,四川省,510000
绵阳市,510700,2003,25727.98121,四川省,510000
南充市,511300,2003,14772.61172,四川省,510000
内江市,511000,2003,10142.6112,四川省,510000
攀枝花市,510400,2003,20493.97451,四川省,510000
遂宁市,510900,2003,9831.670653,四川省,510000
雅安市,511800,2003,5351.570456,四川省,510000
宜宾市,511500,2003,8364.00862,四川省,510000
资阳市,512000,2003,3627.436713,四川省,510000
自贡市,510300,2003,5424.39358,四川省,510000
保山市,530500,2003,11944.82708,云南省,530000
昆明市,530100,2003,65007.3115,云南省,530000
丽江市,530700,2003,7797.394439,云南省,530000
临沧市,530900,2003,12277.35842,云南省,530000
普洱市,530800,2003,12323.30414,云南省,530000
曲靖市,530300,2003,43535.64845,云南省,530000
玉溪市,530400,2003,28436.78201,云南省,530000
昭通市,530600,2003,5387.027854,云南省,530000
杭州市,330100,2003,115534.2387,浙江省,330000
湖州市,330500,2003,48423.04688,浙江省,330000
嘉兴市,330400,2003,63703.76472,浙江省,330000
金华市,330700,2003,63910.16767,浙江省,330000
丽水市,331100,2003,19472.87854,浙江省,330000
宁波市,330200,2003,127021.2514,浙江省,330000
衢州市,330800,2003,22253.983,浙江省,330000
绍兴市,330600,2003,64862.83684,浙江省,330000
台州市,331000,2003,66031.30717,浙江省,330000
温州市,330300,2003,71679.47115,浙江省,330000
舟山市,330900,2003,14281.90536,浙江省,330000
甘南藏族自治州,623000,2003,2674.14401,甘肃省,620000
临夏回族自治州,622900,2003,6084.077008,甘肃省,620000
黔东南苗族侗族自治州,522600,2003,9356.516846,贵州省,520000
黔南布依族苗族自治州,522700,2003,11730.33828,贵州省,520000
黔西南布依族苗族自治州,522300,2003,10943.26829,贵州省,520000
恩施土家族苗族自治州,422800,2003,7413.719499,湖北省,420000
湘西土家族苗族自治州,433100,2003,6355.398167,湖南省,430000
延边朝鲜族自治州,222400,2003,25425.24587,吉林省,220000
果洛藏族自治州,632600,2003,394.5890529,青海省,630000
海北藏族自治州,632200,2003,1670.352613,青海省,630000
海南藏族自治州,632500,2003,2327.718213,青海省,630000
海西蒙古族藏族自治州,632800,2003,11554.92063,青海省,630000
黄南藏族自治州,632300,2003,1346.846357,青海省,630000
玉树藏族自治州,632700,2003,459.3679013,青海省,630000
阿坝藏族羌族自治州,513200,2003,6604.095545,四川省,510000
甘孜藏族自治州,513300,2003,3047.443628,四川省,510000
凉山彝族自治州,513400,2003,13760.16625,四川省,510000
楚雄彝族自治州,532300,2003,15219.80186,云南省,530000
大理白族自治州,532900,2003,22778.59013,云南省,530000
德宏傣族景颇族自治州,533100,2003,10620.76256,云南省,530000
迪庆藏族自治州,533400,2003,2349.688086,云南省,530000
红河哈尼族彝族自治州,532500,2003,33213.4973,云南省,530000
怒江傈僳族自治州,533300,2003,2321.853529,云南省,530000
文山壮族苗族自治州,532600,2003,9973.340996,云南省,530000
西双版纳傣族自治州,532800,2003,6728.543242,云南省,530000
白沙黎族自治县,469025,2003,1679.574434,海南省,460000
保亭黎族苗族自治县,469029,2003,1514.18336,海南省,460000
昌江黎族自治县,469026,2003,4038.614801,海南省,460000
澄迈县,469023,2003,7005.488852,海南省,460000
定安县,469021,2003,1558.233738,海南省,460000
东方市,469007,2003,5000.983086,海南省,460000
乐东黎族自治县,469027,2003,3110.133578,海南省,460000
临高县,469024,2003,1833.480055,海南省,460000
陵水黎族自治县,469028,2003,3895.540378,海南省,460000
琼海市,469002,2003,7470.1294,海南省,460000
琼中黎族苗族自治县,469030,2003,1024.462805,海南省,460000
屯昌县,469022,2003,1334.858185,海南省,460000
万宁市,469006,2003,7238.901079,海南省,460000
文昌市,469005,2003,5468.391468,海南省,460000
五指山市,469001,2003,1199.77725,海南省,460000
济源市,419001,2003,12500.32471,河南省,410000
潜江市,429005,2003,5792.236839,湖北省,420000
神农架林区,429021,2003,487.1798215,湖北省,420000
天门市,429006,2003,2929.438683,湖北省,420000
仙桃市,429004,2003,4629.878682,湖北省,420000
北京市,110000,2003,301872.708,北京市,110000
上海市,310000,2003,272351.1151,上海市,310000
天津市,120000,2003,226210.3608,天津市,120000
重庆市,500000,2003,113737.4208,重庆市,500000
阿拉善盟,152900,2003,8977.763906,内蒙古自治区,150000
锡林郭勒盟,152500,2003,14616.01831,内蒙古自治区,150000
兴安盟,152200,2003,11228.05573,内蒙古自治区,150000
阿里地区,542500,2003,342.1510644,西藏自治区,540000
阿克苏地区,652900,2003,52064.37721,新疆维吾尔自治区,650000
阿勒泰地区,654300,2003,9967.621037,新疆维吾尔自治区,650000
和田地区,653200,2003,7857.802988,新疆维吾尔自治区,650000
喀什地区,653100,2003,27625.3838,新疆维吾尔自治区,650000
塔城地区,654200,2003,25953.48199,新疆维吾尔自治区,650000
百色市,451000,2003,18495.19584,广西壮族自治区,450000
北海市,450500,2003,16200.67988,广西壮族自治区,450000
崇左市,451400,2003,8831.095126,广西壮族自治区,450000
防城港市,450600,2003,8064.402712,广西壮族自治区,450000
贵港市,450800,2003,17300.30642,广西壮族自治区,450000
桂林市,450300,2003,25899.86155,广西壮族自治区,450000
河池市,451200,2003,16505.17796,广西壮族自治区,450000
贺州市,451100,2003,7109.576933,广西壮族自治区,450000
来宾市,451300,2003,11212.2491,广西壮族自治区,450000
柳州市,450200,2003,28954.29091,广西壮族自治区,450000
南宁市,450100,2003,50810.34395,广西壮族自治区,450000
钦州市,450700,2003,13094.266,广西壮族自治区,450000
梧州市,450400,2003,10761.85151,广西壮族自治区,450000
玉林市,450900,2003,19112.37272,广西壮族自治区,450000
巴彦淖尔市,150800,2003,18971.82644,内蒙古自治区,150000
包头市,150200,2003,43254.64626,内蒙古自治区,150000
赤峰市,150400,2003,28419.50287,内蒙古自治区,150000
鄂尔多斯市,150600,2003,32476.13394,内蒙古自治区,150000
呼和浩特市,150100,2003,49492.08311,内蒙古自治区,150000
呼伦贝尔市,150700,2003,58436.31844,内蒙古自治区,150000
通辽市,150500,2003,20257.02584,内蒙古自治区,150000
乌海市,150300,2003,19305.26787,内蒙古自治区,150000
乌兰察布市,150900,2003,19363.88097,内蒙古自治区,150000
固原市,640400,2003,5799.914638,宁夏回族自治区,640000
石嘴山市,640200,2003,15943.51724,宁夏回族自治区,640000
吴忠市,640300,2003,15323.44383,宁夏回族自治区,640000
银川市,640100,2003,36753.2957,宁夏回族自治区,640000
中卫市,640500,2003,10411.57764,宁夏回族自治区,640000
昌都市,540300,2003,1348.670343,西藏自治区,540000
拉萨市,540100,2003,8739.504075,西藏自治区,540000
林芝市,540400,2003,1296.995899,西藏自治区,540000
那曲市,540600,2003,903.0895737,西藏自治区,540000
日喀则市,540200,2003,2091.375025,西藏自治区,540000
山南市,540500,2003,2769.528345,西藏自治区,540000
哈密市,650500,2003,12944.96022,新疆维吾尔自治区,650000
克拉玛依市,650200,2003,27794.30426,新疆维吾尔自治区,650000
吐鲁番市,650400,2003,31231.87485,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2003,54449.4602,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2003,42067.01889,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2003,7672.999362,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2003,47120.12658,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2003,2263.646861,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2003,28149.21286,新疆维吾尔自治区,650000
阿拉尔市,659002,2003,3428.985006,新疆维吾尔自治区,650000
北屯市,659005,2003,1231.297103,新疆维吾尔自治区,650000
胡杨河市,659010,2003,1101.176114,新疆维吾尔自治区,650000
可克达拉市,659008,2003,437.1135052,新疆维吾尔自治区,650000
昆玉市,659009,2003,194.7505335,新疆维吾尔自治区,650000
石河子市,659001,2003,9450.347476,新疆维吾尔自治区,650000
双河市,659007,2003,2198.865135,新疆维吾尔自治区,650000
铁门关市,659006,2003,305.5873253,新疆维吾尔自治区,650000
图木舒克市,659003,2003,683.249436,新疆维吾尔自治区,650000
五家渠市,659004,2003,2104.744259,新疆维吾尔自治区,650000
新星市,659011,2003,577.0915752,新疆维吾尔自治区,650000
澳门特别行政区,820000,2003,3800.062279,澳门特别行政区,820000
香港特别行政区,810000,2003,75028.01804,香港特别行政区,810000
大兴安岭地区,232700,2004,19193.30349,黑龙江省,230000
台湾省,710000,2004,679431.9032,台湾省,710000
安庆市,340800,2004,20280.32362,安徽省,340000
蚌埠市,340300,2004,19829.56584,安徽省,340000
亳州市,341600,2004,17289.637,安徽省,340000
池州市,341700,2004,8261.549767,安徽省,340000
滁州市,341100,2004,31180.51666,安徽省,340000
阜阳市,341200,2004,31322.46155,安徽省,340000
合肥市,340100,2004,62162.58495,安徽省,340000
淮北市,340600,2004,17503.51052,安徽省,340000
淮南市,340400,2004,22056.16824,安徽省,340000
黄山市,341000,2004,12172.35735,安徽省,340000
六安市,341500,2004,22610.8734,安徽省,340000
马鞍山市,340500,2004,24560.12834,安徽省,340000
宿州市,341300,2004,24171.65214,安徽省,340000
铜陵市,340700,2004,12653.8086,安徽省,340000
芜湖市,340200,2004,30090.68033,安徽省,340000
宣城市,341800,2004,17254.53378,安徽省,340000
福州市,350100,2004,70991.90618,福建省,350000
龙岩市,350800,2004,25661.34248,福建省,350000
南平市,350700,2004,19842.97243,福建省,350000
宁德市,350900,2004,23833.19958,福建省,350000
莆田市,350300,2004,24047.11509,福建省,350000
泉州市,350500,2004,115970.3552,福建省,350000
三明市,350400,2004,19914.29547,福建省,350000
厦门市,350200,2004,45372.41701,福建省,350000
漳州市,350600,2004,45182.36756,福建省,350000
白银市,620400,2004,16196.96111,甘肃省,620000
定西市,621100,2004,7511.552233,甘肃省,620000
嘉峪关市,620200,2004,8078.482158,甘肃省,620000
金昌市,620300,2004,7371.847501,甘肃省,620000
酒泉市,620900,2004,21535.98367,甘肃省,620000
兰州市,620100,2004,48733.93199,甘肃省,620000
陇南市,621200,2004,5925.75925,甘肃省,620000
平凉市,620800,2004,13257.58703,甘肃省,620000
庆阳市,621000,2004,16938.40803,甘肃省,620000
天水市,620500,2004,12423.00816,甘肃省,620000
武威市,620600,2004,12619.07587,甘肃省,620000
张掖市,620700,2004,11907.06056,甘肃省,620000
潮州市,445100,2004,28949.7156,广东省,440000
东莞市,441900,2004,168692.0857,广东省,440000
佛山市,440600,2004,148346.1977,广东省,440000
广州市,440100,2004,193760.9853,广东省,440000
河源市,441600,2004,28963.74043,广东省,440000
惠州市,441300,2004,91075.64609,广东省,440000
江门市,440700,2004,79751.43136,广东省,440000
揭阳市,445200,2004,36842.15008,广东省,440000
茂名市,440900,2004,30984.59641,广东省,440000
梅州市,441400,2004,35774.96312,广东省,440000
清远市,441800,2004,41713.55695,广东省,440000
汕头市,440500,2004,51360.40488,广东省,440000
汕尾市,441500,2004,23958.49223,广东省,440000
韶关市,440200,2004,34168.10671,广东省,440000
深圳市,440300,2004,137410.2547,广东省,440000
阳江市,441700,2004,23511.30923,广东省,440000
云浮市,445300,2004,18156.23491,广东省,440000
湛江市,440800,2004,43038.2873,广东省,440000
肇庆市,441200,2004,41653.23953,广东省,440000
中山市,442000,2004,82364.28649,广东省,440000
珠海市,440400,2004,44505.57723,广东省,440000
安顺市,520400,2004,10408.17338,贵州省,520000
毕节市,520500,2004,11406.12894,贵州省,520000
贵阳市,520100,2004,33455.24493,贵州省,520000
六盘水市,520200,2004,16437.04046,贵州省,520000
铜仁市,520600,2004,7286.475663,贵州省,520000
遵义市,520300,2004,20132.32981,贵州省,520000
儋州市,460400,2004,13287.59388,海南省,460000
海口市,460100,2004,21650.8501,海南省,460000
三沙市,460300,2004,37.43683121,海南省,460000
三亚市,460200,2004,18346.64587,海南省,460000
保定市,130600,2004,120782.3401,河北省,130000
沧州市,130900,2004,109121.9878,河北省,130000
承德市,130800,2004,32879.53243,河北省,130000
邯郸市,130400,2004,107202.4528,河北省,130000
衡水市,131100,2004,50768.02604,河北省,130000
廊坊市,131000,2004,91998.52624,河北省,130000
秦皇岛市,130300,2004,48403.37905,河北省,130000
石家庄市,130100,2004,116980.7306,河北省,130000
唐山市,130200,2004,153642.907,河北省,130000
邢台市,130500,2004,82383.8156,河北省,130000
张家口市,130700,2004,60699.66853,河北省,130000
安阳市,410500,2004,54931.08316,河南省,410000
鹤壁市,410600,2004,16443.0782,河南省,410000
焦作市,410800,2004,42830.62203,河南省,410000
开封市,410200,2004,29428.21048,河南省,410000
洛阳市,410300,2004,61792.40879,河南省,410000
漯河市,411100,2004,19986.34619,河南省,410000
南阳市,411300,2004,57301.99073,河南省,410000
平顶山市,410400,2004,42931.34571,河南省,410000
濮阳市,410900,2004,31805.20644,河南省,410000
三门峡市,411200,2004,24080.80337,河南省,410000
商丘市,411400,2004,43743.69543,河南省,410000
新乡市,410700,2004,66796.66379,河南省,410000
信阳市,411500,2004,30566.27078,河南省,410000
许昌市,411000,2004,35013.17268,河南省,410000
