city,cityCode,year,total_sol,province,provinceCode
内江市,511000,1992,6.651306268184186E8,四川省,510000
攀枝花市,510400,1992,1.6679125580224707E9,四川省,510000
遂宁市,510900,1992,7.04605032877252E8,四川省,510000
雅安市,511800,1992,7.306058641902727E8,四川省,510000
宜宾市,511500,1992,8.492882775154506E8,四川省,510000
资阳市,512000,1992,4.911501168795648E8,四川省,510000
自贡市,510300,1992,4.484207877389247E8,四川省,510000
保山市,530500,1992,1.2850502292072382E9,云南省,530000
昆明市,530100,1992,6.079816090313167E9,云南省,530000
丽江市,530700,1992,1.126634875022331E9,云南省,530000
临沧市,530900,1992,1.4495989071325781E9,云南省,530000
普洱市,530800,1992,2.3449115939990253E9,云南省,530000
曲靖市,530300,1992,2.8176506288744864E9,云南省,530000
玉溪市,530400,1992,1.7648769653809354E9,云南省,530000
昭通市,530600,1992,1.1802994171422338E9,云南省,530000
杭州市,330100,1992,8.686022594224741E9,浙江省,330000
湖州市,330500,1992,2.7084573778598266E9,浙江省,330000
嘉兴市,330400,1992,4.984043498595495E9,浙江省,330000
金华市,330700,1992,3.225425043852374E9,浙江省,330000
丽水市,331100,1992,1.4145961889679074E9,浙江省,330000
宁波市,330200,1992,6.996455809765017E9,浙江省,330000
衢州市,330800,1992,1.2867785752820385E9,浙江省,330000
绍兴市,330600,1992,3.766785654170098E9,浙江省,330000
台州市,331000,1992,3.234904486140832E9,浙江省,330000
温州市,330300,1992,3.791601464872879E9,浙江省,330000
舟山市,330900,1992,5.451950352080423E8,浙江省,330000
甘南藏族自治州,623000,1992,1.520747265473897E9,甘肃省,620000
临夏回族自治州,622900,1992,6.688040347519301E8,甘肃省,620000
黔东南苗族侗族自治州,522600,1992,1.6273184388704042E9,贵州省,520000
黔南布依族苗族自治州,522700,1992,1.537947345465112E9,贵州省,520000
黔西南布依族苗族自治州,522300,1992,1.268723130085179E9,贵州省,520000
恩施土家族苗族自治州,422800,1992,1.300890252243068E9,湖北省,420000
湘西土家族苗族自治州,433100,1992,8.172920258826249E8,湖南省,430000
延边朝鲜族自治州,222400,1992,3.4378537604411306E9,吉林省,220000
果洛藏族自治州,632600,1992,2.8610466728243184E9,青海省,630000
海北藏族自治州,632200,1992,1.3850186381166515E9,青海省,630000
海南藏族自治州,632500,1992,1.8167687300025353E9,青海省,630000
海西蒙古族藏族自治州,632800,1992,1.2336162058843586E10,青海省,630000
黄南藏族自治州,632300,1992,7.600360232469516E8,青海省,630000
玉树藏族自治州,632700,1992,7.885943700687199E9,青海省,630000
阿坝藏族羌族自治州,513200,1992,3.404804549872894E9,四川省,510000
甘孜藏族自治州,513300,1992,5.926942848005591E9,四川省,510000
凉山彝族自治州,513400,1992,3.0143783551502137E9,四川省,510000
楚雄彝族自治州,532300,1992,1.7877061342410843E9,云南省,530000
大理白族自治州,532900,1992,2.137741531604155E9,云南省,530000
德宏傣族景颇族自治州,533100,1992,1.0830507952407637E9,云南省,530000
迪庆藏族自治州,533400,1992,1.0114619679106351E9,云南省,530000
红河哈尼族彝族自治州,532500,1992,2.939872234002003E9,云南省,530000
怒江傈僳族自治州,533300,1992,6.6296010094436E8,云南省,530000
文山壮族苗族自治州,532600,1992,1.629539170690024E9,云南省,530000
西双版纳傣族自治州,532800,1992,1.1628728856687071E9,云南省,530000
白沙黎族自治县,469025,1992,9.921795932395068E7,海南省,460000
保亭黎族苗族自治县,469029,1992,1.0801839149123773E8,海南省,460000
昌江黎族自治县,469026,1992,2.580900907559513E8,海南省,460000
澄迈县,469023,1992,2.28118225488511E8,海南省,460000
定安县,469021,1992,1.0212277652766545E8,海南省,460000
东方市,469007,1992,2.139260607364201E8,海南省,460000
乐东黎族自治县,469027,1992,2.226111870743107E8,海南省,460000
临高县,469024,1992,1.2525029644630821E8,海南省,460000
陵水黎族自治县,469028,1992,2.239452053719516E8,海南省,460000
琼海市,469002,1992,2.6317533006669727E8,海南省,460000
琼中黎族苗族自治县,469030,1992,1.2217089895454201E8,海南省,460000
屯昌县,469022,1992,1.0119902514201899E8,海南省,460000
万宁市,469006,1992,2.710901786942556E8,海南省,460000
文昌市,469005,1992,2.348686177785386E8,海南省,460000
五指山市,469001,1992,8.992372334199606E7,海南省,460000
济源市,419001,1992,7.258816531649895E8,河南省,410000
潜江市,429005,1992,3.850637367632812E8,湖北省,420000
神农架林区,429021,1992,1.3808902080566022E8,湖北省,420000
天门市,429006,1992,2.8482790715159315E8,湖北省,420000
仙桃市,429004,1992,2.93677182692693E8,湖北省,420000
北京市,110000,1992,2.5177580651191135E10,北京市,110000
上海市,310000,1992,2.19338649524153E10,上海市,310000
天津市,120000,1992,1.8497291000839737E10,天津市,120000
重庆市,500000,1992,9.907342670507132E9,重庆市,500000
阿拉善盟,152900,1992,9.735279906327808E9,内蒙古自治区,150000
锡林郭勒盟,152500,1992,8.92600540137749E9,内蒙古自治区,150000
兴安盟,152200,1992,2.9527413227233596E9,内蒙古自治区,150000
阿里地区,542500,1992,1.2859546723451286E10,西藏自治区,540000
阿克苏地区,652900,1992,8.02042023061636E9,新疆维吾尔自治区,650000
阿勒泰地区,654300,1992,5.0409170065458355E9,新疆维吾尔自治区,650000
和田地区,653200,1992,1.0106533292164177E10,新疆维吾尔自治区,650000
喀什地区,653100,1992,5.663657938929817E9,新疆维吾尔自治区,650000
塔城地区,654200,1992,5.225583559403088E9,新疆维吾尔自治区,650000
百色市,451000,1992,2.285444647926754E9,广西壮族自治区,450000
北海市,450500,1992,7.209635678045267E8,广西壮族自治区,450000
崇左市,451400,1992,1.1681658837829351E9,广西壮族自治区,450000
防城港市,450600,1992,5.701115486291243E8,广西壮族自治区,450000
贵港市,450800,1992,1.1677881085596125E9,广西壮族自治区,450000
桂林市,450300,1992,2.417643982936238E9,广西壮族自治区,450000
河池市,451200,1992,1.7967347225621936E9,广西壮族自治区,450000
贺州市,451100,1992,7.73436197619668E8,广西壮族自治区,450000
来宾市,451300,1992,1.0795839519500344E9,广西壮族自治区,450000
柳州市,450200,1992,2.5981583636562157E9,广西壮族自治区,450000
南宁市,450100,1992,3.710169416043849E9,广西壮族自治区,450000
钦州市,450700,1992,9.952277698514246E8,广西壮族自治区,450000
梧州市,450400,1992,1.2550981707842143E9,广西壮族自治区,450000
玉林市,450900,1992,1.4478539843479395E9,广西壮族自治区,450000
巴彦淖尔市,150800,1992,3.5550974019702697E9,内蒙古自治区,150000
包头市,150200,1992,4.374317730849737E9,内蒙古自治区,150000
赤峰市,150400,1992,5.322129516446785E9,内蒙古自治区,150000
鄂尔多斯市,150600,1992,6.805211849188631E9,内蒙古自治区,150000
呼和浩特市,150100,1992,3.5658555853160686E9,内蒙古自治区,150000
呼伦贝尔市,150700,1992,1.3254548079331388E10,内蒙古自治区,150000
通辽市,150500,1992,3.588248517815629E9,内蒙古自治区,150000
乌海市,150300,1992,1.4779984752889936E9,内蒙古自治区,150000
乌兰察布市,150900,1992,3.2954400435332837E9,内蒙古自治区,150000
固原市,640400,1992,7.134595207002373E8,宁夏回族自治区,640000
石嘴山市,640200,1992,1.2180441411525273E9,宁夏回族自治区,640000
吴忠市,640300,1992,1.7366389130195537E9,宁夏回族自治区,640000
银川市,640100,1992,2.9664559602802706E9,宁夏回族自治区,640000
中卫市,640500,1992,1.0013112629105046E9,宁夏回族自治区,640000
昌都市,540300,1992,4.270068754460639E9,西藏自治区,540000
拉萨市,540100,1992,1.6370136456020143E9,西藏自治区,540000
林芝市,540400,1992,3.942405335124758E9,西藏自治区,540000
那曲市,540600,1992,1.3582663319487328E10,西藏自治区,540000
日喀则市,540200,1992,6.927108925511068E9,西藏自治区,540000
山南市,540500,1992,2.680740113734131E9,西藏自治区,540000
哈密市,650500,1992,5.860307949704342E9,新疆维吾尔自治区,650000
克拉玛依市,650200,1992,2.0077580303503325E9,新疆维吾尔自治区,650000
吐鲁番市,650400,1992,4.1669550418472896E9,新疆维吾尔自治区,650000
乌鲁木齐市,650100,1992,5.013816889486361E9,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,1992,2.0997293832236427E10,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,1992,1.2100267158288374E9,新疆维吾尔自治区,650000
昌吉回族自治州,652300,1992,5.184693749602703E9,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,1992,2.783648272696706E9,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,1992,3.9006450865387177E9,新疆维吾尔自治区,650000
阿拉尔市,659002,1992,2.5304180130538455E8,新疆维吾尔自治区,650000
北屯市,659005,1992,8.767631488110448E7,新疆维吾尔自治区,650000
胡杨河市,659010,1992,7.298570479692864E7,新疆维吾尔自治区,650000
可克达拉市,659008,1992,6.210778122031441E7,新疆维吾尔自治区,650000
昆玉市,659009,1992,3.347163960425859E7,新疆维吾尔自治区,650000
石河子市,659001,1992,5.812612749707261E8,新疆维吾尔自治区,650000
双河市,659007,1992,8.540367967847726E7,新疆维吾尔自治区,650000
铁门关市,659006,1992,3.862865527535999E7,新疆维吾尔自治区,650000
图木舒克市,659003,1992,1.4433617003844967E8,新疆维吾尔自治区,650000
五家渠市,659004,1992,2.6144894508907783E8,新疆维吾尔自治区,650000
新星市,659011,1992,1.2264596866450675E8,新疆维吾尔自治区,650000
澳门特别行政区,820000,1992,3099101.323529412,澳门特别行政区,820000
香港特别行政区,810000,1992,1.9645974575962868E10,香港特别行政区,810000
大兴安岭地区,232700,1993,3.5779029855098085E9,黑龙江省,230000
台湾省,710000,1993,49442.53547794118,台湾省,710000
