city,cityCode,year,hviirs,province,provinceCode
临汾市,141000,2017,222456.3765,山西省,140000
吕梁市,141100,2017,261663.8039,山西省,140000
朔州市,140600,2017,160499.2353,山西省,140000
太原市,140100,2017,152197.3412,山西省,140000
忻州市,140900,2017,280865.3333,山西省,140000
阳泉市,140300,2017,65646.63529,山西省,140000
运城市,140800,2017,181297.7137,山西省,140000
长治市,140400,2017,197659.5686,山西省,140000
安康市,610900,2017,142437.898,陕西省,610000
宝鸡市,610300,2017,158032.1961,陕西省,610000
汉中市,610700,2017,172807.7137,陕西省,610000
商洛市,611000,2017,135058.2588,陕西省,610000
铜川市,610200,2017,46781.07843,陕西省,610000
渭南市,610500,2017,190445.0039,陕西省,610000
西安市,610100,2017,227392.6157,陕西省,610000
咸阳市,610400,2017,174647.0196,陕西省,610000
延安市,610600,2017,431498.8902,陕西省,610000
榆林市,610800,2017,587239.1059,陕西省,610000
巴中市,511900,2017,95871.9451,四川省,510000
成都市,510100,2017,396406.3608,四川省,510000
达州市,511700,2017,153903.3098,四川省,510000
德阳市,510600,2017,101475.7137,四川省,510000
广安市,511600,2017,85249.14118,四川省,510000
广元市,510800,2017,126267.9882,四川省,510000
乐山市,511100,2017,126420.0431,四川省,510000
泸州市,510500,2017,124584.0039,四川省,510000
眉山市,511400,2017,91639.63137,四川省,510000
绵阳市,510700,2017,175804.3176,四川省,510000
南充市,511300,2017,157196.898,四川省,510000
内江市,511000,2017,74607.52157,四川省,510000
攀枝花市,510400,2017,66710.14118,四川省,510000
遂宁市,510900,2017,78215.09804,四川省,510000
雅安市,511800,2017,94718.55294,四川省,510000
宜宾市,511500,2017,131225.3529,四川省,510000
资阳市,512000,2017,65172.57255,四川省,510000
自贡市,510300,2017,57309.77255,四川省,510000
保山市,530500,2017,139241.3294,云南省,530000
昆明市,530100,2017,310836.6235,云南省,530000
丽江市,530700,2017,106901.7216,云南省,530000
临沧市,530900,2017,137777.2431,云南省,530000
普洱市,530800,2017,184891.7569,云南省,530000
曲靖市,530300,2017,284985.1216,云南省,530000
玉溪市,530400,2017,144106.0275,云南省,530000
昭通市,530600,2017,189641.8902,云南省,530000
杭州市,330100,2017,376519.2392,浙江省,330000
湖州市,330500,2017,154682.7569,浙江省,330000
嘉兴市,330400,2017,210416.5686,浙江省,330000
金华市,330700,2017,250379.4039,浙江省,330000
丽水市,331100,2017,164873.1725,浙江省,330000
宁波市,330200,2017,379816.6941,浙江省,330000
衢州市,330800,2017,112829.8,浙江省,330000
绍兴市,330600,2017,220118.2157,浙江省,330000
台州市,331000,2017,251730.6588,浙江省,330000
温州市,330300,2017,284899.6902,浙江省,330000
舟山市,330900,2017,62176.5098,浙江省,330000
甘南藏族自治州,623000,2017,115502.2471,甘肃省,620000
临夏回族自治州,622900,2017,77759.6,甘肃省,620000
黔东南苗族侗族自治州,522600,2017,267336.4078,贵州省,520000
黔南布依族苗族自治州,522700,2017,282597.0353,贵州省,520000
黔西南布依族苗族自治州,522300,2017,173737.549,贵州省,520000
恩施土家族苗族自治州,422800,2017,155907.8902,湖北省,420000
湘西土家族苗族自治州,433100,2017,118856.7176,湖南省,430000
延边朝鲜族自治州,222400,2017,281586.6392,吉林省,220000
果洛藏族自治州,632600,2017,207628.2196,青海省,630000
海北藏族自治州,632200,2017,138936.3137,青海省,630000
海南藏族自治州,632500,2017,171627.1412,青海省,630000
海西蒙古族藏族自治州,632800,2017,1644128.498,青海省,630000
黄南藏族自治州,632300,2017,39186.18039,青海省,630000
玉树藏族自治州,632700,2017,753916.4667,青海省,630000
阿坝藏族羌族自治州,513200,2017,197646.0627,四川省,510000
甘孜藏族自治州,513300,2017,403637.7529,四川省,510000
凉山彝族自治州,513400,2017,269042.1412,四川省,510000
楚雄彝族自治州,532300,2017,166059.6275,云南省,530000
大理白族自治州,532900,2017,202099.1569,云南省,530000
德宏傣族景颇族自治州,533100,2017,83806.92941,云南省,530000
迪庆藏族自治州,533400,2017,80577.26275,云南省,530000
红河哈尼族彝族自治州,532500,2017,254879.8941,云南省,530000
怒江傈僳族自治州,533300,2017,54625.04706,云南省,530000
文山壮族苗族自治州,532600,2017,231675.1333,云南省,530000
西双版纳傣族自治州,532800,2017,94084.77647,云南省,530000
白沙黎族自治县,469025,2017,15180.2549,海南省,460000
保亭黎族苗族自治县,469029,2017,10916.23529,海南省,460000
昌江黎族自治县,469026,2017,18065.56471,海南省,460000
澄迈县,469023,2017,31473.23529,海南省,460000
定安县,469021,2017,12976.71765,海南省,460000
东方市,469007,2017,36779.83137,海南省,460000
乐东黎族自治县,469027,2017,33535.57255,海南省,460000
临高县,469024,2017,17093.77647,海南省,460000
陵水黎族自治县,469028,2017,24682.26667,海南省,460000
琼海市,469002,2017,22311.41569,海南省,460000
琼中黎族苗族自治县,469030,2017,18611.17647,海南省,460000
屯昌县,469022,2017,10666.52549,海南省,460000
万宁市,469006,2017,32860.15294,海南省,460000
文昌市,469005,2017,34145.40784,海南省,460000
五指山市,469001,2017,9246.901961,海南省,460000
济源市,419001,2017,29757.99608,河南省,410000
潜江市,429005,2017,29084.96078,湖北省,420000
神农架林区,429021,2017,9888.215686,湖北省,420000
天门市,429006,2017,31507.78431,湖北省,420000
仙桃市,429004,2017,30266.32157,湖北省,420000
北京市,110000,2017,561493.2118,北京市,110000
上海市,310000,2017,478928,上海市,310000
天津市,120000,2017,531348.851,天津市,120000
重庆市,500000,2017,972478.298,重庆市,500000
阿拉善盟,152900,2017,370109.902,内蒙古自治区,150000
锡林郭勒盟,152500,2017,577495.1255,内蒙古自治区,150000
兴安盟,152200,2017,82836.3451,内蒙古自治区,150000
阿里地区,542500,2017,2661915.067,西藏自治区,540000
阿克苏地区,652900,2017,1570475.49,新疆维吾尔自治区,650000
阿勒泰地区,654300,2017,103146.149,新疆维吾尔自治区,650000
和田地区,653200,2017,2573816.486,新疆维吾尔自治区,650000
喀什地区,653100,2017,1226947.165,新疆维吾尔自治区,650000
塔城地区,654200,2017,378619.8588,新疆维吾尔自治区,650000
百色市,451000,2017,259569.1529,广西壮族自治区,450000
北海市,450500,2017,62524.62745,广西壮族自治区,450000
崇左市,451400,2017,134709.898,广西壮族自治区,450000
防城港市,450600,2017,63082.61569,广西壮族自治区,450000
贵港市,450800,2017,111545.1294,广西壮族自治区,450000
桂林市,450300,2017,213599.698,广西壮族自治区,450000
河池市,451200,2017,209688.7725,广西壮族自治区,450000
贺州市,451100,2017,87467.2902,广西壮族自治区,450000
来宾市,451300,2017,114826.949,广西壮族自治区,450000
柳州市,450200,2017,180373.7725,广西壮族自治区,450000
南宁市,450100,2017,280721.2863,广西壮族自治区,450000
钦州市,450700,2017,117455.7686,广西壮族自治区,450000
梧州市,450400,2017,102320.2863,广西壮族自治区,450000
玉林市,450900,2017,143131.1333,广西壮族自治区,450000
巴彦淖尔市,150800,2017,299726.9647,内蒙古自治区,150000
包头市,150200,2017,232468.8039,内蒙古自治区,150000
赤峰市,150400,2017,620418.5451,内蒙古自治区,150000
鄂尔多斯市,150600,2017,742046.0157,内蒙古自治区,150000
呼和浩特市,150100,2017,254013.9725,内蒙古自治区,150000
呼伦贝尔市,150700,2017,134183.1333,内蒙古自治区,150000
通辽市,150500,2017,481946.5804,内蒙古自治区,150000
乌海市,150300,2017,42960.78039,内蒙古自治区,150000
乌兰察布市,150900,2017,363574.7843,内蒙古自治区,150000
固原市,640400,2017,102767.4588,宁夏回族自治区,640000
石嘴山市,640200,2017,68207.98824,宁夏回族自治区,640000
吴忠市,640300,2017,182139.7176,宁夏回族自治区,640000
银川市,640100,2017,180741.2392,宁夏回族自治区,640000
中卫市,640500,2017,117991.651,宁夏回族自治区,640000
昌都市,540300,2017,269226.0824,西藏自治区,540000
拉萨市,540100,2017,130040.4941,西藏自治区,540000
林芝市,540400,2017,412772.9451,西藏自治区,540000
那曲市,540600,2017,1235553.886,西藏自治区,540000
日喀则市,540200,2017,635766.8667,西藏自治区,540000
山南市,540500,2017,244108.5412,西藏自治区,540000
哈密市,650500,2017,633897.349,新疆维吾尔自治区,650000
克拉玛依市,650200,2017,100186.1922,新疆维吾尔自治区,650000
吐鲁番市,650400,2017,459656.0392,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2017,276891.1451,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2017,4378842.408,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2017,275457.8314,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2017,850205.4196,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2017,754306.8471,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2017,694276.4118,新疆维吾尔自治区,650000
阿拉尔市,659002,2017,49289.77255,新疆维吾尔自治区,650000
北屯市,659005,2017,8890.729412,新疆维吾尔自治区,650000
胡杨河市,659010,2017,15055.41569,新疆维吾尔自治区,650000
可克达拉市,659008,2017,13076.0902,新疆维吾尔自治区,650000
昆玉市,659009,2017,8616.376471,新疆维吾尔自治区,650000
石河子市,659001,2017,20947.98824,新疆维吾尔自治区,650000
双河市,659007,2017,13469.45098,新疆维吾尔自治区,650000
铁门关市,659006,2017,7892.137255,新疆维吾尔自治区,650000
图木舒克市,659003,2017,28444.98824,新疆维吾尔自治区,650000
五家渠市,659004,2017,20007.47451,新疆维吾尔自治区,650000
新星市,659011,2017,25154.56863,新疆维吾尔自治区,650000
澳门特别行政区,820000,2017,4186.286275,澳门特别行政区,820000
香港特别行政区,810000,2017,77072.5098,香港特别行政区,810000
大兴安岭地区,232700,2018,16987.10196,黑龙江省,230000
台湾省,710000,2018,1115002.247,台湾省,710000
安庆市,340800,2018,144258.8275,安徽省,340000
蚌埠市,340300,2018,107965.3647,安徽省,340000
亳州市,341600,2018,140186.7255,安徽省,340000
池州市,341700,2018,72429.81569,安徽省,340000
滁州市,341100,2018,215843.102,安徽省,340000
阜阳市,341200,2018,188406.2941,安徽省,340000
合肥市,340100,2018,259178.3686,安徽省,340000
淮北市,340600,2018,61487.64706,安徽省,340000
淮南市,340400,2018,100203.8863,安徽省,340000
黄山市,341000,2018,56980.08627,安徽省,340000
六安市,341500,2018,178526.2549,安徽省,340000
马鞍山市,340500,2018,93995.6902,安徽省,340000
宿州市,341300,2018,149062.8824,安徽省,340000
铜陵市,340700,2018,48556.49412,安徽省,340000
芜湖市,340200,2018,138820.3137,安徽省,340000
宣城市,341800,2018,137070.1882,安徽省,340000
福州市,350100,2018,292602.2,福建省,350000
龙岩市,350800,2018,187854.2745,福建省,350000
南平市,350700,2018,226517.1059,福建省,350000
宁德市,350900,2018,175573.4745,福建省,350000
莆田市,350300,2018,110499.0353,福建省,350000
泉州市,350500,2018,312653.9294,福建省,350000
三明市,350400,2018,198477.4588,福建省,350000
厦门市,350200,2018,98116.97647,福建省,350000
漳州市,350600,2018,262968.949,福建省,350000
白银市,620400,2018,149532.9059,甘肃省,620000
定西市,621100,2018,168412.0353,甘肃省,620000
嘉峪关市,620200,2018,26644.42745,甘肃省,620000
金昌市,620300,2018,47229.58431,甘肃省,620000
酒泉市,620900,2018,310572.2314,甘肃省,620000
兰州市,620100,2018,192531.7137,甘肃省,620000
陇南市,621200,2018,156570.1451,甘肃省,620000
平凉市,620800,2018,117494.3333,甘肃省,620000
庆阳市,621000,2018,296536.2471,甘肃省,620000
天水市,620500,2018,132136.5216,甘肃省,620000
武威市,620600,2018,120513.1922,甘肃省,620000
张掖市,620700,2018,154443.9412,甘肃省,620000
潮州市,445100,2018,77493.77647,广东省,440000
东莞市,441900,2018,175832.1529,广东省,440000
佛山市,440600,2018,202992.9961,广东省,440000
广州市,440100,2018,328106.5412,广东省,440000
河源市,441600,2018,165128.1294,广东省,440000
惠州市,441300,2018,264876.6667,广东省,440000
江门市,440700,2018,205806.0902,广东省,440000
揭阳市,445200,2018,141497.1922,广东省,440000
茂名市,440900,2018,166218.4941,广东省,440000
梅州市,441400,2018,182479.9333,广东省,440000
清远市,441800,2018,225690.6627,广东省,440000
汕头市,440500,2018,115831.3373,广东省,440000
汕尾市,441500,2018,106728.9451,广东省,440000
韶关市,440200,2018,171100.6392,广东省,440000
深圳市,440300,2018,145350.2235,广东省,440000
阳江市,441700,2018,109682.2196,广东省,440000
云浮市,445300,2018,96064.8902,广东省,440000
湛江市,440800,2018,203759.7137,广东省,440000
肇庆市,441200,2018,193708.6588,广东省,440000
中山市,442000,2018,110671.4039,广东省,440000
珠海市,440400,2018,88889.50196,广东省,440000
安顺市,520400,2018,137916.4314,贵州省,520000
毕节市,520500,2018,281586.0314,贵州省,520000
贵阳市,520100,2018,178616.7137,贵州省,520000
六盘水市,520200,2018,130337.2863,贵州省,520000
铜仁市,520600,2018,190970.1922,贵州省,520000
遵义市,520300,2018,344765.902,贵州省,520000
儋州市,460400,2018,54206.60784,海南省,460000
海口市,460100,2018,67990.86667,海南省,460000
三沙市,460300,2018,26956.95294,海南省,460000
三亚市,460200,2018,56158.50196,海南省,460000
保定市,130600,2018,369589.8941,河北省,130000
沧州市,130900,2018,296226.5098,河北省,130000
承德市,130800,2018,388149.902,河北省,130000
邯郸市,130400,2018,217620.2745,河北省,130000
衡水市,131100,2018,138149.6235,河北省,130000
廊坊市,131000,2018,203730.5882,河北省,130000
秦皇岛市,130300,2018,143095.3059,河北省,130000
石家庄市,130100,2018,274245.0745,河北省,130000
唐山市,130200,2018,367801.0392,河北省,130000
邢台市,130500,2018,203488.098,河北省,130000
张家口市,130700,2018,373097.3765,河北省,130000
安阳市,410500,2018,139858.4824,河南省,410000
鹤壁市,410600,2018,43164.09804,河南省,410000
焦作市,410800,2018,91076.64706,河南省,410000
开封市,410200,2018,114945.4588,河南省,410000
洛阳市,410300,2018,227005.8627,河南省,410000
漯河市,411100,2018,55845.71373,河南省,410000
南阳市,411300,2018,295356.9059,河南省,410000
平顶山市,410400,2018,138686.3922,河南省,410000
濮阳市,410900,2018,94643.38431,河南省,410000
三门峡市,411200,2018,105090.0471,河南省,410000
商丘市,411400,2018,174483.3961,河南省,410000
新乡市,410700,2018,164550.9647,河南省,410000
信阳市,411500,2018,202474.0902,河南省,410000
许昌市,411000,2018,105496.4549,河南省,410000
郑州市,410100,2018,271909.9922,河南省,410000
周口市,411600,2018,186474.0588,河南省,410000
驻马店市,411700,2018,216540.5725,河南省,410000
大庆市,230600,2018,205790.4118,黑龙江省,230000
哈尔滨市,230100,2018,363543.3176,黑龙江省,230000
鹤岗市,230400,2018,45363.23137,黑龙江省,230000
黑河市,231100,2018,77058,黑龙江省,230000
鸡西市,230300,2018,69166.32941,黑龙江省,230000
佳木斯市,230800,2018,123073.7137,黑龙江省,230000
牡丹江市,231000,2018,250321.4941,黑龙江省,230000
七台河市,230900,2018,32417.96863,黑龙江省,230000
齐齐哈尔市,230200,2018,136122.1961,黑龙江省,230000
双鸭山市,230500,2018,65839.53725,黑龙江省,230000
绥化市,231200,2018,137617.5255,黑龙江省,230000
伊春市,230700,2018,49792.25098,黑龙江省,230000
鄂州市,420700,2018,38823.2902,湖北省,420000
黄冈市,421100,2018,173944.902,湖北省,420000
黄石市,420200,2018,72955.27843,湖北省,420000
荆门市,420800,2018,117755.7451,湖北省,420000
荆州市,421000,2018,167053.6863,湖北省,420000
十堰市,420300,2018,131428.7176,湖北省,420000
随州市,421300,2018,88201.60784,湖北省,420000
武汉市,420100,2018,273809.0667,湖北省,420000
咸宁市,421200,2018,101456.5137,湖北省,420000
襄阳市,420600,2018,182563.0392,湖北省,420000
孝感市,420900,2018,118344.5922,湖北省,420000
宜昌市,420500,2018,187284.1961,湖北省,420000
常德市,430700,2018,172532.3647,湖南省,430000
郴州市,431000,2018,168890.2,湖南省,430000
衡阳市,430400,2018,161561.0588,湖南省,430000
怀化市,431200,2018,179632.2941,湖南省,430000
娄底市,431300,2018,87331.76863,湖南省,430000
邵阳市,430500,2018,165278.4118,湖南省,430000
湘潭市,430300,2018,79347.05882,湖南省,430000
益阳市,430900,2018,106778.0431,湖南省,430000
永州市,431100,2018,175165.9176,湖南省,430000
岳阳市,430600,2018,162897.4824,湖南省,430000
张家界市,430800,2018,60848.82745,湖南省,430000
长沙市,430100,2018,229927.4118,湖南省,430000
株洲市,430200,2018,110506.898,湖南省,430000
白城市,220800,2018,126551.6353,吉林省,220000
白山市,220600,2018,131964.4902,吉林省,220000
吉林市,220200,2018,346682.0863,吉林省,220000
辽源市,220400,2018,76782.25882,吉林省,220000
四平市,220300,2018,143854.2353,吉林省,220000
松原市,220700,2018,232536.1608,吉林省,220000
通化市,220500,2018,182315.8353,吉林省,220000
长春市,220100,2018,470833.0941,吉林省,220000
常州市,320400,2018,180215.2039,江苏省,320000
淮安市,320800,2018,174417.4941,江苏省,320000
连云港市,320700,2018,174897.1333,江苏省,320000
南京市,320100,2018,264878.1373,江苏省,320000
南通市,320600,2018,295298.651,江苏省,320000
苏州市,320500,2018,504993.251,江苏省,320000
宿迁市,321300,2018,154492.251,江苏省,320000
泰州市,321200,2018,182538.5608,江苏省,320000
无锡市,320200,2018,246063.0118,江苏省,320000
徐州市,320300,2018,249036.9373,江苏省,320000
盐城市,320900,2018,292468.502,江苏省,320000
扬州市,321000,2018,172105.8392,江苏省,320000
镇江市,321100,2018,154188.7255,江苏省,320000
抚州市,361000,2018,135094.298,江西省,360000
赣州市,360700,2018,327493.851,江西省,360000
吉安市,360800,2018,167806.102,江西省,360000
景德镇市,360200,2018,53847.95294,江西省,360000
九江市,360400,2018,177398.0745,江西省,360000
南昌市,360100,2018,140799.6863,江西省,360000
萍乡市,360300,2018,41210.69804,江西省,360000
上饶市,361100,2018,195818.7216,江西省,360000
新余市,360500,2018,38964.38824,江西省,360000
宜春市,360900,2018,179364.1059,江西省,360000
鹰潭市,360600,2018,36286.64706,江西省,360000
鞍山市,210300,2018,167158.651,辽宁省,210000
本溪市,210500,2018,120377.2157,辽宁省,210000
朝阳市,211300,2018,240673.5765,辽宁省,210000
大连市,210200,2018,275200.1647,辽宁省,210000
丹东市,210600,2018,168927.0078,辽宁省,210000
抚顺市,210400,2018,153907.2667,辽宁省,210000
阜新市,210900,2018,129587.2196,辽宁省,210000
葫芦岛市,211400,2018,151047.9843,辽宁省,210000
锦州市,210700,2018,151764.3608,辽宁省,210000
辽阳市,211000,2018,107404.1294,辽宁省,210000
盘锦市,211100,2018,121496.9686,辽宁省,210000
沈阳市,210100,2018,315628.5725,辽宁省,210000
铁岭市,211200,2018,179922.5098,辽宁省,210000
营口市,210800,2018,128914.4275,辽宁省,210000
海东市,630200,2018,120716.4627,青海省,630000
西宁市,630100,2018,98777.90588,青海省,630000
滨州市,371600,2018,204373.9647,山东省,370000
德州市,371400,2018,183265.0196,山东省,370000
东营市,370500,2018,192835.9647,山东省,370000
菏泽市,371700,2018,216400.8588,山东省,370000
济南市,370100,2018,253851.7373,山东省,370000
济宁市,370800,2018,229739.7294,山东省,370000
聊城市,371500,2018,168709.4941,山东省,370000
临沂市,371300,2018,335852.702,山东省,370000
青岛市,370200,2018,322880.6196,山东省,370000
日照市,371100,2018,110755.749,山东省,370000
泰安市,370900,2018,137014.5843,山东省,370000
威海市,371000,2018,140093.5176,山东省,370000
潍坊市,370700,2018,369742.0667,山东省,370000
烟台市,370600,2018,296576.3373,山东省,370000
枣庄市,370400,2018,101192.0275,山东省,370000
淄博市,370300,2018,153784.9294,山东省,370000
大同市,140200,2018,204172.949,山西省,140000
晋城市,140500,2018,118726.8627,山西省,140000
晋中市,140700,2018,216213.8745,山西省,140000
临汾市,141000,2018,222370.349,山西省,140000
吕梁市,141100,2018,252779.2392,山西省,140000
朔州市,140600,2018,158239.4314,山西省,140000
太原市,140100,2018,151978.4824,山西省,140000
忻州市,140900,2018,274004.5176,山西省,140000
阳泉市,140300,2018,64213.5451,山西省,140000
运城市,140800,2018,185100.2824,山西省,140000
长治市,140400,2018,205157.2471,山西省,140000
安康市,610900,2018,152046.8039,陕西省,610000
宝鸡市,610300,2018,157472.8784,陕西省,610000
汉中市,610700,2018,176078.9059,陕西省,610000
商洛市,611000,2018,129220.549,陕西省,610000
铜川市,610200,2018,48932.42745,陕西省,610000
渭南市,610500,2018,190481.6275,陕西省,610000
西安市,610100,2018,242856.0941,陕西省,610000
咸阳市,610400,2018,182565.6275,陕西省,610000
延安市,610600,2018,426942.6667,陕西省,610000
榆林市,610800,2018,569242.7059,陕西省,610000
巴中市,511900,2018,93620.27451,四川省,510000
成都市,510100,2018,415368.7059,四川省,510000
达州市,511700,2018,155800.4784,四川省,510000
德阳市,510600,2018,105616.2,四川省,510000
广安市,511600,2018,86299.83137,四川省,510000
广元市,510800,2018,123424.6118,四川省,510000
乐山市,511100,2018,137203.1333,四川省,510000
泸州市,510500,2018,128177.4863,四川省,510000
眉山市,511400,2018,97201.27059,四川省,510000
绵阳市,510700,2018,183122.5098,四川省,510000
南充市,511300,2018,164360.5137,四川省,510000
内江市,511000,2018,78325.23922,四川省,510000
攀枝花市,510400,2018,72622.94118,四川省,510000
遂宁市,510900,2018,80148.20392,四川省,510000
雅安市,511800,2018,100679.3569,四川省,510000
宜宾市,511500,2018,146085.8196,四川省,510000
资阳市,512000,2018,67841.92549,四川省,510000
自贡市,510300,2018,62150.12941,四川省,510000
保山市,530500,2018,159053.4431,云南省,530000
昆明市,530100,2018,324302.8824,云南省,530000
丽江市,530700,2018,119076.5137,云南省,530000
临沧市,530900,2018,175001.3961,云南省,530000
普洱市,530800,2018,219305.8078,云南省,530000
曲靖市,530300,2018,293578.3412,云南省,530000
玉溪市,530400,2018,165238.8078,云南省,530000
昭通市,530600,2018,199206.2314,云南省,530000
杭州市,330100,2018,375322.8902,浙江省,330000
湖州市,330500,2018,163973.9294,浙江省,330000
嘉兴市,330400,2018,217074.5373,浙江省,330000
金华市,330700,2018,257874.0784,浙江省,330000
丽水市,331100,2018,156806.8706,浙江省,330000
宁波市,330200,2018,381036.6431,浙江省,330000
衢州市,330800,2018,109291.4549,浙江省,330000
绍兴市,330600,2018,220430.5255,浙江省,330000
台州市,331000,2018,250379.4471,浙江省,330000
温州市,330300,2018,291728.8588,浙江省,330000
舟山市,330900,2018,63745.8902,浙江省,330000
甘南藏族自治州,623000,2018,104815.9255,甘肃省,620000
临夏回族自治州,622900,2018,78225.75686,甘肃省,620000
黔东南苗族侗族自治州,522600,2018,261575.9569,贵州省,520000
黔南布依族苗族自治州,522700,2018,285098.2627,贵州省,520000
黔西南布依族苗族自治州,522300,2018,178651.2039,贵州省,520000
恩施土家族苗族自治州,422800,2018,140839.3608,湖北省,420000
湘西土家族苗族自治州,433100,2018,110494.1765,湖南省,430000
延边朝鲜族自治州,222400,2018,267187.0157,吉林省,220000
果洛藏族自治州,632600,2018,68660.99216,青海省,630000
海北藏族自治州,632200,2018,49704.83529,青海省,630000
海南藏族自治州,632500,2018,113572.8275,青海省,630000
海西蒙古族藏族自治州,632800,2018,480035.298,青海省,630000
黄南藏族自治州,632300,2018,38565.74902,青海省,630000
玉树藏族自治州,632700,2018,132953.5765,青海省,630000
阿坝藏族羌族自治州,513200,2018,180258.8824,四川省,510000
甘孜藏族自治州,513300,2018,310759.3216,四川省,510000
凉山彝族自治州,513400,2018,286563.702,四川省,510000
楚雄彝族自治州,532300,2018,189593.5608,云南省,530000
大理白族自治州,532900,2018,220814.298,云南省,530000
德宏傣族景颇族自治州,533100,2018,93341.31765,云南省,530000
迪庆藏族自治州,533400,2018,83086.61961,云南省,530000
红河哈尼族彝族自治州,532500,2018,274982.5922,云南省,530000
怒江傈僳族自治州,533300,2018,64790.78431,云南省,530000
文山壮族苗族自治州,532600,2018,249933.0745,云南省,530000
西双版纳傣族自治州,532800,2018,103871.8078,云南省,530000
白沙黎族自治县,469025,2018,15385.00392,海南省,460000
保亭黎族苗族自治县,469029,2018,10837.21961,海南省,460000
昌江黎族自治县,469026,2018,20225.58431,海南省,460000
澄迈县,469023,2018,32812.5451,海南省,460000
定安县,469021,2018,13642.4549,海南省,460000
东方市,469007,2018,42392.31373,海南省,460000
乐东黎族自治县,469027,2018,39253.46275,海南省,460000
临高县,469024,2018,18750.82745,海南省,460000
陵水黎族自治县,469028,2018,26624.76078,海南省,460000
琼海市,469002,2018,24488.58039,海南省,460000
琼中黎族苗族自治县,469030,2018,19872.04314,海南省,460000
屯昌县,469022,2018,11402.32549,海南省,460000
万宁市,469006,2018,36102.4,海南省,460000
文昌市,469005,2018,34496.35294,海南省,460000
五指山市,469001,2018,9252.090196,海南省,460000
济源市,419001,2018,29876.21569,河南省,410000
潜江市,429005,2018,30064.3098,湖北省,420000
神农架林区,429021,2018,9990.427451,湖北省,420000
天门市,429006,2018,31235.90588,湖北省,420000
仙桃市,429004,2018,30709.0549,湖北省,420000
北京市,110000,2018,566942.0902,北京市,110000
上海市,310000,2018,474932.1412,上海市,310000
天津市,120000,2018,538330.1294,天津市,120000
重庆市,500000,2018,957775.4902,重庆市,500000
阿拉善盟,152900,2018,173505.3451,内蒙古自治区,150000
锡林郭勒盟,152500,2018,313643.1294,内蒙古自治区,150000
兴安盟,152200,2018,102726.2118,内蒙古自治区,150000
阿里地区,542500,2018,493522.1333,西藏自治区,540000
阿克苏地区,652900,2018,760375.0588,新疆维吾尔自治区,650000
阿勒泰地区,654300,2018,88527.52157,新疆维吾尔自治区,650000
和田地区,653200,2018,832197.6941,新疆维吾尔自治区,650000
喀什地区,653100,2018,712335.4706,新疆维吾尔自治区,650000
塔城地区,654200,2018,255468.149,新疆维吾尔自治区,650000
百色市,451000,2018,276848.5961,广西壮族自治区,450000
北海市,450500,2018,63490.47059,广西壮族自治区,450000
崇左市,451400,2018,138902.5922,广西壮族自治区,450000
防城港市,450600,2018,65189.63922,广西壮族自治区,450000
贵港市,450800,2018,117049.4353,广西壮族自治区,450000
桂林市,450300,2018,212039.9843,广西壮族自治区,450000
河池市,451200,2018,205505.749,广西壮族自治区,450000
贺州市,451100,2018,93462.06275,广西壮族自治区,450000
来宾市,451300,2018,114449.8863,广西壮族自治区,450000
柳州市,450200,2018,172981.5804,广西壮族自治区,450000
南宁市,450100,2018,281197.4745,广西壮族自治区,450000
钦州市,450700,2018,119525.698,广西壮族自治区,450000
梧州市,450400,2018,110007.5373,广西壮族自治区,450000
玉林市,450900,2018,150065.2745,广西壮族自治区,450000
巴彦淖尔市,150800,2018,243152.3412,内蒙古自治区,150000
包头市,150200,2018,209477.7882,内蒙古自治区,150000
赤峰市,150400,2018,566338.6039,内蒙古自治区,150000
鄂尔多斯市,150600,2018,635500.2196,内蒙古自治区,150000
呼和浩特市,150100,2018,253338.4,内蒙古自治区,150000
呼伦贝尔市,150700,2018,151948.5216,内蒙古自治区,150000
通辽市,150500,2018,456028.549,内蒙古自治区,150000
乌海市,150300,2018,41511.76471,内蒙古自治区,150000
乌兰察布市,150900,2018,317178.2471,内蒙古自治区,150000
固原市,640400,2018,102232.4235,宁夏回族自治区,640000
石嘴山市,640200,2018,64272.44706,宁夏回族自治区,640000
吴忠市,640300,2018,169509.7137,宁夏回族自治区,640000
银川市,640100,2018,178244.7804,宁夏回族自治区,640000
中卫市,640500,2018,109035.2824,宁夏回族自治区,640000
昌都市,540300,2018,249172.5843,西藏自治区,540000
拉萨市,540100,2018,117898.9725,西藏自治区,540000
林芝市,540400,2018,461059.4078,西藏自治区,540000
那曲市,540600,2018,329793.7922,西藏自治区,540000
日喀则市,540200,2018,423415.8902,西藏自治区,540000
山南市,540500,2018,267596.9765,西藏自治区,540000
哈密市,650500,2018,280930.1843,新疆维吾尔自治区,650000
克拉玛依市,650200,2018,111385.902,新疆维吾尔自治区,650000
吐鲁番市,650400,2018,185133.0706,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2018,230880.9137,新疆维吾尔自治区,650000
