city,cityCode,year,total_sol,province,provinceCode
杭州市,330100,2013,204543.3743039424,浙江省,330000
湖州市,330500,2013,53122.53475092795,浙江省,330000
嘉兴市,330400,2013,89432.58624513393,浙江省,330000
金华市,330700,2013,94425.27957136804,浙江省,330000
丽水市,331100,2013,24568.13355493931,浙江省,330000
宁波市,330200,2013,261116.94971540818,浙江省,330000
衢州市,330800,2013,20186.647118939112,浙江省,330000
绍兴市,330600,2013,87548.71062513696,浙江省,330000
台州市,331000,2013,90046.45838730031,浙江省,330000
温州市,330300,2013,108825.98340406962,浙江省,330000
舟山市,330900,2013,33919.967766004374,浙江省,330000
甘南藏族自治州,623000,2013,6597.867792568721,甘肃省,620000
临夏回族自治州,622900,2013,9870.483724748035,甘肃省,620000
黔东南苗族侗族自治州,522600,2013,24412.99617996806,贵州省,520000
黔南布依族苗族自治州,522700,2013,21645.090400391317,贵州省,520000
黔西南布依族苗族自治州,522300,2013,22147.573047016245,贵州省,520000
恩施土家族苗族自治州,422800,2013,11018.690654348246,湖北省,420000
湘西土家族苗族自治州,433100,2013,7397.784887710945,湖南省,430000
延边朝鲜族自治州,222400,2013,33330.86103209441,吉林省,220000
果洛藏族自治州,632600,2013,1255.4258049674477,青海省,630000
海北藏族自治州,632200,2013,3503.750221628272,青海省,630000
海南藏族自治州,632500,2013,4740.962330023505,青海省,630000
海西蒙古族藏族自治州,632800,2013,31835.89665527414,青海省,630000
黄南藏族自治州,632300,2013,2753.590867337643,青海省,630000
玉树藏族自治州,632700,2013,1931.2999287992716,青海省,630000
阿坝藏族羌族自治州,513200,2013,9628.894423778764,四川省,510000
甘孜藏族自治州,513300,2013,12604.053905314704,四川省,510000
凉山彝族自治州,513400,2013,30035.50960914928,四川省,510000
楚雄彝族自治州,532300,2013,19226.712856428894,云南省,530000
大理白族自治州,532900,2013,31571.463804811356,云南省,530000
德宏傣族景颇族自治州,533100,2013,13950.0006100576,云南省,530000
迪庆藏族自治州,533400,2013,4244.096487585792,云南省,530000
红河哈尼族彝族自治州,532500,2013,30657.19328967105,云南省,530000
怒江傈僳族自治州,533300,2013,3981.235930797487,云南省,530000
文山壮族苗族自治州,532600,2013,16873.416610541823,云南省,530000
西双版纳傣族自治州,532800,2013,8128.631144519325,云南省,530000
白沙黎族自治县,469025,2013,1208.576824203645,海南省,460000
保亭黎族苗族自治县,469029,2013,1674.9734794466517,海南省,460000
昌江黎族自治县,469026,2013,3198.8391218017705,海南省,460000
澄迈县,469023,2013,7506.442252240696,海南省,460000
定安县,469021,2013,2768.076461550885,海南省,460000
东方市,469007,2013,6013.69478321562,海南省,460000
乐东黎族自治县,469027,2013,3326.2615253483987,海南省,460000
临高县,469024,2013,2775.477937927199,海南省,460000
陵水黎族自治县,469028,2013,6229.8689176352,海南省,460000
琼海市,469002,2013,3924.918578925115,海南省,460000
琼中黎族苗族自治县,469030,2013,1060.5710559045567,海南省,460000
屯昌县,469022,2013,1263.6984476306566,海南省,460000
万宁市,469006,2013,7788.676792877328,海南省,460000
文昌市,469005,2013,5459.009194202457,海南省,460000
五指山市,469001,2013,1221.7477103008944,海南省,460000
济源市,419001,2013,9300.485148889935,河南省,410000
潜江市,429005,2013,5201.2218801799945,湖北省,420000
神农架林区,429021,2013,253.31147169611035,湖北省,420000
天门市,429006,2013,4370.9172770826835,湖北省,420000
仙桃市,429004,2013,4679.000845972112,湖北省,420000
北京市,110000,2013,400625.6922473726,北京市,110000
上海市,310000,2013,557028.3471286191,上海市,310000
天津市,120000,2013,396226.75013296836,天津市,120000
重庆市,500000,2013,209486.27391754853,重庆市,500000
阿拉善盟,152900,2013,14726.951259397758,内蒙古自治区,150000
锡林郭勒盟,152500,2013,37882.05144618437,内蒙古自治区,150000
兴安盟,152200,2013,16941.39678088128,内蒙古自治区,150000
阿里地区,542500,2013,440.5320196264515,西藏自治区,540000
阿克苏地区,652900,2013,114211.34997673566,新疆维吾尔自治区,650000
阿勒泰地区,654300,2013,14739.797422452242,新疆维吾尔自治区,650000
和田地区,653200,2013,23010.77138704108,新疆维吾尔自治区,650000
