region,regionCode,year,total_sol
山东省,370000,1994,4.737441489411765E7
山西省,140000,1994,7.111265901568627E7
陕西省,610000,1994,3.333864888235294E7
四川省,510000,1994,2.4376215298039213E7
台湾省,710000,1994,-2.0758212074509807E7
云南省,530000,1994,6669526.949019612
浙江省,330000,1994,-9.101382001960783E7
北京市,110000,1994,3.094283003137255E7
上海市,310000,1994,-6953715.28235294
天津市,120000,1994,-2260824.650980395
重庆市,500000,1994,7814271.874509804
广西壮族自治区,450000,1994,-2.301780551764705E7
内蒙古自治区,150000,1994,-2941884.0196078382
宁夏回族自治区,640000,1994,7842841.078431374
西藏自治区,540000,1994,-1.8973296321568627E7
新疆维吾尔自治区,650000,1994,-6338955.733333323
澳门特别行政区,820000,1994,-1330556.8862745098
香港特别行政区,810000,1994,-4745640.568627454
安徽省,340000,1995,3.940154001960785E7
福建省,350000,1995,-8.326809181176469E7
甘肃省,620000,1995,1.6496268627450986E7
广东省,440000,1995,-5.90004700784314E7
贵州省,520000,1995,1.2399322650980392E7
海南省,460000,1995,-1.4127691485490197E8
河北省,130000,1995,8.420569551764707E7
河南省,410000,1995,8.767829368235296E7
黑龙江省,230000,1995,4.761067644313729E7
湖北省,420000,1995,3.444161477647059E7
湖南省,430000,1995,2.197266723921569E7
吉林省,220000,1995,3.507942041960785E7
江苏省,320000,1995,2.251301125882352E7
江西省,360000,1995,1.4491295843137255E7
辽宁省,210000,1995,-2.9753731494117644E7
青海省,630000,1995,4427618.156862745
山东省,370000,1995,7.232183623137254E7
山西省,140000,1995,7.908114307450977E7
陕西省,610000,1995,4.0961850509803906E7
四川省,510000,1995,2.933950076078432E7
台湾省,710000,1995,-2.3728927203921564E7
云南省,530000,1995,1.0065678368627453E7
浙江省,330000,1995,-8.503811022745101E7
北京市,110000,1995,3.1220630858823523E7
上海市,310000,1995,-6632906.360784313
天津市,120000,1995,-1521774.5254901988
重庆市,500000,1995,9570917.509803921
广西壮族自治区,450000,1995,-1.8717029250980414E7
内蒙古自治区,150000,1995,1699970.1803921624
宁夏回族自治区,640000,1995,9158400.274509804
西藏自治区,540000,1995,-1.8561166803921565E7
新疆维吾尔自治区,650000,1995,-4147084.4784313748
澳门特别行政区,820000,1995,-1343114.9137254902
香港特别行政区,810000,1995,-4700936.650980396
安徽省,340000,1996,3.7376831356862746E7
福建省,350000,1996,-8.058264694901961E7
甘肃省,620000,1996,1.753189871372548E7
广东省,440000,1996,-5.178652027450982E7
贵州省,520000,1996,1.264361123137255E7
海南省,460000,1996,-1.4068359987058818E8
河北省,130000,1996,8.459715399607842E7
河南省,410000,1996,8.43525668745098E7
黑龙江省,230000,1996,5.577665084705882E7
湖北省,420000,1996,3.389195682745098E7
湖南省,430000,1996,2.17042162627451E7
吉林省,220000,1996,4.139213676078431E7
江苏省,320000,1996,1.9257489066666655E7
江西省,360000,1996,1.3893930384313729E7
辽宁省,210000,1996,-2.3992839309803914E7
青海省,630000,1996,4945372.568627451
山东省,370000,1996,6.850581200392157E7
山西省,140000,1996,7.65946401764706E7
陕西省,610000,1996,4.175098543137254E7
四川省,510000,1996,2.9436186482352953E7
台湾省,710000,1996,-1.7988109478431366E7
云南省,530000,1996,1.3617325835294116E7
浙江省,330000,1996,-8.579799328235295E7
北京市,110000,1996,3.209749931372549E7
上海市,310000,1996,-7166960.556862749
天津市,120000,1996,-1066171.505882353
重庆市,500000,1996,9692114.701960783
广西壮族自治区,450000,1996,-1.6662536062745102E7
内蒙古自治区,150000,1996,5015385.945098045
宁夏回族自治区,640000,1996,9586252.796078432
西藏自治区,540000,1996,-1.820264435686274E7
新疆维吾尔自治区,650000,1996,3923125.760784323
澳门特别行政区,820000,1996,-1335875.274509804
香港特别行政区,810000,1996,-4403306.078431374
安徽省,340000,1997,4.098970664705883E7
福建省,350000,1997,-7.85672406745098E7
甘肃省,620000,1997,1.7785697101960793E7
广东省,440000,1997,-4.8101451941176474E7
贵州省,520000,1997,1.2860005243137253E7
海南省,460000,1997,-1.4100172387058827E8
河北省,130000,1997,8.635388908235297E7
河南省,410000,1997,9.302692550588235E7
黑龙江省,230000,1997,4.599822023529413E7
湖北省,420000,1997,3.7270916172549024E7
湖南省,430000,1997,2.4050712400000002E7
吉林省,220000,1997,3.1675580407843146E7
江苏省,320000,1997,2.788681618039215E7
江西省,360000,1997,1.483043803921569E7
辽宁省,210000,1997,-3.1672253294117637E7
青海省,630000,1997,5093457.760784313
山东省,370000,1997,7.556807800784317E7
山西省,140000,1997,7.659818379215686E7
陕西省,610000,1997,4.319199752549018E7
四川省,510000,1997,3.103331983137255E7
台湾省,710000,1997,-1.6252561094117647E7
云南省,530000,1997,1.422805826666667E7
浙江省,330000,1997,-8.190561593725489E7
北京市,110000,1997,3.2602337933333334E7
上海市,310000,1997,-5324021.1294117635
天津市,120000,1997,-76785.74509804358
重庆市,500000,1997,1.1090153082352942E7
广西壮族自治区,450000,1997,-1.6846645164705884E7
内蒙古自治区,150000,1997,2452810.670588242
宁夏回族自治区,640000,1997,9457707.79607843
西藏自治区,540000,1997,-1.800920742745098E7
新疆维吾尔自治区,650000,1997,2661447.980392166
