SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,FixAst
2010,20407077,炉霍县,甘孜藏族自治州,四川省,513327,2.16
2010,20407078,甘孜县,甘孜藏族自治州,四川省,513328,3.13
2010,20407079,新龙县,甘孜藏族自治州,四川省,513329,2.31
2010,20407080,德格县,甘孜藏族自治州,四川省,513330,4.77
2010,20407081,白玉县,甘孜藏族自治州,四川省,513331,4.06
2010,20407082,石渠县,甘孜藏族自治州,四川省,513332,4.04
2010,20407083,色达县,甘孜藏族自治州,四川省,513333,2.79
2010,20407084,理塘县,甘孜藏族自治州,四川省,513334,5
2010,20407085,巴塘县,甘孜藏族自治州,四川省,513335,4.8
2010,20407086,乡城县,甘孜藏族自治州,四川省,513336,16.53
2010,20407087,稻城县,甘孜藏族自治州,四川省,513337,5.71
2010,20407088,得荣县,甘孜藏族自治州,四川省,513338,4.92
2010,20407090,西昌市,凉山彝族自治州,四川省,513401,210.28
2010,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,43
2010,20407092,盐源县,凉山彝族自治州,四川省,513423,31.11
2010,20407093,德昌县,凉山彝族自治州,四川省,513424,22.13
2010,20407094,会理县,凉山彝族自治州,四川省,513425,73.16
2010,20407095,会东县,凉山彝族自治州,四川省,513426,30.37
2010,20407096,宁南县,凉山彝族自治州,四川省,513427,23.06
2010,20407097,普格县,凉山彝族自治州,四川省,513428,10
2010,20407458,布拖县,凉山彝族自治州,四川省,513429,7.85
2010,20407459,金阳县,凉山彝族自治州,四川省,513430,7.1
2010,20407460,昭觉县,凉山彝族自治州,四川省,513431,10.12
2010,20407461,喜德县,凉山彝族自治州,四川省,513432,5.13
2010,20407462,冕宁县,凉山彝族自治州,四川省,513433,25.4
2010,20407463,越西县,凉山彝族自治州,四川省,513434,11.53
2010,20407464,甘洛县,凉山彝族自治州,四川省,513435,19.23
2010,20407465,美姑县,凉山彝族自治州,四川省,513436,9.14
2010,20407539,雷波县,凉山彝族自治州,四川省,513437,51.64
2011,20407061,锦江区,成都市,四川省,510104,317.6
2011,20407062,青羊区,成都市,四川省,510105,316.23
2011,20407063,金牛区,成都市,四川省,510106,282.63
2011,20407064,武侯区,成都市,四川省,510107,314.64
2011,20407065,成华区,成都市,四川省,510108,317.93
2011,20407066,龙泉驿区,成都市,四川省,510112,328.23
2011,20407067,青白江区,成都市,四川省,510113,190.24
2011,20407068,新都区,成都市,四川省,510114,308.44
2011,20407069,温江区,成都市,四川省,510115,239.11
2011,20407070,金堂县,成都市,四川省,510121,166.67
2011,20407071,双流县,成都市,四川省,510122,488.41
2011,20407072,郫县,成都市,四川省,510124,390.05
2011,20407073,大邑县,成都市,四川省,510129,119.61
2011,20407074,蒲江县,成都市,四川省,510131,69.64
2011,20407075,新津县,成都市,四川省,510132,160.95
2011,20407148,都江堰市,成都市,四川省,510181,161.7
2011,20407149,彭州市,成都市,四川省,510182,171.31
2011,20407150,邛崃市,成都市,四川省,510183,149.66
2011,20407151,崇州市,成都市,四川省,510184,140.42
2011,20407154,自流井区,自贡市,四川省,510302,101.32
2011,20407155,贡井区,自贡市,四川省,510303,32.27
2011,20407156,大安区,自贡市,四川省,510304,46.25
2011,20407157,沿滩区,自贡市,四川省,510311,50.49
2011,20407158,荣县,自贡市,四川省,510321,56.39
2011,20407159,富顺县,自贡市,四川省,510322,66.14
2011,20407162,东区,攀枝花市,四川省,510402,115
2011,20407163,西区,攀枝花市,四川省,510403,46.37
2011,20407164,仁和区,攀枝花市,四川省,510411,115.65
2011,20407165,米易县,攀枝花市,四川省,510421,65.71
2011,20407166,盐边县,攀枝花市,四川省,510422,40.71
2011,20407169,江阳区,泸州市,四川省,510502,149.02
2011,20407170,纳溪区,泸州市,四川省,510503,57.8
2011,20407171,龙马潭区,泸州市,四川省,510504,69.61
2011,20407172,泸县,泸州市,四川省,510521,92.03
2011,20407246,合江县,泸州市,四川省,510522,77.03
2011,20407247,叙永县,泸州市,四川省,510524,25.74
2011,20407248,古蔺县,泸州市,四川省,510525,54.04
2011,20407251,旌阳区,德阳市,四川省,510603,174.27
2011,20407252,中江县,德阳市,四川省,510623,82.02
2011,20407253,罗江县,德阳市,四川省,510626,82.02
2011,20407254,广汉市,德阳市,四川省,510681,103.07
2011,20407255,什邡市,德阳市,四川省,510682,106.01
2011,20407256,绵竹市,德阳市,四川省,510683,103.01
2011,20407259,涪城区,绵阳市,四川省,510703,288.18
2011,20407260,游仙区,绵阳市,四川省,510704,123.38
2011,20407261,三台县,绵阳市,四川省,510722,72.08
2011,20407262,盐亭县,绵阳市,四川省,510723,53.03
2011,20407263,安县,绵阳市,四川省,510724,71.47
2011,20407264,梓潼县,绵阳市,四川省,510725,52.65
2011,20407265,北川羌族自治县,绵阳市,四川省,510726,40.93
2011,20407266,平武县,绵阳市,四川省,510727,59.07
2011,20407267,江油市,绵阳市,四川省,510781,120.11
2011,20407270,利州区,广元市,四川省,510802,132
2011,20407343,元坝区,广元市,四川省,510811,24.05
2011,20407344,朝天区,广元市,四川省,510812,26.17
2011,20407345,旺苍县,广元市,四川省,510821,45.77
2011,20407346,青川县,广元市,四川省,510822,35.59
2011,20407347,剑阁县,广元市,四川省,510823,48.04
2011,20407348,苍溪县,广元市,四川省,510824,86.11
2011,20407351,船山区,遂宁市,四川省,510903,225.66
2011,20407352,安居区,遂宁市,四川省,510904,56.45
2011,20407353,蓬溪县,遂宁市,四川省,510921,62.9
2011,20407354,射洪县,遂宁市,四川省,510922,99.42
2011,20407355,大英县,遂宁市,四川省,510923,93.56
2011,20406680,市中区,内江市,四川省,511002,80.58
2011,20406681,东兴区,内江市,四川省,511011,86.52
2011,20406682,威远县,内江市,四川省,511024,81.71
2011,20406683,资中县,内江市,四川省,511025,73.54
2011,20406684,隆昌县,内江市,四川省,511028,60.48
2011,20406687,市中区,乐山市,四川省,511102,121.48
2011,20406688,沙湾区,乐山市,四川省,511111,81.45
2011,20406689,五通桥区,乐山市,四川省,511112,81.97
2011,20406690,金口河区,乐山市,四川省,511113,13.55
2011,20406691,犍为县,乐山市,四川省,511123,36.94
2011,20406692,井研县,乐山市,四川省,511124,19.25
2011,20406693,夹江县,乐山市,四川省,511126,48.36
2011,20406694,沐川县,乐山市,四川省,511129,20.46
2011,20406695,峨边彝族自治县,乐山市,四川省,511132,13.21
2011,20406696,马边彝族自治县,乐山市,四川省,511133,18.64
2011,20406697,峨眉山市,乐山市,四川省,511181,84.01
2011,20406504,顺庆区,南充市,四川省,511302,139.7
2011,20406505,高坪区,南充市,四川省,511303,67.59
2011,20406506,嘉陵区,南充市,四川省,511304,69.47
2011,20406507,南部县,南充市,四川省,511321,114.37
2011,20406508,营山县,南充市,四川省,511322,29.49
2011,20406509,蓬安县,南充市,四川省,511323,66.27
2011,20406510,仪陇县,南充市,四川省,511324,85.01
2011,20406511,西充县,南充市,四川省,511325,39.19
2011,20406512,阆中市,南充市,四川省,511381,102.51
2011,20406515,东坡区,眉山市,四川省,511402,145.5
2011,20406516,仁寿县,眉山市,四川省,511421,118.36
2011,20406517,彭山县,眉山市,四川省,511422,84.9
2011,20406518,洪雅县,眉山市,四川省,511423,47.21
2011,20406519,丹棱县,眉山市,四川省,511424,27.6
2011,20406520,青神县,眉山市,四川省,511425,27.65
2011,20406523,翠屏区,宜宾市,四川省,511502,85.18
2011,20406525,宜宾县,宜宾市,四川省,511521,118.56
2011,20406524,南溪区,宜宾市,四川省,511503,60.49
2011,20406526,江安县,宜宾市,四川省,511523,68.65
2011,20406527,长宁县,宜宾市,四川省,511524,54.99
2011,20406528,高县,宜宾市,四川省,511525,58.3
2011,20406529,珙县,宜宾市,四川省,511526,51.42
2011,20406530,筠连县,宜宾市,四川省,511527,30.99
2011,20406531,兴文县,宜宾市,四川省,511528,37.01
2011,20406532,屏山县,宜宾市,四川省,511529,41.66
2011,20406535,广安区,广安市,四川省,511602,149.01
2011,20406536,岳池县,广安市,四川省,511621,66.55
2011,20406537,武胜县,广安市,四川省,511622,62.51
2011,20406538,邻水县,广安市,四川省,511623,82.51
2011,20406539,华蓥市,广安市,四川省,511681,64.51
2011,20406542,通川区,达州市,四川省,511702,85.53
2011,20406543,达县,达州市,四川省,511721,124.66
2011,20406544,宣汉县,达州市,四川省,511722,115.09
2011,20406545,开江县,达州市,四川省,511723,52.56
2011,20406546,大竹县,达州市,四川省,511724,120.64
2011,20406547,渠县,达州市,四川省,511725,114.75
2011,20406548,万源市,达州市,四川省,511781,64.33
2011,20406551,雨城区,雅安市,四川省,511802,52.86
2011,20406552,名山县,雅安市,四川省,511821,41.2
2011,20406553,荥经县,雅安市,四川省,511822,30.03
2011,20406554,汉源县,雅安市,四川省,511823,47.17
2011,20406555,石棉县,雅安市,四川省,511824,46.51
2011,20406556,天全县,雅安市,四川省,511825,23.64
2011,20406557,芦山县,雅安市,四川省,511826,27.64
2011,20406558,宝兴县,雅安市,四川省,511827,27.17
2011,20406561,巴州区,巴中市,四川省,511902,89.5
2011,20407358,通江县,巴中市,四川省,511921,61.21
2011,20407359,南江县,巴中市,四川省,511922,85
2011,20407360,平昌县,巴中市,四川省,511923,84.5
2011,20407363,雁江区,资阳市,四川省,512002,155.15
2011,20407364,安岳县,资阳市,四川省,512021,80.23
2011,20407365,乐至县,资阳市,四川省,512022,72.15
2011,20407366,简阳市,资阳市,四川省,512081,155.25
2011,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,59.02
2011,20407443,理县,阿坝藏族羌族自治州,四川省,513222,27.01
2011,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,70
2011,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,46.51
2011,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,27
2011,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,18.02
2011,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,16.63
2011,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,28.9
2011,20407450,马尔康县,阿坝藏族羌族自治州,四川省,513229,19.01
2011,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,9.04
2011,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,8.02
2011,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,15.04
2011,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,15.01
2011,20407456,康定县,甘孜藏族自治州,四川省,513321,63.01
2011,20407457,泸定县,甘孜藏族自治州,四川省,513322,41.64
2011,20406999,丹巴县,甘孜藏族自治州,四川省,513323,18.66
2011,20407000,九龙县,甘孜藏族自治州,四川省,513324,15.63
2011,20407001,雅江县,甘孜藏族自治州,四川省,513325,23.5
2011,20407076,道孚县,甘孜藏族自治州,四川省,513326,3.27
2011,20407077,炉霍县,甘孜藏族自治州,四川省,513327,2.77
2011,20407078,甘孜县,甘孜藏族自治州,四川省,513328,3.64
2011,20407079,新龙县,甘孜藏族自治州,四川省,513329,2
2011,20407080,德格县,甘孜藏族自治州,四川省,513330,4.61
2011,20407081,白玉县,甘孜藏族自治州,四川省,513331,4.17
2011,20407082,石渠县,甘孜藏族自治州,四川省,513332,7.7
2011,20407083,色达县,甘孜藏族自治州,四川省,513333,3.31
2011,20407084,理塘县,甘孜藏族自治州,四川省,513334,5.59
2011,20407085,巴塘县,甘孜藏族自治州,四川省,513335,11.21
2011,20407086,乡城县,甘孜藏族自治州,四川省,513336,15.68
2011,20407087,稻城县,甘孜藏族自治州,四川省,513337,8.51
2011,20407088,得荣县,甘孜藏族自治州,四川省,513338,5.64
2011,20407090,西昌市,凉山彝族自治州,四川省,513401,263.23
2011,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,55.01
2011,20407092,盐源县,凉山彝族自治州,四川省,513423,31.21
2011,20407093,德昌县,凉山彝族自治州,四川省,513424,23.41
2011,20407094,会理县,凉山彝族自治州,四川省,513425,52.07
2011,20407095,会东县,凉山彝族自治州,四川省,513426,16.25
2011,20407096,宁南县,凉山彝族自治州,四川省,513427,28.01
2011,20407097,普格县,凉山彝族自治州,四川省,513428,8.09
2011,20407458,布拖县,凉山彝族自治州,四川省,513429,8.61
2011,20407459,金阳县,凉山彝族自治州,四川省,513430,10
2011,20407460,昭觉县,凉山彝族自治州,四川省,513431,8.61
2011,20407461,喜德县,凉山彝族自治州,四川省,513432,5.04
2011,20407462,冕宁县,凉山彝族自治州,四川省,513433,27.12
2011,20407463,越西县,凉山彝族自治州,四川省,513434,14.08
2011,20407464,甘洛县,凉山彝族自治州,四川省,513435,20.02
2011,20407465,美姑县,凉山彝族自治州,四川省,513436,9.07
2011,20407539,雷波县,凉山彝族自治州,四川省,513437,53.15
2011,20404859,农安县,长春市,吉林省,220122,142.61
2011,20404860,九台市,长春市,吉林省,220181,151.34
2011,20404861,榆树市,长春市,吉林省,220182,140.49
2011,20404862,德惠市,长春市,吉林省,220183,162.66
2011,20404736,永吉县,吉林市,吉林省,220221,81.3
2011,20404737,蛟河市,吉林市,吉林省,220281,120.53
2011,20404738,桦甸市,吉林市,吉林省,220282,129.49
2011,20404739,舒兰市,吉林市,吉林省,220283,108.84
2011,20404740,磐石市,吉林市,吉林省,220284,137.92
2011,20404745,梨树县,四平市,吉林省,220322,55.59
2011,20404746,伊通满族自治县,四平市,吉林省,220323,32.67
2011,20404747,公主岭市,四平市,吉林省,220381,141.12
2011,20404748,双辽市,四平市,吉林省,220382,82.21
2011,20404753,东丰县,辽源市,吉林省,220421,109.18
2011,20404754,东辽县,辽源市,吉林省,220422,111.76
2011,20404759,通化县,通化市,吉林省,220521,90.97
2011,20404760,辉南县,通化市,吉林省,220523,80.81
2011,20404761,柳河县,通化市,吉林省,220524,44.15
2011,20404762,梅河口市,通化市,吉林省,220581,124.49
2011,20404763,集安市,通化市,吉林省,220582,79.4
2011,20404768,抚松县,白山市,吉林省,220621,92.49
2011,20404769,靖宇县,白山市,吉林省,220622,49.2
2011,20404770,长白朝鲜族自治县,白山市,吉林省,220623,39.01
2011,20404771,临江市,白山市,吉林省,220681,61.33
2011,20404775,前郭尔罗斯蒙古族自治县,松原市,吉林省,220721,164.43
2011,20404776,长岭县,松原市,吉林省,220722,121.28
2011,20404777,乾安县,松原市,吉林省,220723,95.86
2011,20404778,扶余县,松原市,吉林省,220724,110.21
2011,20404782,镇赉县,白城市,吉林省,220821,56.54
2011,20404783,通榆县,白城市,吉林省,220822,65.98
2011,20404784,洮南市,白城市,吉林省,220881,63.71
2011,20404785,大安市,白城市,吉林省,220882,62.78
2011,20404787,延吉市,延边朝鲜族自治州,吉林省,222401,148.88
2011,20404788,图们市,延边朝鲜族自治州,吉林省,222402,26.03
2011,20404789,敦化市,延边朝鲜族自治州,吉林省,222403,90.95
2011,20404790,珲春市,延边朝鲜族自治州,吉林省,222404,79.02
2011,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,25.61
2011,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,33.19
2011,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,42.77
2011,20404794,安图县,延边朝鲜族自治州,吉林省,222426,39.67
2011,20404805,阿城区,哈尔滨市,黑龙江省,230112,196.12
2011,20404804,呼兰区,哈尔滨市,黑龙江省,230111,120.09
2011,20404808,宾县,哈尔滨市,黑龙江省,230125,95.09
2011,20404806,依兰县,哈尔滨市,黑龙江省,230123,69.84
2011,20404807,方正县,哈尔滨市,黑龙江省,230124,32.94
2011,20404813,双城市,哈尔滨市,黑龙江省,230182,121.84
2011,20404869,尚志市,哈尔滨市,黑龙江省,230183,97.74
2011,20404870,五常市,哈尔滨市,黑龙江省,230184,74.58
2011,20404809,巴彦县,哈尔滨市,黑龙江省,230126,68.88
2011,20404810,木兰县,哈尔滨市,黑龙江省,230127,25.76
2011,20404811,通河县,哈尔滨市,黑龙江省,230128,36.37
2011,20404812,延寿县,哈尔滨市,黑龙江省,230129,25.76
2011,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,21.18
2011,20404881,依安县,齐齐哈尔市,黑龙江省,230223,39.04
2011,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,28.28
2011,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,4.4
2011,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,23.89
2011,20404984,克山县,齐齐哈尔市,黑龙江省,230229,23.81
2011,20404985,克东县,齐齐哈尔市,黑龙江省,230230,26.38
2011,20404986,拜泉县,齐齐哈尔市,黑龙江省,230231,16.38
2011,20404879,梅里斯达斡尔族区,齐齐哈尔市,黑龙江省,230208,8.23
2011,20404987,讷河市,齐齐哈尔市,黑龙江省,230281,49.28
2011,20405101,鸡东县,鸡西市,黑龙江省,230321,18.17
2011,20405102,虎林市,鸡西市,黑龙江省,230381,19.73
2011,20405103,密山市,鸡西市,黑龙江省,230382,28.36
2011,20405112,萝北县,鹤岗市,黑龙江省,230421,13.9
2011,20405113,绥滨县,鹤岗市,黑龙江省,230422,11.57
2011,20405120,集贤县,双鸭山市,黑龙江省,230521,61.18
2011,20405121,友谊县,双鸭山市,黑龙江省,230522,28.73
2011,20405122,宝清县,双鸭山市,黑龙江省,230523,62.61
2011,20405123,饶河县,双鸭山市,黑龙江省,230524,22.26
2011,20405000,肇州县,大庆市,黑龙江省,230621,42.34
2011,20405001,肇源县,大庆市,黑龙江省,230622,49.91
2011,20405002,林甸县,大庆市,黑龙江省,230623,45.88
2011,20405003,杜尔伯特蒙古族自治县,大庆市,黑龙江省,230624,35.72
2011,20404898,嘉荫县,伊春市,黑龙江省,230722,13.81
2011,20404899,铁力市,伊春市,黑龙江省,230781,37.47
2011,20404906,桦南县,佳木斯市,黑龙江省,230822,47.88
2011,20404907,桦川县,佳木斯市,黑龙江省,230826,22.28
2011,20404908,汤原县,佳木斯市,黑龙江省,230828,31.42
2011,20404909,抚远县,佳木斯市,黑龙江省,230833,26.87
2011,20404910,同江市,佳木斯市,黑龙江省,230881,36.84
2011,20404911,富锦市,佳木斯市,黑龙江省,230882,49.42
2011,20404905,郊区,佳木斯市,黑龙江省,230811,16.1
2011,20404917,勃利县,七台河市,黑龙江省,230921,28.29
2011,20404929,穆棱市,牡丹江市,黑龙江省,231085,75.06
2011,20404924,东宁县,牡丹江市,黑龙江省,231024,48.26
2011,20404925,林口县,牡丹江市,黑龙江省,231025,26.01
2011,20404926,绥芬河市,牡丹江市,黑龙江省,231081,61.34
2011,20404927,海林市,牡丹江市,黑龙江省,231083,92.67
2011,20404928,宁安市,牡丹江市,黑龙江省,231084,83.33
2011,20404936,北安市,黑河市,黑龙江省,231181,30.41
2011,20404937,五大连池市,黑河市,黑龙江省,231182,15.42
2011,20404932,爱辉区,黑河市,黑龙江省,231102,17.3
2011,20404933,嫩江县,黑河市,黑龙江省,231121,63.07
2011,20404934,逊克县,黑河市,黑龙江省,231123,6.52
2011,20404935,孙吴县,黑河市,黑龙江省,231124,5.03
2011,20404947,安达市,绥化市,黑龙江省,231281,84.2
2011,20404948,肇东市,绥化市,黑龙江省,231282,88.23
2011,20404949,海伦市,绥化市,黑龙江省,231283,29.92
2011,20404940,北林区,绥化市,黑龙江省,231202,36.63
2011,20404941,望奎县,绥化市,黑龙江省,231221,41.95
2011,20404942,兰西县,绥化市,黑龙江省,231222,24.61
2011,20404943,青冈县,绥化市,黑龙江省,231223,22.54
2011,20404944,庆安县,绥化市,黑龙江省,231224,27.26
2011,20404945,明水县,绥化市,黑龙江省,231225,13.71
2011,20404946,绥棱县,绥化市,黑龙江省,231226,13.39
2011,20404951,呼玛县,大兴安岭地区,黑龙江省,232721,8.15
2011,20404952,塔河县,大兴安岭地区,黑龙江省,232722,6.81
2011,20404953,漠河县,大兴安岭地区,黑龙江省,232723,17.41
2011,20405247,富阳市,杭州市,浙江省,330183,191.37
2011,20405248,临安市,杭州市,浙江省,330185,113.47
2011,20405246,建德市,杭州市,浙江省,330182,79.63
2011,20405244,桐庐县,杭州市,浙江省,330122,115.87
2011,20405245,淳安县,杭州市,浙江省,330127,79.44
2011,20405126,余姚市,宁波市,浙江省,330281,178.94
2011,20405127,慈溪市,宁波市,浙江省,330282,219.46
2011,20405128,奉化市,宁波市,浙江省,330283,83.18
2011,20405357,象山县,宁波市,浙江省,330225,77.42
2011,20405358,宁海县,宁波市,浙江省,330226,86.69
2011,20405140,瑞安市,温州市,浙江省,330381,227.2
2011,20405141,乐清市,温州市,浙江省,330382,257.23
2011,20405134,洞头县,温州市,浙江省,330322,30.4
2011,20405135,永嘉县,温州市,浙江省,330324,111.41
2011,20405136,平阳县,温州市,浙江省,330326,128.41
2011,20405137,苍南县,温州市,浙江省,330327,149.58
2011,20405138,文成县,温州市,浙江省,330328,22.22
2011,20405139,泰顺县,温州市,浙江省,330329,20.39
2011,20405149,平湖市,嘉兴市,浙江省,330482,244.72
2011,20405148,海宁市,嘉兴市,浙江省,330481,249.08
2011,20405150,桐乡市,嘉兴市,浙江省,330483,215.74
2011,20405146,嘉善县,嘉兴市,浙江省,330421,182.42
2011,20405147,海盐县,嘉兴市,浙江省,330424,198.09
2011,20405155,德清县,湖州市,浙江省,330521,140.68
2011,20405156,长兴县,湖州市,浙江省,330522,201.97
2011,20405157,安吉县,湖州市,浙江省,330523,92.28
2011,20405163,诸暨市,绍兴市,浙江省,330681,324.67
2011,20405164,上虞市,绍兴市,浙江省,330682,241.07
2011,20405165,嵊州市,绍兴市,浙江省,330683,117.44
2011,20405161,绍兴县,绍兴市,浙江省,330621,356.8
2011,20405162,新昌县,绍兴市,浙江省,330624,78.32
2011,20405173,兰溪市,金华市,浙江省,330781,80.82
2011,20405175,东阳市,金华市,浙江省,330783,118.93
2011,20405174,义乌市,金华市,浙江省,330782,224.19
2011,20405176,永康市,金华市,浙江省,330784,109.59
2011,20405170,武义县,金华市,浙江省,330723,61.98
2011,20405171,浦江县,金华市,浙江省,330726,49.93
2011,20405172,磐安县,金华市,浙江省,330727,26.6
2011,20405184,江山市,衢州市,浙江省,330881,97.67
2011,20405181,常山县,衢州市,浙江省,330822,74.54
2011,20405182,开化县,衢州市,浙江省,330824,46.23
2011,20405183,龙游县,衢州市,浙江省,330825,92.6
2011,20405189,岱山县,舟山市,浙江省,330921,76.51
2011,20405190,嵊泗县,舟山市,浙江省,330922,23.65
2011,20405200,温岭市,台州市,浙江省,331081,193.6
2011,20405201,临海市,台州市,浙江省,331082,155.5
2011,20405196,玉环县,台州市,浙江省,331021,71.96
2011,20405197,三门县,台州市,浙江省,331022,130.49
2011,20405198,天台县,台州市,浙江省,331023,61.56
2011,20405199,仙居县,台州市,浙江省,331024,67.77
2011,20405367,龙泉市,丽水市,浙江省,331181,41.33
2011,20405360,青田县,丽水市,浙江省,331121,54.41
2011,20405364,云和县,丽水市,浙江省,331125,21.63
2011,20405365,庆元县,丽水市,浙江省,331126,22.94
2011,20405361,缙云县,丽水市,浙江省,331122,42.05
2011,20405362,遂昌县,丽水市,浙江省,331123,23.21
2011,20405363,松阳县,丽水市,浙江省,331124,26.54
2011,20405366,景宁畲族自治县,丽水市,浙江省,331127,20.01
2011,20404309,小店区,太原市,山西省,140105,211.2
2011,20404310,迎泽区,太原市,山西省,140106,79.29
2011,20404311,杏花岭区,太原市,山西省,140107,115.6
2011,20404312,尖草坪区,太原市,山西省,140108,80.51
2011,20404313,万柏林区,太原市,山西省,140109,147.34
2011,20404314,晋源区,太原市,山西省,140110,58.89
2011,20404315,清徐县,太原市,山西省,140121,60.63
2011,20404316,阳曲县,太原市,山西省,140122,15.82
2011,20404317,娄烦县,太原市,山西省,140123,4.48
2011,20404318,古交市,太原市,山西省,140181,39.18
2011,20404321,城区,大同市,山西省,140202,200.12
2011,20404322,矿区,大同市,山西省,140203,2.79
2011,20404323,南郊区,大同市,山西省,140211,126.08
2011,20404324,新荣区,大同市,山西省,140212,19.3
2011,20404325,阳高县,大同市,山西省,140221,25.74
2011,20404326,天镇县,大同市,山西省,140222,26.32
2011,20404327,广灵县,大同市,山西省,140223,26.27
2011,20404328,灵丘县,大同市,山西省,140224,28.73
2011,20404329,浑源县,大同市,山西省,140225,28.41
2011,20404330,左云县,大同市,山西省,140226,58.91
2011,20404331,大同县,大同市,山西省,140227,61.7
2011,20404333,城区,阳泉市,山西省,140302,73.41
2011,20404334,矿区,阳泉市,山西省,140303,79.35
2011,20404335,郊区,阳泉市,山西省,140311,58.94
2011,20404336,平定县,阳泉市,山西省,140321,65.07
2011,20404337,盂县,阳泉市,山西省,140322,65.1
2011,20404340,城区,长治市,山西省,140402,86.16
2011,20404462,郊区,长治市,山西省,140411,90.07
2011,20404463,长治县,长治市,山西省,140421,60.45
2011,20404464,襄垣县,长治市,山西省,140423,102.74
2011,20404465,屯留县,长治市,山西省,140424,60.12
2011,20404466,平顺县,长治市,山西省,140425,16.23
2011,20404467,黎城县,长治市,山西省,140426,22.95
2011,20404468,壶关县,长治市,山西省,140427,22.83
2011,20404469,长子县,长治市,山西省,140428,52.28
2011,20404470,武乡县,长治市,山西省,140429,31.1
2011,20404471,沁县,长治市,山西省,140430,22.35
2011,20404472,沁源县,长治市,山西省,140431,45.66
2011,20404473,潞城市,长治市,山西省,140481,56.66
2011,20404476,城区,晋城市,山西省,140502,146.4
2011,20404477,沁水县,晋城市,山西省,140521,72.81
2011,20404478,阳城县,晋城市,山西省,140522,68.22
2011,20404244,陵川县,晋城市,山西省,140524,17.31
2011,20404245,泽州县,晋城市,山西省,140525,97.66
2011,20404246,高平市,晋城市,山西省,140581,78.45
2011,20404249,朔城区,朔州市,山西省,140602,142.8
2011,20404250,平鲁区,朔州市,山西省,140603,101.18
2011,20404251,山阴县,朔州市,山西省,140621,53.36
2011,20404252,应县,朔州市,山西省,140622,28
2011,20404253,右玉县,朔州市,山西省,140623,45.86
2011,20404254,怀仁县,朔州市,山西省,140624,66.27
2011,20404257,榆次区,晋中市,山西省,140702,88.17
2011,20404258,榆社县,晋中市,山西省,140721,6.54
2011,20404259,左权县,晋中市,山西省,140722,47.07
2011,20404260,和顺县,晋中市,山西省,140723,32.53
2011,20404261,昔阳县,晋中市,山西省,140724,43.8
2011,20404262,寿阳县,晋中市,山西省,140725,57.25
2011,20404263,太谷县,晋中市,山西省,140726,25.56
2011,20404264,祁县,晋中市,山西省,140727,24.32
2011,20404265,平遥县,晋中市,山西省,140728,42.04
2011,20404144,灵石县,晋中市,山西省,140729,89.59
2011,20404145,介休市,晋中市,山西省,140781,55.28
2011,20404148,盐湖区,运城市,山西省,140802,141.01
2011,20404149,临猗县,运城市,山西省,140821,39.47
2011,20404150,万荣县,运城市,山西省,140822,28.61
2011,20404151,闻喜县,运城市,山西省,140823,59.4
2011,20404152,稷山县,运城市,山西省,140824,33.81
2011,20404153,新绛县,运城市,山西省,140825,36.77
2011,20404154,绛县,运城市,山西省,140826,44.71
2011,20404155,垣曲县,运城市,山西省,140827,21.5
2011,20404156,夏县,运城市,山西省,140828,27.09
2011,20404157,平陆县,运城市,山西省,140829,27.09
2011,20404158,芮城县,运城市,山西省,140830,29.9
2011,20404159,永济市,运城市,山西省,140881,47.15
2011,20404160,河津市,运城市,山西省,140882,104.37
2011,20404163,忻府区,忻州市,山西省,140902,60.5
2011,20404164,定襄县,忻州市,山西省,140921,16.73
2011,20404165,五台县,忻州市,山西省,140922,20.82
2011,20404166,代县,忻州市,山西省,140923,15.46
2011,20404167,繁峙县,忻州市,山西省,140924,37.52
2011,20404168,宁武县,忻州市,山西省,140925,31
2011,20404169,静乐县,忻州市,山西省,140926,30.55
2011,20404170,神池县,忻州市,山西省,140927,14.76
2011,20404171,五寨县,忻州市,山西省,140928,12.56
2011,20404172,岢岚县,忻州市,山西省,140929,17.29
2011,20404173,河曲县,忻州市,山西省,140930,53.88
2011,20404174,保德县,忻州市,山西省,140931,47.07
2011,20404225,偏关县,忻州市,山西省,140932,10.17
