SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,PopNum,Pop_Agr,Pop_NonAgr,ResdPop_Urban,ResdPop_Rural
2011,20405695,莒县,日照市,山东省,371122,114,,,,
2011,20405698,莱城区,莱芜市,山东省,371202,96.9,,,,
2011,20405699,钢城区,莱芜市,山东省,371203,30,,,,
2011,20405702,兰山区,临沂市,山东省,371302,112,,,,
2011,20405703,罗庄区,临沂市,山东省,371311,61,,,,
2011,20405704,河东区,临沂市,山东省,371312,74,,,,
2011,20405705,沂南县,临沂市,山东省,371321,91,,,,
2011,20405706,郯城县,临沂市,山东省,371322,94,,,,
2011,20405707,沂水县,临沂市,山东省,371323,114,,,,
2011,20405708,苍山县,临沂市,山东省,371324,131,,,,
2011,20405709,费县,临沂市,山东省,371325,83,,,,
2011,20405710,平邑县,临沂市,山东省,371326,102,,,,
2011,20405711,莒南县,临沂市,山东省,371327,102,,,,
2011,20405712,蒙阴县,临沂市,山东省,371328,55,,,,
2011,20405713,临沭县,临沂市,山东省,371329,63,,,,
2011,20405716,德城区,德州市,山东省,371402,64.2,,,,
2011,20405717,陵县,德州市,山东省,371421,59,,,,
2011,20405718,宁津县,德州市,山东省,371422,47.1,,,,
2011,20405719,庆云县,德州市,山东省,371423,31,,,,
2011,20405720,临邑县,德州市,山东省,371424,54.2,,,,
2011,20405721,齐河县,德州市,山东省,371425,62.8,,,,
2011,20405722,平原县,德州市,山东省,371426,48,,,,
2011,20405723,夏津县,德州市,山东省,371427,52.5,,,,
2011,20405724,武城县,德州市,山东省,371428,39.2,,,,
2011,20405725,乐陵市,德州市,山东省,371481,69.7,,,,
2011,20405726,禹城市,德州市,山东省,371482,52.7,,,,
2011,20405729,东昌府区,聊城市,山东省,371502,117.1,,,,
2011,20405730,阳谷县,聊城市,山东省,371521,81.2,,,,
2011,20405731,莘县,聊城市,山东省,371522,103,,,,
2011,20405832,茌平县,聊城市,山东省,371523,54.8,,,,
2011,20405833,东阿县,聊城市,山东省,371524,40.4,,,,
2011,20405834,冠县,聊城市,山东省,371525,81,,,,
2011,20405835,高唐县,聊城市,山东省,371526,49.7,,,,
2011,20405836,临清市,聊城市,山东省,371581,76.7,,,,
2011,20405839,滨城区,滨州市,山东省,371602,64,,,,
2011,20405840,惠民县,滨州市,山东省,371621,64,,,,
2011,20405841,阳信县,滨州市,山东省,371622,45,,,,
2011,20405842,无棣县,滨州市,山东省,371623,46,,,,
2011,20405843,沾化县,滨州市,山东省,371624,39,,,,
2011,20405844,博兴县,滨州市,山东省,371625,49,,,,
2011,20405845,邹平县,滨州市,山东省,371626,73,,,,
2011,20405848,牡丹区,菏泽市,山东省,371702,152.2,,,,
2011,20405849,曹县,菏泽市,山东省,371721,158.8,,,,
2011,20405850,单县,菏泽市,山东省,371722,123.4,,,,
2011,20405851,成武县,菏泽市,山东省,371723,70.4,,,,
2011,20405852,巨野县,菏泽市,山东省,371724,102.1,,,,
2011,20405853,郓城县,菏泽市,山东省,371725,123.9,,,,
2011,20405854,鄄城县,菏泽市,山东省,371726,87.1,,,,
2011,20405855,定陶县,菏泽市,山东省,371727,67.6,,,,
2011,20405856,东明县,菏泽市,山东省,371728,81,,,,
2011,20405087,溧水县,南京市,江苏省,320124,41.7,,,,
2011,20405088,高淳县,南京市,江苏省,320125,43.1,,,,
2011,20405097,江阴市,无锡市,江苏省,320281,120.88,,,,
2011,20405098,宜兴市,无锡市,江苏省,320282,107.61,,,,
2011,20405010,丰县,徐州市,江苏省,320321,115.08,,,,
2011,20405011,沛县,徐州市,江苏省,320322,127.12,,,,
2011,20405012,睢宁县,徐州市,江苏省,320324,135.46,,,,
2011,20405013,新沂市,徐州市,江苏省,320381,104.7,,,,
2011,20405014,邳州市,徐州市,江苏省,320382,178.63,,,,
2011,20405022,溧阳市,常州市,江苏省,320481,78.73,,,,
2011,20405023,金坛市,常州市,江苏省,320482,55.15,,,,
2011,20405032,常熟市,苏州市,江苏省,320581,106.72,,,,
2011,20405033,张家港市,苏州市,江苏省,320582,90.79,,,,
2011,20405034,昆山市,苏州市,江苏省,320583,72.36,,,,
2011,20405035,吴江市,苏州市,江苏省,320584,80.18,,,,
2011,20405036,太仓市,苏州市,江苏省,320585,47.04,,,,
2011,20405042,海安县,南通市,江苏省,320621,93.71,,,,
2011,20405043,如东县,南通市,江苏省,320623,104.75,,,,
2011,20405044,启东市,南通市,江苏省,320681,112.41,,,,
2011,20405045,如皋市,南通市,江苏省,320682,142.26,,,,
2011,20405046,海门市,南通市,江苏省,320684,99.99,,,,
2011,20405052,赣榆县,连云港市,江苏省,320721,114.07,,,,
2011,20405053,东海县,连云港市,江苏省,320722,116.24,,,,
2011,20405054,灌云县,连云港市,江苏省,320723,101.82,,,,
2011,20405055,灌南县,连云港市,江苏省,320724,77.52,,,,
2011,20405062,涟水县,淮安市,江苏省,320826,110.34,,,,
2011,20405063,洪泽县,淮安市,江苏省,320829,38.32,,,,
2011,20405064,盱眙县,淮安市,江苏省,320830,77.47,,,,
2011,20405065,金湖县,淮安市,江苏省,320831,35.71,,,,
2011,20405070,响水县,盐城市,江苏省,320921,61.57,,,,
2011,20405071,滨海县,盐城市,江苏省,320922,120.05,,,,
2011,20405072,阜宁县,盐城市,江苏省,320923,110.37,,,,
2011,20405073,射阳县,盐城市,江苏省,320924,97.37,,,,
2011,20405074,建湖县,盐城市,江苏省,320925,80.49,,,,
2011,20405075,东台市,盐城市,江苏省,320981,113.4,,,,
2011,20405076,大丰市,盐城市,江苏省,320982,72.53,,,,
2011,20405207,宝应县,扬州市,江苏省,321023,91.42,,,,
2011,20405208,仪征市,扬州市,江苏省,321081,56.62,,,,
2011,20405209,高邮市,扬州市,江苏省,321084,82.06,,,,
2011,20405215,丹阳市,镇江市,江苏省,321181,81.29,,,,
2011,20405216,扬中市,镇江市,江苏省,321182,28.01,,,,
2011,20405217,句容市,镇江市,江苏省,321183,58.91,,,,
2011,20405222,兴化市,泰州市,江苏省,321281,157.3,,,,
2011,20405223,靖江市,泰州市,江苏省,321282,67.15,,,,
2011,20405224,泰兴市,泰州市,江苏省,321283,120.21,,,,
2011,20405225,姜堰市,泰州市,江苏省,321284,79.45,,,,
2011,20405230,沭阳县,宿迁市,江苏省,321322,186.45,,,,
2011,20405231,泗阳县,宿迁市,江苏省,321323,103.32,,,,
2011,20405232,泗洪县,宿迁市,江苏省,321324,102.55,,,,
2011,20404853,南关区,长春市,吉林省,220102,66.48,9.94,56.54,,
2011,20404854,宽城区,长春市,吉林省,220103,66.52,25.94,40.58,,
2011,20404855,朝阳区,长春市,吉林省,220104,73.95,8.42,65.53,,
2011,20404856,二道区,长春市,吉林省,220105,55.89,21.57,34.32,,
2011,20404857,绿园区,长春市,吉林省,220106,62.91,10.83,52.08,,
2011,20404858,双阳区,长春市,吉林省,220112,39.05,28.53,10.52,,
2011,20404859,农安县,长春市,吉林省,220122,111.56,79.77,31.79,,
2011,20404860,九台市,长春市,吉林省,220181,71.07,53.03,18.04,,
2011,20404861,榆树市,长春市,吉林省,220182,130.62,109.94,20.68,,
2011,20404862,德惠市,长春市,吉林省,220183,83.72,59.33,24.39,,
2011,20404865,昌邑区,吉林市,吉林省,220202,62.38,15.03,47.35,,
2011,20404866,龙潭区,吉林市,吉林省,220203,47.94,18.99,28.95,,
2011,20404867,船营区,吉林市,吉林省,220204,46.38,11.25,35.13,,
2011,20404868,丰满区,吉林市,吉林省,220211,26.34,9.53,16.81,,
2011,20404736,永吉县,吉林市,吉林省,220221,39.5,30.46,9.04,,
2011,20404737,蛟河市,吉林市,吉林省,220281,45.17,28.13,17.04,,
2011,20404738,桦甸市,吉林市,吉林省,220282,45.42,26.3,19.12,,
2011,20404739,舒兰市,吉林市,吉林省,220283,66.24,46.59,19.65,,
2011,20404740,磐石市,吉林市,吉林省,220284,53.94,36.61,17.33,,
2011,20404743,铁西区,四平市,吉林省,220302,27.16,0,27.16,,
2011,20404744,铁东区,四平市,吉林省,220303,33.41,5.64,27.77,,
2011,20404745,梨树县,四平市,吉林省,220322,80.51,64.08,16.43,,
2011,20404746,伊通满族自治县,四平市,吉林省,220323,48,39.5,8.5,,
2011,20404747,公主岭市,四平市,吉林省,220381,109.94,25.22,84.72,,
2011,20404748,双辽市,四平市,吉林省,220382,42.12,26.01,16.11,,
2011,20404751,龙山区,辽源市,吉林省,220402,29.5,6.18,23.32,,
2011,20404752,西安区,辽源市,吉林省,220403,17.84,2.93,14.91,,
2011,20404753,东丰县,辽源市,吉林省,220421,40.12,29.77,10.35,,
2011,20404754,东辽县,辽源市,吉林省,220422,35.08,28.17,6.91,,
2011,20404757,东昌区,通化市,吉林省,220502,31.58,3.45,28.13,,
2011,20404758,二道江区,通化市,吉林省,220503,12.99,2.32,10.67,,
2011,20404759,通化县,通化市,吉林省,220521,24.6,16.13,8.47,,
2011,20404760,辉南县,通化市,吉林省,220523,35.4,20,15.4,,
2011,20404761,柳河县,通化市,吉林省,220524,37.35,26.84,10.51,,
2011,20404762,梅河口市,通化市,吉林省,220581,61.84,36.02,25.82,,
2011,20404763,集安市,通化市,吉林省,220582,22.24,11.4,10.84,,
2011,20404766,浑江区,白山市,吉林省,220602,34.88,6.57,28.31,,
2011,20404767,江源区,白山市,吉林省,220605,24.44,5.94,18.5,,
2011,20404768,抚松县,白山市,吉林省,220621,28.75,9.77,18.98,,
2011,20404769,靖宇县,白山市,吉林省,220622,14.74,7.77,6.97,,
2011,20404770,长白朝鲜族自治县,白山市,吉林省,220623,8.63,3.83,4.8,,
2011,20404771,临江市,白山市,吉林省,220681,17.07,6.19,10.88,,
2011,20404774,宁江区,松原市,吉林省,220702,59.73,23.93,35.8,,
2011,20404775,前郭尔罗斯蒙古族自治县,松原市,吉林省,220721,59.84,44.43,15.41,,
2011,20404776,长岭县,松原市,吉林省,220722,64.28,52.98,11.3,,
2011,20404777,乾安县,松原市,吉林省,220723,31.12,22.22,8.9,,
2011,20404778,扶余县,松原市,吉林省,220724,77.17,66.13,11.04,,
2011,20404781,洮北区,白城市,吉林省,220802,51,22.42,28.58,,
2011,20404782,镇赉县,白城市,吉林省,220821,29.39,18.9,10.49,,
2011,20404783,通榆县,白城市,吉林省,220822,36.8,25.03,11.77,,
2011,20404784,洮南市,白城市,吉林省,220881,43.77,28.37,15.4,,
2011,20404785,大安市,白城市,吉林省,220882,41.58,27.01,14.57,,
2011,20404787,延吉市,延边朝鲜族自治州,吉林省,222401,52,7.13,44.87,,
2011,20404788,图们市,延边朝鲜族自治州,吉林省,222402,12.66,2.62,10.04,,
2011,20404789,敦化市,延边朝鲜族自治州,吉林省,222403,48.36,21.63,26.73,,
2011,20404790,珲春市,延边朝鲜族自治州,吉林省,222404,22.65,6.31,16.34,,
2011,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,17.73,6.77,10.96,,
2011,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,19.5,7.37,12.13,,
2011,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,24.23,9.99,14.24,,
2011,20404794,安图县,延边朝鲜族自治州,吉林省,222426,21.46,10.22,11.24,,
2011,20407325,永宁县,银川市,宁夏回族自治区,640121,22,,,,
2011,20407326,贺兰县,银川市,宁夏回族自治区,640122,20,,,,
2011,20407327,灵武市,银川市,宁夏回族自治区,640181,23,,,,
2011,20407332,平罗县,石嘴山市,宁夏回族自治区,640221,29,,,,
2011,20407335,利通区,吴忠市,宁夏回族自治区,640302,,,,,
2011,20407336,红寺堡区,吴忠市,宁夏回族自治区,640303,,,,,
2011,20407337,盐池县,吴忠市,宁夏回族自治区,640323,17,,,,
2011,20407338,同心县,吴忠市,宁夏回族自治区,640324,40,,,,
2011,20407339,青铜峡市,吴忠市,宁夏回族自治区,640381,27,,,,
2011,20407515,原州区,固原市,宁夏回族自治区,640402,,,,,
2011,20407516,西吉县,固原市,宁夏回族自治区,640422,52,,,,
2011,20407517,隆德县,固原市,宁夏回族自治区,640423,18,,,,
2011,20407518,泾源县,固原市,宁夏回族自治区,640424,13,,,,
2011,20407519,彭阳县,固原市,宁夏回族自治区,640425,27,,,,
2011,20407522,沙坡头区,中卫市,宁夏回族自治区,640502,,,,,
2011,20407523,中宁县,中卫市,宁夏回族自治区,640521,33,,,,
2011,20407524,海原县,中卫市,宁夏回族自治区,640522,47,,,,
2011,20406772,城东区,西宁市,青海省,630102,25.07,3.42,21.65,,
2011,20406773,城中区,西宁市,青海省,630103,23.27,3.91,19.36,,
2011,20406774,城西区,西宁市,青海省,630104,21.13,1.92,19.21,,
2011,20406775,城北区,西宁市,青海省,630105,21.49,6.18,15.31,,
2011,20406776,大通回族土族自治县,西宁市,青海省,630121,45.54,36.22,9.32,,
2011,20406777,湟中县,西宁市,青海省,630122,47.28,43.25,4.03,,
2011,20406849,湟源县,西宁市,青海省,630123,13.65,10.54,3.11,,
2011,20406851,平安县,海东地区,青海省,632121,12.4,8.3,4.1,,
2011,20406852,民和回族土族自治县,海东地区,青海省,632122,42.13,33.58,8.55,,
2011,20406853,乐都县,海东地区,青海省,632123,28.54,23.45,5.09,,
2011,20406854,互助土族自治县,海东地区,青海省,632126,38.74,28.34,10.4,,
2011,20406855,化隆回族自治县,海东地区,青海省,632127,28.46,24.64,3.81,,
2011,20406856,循化撒拉族自治县,海东地区,青海省,632128,14.62,12.22,2.4,,
2011,20406858,门源回族自治县,海北藏族自治州,青海省,632221,15.58,12.81,2.77,,
2011,20406859,祁连县,海北藏族自治州,青海省,632222,4.97,3.64,1.34,,
2011,20406860,海晏县,海北藏族自治州,青海省,632223,3.56,1.97,1.59,,
2011,20406861,刚察县,海北藏族自治州,青海省,632224,4.44,3,1.44,,
2011,20406863,同仁县,黄南藏族自治州,青海省,632321,9.2,6.56,2.64,,
2011,20406864,尖扎县,黄南藏族自治州,青海省,632322,5.79,4.51,1.28,,
2011,20406865,泽库县,黄南藏族自治州,青海省,632323,7.07,6.33,0.74,,
2011,20407047,河南蒙古族自治县,黄南藏族自治州,青海省,632324,3.74,3.13,0.61,,
2011,20407049,共和县,海南藏族自治州,青海省,632521,13.41,8.85,4.56,,
2011,20407050,同德县,海南藏族自治州,青海省,632522,5.83,4.7,1.12,,
2011,20407124,贵德县,海南藏族自治州,青海省,632523,10.6,8.58,2.02,,
2011,20407125,兴海县,海南藏族自治州,青海省,632524,7.51,6.46,1.05,,
2011,20407126,贵南县,海南藏族自治州,青海省,632525,7.72,5.83,1.9,,
2011,20407128,玛沁县,果洛藏族自治州,青海省,632621,4.72,3.3,1.42,,
2011,20407129,班玛县,果洛藏族自治州,青海省,632622,2.64,2.19,0.45,,
2011,20407130,甘德县,果洛藏族自治州,青海省,632623,3.37,2.98,0.39,,
2011,20407131,达日县,果洛藏族自治州,青海省,632624,3.3,2.92,0.38,,
2011,20407132,久治县,果洛藏族自治州,青海省,632625,2.38,2.13,0.25,,
2011,20407133,玛多县,果洛藏族自治州,青海省,632626,1.37,1.05,0.32,,
2011,20407135,玉树县,玉树藏族自治州,青海省,632721,10.44,8.1,2.34,,
2011,20407136,杂多县,玉树藏族自治州,青海省,632722,5.8,5.22,0.58,,
2011,20407137,称多县,玉树藏族自治州,青海省,632723,5.92,4.76,1.16,,
2011,20407138,治多县,玉树藏族自治州,青海省,632724,3.31,2.85,0.46,,
2011,20407139,囊谦县,玉树藏族自治州,青海省,632725,9.94,8.94,1.01,,
2011,20407140,曲麻莱县,玉树藏族自治州,青海省,632726,3.09,2.55,0.54,,
2011,20407142,格尔木市,海西蒙古族藏族自治州,青海省,632801,12.51,0.57,11.94,,
2011,20407143,德令哈市,海西蒙古族藏族自治州,青海省,632802,7.4,1.77,5.63,,
2011,20407144,乌兰县,海西蒙古族藏族自治州,青海省,632821,10.28,2.38,7.91,,
2011,20407244,都兰县,海西蒙古族藏族自治州,青海省,632822,7.27,5.66,1.61,,
2011,20407245,天峻县,海西蒙古族藏族自治州,青海省,632823,2.13,1.48,0.65,,
2011,20406085,芙蓉区,长沙市,湖南省,430102,,,,52.82,0
2011,20406086,天心区,长沙市,湖南省,430103,,,,47.62,0.28
2011,20406087,岳麓区,长沙市,湖南省,430104,,,,68.49,12.69
2011,20406088,开福区,长沙市,湖南省,430105,,,,56.04,1.25
2011,20406089,雨花区,长沙市,湖南省,430111,,,,72.42,0.71
2011,20406090,望城区,长沙市,湖南省,430112,55,,,25.1,27.66
2011,20406091,长沙县,长沙市,湖南省,430121,80,,,51.23,47.44
2011,20406092,宁乡县,长沙市,湖南省,430124,137,,,51.71,65.15
2011,20406093,浏阳市,长沙市,湖南省,430181,142,,,60.21,68.25
2011,20406096,荷塘区,株洲市,湖南省,430202,,,,29.13,2.19
2011,20406097,芦淞区,株洲市,湖南省,430203,,,,24.4,4.75
2011,20406098,石峰区,株洲市,湖南省,430204,,,,26.98,1.82
2011,20406099,天元区,株洲市,湖南省,430211,,,,20.91,7.14
2011,20406100,株洲县,株洲市,湖南省,430221,,,,6.99,21.77
2011,20406101,攸县,株洲市,湖南省,430223,80,,,33.35,36.01
2011,20406102,茶陵县,株洲市,湖南省,430224,61,,,27.52,30.03
2011,20406103,炎陵县,株洲市,湖南省,430225,20,,,7.78,12.44
2011,20406104,醴陵市,株洲市,湖南省,430281,104,,,46.01,48.86
2011,20406207,雨湖区,湘潭市,湖南省,430302,,,,49.73,10
2011,20406208,岳塘区,湘潭市,湖南省,430304,,,,43.62,1.98
2011,20406209,湘潭县,湘潭市,湖南省,430321,99,,,25.47,57.98
2011,20406210,湘乡市,湘潭市,湖南省,430381,93,,,22.11,56.96
2011,20406211,韶山市,湘潭市,湖南省,430382,11,,,3.04,5.56
2011,20406214,珠晖区,衡阳市,湖南省,430405,,,,33.18,0
2011,20406215,雁峰区,衡阳市,湖南省,430406,,,,21.34,0
2011,20406216,石鼓区,衡阳市,湖南省,430407,,,,23.21,0
2011,20406217,蒸湘区,衡阳市,湖南省,430408,,,,29.92,0
2011,20406218,南岳区,衡阳市,湖南省,430412,,,,5.98,0
2011,20406219,衡阳县,衡阳市,湖南省,430421,122,,,36.1,74.54
2011,20406220,衡南县,衡阳市,湖南省,430422,111,,,31.81,63.9
2011,20406221,衡山县,衡阳市,湖南省,430423,44,,,12.39,26.13
2011,20406222,衡东县,衡阳市,湖南省,430424,74,,,19.63,43.55
2011,20406223,祁东县,衡阳市,湖南省,430426,107,,,34.77,63.44
2011,20406224,耒阳市,衡阳市,湖南省,430481,142,,,52.13,63.33
2011,20406225,常宁市,衡阳市,湖南省,430482,97,,,36.27,44.98
2011,20406228,双清区,邵阳市,湖南省,430502,,,,25.33,5.53
2011,20406229,大祥区,邵阳市,湖南省,430503,,,,25.41,8.73
2011,20406230,北塔区,邵阳市,湖南省,430511,,,,7.34,3.21
2011,20406231,邵东县,邵阳市,湖南省,430521,129,,,36.29,53.91
2011,20406232,新邵县,邵阳市,湖南省,430522,81,,,19.62,54.7
2011,20406233,邵阳县,邵阳市,湖南省,430523,104,,,25.56,67.33
2011,20406234,隆回县,邵阳市,湖南省,430524,121,,,24.71,85.09
2011,20406235,洞口县,邵阳市,湖南省,430525,85,,,23.01,54.28
2011,20406236,绥宁县,邵阳市,湖南省,430527,38,,,7.9,27.22
2011,20406237,新宁县,邵阳市,湖南省,430528,62,,,17.44,38.91
2011,20406238,城步苗族自治县,邵阳市,湖南省,430529,28,,,6.53,18.52
2011,20406239,武冈市,邵阳市,湖南省,430581,82,,,23.43,50.72
2011,20406242,岳阳楼区,岳阳市,湖南省,430602,,,,72.08,9.52
2011,20406243,云溪区,岳阳市,湖南省,430603,,,,10.63,7.05
2011,20406244,君山区,岳阳市,湖南省,430611,,,,12.14,11.96
2011,20406245,岳阳县,岳阳市,湖南省,430621,73,,,27.52,44.26
2011,20406246,华容县,岳阳市,湖南省,430623,73,,,27.27,43.75
2011,20406247,湘阴县,岳阳市,湖南省,430624,76,,,26.26,41.96
2011,20406248,平江县,岳阳市,湖南省,430626,108,,,31.87,63.02
2011,20406249,汨罗市,岳阳市,湖南省,430681,76,,,33.57,35.78
2011,20406250,临湘市,岳阳市,湖南省,430682,53,,,20.91,28.98
2011,20406253,武陵区,常德市,湖南省,430702,,,,53.08,9.08
2011,20406254,鼎城区,常德市,湖南省,430703,,,,34.38,50.06
2011,20406255,安乡县,常德市,湖南省,430721,61,,,17.15,35.5
2011,20406256,汉寿县,常德市,湖南省,430722,88,,,22.93,57.32
2011,20406257,澧县,常德市,湖南省,430723,94,,,27.76,55.07
2011,20406258,临澧县,常德市,湖南省,430724,46,,,15.46,24.65
2011,20406259,桃源县,常德市,湖南省,430725,98,,,24.35,61.29
2011,20406260,石门县,常德市,湖南省,430726,69,,,19.28,40.74
2011,20406261,津市市,常德市,湖南省,430781,28,,,15.49,9.67
2011,20406264,永定区,张家界市,湖南省,430802,,,,21.62,22.68
2011,20406265,武陵源区,张家界市,湖南省,430811,,,,3.58,2.34
2011,20406266,慈利县,张家界市,湖南省,430821,69,,,20.65,39.9
2011,20406267,桑植县,张家界市,湖南省,430822,47,,,12.49,25.75
2011,20406174,资阳区,益阳市,湖南省,430902,,,,20.17,21.09
2011,20406175,赫山区,益阳市,湖南省,430903,,,,51.48,31.12
2011,20406176,南县,益阳市,湖南省,430921,80,,,27.02,45.78
2011,20406177,桃江县,益阳市,湖南省,430922,88,,,26.39,51.08
2011,20406178,安化县,益阳市,湖南省,430923,102,,,22.88,67.61
2011,20406179,沅江市,益阳市,湖南省,430981,75,,,29.39,37.43
2011,20406182,北湖区,郴州市,湖南省,431002,,,,33.52,8.76
2011,20406183,苏仙区,郴州市,湖南省,431003,,,,24.36,16.17
2011,20406184,桂阳县,郴州市,湖南省,431021,87,,,26.32,43.43
2011,20406185,宜章县,郴州市,湖南省,431022,62,,,21.71,36.77
2011,20406186,永兴县,郴州市,湖南省,431023,66,,,21.82,35.5
2011,20406187,嘉禾县,郴州市,湖南省,431024,41,,,11.38,18.36
2011,20406188,临武县,郴州市,湖南省,431025,38,,,10.73,23.29
2011,20406189,汝城县,郴州市,湖南省,431026,40,,,9.32,23.91
2011,20406190,桂东县,郴州市,湖南省,431027,21,,,7.16,15.7
2011,20406191,安仁县,郴州市,湖南省,431028,43,,,13.84,24.73
2011,20406192,资兴市,郴州市,湖南省,431081,38,,,19.25,14.49
2011,20406195,零陵区,永州市,湖南省,431102,,,,27.33,26.12
2011,20406196,冷水滩区,永州市,湖南省,431103,,,,30.89,18.12
2011,20406197,祁阳县,永州市,湖南省,431121,106,,,33.44,52.07
2011,20406198,东安县,永州市,湖南省,431122,62,,,18.11,36.76
2011,20406199,双牌县,永州市,湖南省,431123,18,,,5.85,10.71
2011,20406200,道县,永州市,湖南省,431124,75,,,19.88,40.96
2011,20406201,江永县,永州市,湖南省,431125,27,,,6.1,17.21
2011,20406202,宁远县,永州市,湖南省,431126,84,,,24.03,46.47
2011,20406203,蓝山县,永州市,湖南省,431127,39,,,12.61,20.28
2011,20406204,新田县,永州市,湖南省,431128,42,,,9.55,23.46
2011,20406205,江华瑶族自治县,永州市,湖南省,431129,49,,,9.97,31.33
2011,20406333,鹤城区,怀化市,湖南省,431202,,,,49.57,5.87
2011,20406334,中方县,怀化市,湖南省,431221,28,,,5.71,18
2011,20406335,沅陵县,怀化市,湖南省,431222,66,,,18.22,40.14
2011,20406336,辰溪县,怀化市,湖南省,431223,53,,,13.94,31.5
2011,20406337,溆浦县,怀化市,湖南省,431224,91,,,22.1,52.12
2011,20406338,会同县,怀化市,湖南省,431225,36,,,8.31,23.62
2011,20406339,麻阳苗族自治县,怀化市,湖南省,431226,39,,,9.67,24.72
2011,20406340,新晃侗族自治县,怀化市,湖南省,431227,27,,,6.48,18
2011,20406341,芷江侗族自治县,怀化市,湖南省,431228,38,,,9.04,24.95
2011,20406342,靖州苗族侗族自治县,怀化市,湖南省,431229,27,,,10.2,14.35
2011,20406343,通道侗族自治县,怀化市,湖南省,431230,23,,,5.18,15.53
2011,20406344,洪江市,怀化市,湖南省,431281,44,,,14.89,26.48
2011,20406347,娄星区,娄底市,湖南省,431302,,,,43.29,6.49
2011,20406348,双峰县,娄底市,湖南省,431321,95,,,19.66,65.91
2011,20406349,新化县,娄底市,湖南省,431322,140,,,27.58,83.76
2011,20406350,冷水江市,娄底市,湖南省,431381,37,,,24.92,7.94
2011,20406351,涟源市,娄底市,湖南省,431382,117,,,26.8,72.97
2011,20406353,吉首市,湘西土家族苗族自治州,湖南省,433101,29,,,21.6,8.82
2011,20406354,泸溪县,湘西土家族苗族自治州,湖南省,433122,31,,,10.01,17.79
2011,20406355,凤凰县,湘西土家族苗族自治州,湖南省,433123,40,,,9.06,25.76
2011,20406356,花垣县,湘西土家族苗族自治州,湖南省,433124,31,,,10.02,18.95
2011,20406357,保靖县,湘西土家族苗族自治州,湖南省,433125,30,,,9.12,18.89
2011,20406358,古丈县,湘西土家族苗族自治州,湖南省,433126,14,,,4.13,8.71
2011,20406359,永顺县,湘西土家族苗族自治州,湖南省,433127,53,,,13.27,29.79
2011,20406360,龙山县,湘西土家族苗族自治州,湖南省,433130,58,,,15.23,35.1
2011,20404363,新城区,呼和浩特市,内蒙古自治区,150102,36.89,,,,
2011,20404364,回民区,呼和浩特市,内蒙古自治区,150103,23.64,,,,
2011,20404365,玉泉区,呼和浩特市,内蒙古自治区,150104,19.81,,,,
2011,20404366,赛罕区,呼和浩特市,内蒙古自治区,150105,41.67,,,,
2011,20404367,土默特左旗,呼和浩特市,内蒙古自治区,150121,35.98,,,,
2011,20404368,托克托县,呼和浩特市,内蒙古自治区,150122,20.78,,,,
2011,20404369,和林格尔县,呼和浩特市,内蒙古自治区,150123,19.82,,,,
2011,20404370,清水河县,呼和浩特市,内蒙古自治区,150124,14.34,,,,
2011,20404371,武川县,呼和浩特市,内蒙古自治区,150125,17.39,,,,
2011,20404374,东河区,包头市,内蒙古自治区,150202,53.1,,,,
2011,20404375,昆都仑区,包头市,内蒙古自治区,150203,75.08,,,,
2011,20404376,青山区,包头市,内蒙古自治区,150204,49.79,,,,
2011,20404379,九原区,包头市,内蒙古自治区,150207,20.82,,,,
2011,20404377,石拐区,包头市,内蒙古自治区,150205,3.25,,,,
2011,20404378,白云鄂博矿区,包头市,内蒙古自治区,150206,2.68,,,,
2011,20404380,土默特右旗,包头市,内蒙古自治区,150221,27.85,,,,
2011,20404381,固阳县,包头市,内蒙古自治区,150222,17.39,,,,
2011,20404382,达尔罕茂明安联合旗,包头市,内蒙古自治区,150223,10.01,,,,
2011,20404432,满洲里市,呼伦贝尔市,内蒙古自治区,150781,17,,,,
2011,20404434,扎兰屯市,呼伦贝尔市,内蒙古自治区,150783,42.14,,,,
2011,20404433,牙克石市,呼伦贝尔市,内蒙古自治区,150782,35.41,,,,
2011,20404435,额尔古纳市,呼伦贝尔市,内蒙古自治区,150784,8.36,,,,
2011,20404436,根河市,呼伦贝尔市,内蒙古自治区,150785,15.52,,,,
2011,20404425,阿荣旗,呼伦贝尔市,内蒙古自治区,150721,33.04,,,,
2011,20404426,莫力达瓦达斡尔族自治旗,呼伦贝尔市,内蒙古自治区,150722,32.85,,,,
2011,20404427,鄂伦春自治旗,呼伦贝尔市,内蒙古自治区,150723,26.55,,,,
2011,20404428,鄂温克族自治旗,呼伦贝尔市,内蒙古自治区,150724,14.35,,,,
2011,20404431,新巴尔虎右旗,呼伦贝尔市,内蒙古自治区,150727,3.53,,,,
2011,20404430,新巴尔虎左旗,呼伦贝尔市,内蒙古自治区,150726,4.22,,,,
2011,20404429,陈巴尔虎旗,呼伦贝尔市,内蒙古自治区,150725,5.86,,,,
2011,20404184,乌兰浩特市,兴安盟,内蒙古自治区,152201,32.14,,,,
2011,20404185,阿尔山市,兴安盟,内蒙古自治区,152202,4.86,,,,
