SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,TotalImpExp,Import,Export
2006,20405358,宁海县,宁波市,浙江省,330226,,1.08,8.87
2006,20405140,瑞安市,温州市,浙江省,330381,,2.49,10.62
2006,20405141,乐清市,温州市,浙江省,330382,,0.32,7.96
2006,20405134,洞头县,温州市,浙江省,330322,,4.66,0.27
2006,20405135,永嘉县,温州市,浙江省,330324,,0.51,2.09
2006,20405136,平阳县,温州市,浙江省,330326,,0.79,2.4
2006,20405137,苍南县,温州市,浙江省,330327,,0.27,1.78
2006,20405138,文成县,温州市,浙江省,330328,,0.01,0.38
2006,20405139,泰顺县,温州市,浙江省,330329,,0,0.05
2006,20405149,平湖市,嘉兴市,浙江省,330482,,10.79,18.83
2006,20405148,海宁市,嘉兴市,浙江省,330481,,4.68,19.23
2006,20405150,桐乡市,嘉兴市,浙江省,330483,,5.02,10.36
2006,20405146,嘉善县,嘉兴市,浙江省,330421,,3.76,10.64
2006,20405147,海盐县,嘉兴市,浙江省,330424,,1.02,6.46
2006,20405155,德清县,湖州市,浙江省,330521,,0.82,5.3
2006,20405156,长兴县,湖州市,浙江省,330522,,0.23,2.9
2006,20405157,安吉县,湖州市,浙江省,330523,,0.22,5.55
2006,20405163,诸暨市,绍兴市,浙江省,330681,,4.41,20.25
2006,20405164,上虞市,绍兴市,浙江省,330682,,1.72,10.72
2006,20405165,嵊州市,绍兴市,浙江省,330683,,0.24,5.89
2006,20405161,绍兴县,绍兴市,浙江省,330621,,18.26,39.86
2006,20405162,新昌县,绍兴市,浙江省,330624,,0.62,7.14
2006,20405173,兰溪市,金华市,浙江省,330781,,0.11,2.54
2006,20405175,东阳市,金华市,浙江省,330783,,0.47,8.68
2006,20405176,永康市,金华市,浙江省,330784,,0.78,13.89
2006,20405170,武义县,金华市,浙江省,330723,,0.18,4.43
2006,20405171,浦江县,金华市,浙江省,330726,,0.14,3.73
2006,20405172,磐安县,金华市,浙江省,330727,,0.01,0.81
2006,20405184,江山市,衢州市,浙江省,330881,,0.01,0.54
2006,20405181,常山县,衢州市,浙江省,330822,,0.01,0.57
2006,20405182,开化县,衢州市,浙江省,330824,,0.13,0.4
2006,20405183,龙游县,衢州市,浙江省,330825,,0.15,0.92
2006,20405189,岱山县,舟山市,浙江省,330921,,1.04,2.31
2006,20405190,嵊泗县,舟山市,浙江省,330922,,0,0.07
2006,20405200,温岭市,台州市,浙江省,331081,,0.49,13.47
2006,20405201,临海市,台州市,浙江省,331082,,0.75,7.9
2006,20405196,玉环县,台州市,浙江省,331021,,0.59,14.44
2006,20405197,三门县,台州市,浙江省,331022,,0.17,1.85
2006,20405198,天台县,台州市,浙江省,331023,,0.15,2.4
2006,20405199,仙居县,台州市,浙江省,331024,,0.04,1.89
2006,20405367,龙泉市,丽水市,浙江省,331181,,0.01,0.57
2006,20405360,青田县,丽水市,浙江省,331121,,0.1,1.56
2006,20405364,云和县,丽水市,浙江省,331125,,0.01,0.22
2006,20405365,庆元县,丽水市,浙江省,331126,,0,0.12
2006,20405361,缙云县,丽水市,浙江省,331122,,0.02,1.33
2006,20405362,遂昌县,丽水市,浙江省,331123,,0.05,0.6
2006,20405363,松阳县,丽水市,浙江省,331124,,0,0.14
2006,20405366,景宁畲族自治县,丽水市,浙江省,331127,,0,0.05
2006,20404216,东陵区,沈阳市,辽宁省,210112,,,1.84
2007,20407165,米易县,攀枝花市,四川省,510421,,,0.05
2007,20407166,盐边县,攀枝花市,四川省,510422,,,0
2007,20407169,江阳区,泸州市,四川省,510502,,,0.17
2007,20407170,纳溪区,泸州市,四川省,510503,,,0.06
2007,20407171,龙马潭区,泸州市,四川省,510504,,,0.42
2007,20407172,泸县,泸州市,四川省,510521,,,0.05
2007,20407246,合江县,泸州市,四川省,510522,,,0.03
2007,20407247,叙永县,泸州市,四川省,510524,,,0.01
2007,20407248,古蔺县,泸州市,四川省,510525,,,0
2007,20407251,旌阳区,德阳市,四川省,510603,,,0.92
2007,20407252,中江县,德阳市,四川省,510623,,,0.05
2007,20407253,罗江县,德阳市,四川省,510626,,,0.39
2007,20407254,广汉市,德阳市,四川省,510681,,,2.51
2007,20407255,什邡市,德阳市,四川省,510682,,,1.01
2007,20407256,绵竹市,德阳市,四川省,510683,,,1.13
2007,20407259,涪城区,绵阳市,四川省,510703,,,5.4
2007,20407260,游仙区,绵阳市,四川省,510704,,,0.31
2007,20407261,三台县,绵阳市,四川省,510722,,,0.2
2007,20407262,盐亭县,绵阳市,四川省,510723,,,0.04
2007,20407263,安县,绵阳市,四川省,510724,,,0.25
2007,20407264,梓潼县,绵阳市,四川省,510725,,,0.41
2007,20407265,北川羌族自治县,绵阳市,四川省,510726,,,0.11
2007,20407266,平武县,绵阳市,四川省,510727,,,0.02
2007,20407267,江油市,绵阳市,四川省,510781,,,0.27
2007,20407351,船山区,遂宁市,四川省,510903,,,0.73
2007,20407352,安居区,遂宁市,四川省,510904,,,0.02
2007,20407353,蓬溪县,遂宁市,四川省,510921,,,0.01
2007,20407354,射洪县,遂宁市,四川省,510922,,,0.09
2007,20407355,大英县,遂宁市,四川省,510923,,,0.04
2007,20406680,市中区,内江市,四川省,511002,,,0.22
2007,20406681,东兴区,内江市,四川省,511011,,,0.38
2007,20406682,威远县,内江市,四川省,511024,,,0.17
2007,20406683,资中县,内江市,四川省,511025,,,0.15
2007,20406684,隆昌县,内江市,四川省,511028,,,0.21
2007,20406687,市中区,乐山市,四川省,511102,,,2.63
2007,20406688,沙湾区,乐山市,四川省,511111,,,0.02
2007,20406689,五通桥区,乐山市,四川省,511112,,,0.19
2007,20406690,金口河区,乐山市,四川省,511113,,,0
2007,20406691,犍为县,乐山市,四川省,511123,,,0
2007,20406692,井研县,乐山市,四川省,511124,,,0.09
2007,20406693,夹江县,乐山市,四川省,511126,,,0.03
2007,20406694,沐川县,乐山市,四川省,511129,,,0
2007,20406695,峨边彝族自治县,乐山市,四川省,511132,,,0.01
2007,20406696,马边彝族自治县,乐山市,四川省,511133,,,0
2007,20406697,峨眉山市,乐山市,四川省,511181,,,0.49
2007,20406504,顺庆区,南充市,四川省,511302,,,0.08
2007,20406505,高坪区,南充市,四川省,511303,,,0.11
2007,20406506,嘉陵区,南充市,四川省,511304,,,0.28
2007,20406507,南部县,南充市,四川省,511321,,,0.38
2007,20406508,营山县,南充市,四川省,511322,,,0.1
2007,20406509,蓬安县,南充市,四川省,511323,,,0.11
2007,20406510,仪陇县,南充市,四川省,511324,,,0.07
2007,20406511,西充县,南充市,四川省,511325,,,0.06
2007,20406512,阆中市,南充市,四川省,511381,,,0.38
2007,20406515,东坡区,眉山市,四川省,511402,,,0.74
2007,20406516,仁寿县,眉山市,四川省,511421,,,0.01
2007,20406517,彭山县,眉山市,四川省,511422,,,0.09
2007,20406518,洪雅县,眉山市,四川省,511423,,,0.04
2007,20406519,丹棱县,眉山市,四川省,511424,,,0.04
2007,20406520,青神县,眉山市,四川省,511425,,,0.24
2007,20406523,翠屏区,宜宾市,四川省,511502,,,4.01
2007,20406525,宜宾县,宜宾市,四川省,511521,,,0.02
2007,20406524,南溪县,宜宾市,四川省,511522,,,0.03
2007,20406526,江安县,宜宾市,四川省,511523,,,0
2007,20406527,长宁县,宜宾市,四川省,511524,,,0.07
2007,20406528,高县,宜宾市,四川省,511525,,,0.02
2007,20406529,珙县,宜宾市,四川省,511526,,,0.01
2007,20406531,兴文县,宜宾市,四川省,511528,,,0
2007,20406532,屏山县,宜宾市,四川省,511529,,,0.01
2007,20406535,广安区,广安市,四川省,511602,,,0.02
2007,20406537,武胜县,广安市,四川省,511622,,,0.03
2007,20406539,华蓥市,广安市,四川省,511681,,,0.19
2007,20406542,通川区,达州市,四川省,511702,,,0.13
2007,20406543,达县,达州市,四川省,511721,,,0.08
2007,20406544,宣汉县,达州市,四川省,511722,,,0.02
2007,20406545,开江县,达州市,四川省,511723,,,0.01
2007,20406546,大竹县,达州市,四川省,511724,,,0.04
2007,20406547,渠县,达州市,四川省,511725,,,0.04
2007,20406548,万源市,达州市,四川省,511781,,,0.01
2007,20406551,雨城区,雅安市,四川省,511802,,,0.03
2007,20406552,名山县,雅安市,四川省,511821,,,0.03
2007,20406553,荥经县,雅安市,四川省,511822,,,0.01
2007,20406555,石棉县,雅安市,四川省,511824,,,0.01
2007,20406556,天全县,雅安市,四川省,511825,,,0.02
2007,20406557,芦山县,雅安市,四川省,511826,,,0.01
2007,20406558,宝兴县,雅安市,四川省,511827,,,0
2007,20406561,巴州区,巴中市,四川省,511902,,,0.04
2007,20407360,平昌县,巴中市,四川省,511923,,,0.04
2007,20407363,雁江区,资阳市,四川省,512002,,,0.54
2007,20407364,安岳县,资阳市,四川省,512021,,,0.07
2007,20407365,乐至县,资阳市,四川省,512022,,,0.01
2007,20407366,简阳市,资阳市,四川省,512081,,,0.52
2007,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,,,0.16
2007,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,,,0
2007,20407090,西昌市,凉山彝族自治州,四川省,513401,,,0.22
2007,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,,,0
2007,20407093,德昌县,凉山彝族自治州,四川省,513424,,,0.03
2007,20407097,普格县,凉山彝族自治州,四川省,513428,,,0.03
2007,20407461,喜德县,凉山彝族自治州,四川省,513432,,,0.03
2007,20407462,冕宁县,凉山彝族自治州,四川省,513433,,,0.02
2007,20407463,越西县,凉山彝族自治州,四川省,513434,,,
2007,20407464,甘洛县,凉山彝族自治州,四川省,513435,,,
2007,20407322,兴庆区,银川市,宁夏回族自治区,640104,2.54,2.45,0.09
2007,20407323,西夏区,银川市,宁夏回族自治区,640105,1.97,0.87,1.1
2007,20407324,金凤区,银川市,宁夏回族自治区,640106,4.3,2.15,2.15
2007,20407325,永宁县,银川市,宁夏回族自治区,640121,0.36,0.36,
2007,20407326,贺兰县,银川市,宁夏回族自治区,640122,0.02,0.01,0
2007,20407327,灵武市,银川市,宁夏回族自治区,640181,1.7,1.65,0.05
2007,20407330,大武口区,石嘴山市,宁夏回族自治区,640202,1.66,1.3,0.37
2007,20407331,惠农区,石嘴山市,宁夏回族自治区,640205,1,0.87,0.13
2007,20407332,平罗县,石嘴山市,宁夏回族自治区,640221,0.79,0.79,0.01
2007,20407335,利通区,吴忠市,宁夏回族自治区,640302,0.03,0.02,0
2007,20407338,同心县,吴忠市,宁夏回族自治区,640324,0.05,0.05,
2007,20407339,青铜峡市,吴忠市,宁夏回族自治区,640381,1.09,0.03,1.06
2007,20407515,原州区,固原市,宁夏回族自治区,640402,0.01,0.01,
2007,20407516,西吉县,固原市,宁夏回族自治区,640422,0.01,0.01,
2007,20407517,隆德县,固原市,宁夏回族自治区,640423,0,0,
2007,20407523,中宁县,中卫市,宁夏回族自治区,640521,0.04,0.04,0
2007,20406572,渝中区,,重庆市,500103,4.83,1.88,2.95
2007,20406573,大渡口区,重庆市,重庆市,500104,5.19,3.15,2.05
2007,20406574,江北区,重庆市,重庆市,500105,9.83,2.37,7.45
2007,20406575,沙坪坝区,重庆市,重庆市,500106,6.47,1.36,5.11
2007,20406576,九龙坡区,重庆市,重庆市,500107,9.15,1.4,7.76
2007,20406953,南岸区,重庆市,重庆市,500108,14.24,11.85,3.99
2007,20406954,北碚区,重庆市,重庆市,500109,1.69,0.49,1.2
2007,20406957,渝北区,重庆市,重庆市,500112,6.75,0.97,4.18
2007,20406958,巴南区,重庆市,重庆市,500113,5.97,2.21,3.76
2007,20407903,万盛区,重庆市,重庆市,500110,0.01,0,0
2007,20407902,双桥区,重庆市,重庆市,500111,0.08,0.01,0.07
2007,20406571,涪陵区,重庆市,重庆市,500102,3.82,2.7,1.12
2007,20406960,长寿区,重庆市,重庆市,500115,0.81,0.31,0.49
2007,20406961,江津区,重庆市,重庆市,500116,0.57,0.17,0.41
2007,20406962,合川区,,重庆市,500117,0.13,0,0.12
2007,20406963,永川区,重庆市,重庆市,500118,0.59,0.33,0.26
2007,20406964,南川区,重庆市,重庆市,500119,0.49,0,0.48
2007,20406966,潼南县,重庆市,重庆市,500223,0.01,,0.01
2007,20406967,铜梁县,重庆市,重庆市,500224,0.02,,0.02
2007,20406956,大足县,重庆市,重庆市,500225,0.05,0,0.05
2007,20406968,荣昌县,重庆市,重庆市,500226,0.41,0.02,0.39
2007,20406969,璧山县,,重庆市,500227,0.37,0.08,0.29
2007,20406570,万州区,重庆市,重庆市,500101,0.31,0.04,0.27
2007,20406970,梁平县,重庆市,重庆市,500228,0,,0
2007,20406971,城口县,重庆市,重庆市,500229,0.04,,0.04
2007,20406972,丰都县,重庆市,重庆市,500230,0.05,0,0.05
2007,20406973,垫江县,重庆市,重庆市,500231,0.05,,0.05
2007,20406975,忠县,重庆市,重庆市,500233,0.03,0.01,0.01
2007,20406976,开县,重庆市,重庆市,500234,0.02,,0.02
2007,20406977,云阳县,重庆市,重庆市,500235,0,,0
2007,20407051,奉节县,重庆市,重庆市,500236,0,,0
2007,20406959,黔江区,重庆市,重庆市,500114,0.1,,0.1
2007,20407054,石柱土家族自治县,重庆市,重庆市,500240,0.14,,0.14
2007,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,0.02,,0.02
2007,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,2.2,0,2.2
2007,20404216,东陵区,沈阳市,辽宁省,210112,,,2.75
2007,20405161,绍兴县,绍兴市,浙江省,330621,,28.71,52.79
2007,20407904,綦江县,重庆市,重庆市,500222,0.02,0.01,0.02
2007,20404481,东城区,北京市,北京市,110101,,,
2007,20404482,西城区,北京市,北京市,110102,,,
2007,20404483,朝阳区,北京市,北京市,110105,,,
2007,20404484,丰台区,北京市,北京市,110106,,,
2007,20404485,石景山区,北京市,北京市,110107,,,
2007,20404486,海淀区,北京市,北京市,110108,,,
2007,20404488,房山区,北京市,北京市,110111,,,
2007,20404489,通州区,北京市,北京市,110112,,,
2007,20404490,顺义区,北京市,北京市,110113,,,
2007,20404491,昌平区,北京市,北京市,110114,,,
2007,20404492,大兴区,北京市,北京市,110115,,,
2007,20404487,门头沟区,北京市,北京市,110109,,,
2007,20404493,怀柔区,北京市,北京市,110116,,,
2007,20404494,平谷区,北京市,北京市,110117,,,
2007,20404496,密云县,北京市,北京市,110228,,,
2007,20404497,延庆县,北京市,北京市,110229,,,
2007,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,0.03,,
2007,20404881,依安县,齐齐哈尔市,黑龙江省,230223,0.02,,
2007,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,0.01,,
2007,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,0.05,,
2007,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,0.01,,
2007,20404984,克山县,齐齐哈尔市,黑龙江省,230229,0.18,,
2007,20404985,克东县,齐齐哈尔市,黑龙江省,230230,0.03,,
2007,20404987,讷河市,齐齐哈尔市,黑龙江省,230281,0.01,,
2007,20405101,鸡东县,鸡西市,黑龙江省,230321,0,,
2007,20405102,虎林市,鸡西市,黑龙江省,230381,1.61,,
2007,20405103,密山市,鸡西市,黑龙江省,230382,1.84,,
2007,20405112,萝北县,鹤岗市,黑龙江省,230421,0.17,,
2007,20405113,绥滨县,鹤岗市,黑龙江省,230422,0,,
2007,20405120,集贤县,双鸭山市,黑龙江省,230521,0.19,,
2007,20405121,友谊县,双鸭山市,黑龙江省,230522,0.15,,
2007,20405122,宝清县,双鸭山市,黑龙江省,230523,0.19,,
2007,20405123,饶河县,双鸭山市,黑龙江省,230524,6.63,,
2007,20405000,肇州县,大庆市,黑龙江省,230621,0,,
2007,20405001,肇源县,大庆市,黑龙江省,230622,0.03,,
2007,20405002,林甸县,大庆市,黑龙江省,230623,0.01,,
2007,20404898,嘉荫县,伊春市,黑龙江省,230722,0.22,,
2007,20404899,铁力市,伊春市,黑龙江省,230781,0.09,,
2007,20404906,桦南县,佳木斯市,黑龙江省,230822,0.07,,
2007,20404907,桦川县,佳木斯市,黑龙江省,230826,0.01,,
2007,20404908,汤原县,佳木斯市,黑龙江省,230828,0.06,,
2007,20404909,抚远县,佳木斯市,黑龙江省,230833,6.64,,
2007,20404910,同江市,佳木斯市,黑龙江省,230881,9.08,,
2007,20404911,富锦市,佳木斯市,黑龙江省,230882,0.43,,
2007,20404929,穆棱市,牡丹江市,黑龙江省,231085,0.19,,
2007,20404924,东宁县,牡丹江市,黑龙江省,231024,25.21,,
2007,20404925,林口县,牡丹江市,黑龙江省,231025,0.01,,
2007,20404926,绥芬河市,牡丹江市,黑龙江省,231081,46.31,,
2007,20404927,海林市,牡丹江市,黑龙江省,231083,0.41,,
2007,20404928,宁安市,牡丹江市,黑龙江省,231084,0.38,,
2007,20404936,北安市,黑河市,黑龙江省,231181,4.2,,
2007,20404937,五大连池市,黑河市,黑龙江省,231182,0.72,,
2007,20404933,嫩江县,黑河市,黑龙江省,231121,3.58,,
2007,20404934,逊克县,黑河市,黑龙江省,231123,0.37,,
2007,20404935,孙吴县,黑河市,黑龙江省,231124,1.18,,
2007,20404947,安达市,绥化市,黑龙江省,231281,0,,
2007,20404948,肇东市,绥化市,黑龙江省,231282,0.07,,
2007,20404941,望奎县,绥化市,黑龙江省,231221,0,,
2007,20404942,兰西县,绥化市,黑龙江省,231222,0.05,,
2007,20404943,青冈县,绥化市,黑龙江省,231223,0.1,,
2007,20404944,庆安县,绥化市,黑龙江省,231224,0.04,,
2007,20404953,漠河县,大兴安岭地区,黑龙江省,232723,0.03,,
2007,20405087,溧水县,南京市,江苏省,320124,2.3,0.21,2.09
2007,20405088,高淳县,南京市,江苏省,320125,1.38,0.18,1.19
2007,20405097,江阴市,无锡市,江苏省,320281,110.23,45.88,64.35
2007,20405098,宜兴市,无锡市,江苏省,320282,18.14,4.41,13.73
2007,20405010,丰县,徐州市,江苏省,320321,0.32,0.01,0.31
2007,20405011,沛县,徐州市,江苏省,320322,0.27,0,0.27
2007,20405009,铜山县,徐州市,江苏省,320323,1.09,0.23,0.86
2007,20405012,睢宁县,徐州市,江苏省,320324,1.1,0.93,0.17
2007,20405013,新沂市,徐州市,江苏省,320381,1.19,0.5,0.7
2007,20405014,邳州市,徐州市,江苏省,320382,3.52,0.13,3.39
2007,20405022,溧阳市,常州市,江苏省,320481,4.59,0.47,4.12
2007,20405023,金坛市,常州市,江苏省,320482,7.6,1.34,6.26
2007,20405032,常熟市,苏州市,江苏省,320581,106.26,38.86,67.41
2007,20405033,张家港市,苏州市,江苏省,320582,171.39,96.74,74.65
2007,20405034,昆山市,苏州市,江苏省,320583,534.35,211.18,323.17
2007,20405035,吴江市,苏州市,江苏省,320584,157.29,76.07,81.23
2007,20405036,太仓市,苏州市,江苏省,320585,60.35,29.75,30.6
2007,20405042,海安县,南通市,江苏省,320621,5.5,0.76,4.73
2007,20405043,如东县,南通市,江苏省,320623,6.18,0.81,5.37
2007,20405044,启东市,南通市,江苏省,320681,7.77,1.06,6.71
2007,20405045,如皋市,南通市,江苏省,320682,8.34,2.6,5.74
2007,20405041,通州市,南通市,江苏省,320683,13.51,1.49,12.02
2007,20405046,海门市,南通市,江苏省,320684,7.3,1.13,6.16
2007,20405052,赣榆县,连云港市,江苏省,320721,0.57,0.04,0.53
2007,20405053,东海县,连云港市,江苏省,320722,1.22,0.22,1
2007,20405054,灌云县,连云港市,江苏省,320723,0.82,0.07,0.75
2007,20405055,灌南县,连云港市,江苏省,320724,0.36,0.03,0.33
2007,20405062,涟水县,淮安市,江苏省,320826,0.43,0.04,0.39
2007,20405063,洪泽县,淮安市,江苏省,320829,0.26,0.01,0.25
2007,20405064,盱眙县,淮安市,江苏省,320830,0.26,0.07,0.19
2007,20405065,金湖县,淮安市,江苏省,320831,1.05,0.11,0.94
2007,20405070,响水县,盐城市,江苏省,320921,1.41,0.34,1.08
2007,20405071,滨海县,盐城市,江苏省,320922,0.57,0.07,0.49
2007,20405072,阜宁县,盐城市,江苏省,320923,0.78,0.19,0.6
2007,20405073,射阳县,盐城市,江苏省,320924,0.71,0.24,0.47
2007,20405074,建湖县,盐城市,江苏省,320925,1.39,0.28,1.11
2007,20405075,东台市,盐城市,江苏省,320981,2.09,0.28,1.8
2007,20405076,大丰市,盐城市,江苏省,320982,1.88,0.09,1.8
2007,20405207,宝应县,扬州市,江苏省,321023,2.49,0.75,1.74
2007,20405208,仪征市,扬州市,江苏省,321081,3.54,2.18,1.36
2007,20405209,高邮市,扬州市,江苏省,321084,1.76,0.27,1.49
2007,20405081,江都市,扬州市,江苏省,321088,5.48,1.04,4.44
2007,20405215,丹阳市,镇江市,江苏省,321181,11.1,1.76,9.34
2007,20405216,扬中市,镇江市,江苏省,321182,2.74,1.21,1.53
2007,20405217,句容市,镇江市,江苏省,321183,4.23,1.03,3.21
2007,20405222,兴化市,泰州市,江苏省,321281,2.33,0.67,1.66
2007,20405223,靖江市,泰州市,江苏省,321282,9.54,1.88,7.66
2007,20405224,泰兴市,泰州市,江苏省,321283,7.4,2.9,4.5
2007,20405225,姜堰市,泰州市,江苏省,321284,4.64,0.93,3.71
2007,20405230,沭阳县,宿迁市,江苏省,321322,0.3,0.01,0.28
2007,20405231,泗阳县,宿迁市,江苏省,321323,0.25,0.02,0.23
2007,20405232,泗洪县,宿迁市,江苏省,321324,0.18,0,0.18
2007,20404215,苏家屯区,沈阳市,辽宁省,210111,,,1.55
2007,20404217,沈北新区,沈阳市,辽宁省,210113,,,1.61
2007,20404218,于洪区,沈阳市,辽宁省,210114,,,1.8
2007,20404219,辽中县,沈阳市,辽宁省,210122,,,0.37
2007,20404220,康平县,沈阳市,辽宁省,210123,,,0.01
2007,20404221,法库县,沈阳市,辽宁省,210124,,,0.01
2007,20404222,新民市,沈阳市,辽宁省,210181,,,0.22
2007,20404817,甘井子区,大连市,辽宁省,210211,,,12.7
2007,20404818,旅顺口区,大连市,辽宁省,210212,,,3.05
2007,20404819,金州区,大连市,辽宁省,210213,,,14.56
2007,20404820,长海县,大连市,辽宁省,210224,,,0.53
2007,20404821,瓦房店市,大连市,辽宁省,210281,,,7.22
2007,20404822,普兰店市,大连市,辽宁省,210282,,,5.26
2007,20404823,庄河市,大连市,辽宁省,210283,,,5.07
2007,20404829,千山区,鞍山市,辽宁省,210311,,,0.35
2007,20404830,台安县,鞍山市,辽宁省,210321,,,0.09
2007,20404831,岫岩满族自治县,鞍山市,辽宁省,210323,,,0.28
2007,20404832,海城市,鞍山市,辽宁省,210381,,,5.56
2007,20404639,顺城区,抚顺市,辽宁省,210411,,,2.2
2007,20404640,抚顺县,抚顺市,辽宁省,210421,,,0.17
2007,20404641,新宾满族自治县,抚顺市,辽宁省,210422,,,0.1
2007,20404642,清原满族自治县,抚顺市,辽宁省,210423,,,0.17
2007,20404645,平山区,本溪市,辽宁省,210502,,,0.1
2007,20404646,溪湖区,本溪市,辽宁省,210503,,,2.06
2007,20404647,明山区,本溪市,辽宁省,210504,,,2.98
2007,20404648,南芬区,本溪市,辽宁省,210505,,,2.68
2007,20404649,本溪满族自治县,本溪市,辽宁省,210521,,,0.06
2007,20404650,桓仁满族自治县,本溪市,辽宁省,210522,,,0.46
2007,20404655,振安区,丹东市,辽宁省,210604,,,0.61
2007,20404656,宽甸满族自治县,丹东市,辽宁省,210624,,,0.25
2007,20404657,东港市,丹东市,辽宁省,210681,,,2.4
2007,20404658,凤城市,丹东市,辽宁省,210682,,,0.64
2007,20404663,太和区,锦州市,辽宁省,210711,,,0.42
2007,20404664,黑山县,锦州市,辽宁省,210726,,,0.1
2007,20404665,义县,锦州市,辽宁省,210727,,,0.3
2007,20404666,凌海市,锦州市,辽宁省,210781,,,3.79
2007,20404667,北镇市,锦州市,辽宁省,210782,,,0.1
2007,20404672,鲅鱼圈区,营口市,辽宁省,210804,,,5.86
2007,20404673,老边区,营口市,辽宁省,210811,,,0.43
2007,20404674,盖州市,营口市,辽宁省,210881,,,1.08
2007,20404675,大石桥市,营口市,辽宁省,210882,,,10.88
2007,20404678,海州区,阜新市,辽宁省,210902,,,0.02
2007,20404679,新邱区,阜新市,辽宁省,210903,,,0.01
2007,20404680,太平区,阜新市,辽宁省,210904,,,0.04
2007,20404681,清河门区,阜新市,辽宁省,210905,,,0.01
2007,20404682,细河区,阜新市,辽宁省,210911,,,0.06
2007,20404683,阜新蒙古族自治县,阜新市,辽宁省,210921,,,0.13
2007,20404684,彰武县,阜新市,辽宁省,210922,,,0.04
2007,20404690,弓长岭区,辽阳市,辽宁省,211005,,,0.11
2007,20404691,太子河区,辽阳市,辽宁省,211011,,,1.16
2007,20404692,辽阳县,辽阳市,辽宁省,211021,,,0.97
2007,20404693,灯塔市,辽阳市,辽宁省,211081,,,0.18
2007,20404696,双台子区,盘锦市,辽宁省,211102,,,0.11
2007,20404697,兴隆台区,盘锦市,辽宁省,211103,,,0.35
2007,20404698,大洼县,盘锦市,辽宁省,211121,,,0.28
2007,20404699,盘山县,盘锦市,辽宁省,211122,,,0.06
2007,20404702,银州区,铁岭市,辽宁省,211202,,,0.26
2007,20404703,清河区,铁岭市,辽宁省,211204,,,0.08
2007,20404704,铁岭县,铁岭市,辽宁省,211221,,,0.2
2007,20404705,西丰县,铁岭市,辽宁省,211223,,,0.08
2007,20404706,昌图县,铁岭市,辽宁省,211224,,,0.11
2007,20404707,调兵山市,铁岭市,辽宁省,211281,,,0.15
2007,20404708,开原市,铁岭市,辽宁省,211282,,,0.25
2007,20404835,双塔区,朝阳市,辽宁省,211302,,,0.78
2007,20404837,朝阳县,朝阳市,辽宁省,211321,,,0.19
2007,20404838,建平县,朝阳市,辽宁省,211322,,,0.11
2007,20404839,喀喇沁左翼蒙古族自治县,朝阳市,辽宁省,211324,,,0.54
2007,20404841,凌源市,朝阳市,辽宁省,211382,,,0
2007,20404844,连山区,葫芦岛市,辽宁省,211402,,,2.11
2007,20404845,龙港区,葫芦岛市,辽宁省,211403,,,1.77
2007,20404846,南票区,葫芦岛市,辽宁省,211404,,,1.02
2007,20404847,绥中县,葫芦岛市,辽宁省,211421,,,0.18
2007,20404849,兴城市,葫芦岛市,辽宁省,211481,,,0.1
2007,20404860,九台市,长春市,吉林省,220181,,,0.96
2007,20404861,榆树市,长春市,吉林省,220182,,,0.06
2007,20404862,德惠市,长春市,吉林省,220183,,,1.14
2007,20404736,永吉县,吉林市,吉林省,220221,,,0.1
2007,20404737,蛟河市,吉林市,吉林省,220281,,,0.04
2007,20404738,桦甸市,吉林市,吉林省,220282,,,0.04
2007,20404739,舒兰市,吉林市,吉林省,220283,,,0.15
2007,20404740,磐石市,吉林市,吉林省,220284,,,1.04
2007,20404746,伊通满族自治县,四平市,吉林省,220323,,,0.01
2007,20404747,公主岭市,四平市,吉林省,220381,,,0.16
2007,20404753,东丰县,辽源市,吉林省,220421,,,0.06
2007,20404754,东辽县,辽源市,吉林省,220422,,,0.02
2007,20404759,通化县,通化市,吉林省,220521,,,0.3
2007,20404760,辉南县,通化市,吉林省,220523,,,0.02
2007,20404761,柳河县,通化市,吉林省,220524,,,0.03
2007,20404762,梅河口市,通化市,吉林省,220581,,,0.83
2007,20404763,集安市,通化市,吉林省,220582,,,0.11
2007,20404768,抚松县,白山市,吉林省,220621,,,0.56
2007,20404769,靖宇县,白山市,吉林省,220622,,,0.04
2007,20404770,长白朝鲜族自治县,白山市,吉林省,220623,,,0.15
2007,20404771,临江市,白山市,吉林省,220681,,,0.16
2007,20404775,前郭尔罗斯蒙古族自治县,松原市,吉林省,220721,,,0.18
2007,20404776,长岭县,松原市,吉林省,220722,,,0.05
2007,20404778,扶余县,松原市,吉林省,220724,,,0.07
2007,20404782,镇赉县,白城市,吉林省,220821,,,0.01
2007,20404784,洮南市,白城市,吉林省,220881,,,0.2
2007,20404785,大安市,白城市,吉林省,220882,,,0.13
