SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,HighwayLength
2004,20404186,科尔沁右翼前旗,兴安盟,内蒙古自治区,152221,1376
2004,20404187,科尔沁右翼中旗,兴安盟,内蒙古自治区,152222,721
2004,20404189,突泉县,兴安盟,内蒙古自治区,152224,583
2004,20404184,乌兰浩特市,兴安盟,内蒙古自治区,152201,178
2004,20404188,扎赉特旗,兴安盟,内蒙古自治区,152223,1204
2004,20407061,锦江区,成都市,四川省,510104,93
2004,20407062,青羊区,成都市,四川省,510105,124
2004,20407063,金牛区,成都市,四川省,510106,159
2004,20407064,武侯区,成都市,四川省,510107,146
2004,20407065,成华区,成都市,四川省,510108,102
2004,20407066,龙泉驿区,成都市,四川省,510112,1050
2004,20407067,青白江区,成都市,四川省,510113,608
2004,20407070,金堂县,成都市,四川省,510121,1587
2004,20407071,双流县,成都市,四川省,510122,1352
2004,20407069,温江区,成都市,四川省,510115,501
2004,20407072,郫县,成都市,四川省,510124,918
2004,20407068,新都区,成都市,四川省,510114,604
2004,20407073,大邑县,成都市,四川省,510129,1681
2004,20407074,蒲江县,成都市,四川省,510131,759
2004,20407075,新津县,成都市,四川省,510132,655
2004,20407148,都江堰市,成都市,四川省,510181,1074
2004,20407149,彭州市,成都市,四川省,510182,1474
2004,20407150,邛崃市,成都市,四川省,510183,1544
2004,20407151,崇州市,成都市,四川省,510184,1480
2004,20407154,自流井区,自贡市,四川省,510302,12
2004,20407155,贡井区,自贡市,四川省,510303,122
2004,20407156,大安区,自贡市,四川省,510304,258
2004,20407157,沿滩区,自贡市,四川省,510311,308
2004,20407158,荣县,自贡市,四川省,510321,822
2004,20407159,富顺县,自贡市,四川省,510322,643
2004,20407162,东区,攀枝花市,四川省,510402,175
2004,20407163,西区,攀枝花市,四川省,510403,188
2004,20407164,仁和区,攀枝花市,四川省,510411,770
2004,20407165,米易县,攀枝花市,四川省,510421,1141
2004,20407166,盐边县,攀枝花市,四川省,510422,1351
2004,20407169,江阳区,泸州市,四川省,510502,606
2004,20407170,纳溪区,泸州市,四川省,510503,954
2004,20407171,龙马潭区,泸州市,四川省,510504,461
2004,20407172,泸县,泸州市,四川省,510521,2539
2004,20407246,合江县,泸州市,四川省,510522,2149
2004,20407247,叙永县,泸州市,四川省,510524,3522
2004,20407248,古蔺县,泸州市,四川省,510525,4526
2004,20407251,旌阳区,德阳市,四川省,510603,475
2004,20407252,中江县,德阳市,四川省,510623,1008
2004,20407253,罗江县,德阳市,四川省,510626,423
2004,20407254,广汉市,德阳市,四川省,510681,441
2004,20407255,什邡市,德阳市,四川省,510682,875
2004,20407256,绵竹市,德阳市,四川省,510683,486
2004,20407259,涪城区,绵阳市,四川省,510703,507
2004,20407260,游仙区,绵阳市,四川省,510704,550
2004,20407261,三台县,绵阳市,四川省,510722,1143
2004,20407262,盐亭县,绵阳市,四川省,510723,836
2004,20407263,安县,绵阳市,四川省,510724,540
2004,20407264,梓潼县,绵阳市,四川省,510725,579
2004,20407265,北川羌族自治县,绵阳市,四川省,510726,598
2004,20407266,平武县,绵阳市,四川省,510727,718
2004,20407267,江油市,绵阳市,四川省,510781,830
2004,20407270,市中区,广元市,四川省,510802,1399
2004,20407343,元坝区,广元市,四川省,510811,1763
2004,20407344,朝天区,广元市,四川省,510812,715
2004,20407345,旺苍县,广元市,四川省,510821,3166
2004,20407346,青川县,广元市,四川省,510822,685
2004,20407347,剑阁县,广元市,四川省,510823,5273
2004,20407348,苍溪县,广元市,四川省,510824,4876
2004,20407351,船山区,遂宁市,四川省,510903,301
2004,20407352,安居区,遂宁市,四川省,510904,508
2004,20407353,蓬溪县,遂宁市,四川省,510921,395
2004,20407354,射洪县,遂宁市,四川省,510922,927
2004,20407355,大英县,遂宁市,四川省,510923,343
2004,20406680,市中区,内江市,四川省,511002,346
2004,20406681,东兴区,内江市,四川省,511011,476
2004,20406682,威远县,内江市,四川省,511024,1121
2004,20406683,资中县,内江市,四川省,511025,856
2004,20406684,隆昌县,内江市,四川省,511028,350
2004,20406687,市中区,乐山市,四川省,511102,319
2004,20406688,沙湾区,乐山市,四川省,511111,223
2004,20406689,五通桥区,乐山市,四川省,511112,282
2004,20406690,金口河区,乐山市,四川省,511113,171
2004,20406691,犍为县,乐山市,四川省,511123,512
2004,20406692,井研县,乐山市,四川省,511124,280
2004,20406693,夹江县,乐山市,四川省,511126,242
2004,20406694,沐川县,乐山市,四川省,511129,430
2004,20406695,峨边彝族自治县,乐山市,四川省,511132,762
2004,20406696,马边彝族自治县,乐山市,四川省,511133,649
2004,20406697,峨眉山市,乐山市,四川省,511181,297
2004,20406504,顺庆区,南充市,四川省,511302,265
2004,20406505,高坪区,南充市,四川省,511303,376
2004,20406506,嘉陵区,南充市,四川省,511304,528
2004,20406507,南部县,南充市,四川省,511321,4299
2004,20406508,营山县,南充市,四川省,511322,564
2004,20406509,蓬安县,南充市,四川省,511323,2346
2004,20406510,仪陇县,南充市,四川省,511324,2607
2004,20406511,西充县,南充市,四川省,511325,486
2004,20406512,阆中市,南充市,四川省,511381,898
2004,20406515,东坡区,眉山市,四川省,511402,1540
2004,20406516,仁寿县,眉山市,四川省,511421,1395
2004,20406517,彭山县,眉山市,四川省,511422,556
2004,20406518,洪雅县,眉山市,四川省,511423,863
2004,20406519,丹棱县,眉山市,四川省,511424,119
2004,20406520,青神县,眉山市,四川省,511425,141
2004,20406523,翠屏区,宜宾市,四川省,511502,398
2004,20406525,宜宾县,宜宾市,四川省,511521,867
2004,20406524,南溪县,宜宾市,四川省,511522,274
2004,20406526,江安县,宜宾市,四川省,511523,356
2004,20406527,长宁县,宜宾市,四川省,511524,343
2004,20406528,高县,宜宾市,四川省,511525,517
2004,20406529,珙县,宜宾市,四川省,511526,495
2004,20406530,筠连县,宜宾市,四川省,511527,402
2004,20406531,兴文县,宜宾市,四川省,511528,452
2004,20406532,屏山县,宜宾市,四川省,511529,407
2004,20406535,广安区,广安市,四川省,511602,2608
2004,20406536,岳池县,广安市,四川省,511621,493
2004,20406537,武胜县,广安市,四川省,511622,963
2004,20406538,邻水县,广安市,四川省,511623,726
2004,20406539,华蓥市,广安市,四川省,511681,755
2004,20406542,通川区,达州市,四川省,511702,495
2004,20406543,达县,达州市,四川省,511721,1156
2004,20406544,宣汉县,达州市,四川省,511722,1700
2004,20406545,开江县,达州市,四川省,511723,1115
2004,20406546,大竹县,达州市,四川省,511724,508
2004,20406547,渠县,达州市,四川省,511725,1142
2004,20406548,万源市,达州市,四川省,511781,1251
2004,20406551,雨城区,雅安市,四川省,511802,350
2004,20406552,名山县,雅安市,四川省,511821,281
2004,20406553,荥经县,雅安市,四川省,511822,342
2004,20406554,汉源县,雅安市,四川省,511823,528
2004,20406555,石棉县,雅安市,四川省,511824,391
2004,20406556,天全县,雅安市,四川省,511825,262
2004,20406557,芦山县,雅安市,四川省,511826,238
2004,20406558,宝兴县,雅安市,四川省,511827,335
2004,20406561,巴州区,巴中市,四川省,511902,1174
2004,20407358,通江县,巴中市,四川省,511921,1029
2004,20407359,南江县,巴中市,四川省,511922,1120
2004,20407360,平昌县,巴中市,四川省,511923,905
2004,20407363,雁江区,资阳市,四川省,512002,1068
2004,20407364,安岳县,资阳市,四川省,512021,824
2004,20407365,乐至县,资阳市,四川省,512022,647
2004,20407366,简阳市,资阳市,四川省,512081,1088
2004,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,1308
2004,20407443,理县,阿坝藏族羌族自治州,四川省,513222,238
2004,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,326
2004,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,826
2004,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,1042
2004,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,389
2004,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,397
2004,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,461
2004,20407450,马尔康县,阿坝藏族羌族自治州,四川省,513229,592
2004,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,784
2004,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,611
2004,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,1100
2004,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,570
2004,20407456,康定县,甘孜藏族自治州,四川省,513321,559
2004,20407457,泸定县,甘孜藏族自治州,四川省,513322,277
2004,20406999,丹巴县,甘孜藏族自治州,四川省,513323,297
2004,20407000,九龙县,甘孜藏族自治州,四川省,513324,476
2004,20407001,雅江县,甘孜藏族自治州,四川省,513325,611
2004,20407076,道孚县,甘孜藏族自治州,四川省,513326,616
2004,20407077,炉霍县,甘孜藏族自治州,四川省,513327,415
2004,20407078,甘孜县,甘孜藏族自治州,四川省,513328,497
2004,20407079,新龙县,甘孜藏族自治州,四川省,513329,699
2004,20407080,德格县,甘孜藏族自治州,四川省,513330,640
2004,20407081,白玉县,甘孜藏族自治州,四川省,513331,559
2004,20407082,石渠县,甘孜藏族自治州,四川省,513332,788
2004,20407083,色达县,甘孜藏族自治州,四川省,513333,544
2004,20407084,理塘县,甘孜藏族自治州,四川省,513334,705
2004,20407085,巴塘县,甘孜藏族自治州,四川省,513335,534
2004,20407086,乡城县,甘孜藏族自治州,四川省,513336,751
2004,20407087,稻城县,甘孜藏族自治州,四川省,513337,491
2004,20407088,得荣县,甘孜藏族自治州,四川省,513338,297
2004,20407090,西昌市,凉山彝族自治州,四川省,513401,673
2004,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,1852
2004,20407092,盐源县,凉山彝族自治州,四川省,513423,1649
2004,20407093,德昌县,凉山彝族自治州,四川省,513424,673
2004,20407094,会理县,凉山彝族自治州,四川省,513425,1058
2004,20407095,会东县,凉山彝族自治州,四川省,513426,1009
2004,20407096,宁南县,凉山彝族自治州,四川省,513427,637
2004,20407097,普格县,凉山彝族自治州,四川省,513428,598
2004,20407458,布拖县,凉山彝族自治州,四川省,513429,522
2004,20407459,金阳县,凉山彝族自治州,四川省,513430,916
2004,20407460,昭觉县,凉山彝族自治州,四川省,513431,753
2004,20407461,喜德县,凉山彝族自治州,四川省,513432,418
2004,20407462,冕宁县,凉山彝族自治州,四川省,513433,577
2004,20407463,越西县,凉山彝族自治州,四川省,513434,794
2004,20407464,甘洛县,凉山彝族自治州,四川省,513435,438
2004,20407465,美姑县,凉山彝族自治州,四川省,513436,1060
2004,20407539,雷波县,凉山彝族自治州,四川省,513437,1141
2004,20404808,宾县,哈尔滨市,黑龙江省,230125,845
2004,20404806,依兰县,哈尔滨市,黑龙江省,230123,827
2004,20404807,方正县,哈尔滨市,黑龙江省,230124,635
2004,20407860,阿城市,哈尔滨市,黑龙江省,230181,603
2004,20404813,双城市,哈尔滨市,黑龙江省,230182,515
2004,20404869,尚志市,哈尔滨市,黑龙江省,230183,1177
2004,20404870,五常市,哈尔滨市,黑龙江省,230184,1066
2004,20404809,巴彦县,哈尔滨市,黑龙江省,230126,511
2004,20404810,木兰县,哈尔滨市,黑龙江省,230127,476
2004,20404811,通河县,哈尔滨市,黑龙江省,230128,533
2004,20404812,延寿县,哈尔滨市,黑龙江省,230129,392
2004,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,1058
2004,20404881,依安县,齐齐哈尔市,黑龙江省,230223,587
2004,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,846
2004,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,683
2004,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,419
2004,20404984,克山县,齐齐哈尔市,黑龙江省,230229,793
2004,20404985,克东县,齐齐哈尔市,黑龙江省,230230,606
2004,20404986,拜泉县,齐齐哈尔市,黑龙江省,230231,517
2004,20404987,讷河市,齐齐哈尔市,黑龙江省,230281,1042
2004,20405101,鸡东县,鸡西市,黑龙江省,230321,758
2004,20405102,虎林市,鸡西市,黑龙江省,230381,1663
2004,20405103,密山市,鸡西市,黑龙江省,230382,900
2004,20405112,萝北县,鹤岗市,黑龙江省,230421,840
2004,20405113,绥滨县,鹤岗市,黑龙江省,230422,824
2004,20405120,集贤县,双鸭山市,黑龙江省,230521,565
2004,20405121,友谊县,双鸭山市,黑龙江省,230522,251
2004,20405122,宝清县,双鸭山市,黑龙江省,230523,1441
2004,20405123,饶河县,双鸭山市,黑龙江省,230524,1044
2004,20405000,肇州县,大庆市,黑龙江省,230621,357
2004,20405001,肇源县,大庆市,黑龙江省,230622,694
2004,20405002,林甸县,大庆市,黑龙江省,230623,709
2004,20405003,杜尔伯特蒙古族自治县,大庆市,黑龙江省,230624,739
2004,20404898,嘉荫县,伊春市,黑龙江省,230722,584
2004,20404899,铁力市,伊春市,黑龙江省,230781,786
2004,20404906,桦南县,佳木斯市,黑龙江省,230822,921
2004,20404907,桦川县,佳木斯市,黑龙江省,230826,462
2004,20404908,汤原县,佳木斯市,黑龙江省,230828,777
2004,20404909,抚远县,佳木斯市,黑龙江省,230833,851
2004,20404910,同江市,佳木斯市,黑龙江省,230881,1031
2004,20404911,富锦市,佳木斯市,黑龙江省,230882,1915
2004,20404917,勃利县,七台河市,黑龙江省,230921,220
2004,20404929,穆棱市,牡丹江市,黑龙江省,231085,1066
2004,20404924,东宁县,牡丹江市,黑龙江省,231024,1134
2004,20404925,林口县,牡丹江市,黑龙江省,231025,1732
2004,20404926,绥芬河市,牡丹江市,黑龙江省,231081,161
2004,20404927,海林市,牡丹江市,黑龙江省,231083,1252
2004,20404928,宁安市,牡丹江市,黑龙江省,231084,971
2004,20404936,北安市,黑河市,黑龙江省,231181,792
2004,20404937,五大连池市,黑河市,黑龙江省,231182,1522
2004,20404933,嫩江县,黑河市,黑龙江省,231121,1338
2004,20404934,逊克县,黑河市,黑龙江省,231123,1014
2004,20404935,孙吴县,黑河市,黑龙江省,231124,693
2004,20404947,安达市,绥化市,黑龙江省,231281,525
2004,20404948,肇东市,绥化市,黑龙江省,231282,644
2004,20404949,海伦市,绥化市,黑龙江省,231283,870
2004,20404941,望奎县,绥化市,黑龙江省,231221,469
2004,20404942,兰西县,绥化市,黑龙江省,231222,573
2004,20404943,青冈县,绥化市,黑龙江省,231223,485
2004,20404944,庆安县,绥化市,黑龙江省,231224,805
2004,20404945,明水县,绥化市,黑龙江省,231225,468
2004,20404946,绥棱县,绥化市,黑龙江省,231226,726
2004,20404951,呼玛县,大兴安岭地区,黑龙江省,232721,1024
2004,20404952,塔河县,大兴安岭地区,黑龙江省,232722,1369
2004,20404953,漠河县,大兴安岭地区,黑龙江省,232723,1281
2004,20405087,溧水县,南京市,江苏省,320124,1033
2004,20405088,高淳县,南京市,江苏省,320125,1012
2004,20405097,江阴市,无锡市,江苏省,320281,1110
2004,20405098,宜兴市,无锡市,江苏省,320282,1302
2004,20405010,丰县,徐州市,江苏省,320321,997
2004,20405011,沛县,徐州市,江苏省,320322,1929
2004,20405009,铜山县,徐州市,江苏省,320323,1662
2004,20405012,睢宁县,徐州市,江苏省,320324,1765
2004,20405013,新沂市,徐州市,江苏省,320381,920
2004,20405014,邳州市,徐州市,江苏省,320382,1888
2004,20405022,溧阳市,常州市,江苏省,320481,1257
2004,20405023,金坛市,常州市,江苏省,320482,854
2004,20406573,大渡口区,重庆市,重庆市,500104,87
2004,20406574,江北区,重庆市,重庆市,500105,121
2004,20406575,沙坪坝区,重庆市,重庆市,500106,104
2004,20406576,九龙坡区,重庆市,重庆市,500107,445
2004,20406953,南岸区,重庆市,重庆市,500108,275
2004,20406954,北碚区,重庆市,重庆市,500109,385
2004,20406957,渝北区,重庆市,重庆市,500112,648
2004,20406958,巴南区,重庆市,重庆市,500113,876
2004,20407903,万盛区,重庆市,重庆市,500110,317
2004,20407902,双桥区,重庆市,重庆市,500111,35
2004,20407904,綦江县,重庆市,重庆市,500222,958
2004,20406966,潼南县,重庆市,重庆市,500223,493
2004,20406967,铜梁县,重庆市,重庆市,500224,748
2004,20406956,大足县,重庆市,重庆市,500225,555
2004,20406968,荣昌县,重庆市,重庆市,500226,430
2004,20406969,璧山县,重庆市,重庆市,500227,403
2004,20406961,江津市,重庆市,重庆市,500381,1661
2004,20406962,合川市,重庆市,重庆市,500382,871
2004,20406963,永川市,重庆市,重庆市,500383,839
2004,20406964,南川市,重庆市,重庆市,500384,771
2004,20406570,万州区,重庆市,重庆市,500101,1434
2004,20406571,涪陵区,重庆市,重庆市,500102,1392
2004,20406959,黔江区,重庆市,重庆市,500114,1178
2004,20406960,长寿区,重庆市,重庆市,500115,582
2004,20406970,梁平县,重庆市,重庆市,500228,835
2004,20406971,城口县,重庆市,重庆市,500229,621
2004,20406972,丰都县,重庆市,重庆市,500230,1067
2004,20406973,垫江县,重庆市,重庆市,500231,649
2004,20406974,武隆县,重庆市,重庆市,500232,1152
2004,20406975,忠县,重庆市,重庆市,500233,878
2004,20406976,开县,重庆市,重庆市,500234,1565
2004,20406977,云阳县,重庆市,重庆市,500235,1448
2004,20407051,奉节县,重庆市,重庆市,500236,1386
2004,20407052,巫山县,重庆市,重庆市,500237,1087
2004,20407053,巫溪县,重庆市,重庆市,500238,963
2004,20407054,石柱土家族自治县,重庆市,重庆市,500240,1127
2004,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,697
2004,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,1170
2004,20407057,彭水苗族土家族自治县,重庆市,重庆市,500243,1106
2004,20405469,福清市,福州市,福建省,350181,953.22
2004,20405470,长乐市,福州市,福建省,350182,338.8
2004,20405463,闽侯县,福州市,福建省,350121,565.03
2004,20405464,连江县,福州市,福建省,350122,692.68
2004,20405465,罗源县,福州市,福建省,350123,408.22
2004,20405466,闽清县,福州市,福建省,350124,556.92
2004,20405467,永泰县,福州市,福建省,350125,638.34
2004,20405468,平潭县,福州市,福建省,350128,290.39
2004,20405485,仙游县,莆田市,福建省,350322,706.07
2004,20405403,永安市,三明市,福建省,350481,1268.76
2004,20405394,明溪县,三明市,福建省,350421,423.74
2004,20405395,清流县,三明市,福建省,350423,416.08
2004,20405396,宁化县,三明市,福建省,350424,447.08
2004,20405397,大田县,三明市,福建省,350425,726.38
2004,20405398,尤溪县,三明市,福建省,350426,1266.39
2004,20405399,沙县,三明市,福建省,350427,918.85
2004,20405400,将乐县,三明市,福建省,350428,493.84
2004,20405401,泰宁县,三明市,福建省,350429,479.27
2004,20405402,建宁县,三明市,福建省,350430,401.43
2004,20405415,石狮市,泉州市,福建省,350581,198.57
2004,20405416,晋江市,泉州市,福建省,350582,1115.82
2004,20405417,南安市,泉州市,福建省,350583,1516.74
2004,20405410,惠安县,泉州市,福建省,350521,532.04
2004,20405411,安溪县,泉州市,福建省,350524,2806.62
2004,20405412,永春县,泉州市,福建省,350525,1310.16
2004,20405413,德化县,泉州市,福建省,350526,1535.82
2004,20405430,龙海市,漳州市,福建省,350681,862.35
2004,20405422,云霄县,漳州市,福建省,350622,427.44
2004,20405423,漳浦县,漳州市,福建省,350623,787.83
2004,20405424,诏安县,漳州市,福建省,350624,561.61
2004,20405425,长泰县,漳州市,福建省,350625,440.04
2004,20405426,东山县,漳州市,福建省,350626,193.25
2004,20405427,南靖县,漳州市,福建省,350627,1035.73
2004,20405428,平和县,漳州市,福建省,350628,752.12
2004,20405429,华安县,漳州市,福建省,350629,640.74
2004,20405439,邵武市,南平市,福建省,350781,1289.34
2004,20405440,武夷山市,南平市,福建省,350782,870.36
2004,20405441,建瓯市,南平市,福建省,350783,1842.52
2004,20405442,建阳市,南平市,福建省,350784,1190.35
2004,20405434,顺昌县,南平市,福建省,350721,970.37
2004,20405435,浦城县,南平市,福建省,350722,1283.56
2004,20405436,光泽县,南平市,福建省,350723,718.47
2004,20405437,松溪县,南平市,福建省,350724,485.84
2004,20405438,政和县,南平市,福建省,350725,830.05
2004,20405451,漳平市,龙岩市,福建省,350881,1665.41
2004,20405446,长汀县,龙岩市,福建省,350821,1583.91
2004,20405447,永定县,龙岩市,福建省,350822,1345.21
2004,20405448,上杭县,龙岩市,福建省,350823,1539.12
2004,20405449,武平县,龙岩市,福建省,350824,1183.99
2004,20405450,连城县,龙岩市,福建省,350825,1157.16
2004,20405586,福安市,宁德市,福建省,350981,550.42
2004,20405587,福鼎市,宁德市,福建省,350982,473.52
2004,20405455,霞浦县,宁德市,福建省,350921,448.74
2004,20405456,古田县,宁德市,福建省,350922,506.83
2004,20405582,屏南县,宁德市,福建省,350923,427.47
2004,20405583,寿宁县,宁德市,福建省,350924,425.07
2004,20405584,周宁县,宁德市,福建省,350925,262.55
2004,20405585,柘荣县,宁德市,福建省,350926,229.19
2004,20404859,农安县,长春市,吉林省,220122,3546
2004,20404860,九台市,长春市,吉林省,220181,372.3
2004,20404861,榆树市,长春市,吉林省,220182,1600
2004,20404862,德惠市,长春市,吉林省,220183,926
2004,20404736,永吉县,吉林市,吉林省,220221,795
2004,20404737,蛟河市,吉林市,吉林省,220281,1515
2004,20404738,桦甸市,吉林市,吉林省,220282,1951
2004,20404739,舒兰市,吉林市,吉林省,220283,1132
2004,20404740,磐石市,吉林市,吉林省,220284,1426
2004,20404745,梨树县,四平市,吉林省,220322,2019
2004,20404746,伊通满族自治县,四平市,吉林省,220323,1508
2004,20404747,公主岭市,四平市,吉林省,220381,1148
2004,20404748,双辽市,四平市,吉林省,220382,674
2004,20404753,东丰县,辽源市,吉林省,220421,626
2004,20404754,东辽县,辽源市,吉林省,220422,2120
2004,20404759,通化县,通化市,吉林省,220521,902
2004,20404760,辉南县,通化市,吉林省,220523,967
2004,20404761,柳河县,通化市,吉林省,220524,1226
2004,20404762,梅河口市,通化市,吉林省,220581,1124
2004,20404763,集安市,通化市,吉林省,220582,750
2004,20404768,抚松县,白山市,吉林省,220621,1732
2004,20404769,靖宇县,白山市,吉林省,220622,1074
2004,20404770,长白朝鲜族自治县,白山市,吉林省,220623,922
2004,20404767,江源县,白山市,吉林省,220625,431
2004,20404771,临江市,白山市,吉林省,220681,1896
2004,20404776,长岭县,松原市,吉林省,220722,710
2004,20404777,乾安县,松原市,吉林省,220723,681
2004,20404778,扶余县,松原市,吉林省,220724,1464
2004,20404782,镇赉县,白城市,吉林省,220821,915
2004,20404783,通榆县,白城市,吉林省,220822,986
2004,20404784,洮南市,白城市,吉林省,220881,1109
2004,20404785,大安市,白城市,吉林省,220882,1160
2004,20404787,延吉市,延边朝鲜族自治州,吉林省,222401,251
2004,20404788,图们市,延边朝鲜族自治州,吉林省,222402,224
2004,20404789,敦化市,延边朝鲜族自治州,吉林省,222403,1418
2004,20404790,珲春市,延边朝鲜族自治州,吉林省,222404,723
2004,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,528
2004,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,868
2004,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,1414
2004,20404794,安图县,延边朝鲜族自治州,吉林省,222426,904
2004,20405032,常熟市,苏州市,江苏省,320581,1420
2004,20405033,张家港市,苏州市,江苏省,320582,1048
2004,20405034,昆山市,苏州市,江苏省,320583,1159
2004,20405035,吴江市,苏州市,江苏省,320584,1016
2004,20405036,太仓市,苏州市,江苏省,320585,675
2004,20405042,海安县,南通市,江苏省,320621,1475
2004,20405043,如东县,南通市,江苏省,320623,1885
2004,20405044,启东市,南通市,江苏省,320681,904
2004,20405045,如皋市,南通市,江苏省,320682,1447
2004,20405041,通州市,南通市,江苏省,320683,1261
2004,20405046,海门市,南通市,江苏省,320684,1507
2004,20405052,赣榆县,连云港市,江苏省,320721,919
2004,20405053,东海县,连云港市,江苏省,320722,1130
2004,20405054,灌云县,连云港市,江苏省,320723,1829
2004,20405055,灌南县,连云港市,江苏省,320724,578
2004,20405062,涟水县,淮安市,江苏省,320826,869
2004,20405063,洪泽县,淮安市,江苏省,320829,487
2004,20405064,盱眙县,淮安市,江苏省,320830,1264
2004,20405065,金湖县,淮安市,江苏省,320831,656
2004,20405070,响水县,盐城市,江苏省,320921,1077
2004,20405071,滨海县,盐城市,江苏省,320922,824
2004,20405072,阜宁县,盐城市,江苏省,320923,616
2004,20405073,射阳县,盐城市,江苏省,320924,1249
2004,20405074,建湖县,盐城市,江苏省,320925,968
2004,20405075,东台市,盐城市,江苏省,320981,807
2004,20405076,大丰市,盐城市,江苏省,320982,1034
2004,20405207,宝应县,扬州市,江苏省,321023,1081
2004,20405208,仪征市,扬州市,江苏省,321081,932
2004,20405209,高邮市,扬州市,江苏省,321084,1429
2004,20405081,江都市,扬州市,江苏省,321088,1018
2004,20405215,丹阳市,镇江市,江苏省,321181,918
2004,20405216,扬中市,镇江市,江苏省,321182,358
2004,20405217,句容市,镇江市,江苏省,321183,1000
2004,20405222,兴化市,泰州市,江苏省,321281,1551
2004,20405223,靖江市,泰州市,江苏省,321282,476
2004,20405224,泰兴市,泰州市,江苏省,321283,1268
2004,20405225,姜堰市,泰州市,江苏省,321284,905
2004,20405230,沭阳县,宿迁市,江苏省,321322,1552
2004,20405231,泗阳县,宿迁市,江苏省,321323,1382
2004,20405232,泗洪县,宿迁市,江苏省,321324,1339
2004,20405247,富阳市,杭州市,浙江省,330183,845.02
2004,20405248,临安市,杭州市,浙江省,330185,1592.53
2004,20405246,建德市,杭州市,浙江省,330182,688.62
2004,20405244,桐庐县,杭州市,浙江省,330122,857.84
2004,20405245,淳安县,杭州市,浙江省,330127,823.53
2004,20405126,余姚市,宁波市,浙江省,330281,903.35
2004,20405127,慈溪市,宁波市,浙江省,330282,588.58
2004,20405128,奉化市,宁波市,浙江省,330283,770.4
2004,20405357,象山县,宁波市,浙江省,330225,584.18
2004,20405358,宁海县,宁波市,浙江省,330226,1176.45
2004,20405140,瑞安市,温州市,浙江省,330381,535.31
2004,20405141,乐清市,温州市,浙江省,330382,648.46
2004,20405134,洞头县,温州市,浙江省,330322,125.08
2004,20405135,永嘉县,温州市,浙江省,330324,943.58
2004,20405136,平阳县,温州市,浙江省,330326,469.96
2004,20405137,苍南县,温州市,浙江省,330327,599.24
2004,20405138,文成县,温州市,浙江省,330328,687.77
2004,20405139,泰顺县,温州市,浙江省,330329,848.27
2004,20405149,平湖市,嘉兴市,浙江省,330482,287.4
2004,20405148,海宁市,嘉兴市,浙江省,330481,452.5
2004,20405150,桐乡市,嘉兴市,浙江省,330483,387.09
2004,20405146,嘉善县,嘉兴市,浙江省,330421,184.4
2004,20405147,海盐县,嘉兴市,浙江省,330424,259.2
2004,20405155,德清县,湖州市,浙江省,330521,427
2004,20405156,长兴县,湖州市,浙江省,330522,857
2004,20405157,安吉县,湖州市,浙江省,330523,911
2004,20405163,诸暨市,绍兴市,浙江省,330681,980
2004,20405164,上虞市,绍兴市,浙江省,330682,526
2004,20405165,嵊州市,绍兴市,浙江省,330683,773
2004,20405161,绍兴县,绍兴市,浙江省,330621,741
2004,20405162,新昌县,绍兴市,浙江省,330624,686
2004,20405173,兰溪市,金华市,浙江省,330781,650
2004,20405175,东阳市,金华市,浙江省,330783,1447
2004,20405174,义乌市,金华市,浙江省,330782,831
2004,20405176,永康市,金华市,浙江省,330784,623
2004,20405170,武义县,金华市,浙江省,330723,841
2004,20405171,浦江县,金华市,浙江省,330726,500
2004,20405172,磐安县,金华市,浙江省,330727,555
2004,20405184,江山市,衢州市,浙江省,330881,706
2004,20405181,常山县,衢州市,浙江省,330822,391
2004,20405182,开化县,衢州市,浙江省,330824,672
2004,20405183,龙游县,衢州市,浙江省,330825,555
2004,20405189,岱山县,舟山市,浙江省,330921,204
2004,20405190,嵊泗县,舟山市,浙江省,330922,88
2004,20405200,温岭市,台州市,浙江省,331081,553
2004,20405201,临海市,台州市,浙江省,331082,715
2004,20405196,玉环县,台州市,浙江省,331021,233
2004,20405197,三门县,台州市,浙江省,331022,358
2004,20405198,天台县,台州市,浙江省,331023,387
2004,20405199,仙居县,台州市,浙江省,331024,578
