"Sgnyea","Prvcnm_id","Prvcnm","Ftec0101","Ftec0102","Ftec0103"
"1993","110000","北京市","348464.0000","114118.0000","254346.0000"
"1993","120000","天津市","397768.0000","205737.0000","192031.0000"
"1993","130000","河北省","246152.0000","167916.0000","78236.0000"
"1993","140000","山西省","65316.0000","40699.0000","24617.0000"
"1993","150000","内蒙古自治区","99151.0000","48483.0000","50668.0000"
"1993","210000","辽宁省","851980.0000","516834.0000","335146.0000"
"1993","220000","吉林省","250542.0000","120472.0000","130070.0000"
"1993","230000","黑龙江省","330012.0000","168677.0000","161335.0000"
"1993","310000","上海市","1450028.0000","656564.0000","793464.0000"
"1993","320000","江苏省","924469.0000","465117.0000","459352.0000"
"1993","330000","浙江省","673008.0000","432052.0000","240956.0000"
"1993","340000","安徽省","123896.0000","78472.0000","45424.0000"
"1993","350000","福建省","1003808.0000","515636.0000","488172.0000"
"1993","360000","江西省","116747.0000","61415.0000","55332.0000"
"1993","370000","山东省","727936.0000","419987.0000","307949.0000"
"1993","410000","河南省","130931.0000","75053.0000","55878.0000"
"1993","420000","湖北省","222820.0000","122731.0000","100089.0000"
"1993","430000","湖南省","173281.0000","113765.0000","59516.0000"
"1993","440000","广东省","7834492.0000","3738838.0000","4095654.0000"
"1993","450000","广西壮族自治区","205805.0000","89317.0000","116488.0000"
"1993","460000","海南省","251797.0000","91992.0000","159805.0000"
"1993","510000","四川省","223043.0000","115595.0000","107448.0000"
"1993","520000","贵州省","34338.0000","20033.0000","14305.0000"
"1993","530000","云南省","117165.0000","79653.0000","37512.0000"
"1993","540000","西藏自治区","18870.0000","10391.0000","8479.0000"
"1993","610000","陕西省","131394.0000","73488.0000","57906.0000"
"1993","620000","甘肃省","39905.0000","21908.0000","17997.0000"
"1993","630000","青海省","10121.0000","7630.0000","2491.0000"
"1993","640000","宁夏回族自治区","10231.0000","6317.0000","3914.0000"
"1993","650000","新疆维吾尔自治区","78607.0000","37523.0000","41084.0000"
"1994","110000","北京市","2927426.0000","834205.0000","2093221.0000"
"1994","120000","天津市","554529.0000","269121.0000","285408.0000"
"1994","130000","河北省","315682.0000","230266.0000","85416.0000"
"1994","140000","山西省","83887.0000","65397.0000","18490.0000"
"1994","150000","内蒙古自治区","92482.0000","47441.0000","45041.0000"
"1994","210000","辽宁省","1023753.0000","605320.0000","418433.0000"
"1994","220000","吉林省","279080.0000","136597.0000","142483.0000"
"1994","230000","黑龙江省","242759.0000","124272.0000","118487.0000"
"1994","310000","上海市","1806221.0000","915722.0000","890499.0000"
"1994","320000","江苏省","1175685.0000","668450.0000","507235.0000"
"1994","330000","浙江省","898715.0000","608499.0000","290216.0000"
"1994","340000","安徽省","156644.0000","104641.0000","52003.0000"
"1994","350000","福建省","1218953.0000","643020.0000","575933.0000"
"1994","360000","江西省","130702.0000","80539.0000","50163.0000"
"1994","370000","山东省","961950.0000","586536.0000","375414.0000"
"1994","410000","河南省","163550.0000","102380.0000","61170.0000"
"1994","420000","湖北省","274586.0000","171560.0000","103026.0000"
"1994","430000","湖南省","215111.0000","154338.0000","60773.0000"
"1994","440000","广东省","9665215.0000","5019850.0000","4645365.0000"
"1994","450000","广西壮族自治区","303700.0000","129038.0000","174662.0000"
"1994","460000","海南省","276046.0000","95298.0000","180748.0000"
"1994","510000","四川省","309850.0000","180430.0000","129420.0000"
"1994","520000","贵州省","46872.0000","30408.0000","16464.0000"
"1994","530000","云南省","163181.0000","96526.0000","66655.0000"
"1994","540000","西藏自治区","64736.0000","4487.0000","60249.0000"
"1994","610000","陕西省","142016.0000","95790.0000","46226.0000"
"1994","620000","甘肃省","50286.0000","34687.0000","15599.0000"
"1994","630000","青海省","15253.0000","12627.0000","2626.0000"
"1994","640000","宁夏回族自治区","17294.0000","10923.0000","6371.0000"
"1994","650000","新疆维吾尔自治区","85832.0000","42264.0000","43568.0000"
"1995","110000","北京市","3703513.0000","1024977.0000","2678536.0000"
"1995","120000","天津市","804358.0000","406407.0000","397951.0000"
"1995","130000","河北省","391775.0000","286561.0000","105214.0000"
"1995","140000","山西省","140228.0000","114255.0000","25973.0000"
"1995","150000","内蒙古自治区","99723.0000","49968.0000","49755.0000"
"1995","210000","辽宁省","1319890.0000","824357.0000","495533.0000"
"1995","220000","吉林省","260704.0000","109673.0000","151031.0000"
"1995","230000","黑龙江省","238645.0000","116640.0000","122005.0000"
"1995","310000","上海市","2435732.0000","1296379.0000","1139353.0000"
"1995","320000","江苏省","1630988.0000","978926.0000","652062.0000"
"1995","330000","浙江省","1150972.0000","769242.0000","381730.0000"
"1995","340000","安徽省","200801.0000","139305.0000","61496.0000"
"1995","350000","福建省","1444560.0000","790795.0000","653765.0000"
"1995","360000","江西省","132315.0000","104194.0000","28121.0000"
"1995","370000","山东省","1394352.0000","816017.0000","578335.0000"
"1995","410000","河南省","222904.0000","135745.0000","87159.0000"
"1995","420000","湖北省","340421.0000","197968.0000","142453.0000"
"1995","430000","湖南省","203888.0000","147015.0000","56873.0000"
"1995","440000","广东省","10392226.0000","5657260.0000","4734966.0000"
"1995","450000","广西壮族自治区","309070.0000","170198.0000","138872.0000"
"1995","460000","海南省","235572.0000","92323.0000","143249.0000"
"1995","510000","四川省","347996.0000","226951.0000","121045.0000"
"1995","520000","贵州省","66427.0000","44269.0000","22158.0000"
"1995","530000","云南省","214784.0000","125734.0000","89050.0000"
"1995","540000","西藏自治区","21722.0000","868.0000","20854.0000"
"1995","610000","陕西省","168287.0000","126844.0000","41443.0000"
"1995","620000","甘肃省","59952.0000","36027.0000","23925.0000"
"1995","630000","青海省","15397.0000","12999.0000","2398.0000"
"1995","640000","宁夏回族自治区","21963.0000","16849.0000","5114.0000"
"1995","650000","新疆维吾尔自治区","117146.0000","59211.0000","57935.0000"
"1996","110000","北京市","2931833.0000","811975.0000","2119858.0000"
"1996","120000","天津市","954405.0000","465082.0000","489323.0000"
"1996","130000","河北省","419269.0000","307839.0000","111430.0000"
"1996","140000","山西省","116376.0000","93212.0000","23164.0000"
"1996","150000","内蒙古自治区","104991.0000","52073.0000","52918.0000"
"1996","210000","辽宁省","1406871.0000","863683.0000","543188.0000"
"1996","220000","吉林省","210366.0000","97188.0000","113178.0000"
"1996","230000","黑龙江省","244748.0000","108039.0000","136709.0000"
"1996","310000","上海市","2713885.0000","1302879.0000","1411006.0000"
"1996","320000","江苏省","2069761.0000","1159872.0000","909889.0000"
"1996","330000","浙江省","1252851.0000","803918.0000","448933.0000"
"1996","340000","安徽省","222141.0000","131352.0000","90789.0000"
"1996","350000","福建省","1551259.0000","838269.0000","712990.0000"
"1996","360000","江西省","111549.0000","85097.0000","26452.0000"
"1996","370000","山东省","1616405.0000","918127.0000","698278.0000"
"1996","410000","河南省","196826.0000","123919.0000","72907.0000"
"1996","420000","湖北省","286164.0000","152549.0000","133615.0000"
"1996","430000","湖南省","186567.0000","135294.0000","51273.0000"
"1996","440000","广东省","10991006.0000","5934099.0000","5056907.0000"
"1996","450000","广西壮族自治区","202605.0000","126901.0000","75704.0000"
"1996","460000","海南省","226286.0000","65849.0000","160437.0000"
"1996","510000","四川省","373182.0000","175690.0000","197492.0000"
"1996","520000","贵州省","48548.0000","35498.0000","13050.0000"
"1996","530000","云南省","184976.0000","104380.0000","80596.0000"
"1996","540000","西藏自治区","17663.0000","2074.0000","15589.0000"
"1996","610000","陕西省","174486.0000","108539.0000","65947.0000"
"1996","620000","甘肃省","47362.0000","27331.0000","20031.0000"
"1996","630000","青海省","12802.0000","11347.0000","1455.0000"
"1996","640000","宁夏回族自治区","18975.0000","15468.0000","3507.0000"
"1996","650000","新疆维吾尔自治区","93872.0000","47210.0000","46662.0000"
"1997","110000","北京市","3038852.0000","961103.0000","2077749.0000"
"1997","120000","天津市","1033137.0000","524387.0000","508750.0000"
"1997","130000","河北省","410328.0000","323902.0000","86426.0000"
"1997","140000","山西省","134062.0000","112812.0000","21250.0000"
"1997","150000","内蒙古自治区","107301.0000","65540.0000","41761.0000"
"1997","210000","辽宁省","1490552.0000","915645.0000","574907.0000"
"1997","220000","吉林省","185359.0000","93233.0000","92126.0000"
"1997","230000","黑龙江省","246456.0000","130872.0000","115584.0000"
"1997","310000","上海市","2979998.0000","1506897.0000","1473101.0000"
"1997","320000","江苏省","2362899.0000","1409624.0000","953275.0000"
"1997","330000","浙江省","1424222.0000","1008533.0000","415689.0000"
"1997","340000","安徽省","237752.0000","154783.0000","82969.0000"
"1997","350000","福建省","1818909.0000","1026480.0000","792429.0000"
"1997","360000","江西省","133239.0000","111394.0000","21845.0000"
"1997","370000","山东省","1764399.0000","1096569.0000","667830.0000"
"1997","410000","河南省","189107.0000","128071.0000","61036.0000"
"1997","420000","湖北省","320471.0000","192075.0000","128396.0000"
"1997","430000","湖南省","189342.0000","144697.0000","44645.0000"
"1997","440000","广东省","13004734.0000","7453952.0000","5550782.0000"
"1997","450000","广西壮族自治区","286631.0000","227924.0000","58707.0000"
"1997","460000","海南省","192684.0000","79901.0000","112783.0000"
"1997","500000","重庆市","166310.0000","75562.0000","90748.0000"
"1997","510000","四川省","182301.0000","127529.0000","54772.0000"
"1997","520000","贵州省","62924.0000","44421.0000","18503.0000"
"1997","530000","云南省","167893.0000","113511.0000","54382.0000"
"1997","540000","西藏自治区","17558.0000","3742.0000","13816.0000"
"1997","610000","陕西省","173109.0000","122814.0000","50295.0000"
"1997","620000","甘肃省","47844.0000","35940.0000","11904.0000"
"1997","630000","青海省","12860.0000","11659.0000","1201.0000"
"1997","640000","宁夏回族自治区","22603.0000","18616.0000","3987.0000"
"1997","650000","新疆维吾尔自治区","112366.0000","56978.0000","55388.0000"
"1998","110000","北京市","3050608.0000","1051293.0000","1999315.0000"
"1998","120000","天津市","1061384.0000","549874.0000","511510.0000"
"1998","130000","河北省","422732.0000","311617.0000","111115.0000"
"1998","140000","山西省","111113.0000","89321.0000","21792.0000"
"1998","150000","内蒙古自治区","96294.0000","52579.0000","43715.0000"
"1998","210000","辽宁省","1274402.0000","805499.0000","468903.0000"
"1998","220000","吉林省","165191.0000","74809.0000","90382.0000"
"1998","230000","黑龙江省","201955.0000","90863.0000","111092.0000"
"1998","310000","上海市","3137623.0000","1594674.0000","1542949.0000"
"1998","320000","江苏省","2634158.0000","1561997.0000","1072161.0000"
"1998","330000","浙江省","1485100.0000","1086335.0000","398765.0000"
"1998","340000","安徽省","233149.0000","151214.0000","81935.0000"
"1998","350000","福建省","1715296.0000","995794.0000","719502.0000"
"1998","360000","江西省","124628.0000","101732.0000","22896.0000"
"1998","370000","山东省","1671389.0000","1044385.0000","627004.0000"
"1998","410000","河南省","173372.0000","118698.0000","54674.0000"
"1998","420000","湖北省","283213.0000","170757.0000","112456.0000"
"1998","430000","湖南省","178172.0000","128261.0000","49911.0000"
"1998","440000","广东省","12979804.0000","7561766.0000","5418038.0000"
"1998","450000","广西壮族自治区","240910.0000","180415.0000","60495.0000"
"1998","460000","海南省","174323.0000","76492.0000","97831.0000"
"1998","500000","重庆市","103396.0000","51411.0000","51985.0000"
"1998","510000","四川省","209274.0000","117112.0000","92162.0000"
"1998","520000","贵州省","62761.0000","38787.0000","23974.0000"
"1998","530000","云南省","164380.0000","112214.0000","52166.0000"
"1998","540000","西藏自治区","11959.0000","4758.0000","7201.0000"
"1998","610000","陕西省","205062.0000","117582.0000","87480.0000"
"1998","620000","甘肃省","44788.0000","34475.0000","10313.0000"
"1998","630000","青海省","11774.0000","10405.0000","1369.0000"
"1998","640000","宁夏回族自治区","23895.0000","21037.0000","2858.0000"
"1998","650000","新疆维吾尔自治区","152483.0000","74751.0000","77732.0000"
"1999","110000","北京市","3435951.0000","990352.0000","2445599.0000"
"1999","120000","天津市","1260094.0000","633134.0000","626960.0000"
"1999","130000","河北省","457995.0000","311914.0000","146081.0000"
"1999","140000","山西省","128750.0000","83951.0000","44799.0000"
"1999","150000","内蒙古自治区","129415.0000","53460.0000","75955.0000"
"1999","210000","辽宁省","1371832.0000","819988.0000","551844.0000"
"1999","220000","吉林省","221234.0000","101877.0000","119357.0000"
"1999","230000","黑龙江省","219830.0000","95714.0000","124116.0000"
"1999","310000","上海市","3861812.0000","1879958.0000","1981854.0000"
"1999","320000","江苏省","3125741.0000","1830582.0000","1295159.0000"
"1999","330000","浙江省","1830561.0000","1287144.0000","543417.0000"
"1999","340000","安徽省","264844.0000","167607.0000","97237.0000"
"1999","350000","福建省","1761919.0000","1035166.0000","726753.0000"
"1999","360000","江西省","131382.0000","90606.0000","40776.0000"
"1999","370000","山东省","1826698.0000","1157645.0000","669053.0000"
"1999","410000","河南省","174885.0000","112730.0000","62155.0000"
"1999","420000","湖北省","267762.0000","151229.0000","116533.0000"
"1999","430000","湖南省","195546.0000","128187.0000","67359.0000"
"1999","440000","广东省","14034241.0000","7768679.0000","6265562.0000"
"1999","450000","广西壮族自治区","175340.0000","124721.0000","50619.0000"
"1999","460000","海南省","121704.0000","74725.0000","46979.0000"
"1999","500000","重庆市","120879.0000","49038.0000","71841.0000"
"1999","510000","四川省","246847.0000","113851.0000","132996.0000"
"1999","520000","贵州省","54758.0000","35775.0000","18983.0000"
"1999","530000","云南省","166011.0000","103455.0000","62556.0000"
"1999","540000","西藏自治区","16645.0000","8627.0000","8018.0000"
"1999","610000","陕西省","200576.0000","115084.0000","85492.0000"
"1999","620000","甘肃省","40627.0000","31703.0000","8924.0000"
"1999","630000","青海省","10785.0000","8686.0000","2099.0000"
"1999","640000","宁夏回族自治区","31799.0000","24765.0000","7034.0000"
"1999","650000","新疆维吾尔自治区","176535.0000","102734.0000","73801.0000"
"2000","110000","北京市","4962189.0000","1196813.0000","3765376.0000"
"2000","120000","天津市","1715400.0000","862578.0000","852822.0000"
"2000","130000","河北省","523862.0000","371000.0000","152862.0000"
"2000","140000","山西省","176438.0000","123687.0000","52751.0000"
"2000","150000","内蒙古自治区","262205.0000","97017.0000","165188.0000"
"2000","210000","辽宁省","1903148.0000","1085632.0000","817516.0000"
"2000","220000","吉林省","257042.0000","125683.0000","131359.0000"
"2000","230000","黑龙江省","298637.0000","145118.0000","153519.0000"
"2000","310000","上海市","5470802.0000","2535233.0000","2935569.0000"
"2000","320000","江苏省","4563636.0000","2576683.0000","1986953.0000"
"2000","330000","浙江省","2783262.0000","1944275.0000","838987.0000"
"2000","340000","安徽省","334684.0000","217198.0000","117486.0000"
"2000","350000","福建省","2122046.0000","1290607.0000","831439.0000"
"2000","360000","江西省","162405.0000","119741.0000","42664.0000"
"2000","370000","山东省","2498976.0000","1552884.0000","946092.0000"
"2000","410000","河南省","228290.0000","149578.0000","78712.0000"
"2000","420000","湖北省","322286.0000","193555.0000","128731.0000"
"2000","430000","湖南省","251222.0000","165271.0000","85951.0000"
"2000","440000","广东省","17009888.0000","9191770.0000","7818118.0000"
"2000","450000","广西壮族自治区","203379.0000","148891.0000","54488.0000"
"2000","460000","海南省","128786.0000","80289.0000","48497.0000"
"2000","500000","重庆市","178590.0000","99566.0000","79024.0000"
"2000","510000","四川省","254520.0000","139437.0000","115083.0000"
"2000","520000","贵州省","65998.0000","42056.0000","23942.0000"
"2000","530000","云南省","181276.0000","117509.0000","63767.0000"
"2000","540000","西藏自治区","13031.0000","11334.0000","1697.0000"
"2000","610000","陕西省","214008.0000","131005.0000","83003.0000"
"2000","620000","甘肃省","56953.0000","41495.0000","15458.0000"
"2000","630000","青海省","15973.0000","11200.0000","4773.0000"
"2000","640000","宁夏回族自治区","44292.0000","32737.0000","11555.0000"
"2000","650000","新疆维吾尔自治区","226404.0000","120413.0000","105991.0000"
"2001","110000","北京市","5149809.0000","1177236.0000","3972572.0000"
"2001","120000","天津市","1816714.0000","948719.0000","867995.0000"
"2001","130000","河北省","573181.0000","395474.0000","177708.0000"
"2001","140000","山西省","193900.0000","146626.0000","47274.0000"
"2001","210000","辽宁省","1979199.0000","1099969.0000","879230.0000"
"2001","220000","吉林省","320671.0000","146155.0000","174517.0000"
"2001","310000","上海市","6088332.0000","2762133.0000","3326199.0000"
"2001","320000","江苏省","5134775.0000","2886988.0000","2247787.0000"
"2001","330000","浙江省","3279667.0000","2297428.0000","982239.0000"
"2001","340000","安徽省","361515.0000","228191.0000","133324.0000"
"2001","350000","福建省","2262240.0000","1392124.0000","870116.0000"
"2001","360000","江西省","153096.0000","103908.0000","49188.0000"
"2001","370000","山东省","2894979.0000","1811694.0000","1083285.0000"
"2001","410000","河南省","278047.0000","170361.0000","107686.0000"
"2001","420000","湖北省","357720.0000","179679.0000","178041.0000"
"2001","430000","湖南省","275792.0000","175294.0000","100498.0000"
"2001","440000","广东省","17648675.0000","9542085.0000","8106590.0000"
"2001","450000","广西壮族自治区","179700.0000","123534.0000","56167.0000"
"2001","460000","海南省","174692.0000","79785.0000","94908.0000"
"2001","500000","重庆市","183391.0000","110255.0000","73136.0000"
"2001","510000","四川省","309878.0000","158234.0000","151644.0000"
"2001","520000","贵州省","64642.0000","42174.0000","22468.0000"
"2001","530000","云南省","198832.0000","124400.0000","74432.0000"
"2001","540000","西藏自治区","9291.0000","8237.0000","1054.0000"
"2001","610000","陕西省","206066.0000","110778.0000","95287.0000"
"2001","620000","甘肃省","77825.0000","47568.0000","30256.0000"
"2001","630000","青海省","20490.0000","14913.0000","5577.0000"
"2001","640000","宁夏回族自治区","53273.0000","35180.0000","18093.0000"
"2001","650000","新疆维吾尔自治区","176864.0000","66837.0000","110027.0000"
"2001","150000","内蒙古自治区","203462.0000","62698.0000","140765.0000"
"2001","230000","黑龙江省","338392.0000","161166.0000","177226.0000"
"2002","110000","北京市","5250529.0000","1261386.0000","3989142.0000"
"2002","120000","天津市","2281140.0000","1163169.0000","1117972.0000"
"2002","130000","河北省","666525.0000","459411.0000","207114.0000"
"2002","140000","山西省","231154.0000","166161.0000","64993.0000"
"2002","150000","内蒙古自治区","243402.0000","80667.0000","162736.0000"
"2002","210000","辽宁省","2173965.0000","1236656.0000","937309.0000"
"2002","220000","吉林省","370248.0000","176849.0000","193398.0000"
"2002","230000","黑龙江省","434915.0000","198665.0000","236251.0000"
"2002","310000","上海市","7262711.0000","3203739.0000","4058972.0000"
"2002","320000","江苏省","7028854.0000","3846512.0000","3182342.0000"
"2002","330000","浙江省","4195576.0000","2941068.0000","1254508.0000"
"2002","340000","安徽省","418097.0000","245313.0000","172784.0000"
"2002","350000","福建省","2839737.0000","1737063.0000","1102674.0000"
"2002","360000","江西省","169447.0000","105198.0000","64249.0000"
"2002","370000","山东省","3393448.0000","2110783.0000","1282665.0000"
"2002","410000","河南省","320316.0000","211862.0000","108454.0000"
"2002","420000","湖北省","395314.0000","209826.0000","185488.0000"
"2002","430000","湖南省","287584.0000","179528.0000","108055.0000"
"2002","440000","广东省","22109631.0000","11846274.0000","10263357.0000"
"2002","450000","广西壮族自治区","243049.0000","150746.0000","92303.0000"
"2002","460000","海南省","186680.0000","81930.0000","104749.0000"
"2002","500000","重庆市","179307.0000","109101.0000","70206.0000"
"2002","510000","四川省","446853.0000","271163.0000","175690.0000"
"2002","520000","贵州省","69147.0000","44183.0000","24964.0000"
"2002","530000","云南省","222676.0000","142971.0000","79705.0000"
"2002","540000","西藏自治区","13037.0000","8112.0000","4925.0000"
"2002","610000","陕西省","222403.0000","137603.0000","84800.0000"
"2002","620000","甘肃省","87740.0000","54891.0000","32849.0000"
"2002","630000","青海省","19664.0000","15100.0000","4565.0000"
"2002","640000","宁夏回族自治区","44291.0000","32818.0000","11473.0000"
"2002","650000","新疆维吾尔自治区","269170.0000","130850.0000","138320.0000"
"2003","110000","北京市","6850017.0000","1688682.0000","5161335.0000"
"2003","120000","天津市","2934244.0000","1434940.0000","1499304.0000"
"2003","130000","河北省","897825.0000","592754.0000","305071.0000"
"2003","140000","山西省","309013.0000","227202.0000","81811.0000"
"2003","150000","内蒙古自治区","282902.0000","115569.0000","167333.0000"
"2003","210000","辽宁省","2650917.0000","1457935.0000","1192982.0000"
"2003","220000","吉林省","614841.0000","218228.0000","396613.0000"
"2003","230000","黑龙江省","532940.0000","287426.0000","245514.0000"
"2003","310000","上海市","11233955.0000","4845296.0000","6388659.0000"
"2003","320000","江苏省","11361740.0000","5911302.0000","5450438.0000"
"2003","330000","浙江省","6141081.0000","4159497.0000","1981584.0000"
"2003","340000","安徽省","594781.0000","306363.0000","288418.0000"
"2003","350000","福建省","3532553.0000","2113173.0000","1419380.0000"
"2003","360000","江西省","252806.0000","150490.0000","102315.0000"
"2003","370000","山东省","4463682.0000","2655706.0000","1807977.0000"
"2003","410000","河南省","471217.0000","297929.0000","173288.0000"
"2003","420000","湖北省","510930.0000","265537.0000","245393.0000"
"2003","430000","湖南省","373236.0000","214585.0000","158651.0000"
"2003","440000","广东省","28352477.0000","15284823.0000","13067654.0000"
"2003","450000","广西壮族自治区","318675.0000","196992.0000","121683.0000"
"2003","460000","海南省","227492.0000","86620.0000","140871.0000"
"2003","500000","重庆市","259476.0000","158499.0000","100977.0000"
"2003","510000","四川省","563429.0000","320871.0000","242558.0000"
"2003","520000","贵州省","98433.0000","58798.0000","39635.0000"
"2003","530000","云南省","266913.0000","167659.0000","99254.0000"
"2003","540000","西藏自治区","15986.0000","12126.0000","3860.0000"
"2003","610000","陕西省","278262.0000","173414.0000","104848.0000"
"2003","620000","甘肃省","132714.0000","87720.0000","44994.0000"
"2003","630000","青海省","33914.0000","27389.0000","6525.0000"
"2003","640000","宁夏回族自治区","65323.0000","51195.0000","14128.0000"
"2003","650000","新疆维吾尔自治区","476986.0000","254055.0000","222931.0000"
"2004","110000","北京市","9457572.5000","2056925.6000","7400646.9000"
"2004","120000","天津市","4202860.6000","2085175.2000","2117685.4000"
"2004","130000","河北省","1352585.1000","933925.9000","418659.2000"
"2004","140000","山西省","538248.7000","403446.8000","134801.9000"
"2004","150000","内蒙古自治区","372170.6000","135446.5000","236724.1000"
"2004","210000","辽宁省","3441086.2000","1891350.6000","1549735.5000"
"2004","220000","吉林省","679044.8000","171474.7000","507570.0000"
"2004","230000","黑龙江省","678899.5000","368068.5000","310831.0000"
"2004","310000","上海市","16000992.0000","7350525.5000","8650466.5000"
"2004","320000","江苏省","17084900.7000","8749422.5000","8335478.2000"
"2004","330000","浙江省","8520488.2000","5813854.1000","2706634.2000"
"2004","340000","安徽省","721155.5000","393681.3000","327474.2000"
"2004","350000","福建省","4752701.3000","2939475.5000","1813225.8000"
"2004","360000","江西省","352794.8000","199475.4000","153319.4000"
"2004","370000","山东省","6065822.2000","3584451.9000","2481370.3000"
"2004","410000","河南省","661955.3000","417464.0000","244491.3000"
"2004","420000","湖北省","676580.9000","338219.4000","338361.5000"
"2004","430000","湖南省","544351.5000","310643.4000","233708.2000"
"2004","440000","广东省","35713062.2000","19157104.4000","16555957.8000"
"2004","450000","广西壮族自治区","427722.1000","238558.5000","189163.5000"
"2004","460000","海南省","340169.4000","109254.7000","230914.7000"
"2004","500000","重庆市","385714.7000","209074.7000","176640.0000"
"2004","510000","四川省","686698.7000","397970.2000","288728.4000"
"2004","520000","贵州省","151372.7000","86660.5000","64712.2000"
"2004","530000","云南省","374116.9000","223861.1000","150255.8000"
"2004","540000","西藏自治区","19989.2000","13022.4000","6966.8000"
"2004","610000","陕西省","364238.3000","239657.7000","124580.6000"
"2004","620000","甘肃省","176314.5000","99637.7000","76676.8000"
"2004","630000","青海省","57551.5000","45476.2000","12075.3000"
"2004","640000","宁夏回族自治区","90820.9000","64626.2000","26194.7000"
"2004","650000","新疆维吾尔自治区","563451.7000","304627.0000","258824.7000"
"2005","110000","北京市","12550642.5270","3086590.0635","9464052.4635"
"2005","120000","天津市","5327680.4464","2738088.0827","2589592.3637"
"2005","130000","河北省","1607035.3327","1092429.8623","514605.4704"
"2005","140000","山西省","554565.4903","352849.3916","201716.0987"
"2005","150000","内蒙古自治区","487625.3762","177362.4464","310262.9298"
"2005","210000","辽宁省","4101326.5141","2343832.1600","1757494.3541"
"2005","220000","吉林省","652772.3077","246615.5791","406156.7286"
"2005","230000","黑龙江省","956601.7204","606943.7064","349658.0140"
"2005","310000","上海市","18633673.7900","9071751.9268","9561921.8632"
"2005","320000","江苏省","22792276.2364","12296671.2317","10495605.0047"
"2005","330000","浙江省","10738965.5671","7680244.7547","3058720.8124"
"2005","340000","安徽省","911938.8452","518850.4383","393088.4069"
"2005","350000","福建省","5441118.7405","3484186.8300","1956931.9105"
"2005","360000","江西省","406460.6134","243933.9716","162526.6418"
"2005","370000","山东省","7673587.1732","4612289.3490","3061297.8242"
"2005","410000","河南省","772491.8298","508753.2559","263738.5739"
"2005","420000","湖北省","905475.1693","442868.3699","462606.7994"
"2005","430000","湖南省","600018.9144","374713.5894","225305.3250"
"2005","440000","广东省","42796496.6550","23815882.9909","18980613.6641"
"2005","450000","广西壮族自治区","518150.3754","287663.4326","230486.9428"
"2005","460000","海南省","254233.7919","102254.4184","151979.3735"
"2005","500000","重庆市","429284.2153","252057.7557","177226.4596"
"2005","510000","四川省","790196.3806","470160.5127","320035.8679"
"2005","520000","贵州省","140357.1971","85893.7315","54463.4656"
"2005","530000","云南省","474344.0952","264172.5264","210171.5688"
"2005","540000","西藏自治区","20546.8390","16538.2891","4008.5499"
"2005","610000","陕西省","457686.8090","307688.6793","149998.1297"
"2005","620000","甘肃省","263027.4208","109099.5351","153927.8857"
"2005","630000","青海省","41330.6953","32319.7957","9010.8996"
"2005","640000","宁夏回族自治区","96657.4213","68742.3775","27915.0438"
"2005","650000","新疆维吾尔自治区","794048.6754","503891.8993","290156.7761"
"2006","110000","北京市","15803662.7717","3795397.8576","12008264.9141"
"2006","120000","天津市","6446193.9796","3349077.5912","3097116.3884"
"2006","130000","河北省","1853087.7341","1283399.5610","569688.1731"
"2006","140000","山西省","662709.8994","413962.5021","248747.3973"
"2006","150000","内蒙古自治区","596082.0083","214050.1394","382031.8689"
"2006","210000","辽宁省","4839024.0485","2831941.5198","2007082.5287"
"2006","220000","吉林省","791403.7825","299664.5879","491739.1946"
"2006","230000","黑龙江省","1285654.6715","843595.0586","442059.6129"
"2006","310000","上海市","22752419.5867","11358926.7729","11393492.8138"
"2006","320000","江苏省","28397838.3608","16040962.4707","12356875.8901"
"2006","330000","浙江省","13914160.7481","10089055.7861","3825104.9620"
"2006","340000","安徽省","1224513.6262","683774.7535","540738.8727"
"2006","350000","福建省","6265963.3055","4126174.3712","2139788.9343"
"2006","360000","江西省","619486.3491","375301.7982","244184.5509"
"2006","370000","山东省","9521381.4580","5859833.6556","3661547.8024"
"2006","410000","河南省","979456.6184","663440.2077","316016.4107"
"2006","420000","湖北省","1176219.3916","626062.7039","550156.6877"
"2006","430000","湖南省","735225.6160","509182.2059","226043.4101"
"2006","440000","广东省","52719909.5538","30194642.9016","22525266.6522"
"2006","450000","广西壮族自治区","666756.1614","359297.2109","307458.9505"
"2006","460000","海南省","284620.8141","137562.0774","147058.7367"
"2006","500000","重庆市","546967.9029","335102.2788","211865.6241"
"2006","510000","四川省","1102081.9335","662411.8010","439670.1325"
"2006","520000","贵州省","161771.2981","103843.4627","57927.8354"
"2006","530000","云南省","622483.6479","339149.2245","283334.4234"
"2006","540000","西藏自治区","32837.6570","22221.7785","10615.8785"
"2006","610000","陕西省","536028.8513","362960.5833","173068.2680"
"2006","620000","甘肃省","382493.1691","150960.0918","231533.0773"
"2006","630000","青海省","65172.4082","53419.9900","11752.4182"
"2006","640000","宁夏回族自治区","143712.6931","94262.3285","49450.3646"
"2006","650000","新疆维吾尔自治区","910326.8399","713922.8290","196404.0109"
"2007","110000","北京市","19299976.1000","4892639.4000","14407336.7000"
"2007","120000","天津市","7144973.3000","3807405.2000","3337568.1000"
"2007","130000","河北省","2552341.0000","1700040.6000","852300.9000"
