Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Envirct04,Envirct06,Envirct09
2006,绍兴市,330600,地级市,330000,浙江省,27867,76585,22941
2006,深圳市,440300,副省级市,440000,广东省,6295,32186,4009
2006,沈阳市,210100,副省级市,210000,辽宁省,7663,22808,60960
2006,十堰市,420300,地级市,420000,湖北省,4336,807,13185
2006,石家庄市,130100,地级市,130000,河北省,24196,179444,86665
2006,石嘴山市,640200,地级市,640000,宁夏回族自治区,1885,16986,41943
2006,双鸭山市,230500,地级市,230000,黑龙江省,616,1509,24665
2006,朔州市,140600,地级市,140000,山西省,2730,6799,53912
2006,四平市,220300,地级市,220000,吉林省,682,1671,23023
2006,松原市,220700,地级市,220000,吉林省,2047,1811,31153
2006,苏州市,320500,地级市,320000,江苏省,73227,261492,61606
2006,宿迁市,321300,地级市,320000,江苏省,4203,9362,9559
2006,宿州市,341300,地级市,340000,安徽省,1433,2456,107846
2006,绥化市,231200,地级市,230000,黑龙江省,762,722,3171
2006,随州市,421300,地级市,420000,湖北省,1694,43,7133
2006,遂宁市,510900,地级市,510000,四川省,2588,21100,1858
2006,台州市,331000,地级市,330000,浙江省,4892,8623,7551
2006,太原市,140100,地级市,140000,山西省,3486,100176,49032
2006,泰安市,370900,地级市,370000,山东省,3562,95799,23288
2006,泰州市,321200,地级市,320000,江苏省,18352,13352,15069
2006,唐山市,130200,地级市,130000,河北省,28713,170324,143440
2006,天水市,620500,地级市,620000,甘肃省,460,5458,7275
2006,铁岭市,211200,地级市,210000,辽宁省,2246,4607,43665
2006,通化市,220500,地级市,220000,吉林省,6813,3180,29293
2006,通辽市,150500,地级市,150000,内蒙古自治区,1511,4973,18152
2006,铜川市,610200,地级市,610000,陕西省,317,734,2844
2006,铜陵市,340700,地级市,340000,安徽省,4397,808980,12921
2006,威海市,371000,地级市,370000,山东省,2851,1588,10793
2006,潍坊市,370700,地级市,370000,山东省,12744,114289,20456
2006,渭南市,610500,地级市,610000,陕西省,4685,41604,82518
2006,温州市,330300,地级市,330000,浙江省,11409,39710,6389
2006,乌海市,150300,地级市,150000,内蒙古自治区,683,112749,16611
2006,乌兰察布市,150900,地级市,150000,内蒙古自治区,818,768,25729
2006,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,5232,47254,47066
2006,无锡市,320200,地级市,320000,江苏省,53751,87717,52283
2006,吴忠市,640300,地级市,640000,宁夏回族自治区,6386,1316,19834
2006,芜湖市,340200,地级市,340000,安徽省,3509,1828,7916
2006,梧州市,450400,地级市,450000,广西壮族自治区,8802,2178,20073
2006,武汉市,420100,副省级市,420000,湖北省,24822,56127,44653
2006,武威市,620600,地级市,620000,甘肃省,323,601,2910
2006,西安市,610100,副省级市,610000,陕西省,16389,11000,38345
2006,西宁市,630100,地级市,630000,青海省,4180,,22799
2006,厦门市,350200,副省级市,350000,福建省,3979,2116,9346
2006,咸宁市,421200,地级市,420000,湖北省,2683,1283,15987
2006,咸阳市,610400,地级市,610000,陕西省,6215,1707,32049
2006,湘潭市,430300,地级市,430000,湖南省,9029,23367,50524
2006,襄阳市,420600,地级市,420000,湖北省,11158,19570,24534
2006,孝感市,420900,地级市,420000,湖北省,6565,11187,24074
2006,忻州市,140900,地级市,140000,山西省,1650,15094,110815
2006,新乡市,410700,地级市,410000,河南省,19391,15375,31562
2006,新余市,360500,地级市,360000,江西省,5267,11565,6178
2006,信阳市,411500,地级市,410000,河南省,2624,1524,19021
2006,邢台市,130500,地级市,130000,河北省,9171,25542,57472
2006,徐州市,320300,地级市,320000,江苏省,9752,100930,37658
2006,许昌市,411000,地级市,410000,河南省,3801,55,15861
2006,宣城市,341800,地级市,340000,安徽省,6373,25437,6182
2006,雅安市,511800,地级市,510000,四川省,1957,3913,3217
2006,烟台市,370600,地级市,370000,山东省,7066,122942,15000
2006,延安市,610600,地级市,610000,陕西省,807,421,6753
2006,盐城市,320900,地级市,320000,江苏省,9124,26112,17578
2006,扬州市,321000,地级市,320000,江苏省,12594,36988,16048
2006,阳江市,441700,地级市,440000,广东省,1710,3284,10387
2006,阳泉市,140300,地级市,140000,山西省,1513,57144,64712
2006,伊春市,230700,地级市,230000,黑龙江省,1665,621,29484
2006,宜宾市,511500,地级市,510000,四川省,9216,73529,24184
2006,宜昌市,420500,地级市,420000,湖北省,9784,57902,27971
2006,宜春市,360900,地级市,360000,江西省,1675,6706,19034
2006,益阳市,430900,地级市,430000,湖南省,6644,6039,29319
2006,银川市,640100,地级市,640000,宁夏回族自治区,2762,11360,4535
2006,鹰潭市,360600,地级市,360000,江西省,6204,741014,10908
2006,营口市,210800,地级市,210000,辽宁省,5330,50559,40905
2006,永州市,431100,地级市,430000,湖南省,3926,4577,28831
2006,榆林市,610800,地级市,610000,陕西省,1006,4735,47814
2006,玉林市,450900,地级市,450000,广西壮族自治区,5430,3078,54876
2006,玉溪市,530400,地级市,530000,云南省,2310,29856,2745
2006,岳阳市,430600,地级市,430000,湖南省,11147,20966,18203
2006,云浮市,445300,地级市,440000,广东省,3626,619,3483
2006,运城市,140800,地级市,140000,山西省,14365,193191,64663
2006,枣庄市,370400,地级市,370000,山东省,12509,60281,18325
2006,湛江市,440800,地级市,440000,广东省,6619,2625,12297
2006,张家界市,430800,地级市,430000,湖南省,609,7372,5244
2006,张家口市,130700,地级市,130000,河北省,7674,52821,27602
2006,张掖市,620700,地级市,620000,甘肃省,1091,8197,4915
2006,漳州市,350600,地级市,350000,福建省,57564,83807,3640
2006,昭通市,530600,地级市,530000,云南省,1086,10928,5798
2006,肇庆市,441200,地级市,440000,广东省,7443,2420,7232
2006,镇江市,321100,地级市,320000,江苏省,10320,35219,31399
2006,郑州市,410100,地级市,410000,河南省,13120,42954,117713
2006,中山市,442000,地级市,440000,广东省,9544,6571,7925
2006,中卫市,640500,地级市,640000,宁夏回族自治区,4189,953,28417
2006,舟山市,330900,地级市,330000,浙江省,1755,1101,16715
2006,周口市,411600,地级市,410000,河南省,3110,4671,19367
2006,株洲市,430200,地级市,430000,湖南省,8991,346792,45248
2006,珠海市,440400,地级市,440000,广东省,3434,11590,4692
2006,驻马店市,411700,地级市,410000,河南省,4566,7584,24296
2006,资阳市,512000,地级市,510000,四川省,2859,1519,12471
2006,淄博市,370300,地级市,370000,山东省,13362,229066,70531
2006,自贡市,510300,地级市,510000,四川省,2782,15549,9931
2006,遵义市,520300,地级市,520000,贵州省,1663,56138,12419
2006,天津市,120000,直辖市,120000,天津市,22978,176664.97,66919.5
2006,重庆市,500000,直辖市,500000,重庆市,86496,419158.97,131232.37
2006,北京市,110000,直辖市,110000,北京市,10170,68289.86,14648.05
2006,上海市,310000,直辖市,310000,上海市,48336,94493.54,47255.34
2006,普洱市,530800,地级市,530000,云南省,2331,2451,2533
2006,巢湖市,341400,地级市,340000,安徽省,2613,4287,18065
2007,石家庄市,130100,地级市,130000,河北省,25734,199828,78295
2007,唐山市,130200,地级市,130000,河北省,26571,521350,130350
2007,秦皇岛市,130300,地级市,130000,河北省,5652,28297,10177
2007,邯郸市,130400,地级市,130000,河北省,12260,144255,70453
2007,邢台市,130500,地级市,130000,河北省,9327,43475,47998
2007,保定市,130600,地级市,130000,河北省,13316,43529,20839
2007,张家口市,130700,地级市,130000,河北省,5999,35087,23305
2007,承德市,130800,地级市,130000,河北省,7592,14687,30564
2007,沧州市,130900,地级市,130000,河北省,6906,19860,11350
2007,廊坊市,131000,地级市,130000,河北省,5471,221983,6977
2007,衡水市,131100,地级市,130000,河北省,4710,62724,33879
2007,太原市,140100,地级市,140000,山西省,3104,179406,46309
2007,大同市,140200,地级市,140000,山西省,4243,104526,83320
2007,阳泉市,140300,地级市,140000,山西省,1346,79613,57765
2007,长治市,140400,地级市,140000,山西省,3818,151169,84398
2007,晋城市,140500,地级市,140000,山西省,6369,31208,60386
2007,朔州市,140600,地级市,140000,山西省,2761,33574,35520
2007,晋中市,140700,地级市,140000,山西省,1643,139684,37558
2007,运城市,140800,地级市,140000,山西省,10735,166096,60224
2007,忻州市,140900,地级市,140000,山西省,1676,41251,70864
2007,临汾市,141000,地级市,140000,山西省,3898,283273,105738
2007,吕梁市,141100,地级市,140000,山西省,1723,12010,61832
2007,呼和浩特市,150100,地级市,150000,内蒙古自治区,1367,135719,18184
2007,包头市,150200,地级市,150000,内蒙古自治区,4220,229909,49977
2007,乌海市,150300,地级市,150000,内蒙古自治区,532,126804,16761
2007,赤峰市,150400,地级市,150000,内蒙古自治区,1998,95437,37261
2007,通辽市,150500,地级市,150000,内蒙古自治区,1715,5116,14580
2007,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,2336,31157,97011
2007,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,4887,,21860
2007,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,3557,84339,19440
2007,乌兰察布市,150900,地级市,150000,内蒙古自治区,608,42809,20991
2007,沈阳市,210100,副省级市,210000,辽宁省,8597,28902,70939
2007,大连市,210200,副省级市,210000,辽宁省,34463,155350,19712
2007,鞍山市,210300,地级市,210000,辽宁省,5704,29544,39729
2007,抚顺市,210400,地级市,210000,辽宁省,6232,6174,28925
2007,本溪市,210500,地级市,210000,辽宁省,8742,11582,45932
2007,丹东市,210600,地级市,210000,辽宁省,3815,3300,7946
2007,锦州市,210700,地级市,210000,辽宁省,5269,26980,49510
2007,营口市,210800,地级市,210000,辽宁省,4994,1067,44721
2007,阜新市,210900,地级市,210000,辽宁省,1067,70660,45127
2007,辽阳市,211000,地级市,210000,辽宁省,3914,26390,19695
2007,盘锦市,211100,地级市,210000,辽宁省,2158,8315,5866
2007,铁岭市,211200,地级市,210000,辽宁省,2878,4641,44188
2007,朝阳市,211300,地级市,210000,辽宁省,4243,20569,27745
2007,葫芦岛市,211400,地级市,210000,辽宁省,3330,475549,21087
2007,长春市,220100,副省级市,220000,吉林省,4223,4005,61973
2007,吉林市,220200,地级市,220000,吉林省,18292,78487,52624
2007,四平市,220300,地级市,220000,吉林省,1048,3884,18048
2007,辽源市,220400,地级市,220000,吉林省,567,,16817
2007,通化市,220500,地级市,220000,吉林省,7118,8745,27204
2007,白山市,220600,地级市,220000,吉林省,1289,4284,43767
2007,松原市,220700,地级市,220000,吉林省,1385,78,35122
2007,白城市,220800,地级市,220000,吉林省,1480,164,15913
2007,哈尔滨市,230100,副省级市,230000,黑龙江省,3356,20559,60088
2007,齐齐哈尔市,230200,地级市,230000,黑龙江省,8661,6066,59755
2007,鸡西市,230300,地级市,230000,黑龙江省,1654,,32476
2007,鹤岗市,230400,地级市,230000,黑龙江省,3485,,20380
2007,双鸭山市,230500,地级市,230000,黑龙江省,616,3510,25277
2007,大庆市,230600,地级市,230000,黑龙江省,8373,4947,35022
2007,伊春市,230700,地级市,230000,黑龙江省,1728,648,31127
2007,佳木斯市,230800,地级市,230000,黑龙江省,3511,7,49469
2007,七台河市,230900,地级市,230000,黑龙江省,873,550,24279
2007,牡丹江市,231000,地级市,230000,黑龙江省,3272,2707,44596
2007,黑河市,231100,地级市,230000,黑龙江省,191,109,4170
2007,绥化市,231200,地级市,230000,黑龙江省,818,835,3350
2007,南京市,320100,副省级市,320000,江苏省,40416,424082,37138
2007,无锡市,320200,地级市,320000,江苏省,45303,180021,59489
2007,徐州市,320300,地级市,320000,江苏省,9360,97789,24638
2007,常州市,320400,地级市,320000,江苏省,31962,39535,29496
2007,苏州市,320500,地级市,320000,江苏省,73227,261492,61606
2007,南通市,320600,地级市,320000,江苏省,15692,54821,40409
2007,连云港市,320700,地级市,320000,江苏省,3402,31137,11585
2007,淮安市,320800,地级市,320000,江苏省,7568,36458,21539
2007,盐城市,320900,地级市,320000,江苏省,9319,25821,11639
2007,扬州市,321000,地级市,320000,江苏省,9067,73965,14790
2007,镇江市,321100,地级市,320000,江苏省,9782,112976,16484
2007,泰州市,321200,地级市,320000,江苏省,15570,9284,10990
2007,宿迁市,321300,地级市,320000,江苏省,4449,10351,8000
2007,杭州市,330100,副省级市,330000,浙江省,75359,87062,30962
2007,宁波市,330200,副省级市,330000,浙江省,17726,630638,20206
2007,温州市,330300,地级市,330000,浙江省,10609,56563,7228
2007,嘉兴市,330400,地级市,330000,浙江省,15759,29497,22424
2007,湖州市,330500,地级市,330000,浙江省,10326,57795,13390
2007,绍兴市,330600,地级市,330000,浙江省,29043,60350,16825
2007,金华市,330700,地级市,330000,浙江省,11812,52625,19366
2007,衢州市,330800,地级市,330000,浙江省,15464,37418,10742
2007,舟山市,330900,地级市,330000,浙江省,1687,172,17072
2007,台州市,331000,地级市,330000,浙江省,5292,72708,10577
2007,丽水市,331100,地级市,330000,浙江省,8054,3124,3011
2007,合肥市,340100,地级市,340000,安徽省,5054,2136,11412
2007,芜湖市,340200,地级市,340000,安徽省,5977,1517,9516
2007,蚌埠市,340300,地级市,340000,安徽省,7792,2236,12628
2007,淮南市,340400,地级市,340000,安徽省,6027,20196,35043
2007,马鞍山市,340500,地级市,340000,安徽省,9558,22775,8953
2007,淮北市,340600,地级市,340000,安徽省,1799,4201,26848
2007,铜陵市,340700,地级市,340000,安徽省,4464,944283,12274
2007,安庆市,340800,地级市,340000,安徽省,4675,14851,10507
2007,黄山市,341000,地级市,340000,安徽省,1731,200,2976
2007,滁州市,341100,地级市,340000,安徽省,3687,8511,22809
2007,六安市,341500,地级市,340000,安徽省,5408,19134,7665
2007,亳州市,341600,地级市,340000,安徽省,1284,1145,1419
2007,池州市,341700,地级市,340000,安徽省,2307,18529,35193
2007,宣城市,341800,地级市,340000,安徽省,5344,6863,5386
2007,福州市,350100,地级市,350000,福建省,6135,35897,8507
2007,厦门市,350200,副省级市,350000,福建省,4314,26563,4597
2007,莆田市,350300,地级市,350000,福建省,1853,339,3088
2007,三明市,350400,地级市,350000,福建省,16492,8372,12659
2007,泉州市,350500,地级市,350000,福建省,28619,52722,24328
2007,漳州市,350600,地级市,350000,福建省,65249,98650,3805
2007,南平市,350700,地级市,350000,福建省,7605,705,9358
2007,龙岩市,350800,地级市,350000,福建省,4481,14981,12164
2007,宁德市,350900,地级市,350000,福建省,1565,17833,3451
2007,南昌市,360100,地级市,360000,江西省,10475,20479,19068
2007,景德镇市,360200,地级市,360000,江西省,5276,3850,9753
2007,萍乡市,360300,地级市,360000,江西省,1588,4215,18339
2007,九江市,360400,地级市,360000,江西省,6099,48293,21613
2007,新余市,360500,地级市,360000,江西省,4955,12517,6473
2007,鹰潭市,360600,地级市,360000,江西省,6595,808886,6485
2007,赣州市,360700,地级市,360000,江西省,7998,547,21430
2007,吉安市,360800,地级市,360000,江西省,10187,1198,20183
2007,宜春市,360900,地级市,360000,江西省,1946,63838,14692
2007,抚州市,361000,地级市,360000,江西省,10835,2095,23666
2007,上饶市,361100,地级市,360000,江西省,3746,38313,15982
2007,济南市,370100,副省级市,370000,山东省,5059,106230,20546
2007,青岛市,370200,副省级市,370000,山东省,9412,115233,21048
2007,淄博市,370300,地级市,370000,山东省,18853,181986,62158
2007,枣庄市,370400,地级市,370000,山东省,13536,86579,15325
2007,东营市,370500,地级市,370000,山东省,9481,51039,12193
2007,烟台市,370600,地级市,370000,山东省,7704,141270,13830
2007,潍坊市,370700,地级市,370000,山东省,14581,139054,24777
2007,济宁市,370800,地级市,370000,山东省,12178,161571,26386
2007,泰安市,370900,地级市,370000,山东省,4193,125275,19996
2007,威海市,371000,地级市,370000,山东省,2902,803,7298
2007,日照市,371100,地级市,370000,山东省,6703,24079,5607
2007,莱芜市,371200,地级市,370000,山东省,1453,49310,10418
2007,临沂市,371300,地级市,370000,山东省,8964,72995,11241
2007,德州市,371400,地级市,370000,山东省,18405,25856,37293
2007,聊城市,371500,地级市,370000,山东省,14230,50228,17252
2007,滨州市,371600,地级市,370000,山东省,12545,23853,18746
2007,菏泽市,371700,地级市,370000,山东省,5952,19846,17665
2007,郑州市,410100,地级市,410000,河南省,13013,58508,91870
2007,开封市,410200,地级市,410000,河南省,3960,8076,17043
2007,洛阳市,410300,地级市,410000,河南省,6145,92763,78974
2007,平顶山市,410400,地级市,410000,河南省,6765,30567,49617
2007,安阳市,410500,地级市,410000,河南省,11961,44746,55741
2007,鹤壁市,410600,地级市,410000,河南省,4742,11022,19389
2007,新乡市,410700,地级市,410000,河南省,19926,20354,31324
2007,焦作市,410800,地级市,410000,河南省,15089,34302,41784
2007,濮阳市,410900,地级市,410000,河南省,7724,13122,12746
2007,许昌市,411000,地级市,410000,河南省,4571,,18558
2007,漯河市,411100,地级市,410000,河南省,6673,4277,19100
2007,三门峡市,411200,地级市,410000,河南省,3446,305508,66590
2007,南阳市,411300,地级市,410000,河南省,12590,2449,34376
2007,商丘市,411400,地级市,410000,河南省,3480,7164,41131
2007,信阳市,411500,地级市,410000,河南省,3550,1573,17962
2007,周口市,411600,地级市,410000,河南省,4165,3251,9822
2007,驻马店市,411700,地级市,410000,河南省,5058,21799,23905
2007,武汉市,420100,副省级市,420000,湖北省,22811,85978,40891
2007,黄石市,420200,地级市,420000,湖北省,8018,411917,11660
2007,十堰市,420300,地级市,420000,湖北省,2488,482,8230
2007,宜昌市,420500,地级市,420000,湖北省,9991,20820,18795
2007,襄阳市,420600,地级市,420000,湖北省,11911,20491,20179
2007,鄂州市,420700,地级市,420000,湖北省,3030,8491,19977
2007,荆门市,420800,地级市,420000,湖北省,7690,64225,20050
2007,孝感市,420900,地级市,420000,湖北省,6437,9875,22589
2007,荆州市,421000,地级市,420000,湖北省,5616,12083,19276
2007,黄冈市,421100,地级市,420000,湖北省,3666,2277,4706
2007,咸宁市,421200,地级市,420000,湖北省,2763,343,15567
2007,随州市,421300,地级市,420000,湖北省,1569,43,6216
2007,长沙市,430100,地级市,430000,湖南省,4377,7940,33704
2007,株洲市,430200,地级市,430000,湖南省,8508,348600,42562
2007,湘潭市,430300,地级市,430000,湖南省,11133,30288,23032
2007,衡阳市,430400,地级市,430000,湖南省,6779,55345,31215
2007,邵阳市,430500,地级市,430000,湖南省,7635,8318,38562
2007,岳阳市,430600,地级市,430000,湖南省,11044,20680,17216
2007,常德市,430700,地级市,430000,湖南省,12504,15915,15831
2007,张家界市,430800,地级市,430000,湖南省,526,12695,4710
2007,益阳市,430900,地级市,430000,湖南省,6100,1834,25458
2007,郴州市,431000,地级市,430000,湖南省,6192,44029,50758
2007,永州市,431100,地级市,430000,湖南省,4109,3973,28308
2007,怀化市,431200,地级市,430000,湖南省,5777,32673,10418
2007,娄底市,431300,地级市,430000,湖南省,14830,23154,50123
2007,广州市,440100,副省级市,440000,广东省,21103,321000,16100
2007,韶关市,440200,地级市,440000,广东省,10737,61430,11344
2007,深圳市,440300,副省级市,440000,广东省,9204,41475,3153
2007,珠海市,440400,地级市,440000,广东省,5446,52590,3510
2007,汕头市,440500,地级市,440000,广东省,5219,37086,6617
2007,佛山市,440600,地级市,440000,广东省,29042,67932,30052
2007,江门市,440700,地级市,440000,广东省,14384,79014,29869
2007,湛江市,440800,地级市,440000,广东省,5898,12482,14957
2007,茂名市,440900,地级市,440000,广东省,7063,264214,23817
2007,肇庆市,441200,地级市,440000,广东省,10480,9143,19219
2007,惠州市,441300,地级市,440000,广东省,8727,1529,3181.62
2007,梅州市,441400,地级市,440000,广东省,4835,1412,16110
2007,汕尾市,441500,地级市,440000,广东省,4234,318,1491
2007,河源市,441600,地级市,440000,广东省,3097,1586,13754
2007,阳江市,441700,地级市,440000,广东省,2204,3903,7952
2007,清远市,441800,地级市,440000,广东省,5108,32740,7855
2007,东莞市,441900,地级市,440000,广东省,91260,176787,37239
2007,中山市,442000,地级市,440000,广东省,14477,6760,6289
2007,潮州市,445100,地级市,440000,广东省,3308,23525,4251
2007,揭阳市,445200,地级市,440000,广东省,4550,11133,11315
2007,云浮市,445300,地级市,440000,广东省,3354,1120,6926
2007,南宁市,450100,地级市,450000,广西壮族自治区,14306,21432,36650
2007,柳州市,450200,地级市,450000,广西壮族自治区,19466,84893,25570
2007,桂林市,450300,地级市,450000,广西壮族自治区,4896,30838,14320
2007,梧州市,450400,地级市,450000,广西壮族自治区,6902,1694,19659
2007,北海市,450500,地级市,450000,广西壮族自治区,1932,30,11142
2007,防城港市,450600,地级市,450000,广西壮族自治区,2760,5311,7837
2007,钦州市,450700,地级市,450000,广西壮族自治区,4780,89886,14417
2007,贵港市,450800,地级市,450000,广西壮族自治区,15223,59206,65484
2007,玉林市,450900,地级市,450000,广西壮族自治区,5753,2063,49245
2007,百色市,451000,地级市,450000,广西壮族自治区,4655,10424,36115
2007,贺州市,451100,地级市,450000,广西壮族自治区,3355,822,9721
2007,河池市,451200,地级市,450000,广西壮族自治区,21157,78043,1985
2007,来宾市,451300,地级市,450000,广西壮族自治区,70962,296568,31546
2007,崇左市,451400,地级市,450000,广西壮族自治区,6189,3317,14897
2007,海口市,460100,地级市,460000,海南省,557,,318
2007,三亚市,460200,地级市,460000,海南省,22,,130
2007,成都市,510100,副省级市,510000,四川省,24247,23738,38014
2007,自贡市,510300,地级市,510000,四川省,2522,13595,2056
2007,攀枝花市,510400,地级市,510000,四川省,1639,9401,8551
2007,泸州市,510500,地级市,510000,四川省,10430,5435,12649
2007,德阳市,510600,地级市,510000,四川省,5395,6228,5776
2007,绵阳市,510700,地级市,510000,四川省,9014,29466,16845
2007,广元市,510800,地级市,510000,四川省,4287,769,22298
2007,遂宁市,510900,地级市,510000,四川省,2715,3475,2217
2007,内江市,511000,地级市,510000,四川省,6389,71158,11778
2007,乐山市,511100,地级市,510000,四川省,7782,11297,32207
2007,南充市,511300,地级市,510000,四川省,1417,1874,3291
2007,眉山市,511400,地级市,510000,四川省,9972,2318,17538
2007,宜宾市,511500,地级市,510000,四川省,11913,149299,14923
2007,广安市,511600,地级市,510000,四川省,2421,101721,88342
2007,达州市,511700,地级市,510000,四川省,3852,43683,10502
2007,雅安市,511800,地级市,510000,四川省,2101,4619,2754
2007,巴中市,511900,地级市,510000,四川省,735,10,7867
2007,资阳市,512000,地级市,510000,四川省,3383,524,10838
2007,贵阳市,520100,地级市,520000,贵州省,3946,294352,19247
2007,六盘水市,520200,地级市,520000,贵州省,2680,19252,44834
2007,遵义市,520300,地级市,520000,贵州省,1318,84924,11312
2007,安顺市,520400,地级市,520000,贵州省,651,11700,5600
2007,昆明市,530100,地级市,530000,云南省,4708,550195,13298
2007,曲靖市,530300,地级市,530000,云南省,3112,228750,64889
2007,玉溪市,530400,地级市,530000,云南省,1808,11050,4147
2007,保山市,530500,地级市,530000,云南省,3193,7942,1948
2007,昭通市,530600,地级市,530000,云南省,1086,10928,5823
2007,丽江市,530700,地级市,530000,云南省,143,396,1283
2007,临沧市,530900,地级市,530000,云南省,2097,,849
2007,西安市,610100,副省级市,610000,陕西省,19069,17667,24363
2007,铜川市,610200,地级市,610000,陕西省,347,1548,2358
2007,宝鸡市,610300,地级市,610000,陕西省,7786,8876,14855
2007,咸阳市,610400,地级市,610000,陕西省,6903,7561,17752
2007,渭南市,610500,地级市,610000,陕西省,4882,82528,68681
2007,延安市,610600,地级市,610000,陕西省,1080,1330,7700
2007,汉中市,610700,地级市,610000,陕西省,2696,96606,27071
2007,榆林市,610800,地级市,610000,陕西省,1321,5734,57487
2007,安康市,610900,地级市,610000,陕西省,530,6007,5096
2007,商洛市,611000,地级市,610000,陕西省,1908,14662,7377
2007,兰州市,620100,地级市,620000,甘肃省,3725,9849,14661
2007,嘉峪关市,620200,地级市,620000,甘肃省,2460,3202,6362
2007,金昌市,620300,地级市,620000,甘肃省,1697,751284,18972
2007,白银市,620400,地级市,620000,甘肃省,1244,162889,15417
2007,天水市,620500,地级市,620000,甘肃省,486,2535,4805
2007,武威市,620600,地级市,620000,甘肃省,630,688,2733
2007,张掖市,620700,地级市,620000,甘肃省,970,9123,5800
2007,平凉市,620800,地级市,620000,甘肃省,786,812,6500
2007,酒泉市,620900,地级市,620000,甘肃省,742,3600,2300
2007,庆阳市,621000,地级市,620000,甘肃省,197,324,1974
2007,定西市,621100,地级市,620000,甘肃省,721,137,1745
2007,陇南市,621200,地级市,620000,甘肃省,651,24602,2033
2007,西宁市,630100,地级市,630000,青海省,4358,,22158
2007,银川市,640100,地级市,640000,宁夏回族自治区,5187,14455,5214
2007,石嘴山市,640200,地级市,640000,宁夏回族自治区,3335,44333,38869
2007,吴忠市,640300,地级市,640000,宁夏回族自治区,6593,1454,28063
2007,固原市,640400,地级市,640000,宁夏回族自治区,386,,1300
2007,中卫市,640500,地级市,640000,宁夏回族自治区,5476,644,25980
2007,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,4848,7139,45030
2007,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,1557,15674,3640
2007,北京市,110000,直辖市,110000,北京市,9134.25,125303.29,20533.54
2007,上海市,310000,直辖市,310000,上海市,47569.53,90276.96,40359.95
2007,天津市,120000,直辖市,120000,天津市,21444.35,164662.24,62714.02
2007,重庆市,500000,直辖市,500000,重庆市,69002.83,630659.24,115872.09
2007,阜阳市,341200,地级市,340000,安徽省,2657,29970,3387
2007,宿州市,341300,地级市,340000,安徽省,1693,4653,10863
2007,普洱市,530800,地级市,530000,云南省,2433,3186,2852
2007,巢湖市,341400,地级市,340000,安徽省,2630,9453,15341
2008,石家庄市,130100,地级市,130000,河北省,20957,196111,39344
2008,唐山市,130200,地级市,130000,河北省,29365,198171,122136
2008,秦皇岛市,130300,地级市,130000,河北省,4788,39274,9679
2008,邯郸市,130400,地级市,130000,河北省,9921,192231,55185
2008,邢台市,130500,地级市,130000,河北省,9983,49258,53668
2008,保定市,130600,地级市,130000,河北省,12451,55139,15007
2008,张家口市,130700,地级市,130000,河北省,6880,39895,20756
2008,承德市,130800,地级市,130000,河北省,7985,27332,29169
2008,沧州市,130900,地级市,130000,河北省,7006,59073,8804
2008,廊坊市,131000,地级市,130000,河北省,5706,20804,8408
2008,衡水市,131100,地级市,130000,河北省,6267,50701,34267
2008,太原市,140100,地级市,140000,山西省,2625,179971,40611
2008,大同市,140200,地级市,140000,山西省,4445,144365,83262
2008,阳泉市,140300,地级市,140000,山西省,744,172324,16076
2008,长治市,140400,地级市,140000,山西省,3514,125378,53113
2008,晋城市,140500,地级市,140000,山西省,5669,46786,50794
2008,朔州市,140600,地级市,140000,山西省,2695,59460,25039
2008,晋中市,140700,地级市,140000,山西省,1659,103435,57059
2008,运城市,140800,地级市,140000,山西省,9205,200904,44467
2008,忻州市,140900,地级市,140000,山西省,2244,58881,66275
2008,临汾市,141000,地级市,140000,山西省,3793,74416,73804
2008,吕梁市,141100,地级市,140000,山西省,2896,44975,57368
2008,呼和浩特市,150100,地级市,150000,内蒙古自治区,2977,144378,16411
2008,包头市,150200,地级市,150000,内蒙古自治区,4693,264234,64867
2008,乌海市,150300,地级市,150000,内蒙古自治区,570,139800,18600
2008,赤峰市,150400,地级市,150000,内蒙古自治区,1913,93911,35340
2008,通辽市,150500,地级市,150000,内蒙古自治区,2590,5763,15686
2008,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,2934,136367,82631
2008,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,4003,,20042
2008,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,4753,116211,19536
2008,乌兰察布市,150900,地级市,150000,内蒙古自治区,883,43987,20118
2008,沈阳市,210100,副省级市,210000,辽宁省,7369,29537,62868
2008,大连市,210200,副省级市,210000,辽宁省,27386,144396,18768
2008,鞍山市,210300,地级市,210000,辽宁省,5319,21040,40233
2008,抚顺市,210400,地级市,210000,辽宁省,5647,15301,35833
2008,本溪市,210500,地级市,210000,辽宁省,7752,32269,34562
2008,丹东市,210600,地级市,210000,辽宁省,4239,3500,22318
2008,锦州市,210700,地级市,210000,辽宁省,4056,20536,48173
2008,营口市,210800,地级市,210000,辽宁省,4914,29411,59761
