"SgnYear","CityCode","CityName","AverageTemperature","AverageRelativeHumidity","Precipitation","SunshineHours"
"2019","150100","呼和浩特市","7.3000","48.0000","412.2000","2729.5000"
"2019","140100","太原市","11.6000","52.0000","312.6000","2484.3000"
"2019","130100","石家庄市","14.9000","54.0000","470.6000","2225.4000"
"2019","120000","天津市","14.2000","54.0000","490.0000","2596.7000"
"2020","110000","北京市","13.8000","52.0000","528.0000","2441.4000"
"2020","120000","天津市","13.8000","59.0000","704.5000","2566.1000"
"2020","130100","石家庄市","14.7000","58.0000","658.1000","2338.7000"
"2020","140100","太原市","11.2000","59.0000","547.0000","3103.2000"
"2020","150100","呼和浩特市","7.0000","49.0000","364.2000","2817.8000"
"2020","210100","沈阳市","9.2000","63.0000","752.4000","2705.5000"
"2020","210200","大连市","12.0000","63.0000","852.6000","2400.2000"
"2020","220100","长春市","7.1000","66.0000","662.0000","2538.0000"
"2020","230100","哈尔滨市","5.4000","70.0000","783.3000","3421.4000"
"2020","310000","上海市","17.8000","75.0000","1555.0000","1829.9000"
"2020","320100","南京市","17.1000","77.0000","1218.0000","1703.3000"
"2020","330100","杭州市","18.3000","73.0000","1665.4000","1607.8000"
"2020","340100","合肥市","16.2000","82.0000","1497.6000","1818.0000"
"2020","350100","福州市","21.5000","73.0000","1210.5000","1662.4000"
"2020","360100","南昌市","19.1000","75.0000","2140.7000","1396.5000"
"2020","370100","济南市","15.0000","57.0000","661.8000","2970.2000"
"2020","370200","青岛市","13.9000","70.0000","1095.9000","2606.4000"
"2020","410100","郑州市","16.5000","62.0000","679.4000","1676.9000"
"2020","420100","武汉市","17.1000","81.0000","2012.3000","1653.8000"
"2020","430100","长沙市","17.5000","79.0000","1521.0000","1292.5000"
"2020","440100","广州市","22.7000","79.0000","1890.3000","1641.7000"
"2020","450100","南宁市","22.1000","79.0000","1073.0000","1492.6000"
"2020","450300","桂林市","20.2000","73.0000","2341.7000","1106.4000"
"2020","460100","海口市","25.3000","80.0000","1218.9000","1742.2000"
"2020","500000","重庆市","19.2000","76.0000","1182.9000","1007.8000"
"2020","510100","成都市","16.6000","80.0000","1211.8000","927.4000"
"2020","520100","贵阳市","14.9000","82.0000","1380.5000","1286.5000"
"2020","530100","昆明市","16.5000","69.0000","1057.4000","3281.3000"
"2020","540100","拉萨市","9.7000","37.0000","428.1000","3544.7000"
"2020","610100","西安市","15.2000","64.0000","622.4000","1675.6000"
"2020","620100","兰州市","8.1000","54.0000","223.7000","2405.0000"
"2020","630100","西宁市","6.1000","56.0000","427.8000","2346.1000"
"2020","640100","银川市","10.7000","47.0000","186.5000","2610.8000"
"2020","650100","乌鲁木齐市","8.7000","51.0000","194.3000","2719.4000"
"2021","110000","北京市","13.6333","56.3667","686.5000","2285.0000"
"2021","120000","天津市","13.6417","60.9500","913.9000","2475.1000"
"2021","130100","石家庄市","15.2917","57.8583","1063.0000","2889.7000"
"2021","140100","太原市","11.7250","58.3500","593.3000","2214.1000"
"2021","150100","呼和浩特市","7.6667","49.0750","390.7000","2734.3000"
"2021","210100","沈阳市","9.2025","65.3625","791.6000","2131.1000"
"2021","210200","大连市","12.2833","65.1000","799.5000","2242.0000"
"2021","220100","长春市","7.2333","66.3583","858.6000","2187.4000"
"2021","230100","哈尔滨市","5.5392","69.9067","613.8000","2330.6000"
"2021","310000","上海市","18.0750","76.9833","1386.3000","2051.1000"
"2021","320100","南京市","17.5750","72.1917","1259.8000","1946.0000"
"2021","330100","杭州市","18.7583","71.0667","1936.8000","1842.9000"
"2021","340100","合肥市","16.6733","76.7042","1167.8000","2022.3000"
"2021","350100","福州市","21.7583","74.4833","1486.6000","1756.3500"
"2021","360100","南昌市","19.6667","72.4167","1894.3000","1626.2000"
"2021","370100","济南市","15.5442","55.7167","1043.4000","2406.9000"
"2021","370200","青岛市","14.3167","70.5083","847.0000","2210.7000"
"2021","410100","郑州市","16.9250","60.9250","1570.5000","1797.1000"
"2021","420100","武汉市","17.8667","78.1250","1205.8000","1572.9000"
"2021","430100","长沙市","18.2250","77.0667","1255.5000","1578.1000"
"2021","440100","广州市","22.9250","76.1000","1523.1000","1955.0000"
"2021","450100","南宁市","22.5917","76.0917","958.9000","1654.7000"
"2021","450300","桂林市","20.8917","71.2917","2136.7000","1476.8000"
"2021","460100","海口市","25.0917","81.4500","1909.2000","1942.6000"
"2021","500000","重庆市","19.4500","75.9083","1216.2000","1054.5000"
"2021","510100","成都市","16.7333","80.7583","910.3000","1383.8000"
"2021","520100","贵阳市","15.3833","79.9917","1404.7000","1482.2000"
"2021","530100","昆明市","16.9067","65.8750","1020.7000","3235.7000"
"2021","540100","拉萨市","10.3333","36.3417","438.6000","3067.9000"
"2021","610100","西安市","15.4625","62.4667","1006.6000","1908.9000"
"2021","620100","兰州市","8.3000","50.7250","163.2000","2482.5000"
"2021","630100","西宁市","6.6125","52.7000","454.3000","2426.7000"
"2021","640100","银川市","11.3167","47.8583","146.4000","2717.5000"
"2021","650100","乌鲁木齐市","8.4083","52.3667","258.6000","2634.0000"
