Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Eect01,Eect02,Eect04
2006,延边朝鲜族自治州,222400,地级市,220000,吉林省,217.79,141.87,
2006,大兴安岭地区,232700,地级市,230000,黑龙江省,53.2881,46.29,
2006,恩施土家族苗族自治州,422800,地级市,420000,湖北省,387.9,,
2006,湘西土家族苗族自治州,433100,地级市,430000,湖南省,270,,
2006,阿坝藏族羌族自治州,513200,地级市,510000,四川省,85.8,18,
2006,甘孜藏族自治州,513300,地级市,510000,四川省,93,15.4,
2006,凉山彝族自治州,513400,地级市,510000,四川省,435.6,55,
2006,临夏回族自治州,622900,地级市,620000,甘肃省,,25.92,
2006,甘南藏族自治州,623000,地级市,620000,甘肃省,,13.42,
2006,拉萨市,540100,地级市,540000,西藏自治区,45.2466,,
2006,日喀则市,540200,地级市,540000,西藏自治区,67.1636,,
2006,昌都市,540300,地级市,540000,西藏自治区,58.772,,
2006,林芝市,540400,地级市,540000,西藏自治区,16.2363,,
2006,山南市,540500,地级市,540000,西藏自治区,32.4329,,
2006,那曲地区,542400,地级市,540000,西藏自治区,40.528,,
2006,阿里地区,542500,地级市,540000,西藏自治区,8.2012,,
2007,北京市,110000,直辖市,110000,北京市,1213.3,928.96,739.3
2007,天津市,120000,直辖市,120000,天津市,959.1,580.3514,815.56
2007,石家庄市,130100,地级市,130000,河北省,978,,602.63
2007,唐山市,130200,地级市,130000,河北省,739,,537.9
2007,秦皇岛市,130300,地级市,130000,河北省,293,,376.59
2007,邯郸市,130400,地级市,130000,河北省,876,,743.13
2007,邢台市,130500,地级市,130000,河北省,688,,556.37
2007,保定市,130600,地级市,130000,河北省,1085,,545.78
2007,张家口市,130700,地级市,130000,河北省,420,,123.99
2007,承德市,130800,地级市,130000,河北省,339,,92.77
2007,沧州市,130900,地级市,130000,河北省,693,,498.26
2007,廊坊市,131000,地级市,130000,河北省,406,,625.07
2007,衡水市,131100,地级市,130000,河北省,426,,484.61
2007,太原市,140100,地级市,140000,山西省,345.71,,510.28
2007,大同市,140200,地级市,140000,山西省,315.97,,219.03
2007,阳泉市,140300,地级市,140000,山西省,131.37,,280.61
2007,长治市,140400,地级市,140000,山西省,,,233.02
2007,晋城市,140500,地级市,140000,山西省,222.33,,235.99
2007,朔州市,140600,地级市,140000,山西省,152.66,,138.17
2007,晋中市,140700,地级市,140000,山西省,310.93,,191.34
2007,运城市,140800,地级市,140000,山西省,504.6,,356.07
2007,忻州市,140900,地级市,140000,山西省,307.26,,119.37
2007,临汾市,141000,地级市,140000,山西省,417.22,,210.56
2007,吕梁市,141100,地级市,140000,山西省,357.6,,174.25
2007,呼和浩特市,150100,地级市,150000,内蒙古自治区,263.52,103.16,128.22
2007,包头市,150200,地级市,150000,内蒙古自治区,249.61,134.73,77.28
2007,乌海市,150300,地级市,150000,内蒙古自治区,47.7,44.85,271.95
2007,赤峰市,150400,地级市,150000,内蒙古自治区,437.66,105.99,49.94
2007,通辽市,150500,地级市,150000,内蒙古自治区,309.46,118.67,53.11
2007,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,154.79,46.34,16.6
2007,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,270.56,178.49,10.68
2007,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,174.19,62.13,28.3
2007,乌兰察布市,150900,地级市,150000,内蒙古自治区,213.82,69.93,52.17
2007,沈阳市,210100,副省级市,210000,辽宁省,709.8,455.8,546.82
2007,大连市,210200,副省级市,210000,辽宁省,578.2,336.8,459.83
2007,鞍山市,210300,地级市,210000,辽宁省,350.2,176.9,378.57
2007,抚顺市,210400,地级市,210000,辽宁省,223.7,148,198.47
2007,本溪市,210500,地级市,210000,辽宁省,156,104.5,185.44
2007,丹东市,210600,地级市,210000,辽宁省,242.9,101.5,161.54
2007,锦州市,210700,地级市,210000,辽宁省,309.4,120,306.01
2007,营口市,210800,地级市,210000,辽宁省,232.5,106.5,430.38
2007,阜新市,210900,地级市,210000,辽宁省,193.1,86.4,186.45
2007,辽阳市,211000,地级市,210000,辽宁省,183.4,80.1,386.63
2007,盘锦市,211100,地级市,210000,辽宁省,128.2,83.6,315.01
2007,铁岭市,211200,地级市,210000,辽宁省,305.4,97.9,235.29
2007,朝阳市,211300,地级市,210000,辽宁省,340.2,93.1,172.68
2007,葫芦岛市,211400,地级市,210000,辽宁省,278.7,85,267.59
2007,长春市,220100,副省级市,220000,吉林省,745.96,328.98,362.62
2007,吉林市,220200,地级市,220000,吉林省,432.66,211.69,159.54
2007,四平市,220300,地级市,220000,吉林省,334.94,127.37,237.89
2007,辽源市,220400,地级市,220000,吉林省,123.38,55.76,240.12
2007,通化市,220500,地级市,220000,吉林省,226.91,104.83,149.33
2007,白山市,220600,地级市,220000,吉林省,129.92,87.55,74.3
2007,松原市,220700,地级市,220000,吉林省,281.3,75.46,133.38
2007,白城市,220800,地级市,220000,吉林省,202.94,80.67,78.82
2007,哈尔滨市,230100,副省级市,230000,黑龙江省,987.3742,476.9217,186.05
2007,齐齐哈尔市,230200,地级市,230000,黑龙江省,567.7999,204.245,133.7
2007,鸡西市,230300,地级市,230000,黑龙江省,191.1032,120.3303,84.82
2007,鹤岗市,230400,地级市,230000,黑龙江省,109.3268,88.1226,74.64
2007,双鸭山市,230500,地级市,230000,黑龙江省,150.4426,93.2802,64.84
2007,大庆市,230600,地级市,230000,黑龙江省,273.3584,133.9509,128.83
2007,伊春市,230700,地级市,230000,黑龙江省,127.5976,109.1486,38.95
2007,佳木斯市,230800,地级市,230000,黑龙江省,250.5325,123.6432,76.61
2007,七台河市,230900,地级市,230000,黑龙江省,89.5103,50.2065,143.88
2007,牡丹江市,231000,地级市,230000,黑龙江省,269.8307,147.7163,66.49
2007,黑河市,231100,地级市,230000,黑龙江省,173.9727,97.7116,25.31
2007,绥化市,231200,地级市,230000,黑龙江省,575.9132,150.4008,164.71
2007,上海市,310000,直辖市,310000,上海市,1378.86,1196.94,2174.86
2007,南京市,320100,副省级市,320000,江苏省,617.17,,937.66
2007,无锡市,320200,地级市,320000,江苏省,461.74,,964.37
2007,徐州市,320300,地级市,320000,江苏省,940.95,,835.81
2007,常州市,320400,地级市,320000,江苏省,357.38,,815.01
2007,苏州市,320500,地级市,320000,江苏省,624.43,,735.66
2007,南通市,320600,地级市,320000,江苏省,766.13,,957.54
2007,连云港市,320700,地级市,320000,江苏省,482.23,,642.97
2007,淮安市,320800,地级市,320000,江苏省,534,,530.18
2007,盐城市,320900,地级市,320000,江苏省,809.79,,477.13
2007,扬州市,321000,地级市,320000,江苏省,459.25,,692.27
2007,镇江市,321100,地级市,320000,江苏省,268.78,,698.67
2007,泰州市,321200,地级市,320000,江苏省,500.7,,863.72
2007,宿迁市,321300,地级市,320000,江苏省,531.53,,621.31
2007,杭州市,330100,副省级市,330000,浙江省,672.35,323.75,405.13
2007,宁波市,330200,副省级市,330000,浙江省,564.56,194.21,575.14
2007,温州市,330300,地级市,330000,浙江省,764.57,161.06,648.82
2007,嘉兴市,330400,地级市,330000,浙江省,336.81,120.36,860.31
2007,湖州市,330500,地级市,330000,浙江省,257.8,79.61,443.11
2007,绍兴市,330600,地级市,330000,浙江省,436.24,136.32,528.39
2007,金华市,330700,地级市,330000,浙江省,459.19,103.31,419.7
2007,衢州市,330800,地级市,330000,浙江省,247.74,51.24,280.21
2007,舟山市,330900,地级市,330000,浙江省,96.69,35.48,671.46
2007,台州市,331000,地级市,330000,浙江省,569.39,101.88,605.03
2007,丽水市,331100,地级市,330000,浙江省,253.99,43.93,146.83
2007,合肥市,340100,地级市,340000,安徽省,478.9046,203.7332,681.32
2007,芜湖市,340200,地级市,340000,安徽省,230.4631,113.3619,694.78
2007,蚌埠市,340300,地级市,340000,安徽省,355.2702,96.7672,596.89
2007,淮南市,340400,地级市,340000,安徽省,239.4179,110.6951,926.19
2007,马鞍山市,340500,地级市,340000,安徽省,127.3201,61.0918,755.16
2007,淮北市,340600,地级市,340000,安徽省,213.6588,91.9167,779.53
2007,铜陵市,340700,地级市,340000,安徽省,73.6468,43.3025,661.73
2007,安庆市,340800,地级市,340000,安徽省,610.9857,107.2012,398.87
2007,黄山市,341000,地级市,340000,安徽省,147.9753,35.2777,150.89
2007,滁州市,341100,地级市,340000,安徽省,443.9557,96.1119,328.3
2007,阜阳市,341200,地级市,340000,安徽省,974.2858,119.0701,996.72
2007,宿州市,341300,地级市,340000,安徽省,617.1734,79.0924,630.6
2007,六安市,341500,地级市,340000,安徽省,695.5075,96.8095,386.91
2007,亳州市,341600,地级市,340000,安徽省,578.8897,63.5243,688.3
2007,池州市,341700,地级市,340000,安徽省,158.0238,27.4505,191.03
2007,宣城市,341800,地级市,340000,安徽省,275.2007,48.7503,223.32
2007,福州市,350100,地级市,350000,福建省,630.3,244.97,517.15
2007,厦门市,350200,副省级市,350000,福建省,167.24,114.16,1063.19
2007,莆田市,350300,地级市,350000,福建省,310.26,60.11,753.24
2007,三明市,350400,地级市,350000,福建省,269.5,91.01,116.86
2007,泉州市,350500,地级市,350000,福建省,674.29,193.85,612.16
2007,漳州市,350600,地级市,350000,福建省,463.1,134.44,359.75
2007,南平市,350700,地级市,350000,福建省,306.33,106.59,116.56
2007,龙岩市,350800,地级市,350000,福建省,289.2,85.76,151.81
2007,宁德市,350900,地级市,350000,福建省,330.44,97.65,249.28
2007,南昌市,360100,地级市,360000,江西省,458.0635,,663.75
2007,景德镇市,360200,地级市,360000,江西省,155.4391,,276.13
2007,萍乡市,360300,地级市,360000,江西省,183.9671,,482.87
2007,九江市,360400,地级市,360000,江西省,472.1728,,254.78
2007,新余市,360500,地级市,360000,江西省,112.5779,,357.91
2007,鹰潭市,360600,地级市,360000,江西省,110.2739,,323.3
2007,赣州市,360700,地级市,360000,江西省,830.1348,,222.71
2007,吉安市,360800,地级市,360000,江西省,475.9634,,192.49
2007,宜春市,360900,地级市,360000,江西省,540.6058,,288.76
2007,抚州市,361000,地级市,360000,江西省,385.0938,,204.62
2007,上饶市,361100,地级市,360000,江西省,644.1204,,308.96
2007,济南市,370100,副省级市,370000,山东省,604.85,422.86,739.7
2007,青岛市,370200,副省级市,370000,山东省,757.99,465.82,690.65
2007,淄博市,370300,地级市,370000,山东省,419.59,183.53,703.42
2007,枣庄市,370400,地级市,370000,山东省,380.19,121.29,833.2
2007,东营市,370500,地级市,370000,山东省,183.09,78.8,231.09
2007,烟台市,370600,地级市,370000,山东省,651.47,300.16,473.93
2007,潍坊市,370700,地级市,370000,山东省,859.13,371.72,536.79
2007,济宁市,370800,地级市,370000,山东省,818.27,209.74,730.99
2007,泰安市,370900,地级市,370000,山东省,552.57,159.06,711.93
2007,威海市,371000,地级市,370000,山东省,251.06,119.05,440.61
2007,日照市,371100,地级市,370000,山东省,283.38,99.54,533.67
2007,莱芜市,371200,地级市,370000,山东省,125.35,48.53,558.1
2007,临沂市,371300,地级市,370000,山东省,1027.5,210.68,598.01
2007,德州市,371400,地级市,370000,山东省,561.67,159.8,542.36
2007,聊城市,371500,地级市,370000,山东省,580.75,213.09,667.3
2007,滨州市,371600,地级市,370000,山东省,374.48,95.29,396.15
2007,菏泽市,371700,地级市,370000,山东省,914.2,177.41,749.71
2007,郑州市,410100,地级市,410000,河南省,659.71,,949.52
2007,开封市,410200,地级市,410000,河南省,481.82,,784.65
2007,洛阳市,410300,地级市,410000,河南省,650.45,,444.77
2007,平顶山市,410400,地级市,410000,河南省,498.52,,655.54
2007,安阳市,410500,地级市,410000,河南省,539.43,,755.29
2007,鹤壁市,410600,地级市,410000,河南省,145.11,,706.23
2007,新乡市,410700,地级市,410000,河南省,557.89,,714.95
2007,焦作市,410800,地级市,410000,河南省,344.92,,879.32
2007,濮阳市,410900,地级市,410000,河南省,361.32,,905.88
2007,许昌市,411000,地级市,410000,河南省,454.41,,951.06
2007,漯河市,411100,地级市,410000,河南省,255.69,,1029.23
2007,三门峡市,411200,地级市,410000,河南省,222.89,,215.86
2007,南阳市,411300,地级市,410000,河南省,1085.48,,426.78
2007,商丘市,411400,地级市,410000,河南省,824.37,,831.19
2007,信阳市,411500,地级市,410000,河南省,798.57,,427.29
2007,周口市,411600,地级市,410000,河南省,1081.26,,975.6
2007,驻马店市,411700,地级市,410000,河南省,844.23,,569.38
2007,武汉市,420100,副省级市,420000,湖北省,828.2,,975.05
2007,黄石市,420200,地级市,420000,湖北省,255.4,,557.26
2007,十堰市,420300,地级市,420000,湖北省,348.9,,147.32
2007,宜昌市,420500,地级市,420000,湖北省,401.5,,190.74
2007,襄阳市,420600,地级市,420000,湖北省,582,,295.07
2007,鄂州市,420700,地级市,420000,湖北省,107,,711.5
2007,荆门市,420800,地级市,420000,湖北省,298.6,,240.7
2007,孝感市,420900,地级市,420000,湖北省,521.8,,579.98
2007,荆州市,421000,地级市,420000,湖北省,651.8,,458.83
2007,黄冈市,421100,地级市,420000,湖北省,731,,419
2007,咸宁市,421200,地级市,420000,湖北省,286.1,,290.11
2007,随州市,421300,地级市,420000,湖北省,254.2,,263.83
2007,长沙市,430100,地级市,430000,湖南省,637.36,,539.27
2007,株洲市,430200,地级市,430000,湖南省,379.9,,337.3
2007,湘潭市,430300,地级市,430000,湖南省,292.7,,583.65
2007,衡阳市,430400,地级市,430000,湖南省,728.88,,476.3
2007,邵阳市,430500,地级市,430000,湖南省,749.6,,359.87
2007,岳阳市,430600,地级市,430000,湖南省,542.94,,359.87
2007,常德市,430700,地级市,430000,湖南省,609.57,,336.44
2007,张家界市,430800,地级市,430000,湖南省,162.39,,170.65
2007,益阳市,430900,地级市,430000,湖南省,465.25,,383.11
2007,郴州市,431000,地级市,430000,湖南省,466.39,,240.56
2007,永州市,431100,地级市,430000,湖南省,580.16,,258.53
2007,怀化市,431200,地级市,430000,湖南省,502.32,,181.73
2007,娄底市,431300,地级市,430000,湖南省,416.11,,512.65
2007,广州市,440100,副省级市,440000,广东省,773.48,693.55,1040.46
2007,韶关市,440200,地级市,440000,广东省,321.19,164.75,174.7
2007,深圳市,440300,副省级市,440000,广东省,216.84,216.84,1087.46
2007,珠海市,440400,地级市,440000,广东省,95.69,95.69,567.22
2007,汕头市,440500,地级市,440000,广东省,500.82,496.3,2426.45
2007,佛山市,440600,地级市,440000,广东省,361.08,361.08,938.36
2007,江门市,440700,地级市,440000,广东省,388.38,219.46,407.06
2007,湛江市,440800,地级市,440000,广东省,744.99,275.93,563.32
2007,茂名市,440900,地级市,440000,广东省,716.44,269.54,625.27
2007,肇庆市,441200,地级市,440000,广东省,407.71,117.47,266.74
2007,惠州市,441300,地级市,440000,广东省,312.89,183.35,280.42
2007,梅州市,441400,地级市,440000,广东省,503.36,131.06,317.18
2007,汕尾市,441500,地级市,440000,广东省,329.86,166.02,625.8
2007,河源市,441600,地级市,440000,广东省,335.42,81.07,211.95
2007,阳江市,441700,地级市,440000,广东省,271.03,113.08,346.9
2007,清远市,441800,地级市,440000,广东省,403.01,116.26,210.42
2007,东莞市,441900,地级市,440000,广东省,171.26,74.02,694.77
2007,中山市,442000,地级市,440000,广东省,145.14,76.3,806.39
2007,潮州市,445100,地级市,440000,广东省,254.06,73.95,816.91
2007,揭阳市,445200,地级市,440000,广东省,634.78,217.55,1211.41
2007,云浮市,445300,地级市,440000,广东省,268.62,99.57,345.31
2007,南宁市,450100,地级市,450000,广西壮族自治区,683.51,185.95,309.11
2007,柳州市,450200,地级市,450000,广西壮族自治区,362.5,126.39,194.72
2007,桂林市,450300,地级市,450000,广西壮族自治区,504.62,119.26,181.46
2007,梧州市,450400,地级市,450000,广西壮族自治区,310.15,61.89,246.39
2007,北海市,450500,地级市,450000,广西壮族自治区,156.32,46.53,468.44
2007,防城港市,450600,地级市,450000,广西壮族自治区,83.32,24.61,134.8
2007,钦州市,450700,地级市,450000,广西壮族自治区,355.99,40.36,328.31
2007,贵港市,450800,地级市,450000,广西壮族自治区,491.59,52.33,463.5
2007,玉林市,450900,地级市,450000,广西壮族自治区,625.01,71.97,486.84
2007,百色市,451000,地级市,450000,广西壮族自治区,385.9,48.5,106.16
2007,贺州市,451100,地级市,450000,广西壮族自治区,218.41,30.7,184.23
2007,河池市,451200,地级市,450000,广西壮族自治区,396.99,57.29,118.48
2007,来宾市,451300,地级市,450000,广西壮族自治区,250.15,38.03,186.55
2007,崇左市,451400,地级市,450000,广西壮族自治区,236.89,40.33,136.53
2007,海口市,460100,地级市,460000,海南省,152.94,91.48,663.51
2007,三亚市,460200,地级市,460000,海南省,53.52,26.84,279.48
2007,重庆市,500000,直辖市,500000,重庆市,3235.32,876.97,394.5
2007,成都市,510100,副省级市,510000,四川省,1112.3,595.5,897.72
2007,自贡市,510300,地级市,510000,四川省,322.4,99.1,737.37
2007,攀枝花市,510400,地级市,510000,四川省,110.1,59.1,147.96
2007,泸州市,510500,地级市,510000,四川省,489.2,84.9,399.4
2007,德阳市,510600,地级市,510000,四川省,385.3,85.8,647.14
2007,绵阳市,510700,地级市,510000,四川省,537.9,133.2,265.18
2007,广元市,510800,地级市,510000,四川省,307.4,62.7,188.43
2007,遂宁市,510900,地级市,510000,四川省,383.7,77.3,720.08
2007,内江市,511000,地级市,510000,四川省,423.8,82.1,786.91
2007,乐山市,511100,地级市,510000,四川省,352.5,92.2,274.79
2007,南充市,511300,地级市,510000,四川省,742.1,151,594.69
2007,眉山市,511400,地级市,510000,四川省,344.5,80.3,485.19
2007,宜宾市,511500,地级市,510000,四川省,527,94.5,396.73
2007,广安市,511600,地级市,510000,四川省,462.5,71.2,729.08
2007,达州市,511700,地级市,510000,四川省,662.1,116.5,391.84
2007,雅安市,511800,地级市,510000,四川省,153.7,34.3,100.42
2007,巴中市,511900,地级市,510000,四川省,374.2,61.5,304.22
2007,资阳市,512000,地级市,510000,四川省,493.2,68.9,619.47
2007,贵阳市,520100,地级市,520000,贵州省,359.82,179.12,447.87
2007,六盘水市,520200,地级市,520000,贵州省,303.05,68.12,309.77
2007,遵义市,520300,地级市,520000,贵州省,739.4,113.78,240.36
2007,安顺市,520400,地级市,520000,贵州省,267.04,40.96,288.51
2007,昆明市,530100,地级市,530000,云南省,619.3,255,246.39
2007,曲靖市,530300,地级市,530000,云南省,572.9,67.2,208.62
2007,玉溪市,530400,地级市,530000,云南省,226.4,38.5,138.86
2007,保山市,530500,地级市,530000,云南省,245,24.4,125.49
2007,昭通市,530600,地级市,530000,云南省,525.2,38.6,243.41
2007,丽江市,530700,地级市,530000,云南省,121.6,16.9,55.62
2007,临沧市,530900,地级市,530000,云南省,236.8,23.5,91.04
2007,拉萨市,540100,地级市,540000,西藏自治区,46.4736,,21.08
2007,西安市,610100,副省级市,610000,陕西省,764.2527,353.8466,756.08
2007,铜川市,610200,地级市,610000,陕西省,84.8604,40.0572,218.6
2007,宝鸡市,610300,地级市,610000,陕西省,375.5763,94.4821,207.45
2007,咸阳市,610400,地级市,610000,陕西省,506.8412,109.6578,497.1
2007,渭南市,610500,地级市,610000,陕西省,546.8731,158.3974,412.14
2007,延安市,610600,地级市,610000,陕西省,219.5485,58.8755,59.28
2007,汉中市,610700,地级市,610000,陕西省,379.3676,74.8089,139.19
2007,榆林市,610800,地级市,610000,陕西省,347.1482,61.9107,81.83
2007,安康市,610900,地级市,610000,陕西省,300.0748,46.6902,127.53
2007,商洛市,611000,地级市,610000,陕西省,243.2298,37.6038,126.08
2007,兰州市,620100,地级市,620000,甘肃省,,198.5309,244
2007,嘉峪关市,620200,地级市,620000,甘肃省,,16.11,61.81
2007,金昌市,620300,地级市,620000,甘肃省,,21.6,53.17
2007,白银市,620400,地级市,620000,甘肃省,,44.05,83.34
2007,天水市,620500,地级市,620000,甘肃省,,93.66,247.06
2007,武威市,620600,地级市,620000,甘肃省,,31.82,56.74
2007,张掖市,620700,地级市,620000,甘肃省,,32.93,30.7
2007,平凉市,620800,地级市,620000,甘肃省,,35.21,203.07
2007,酒泉市,620900,地级市,620000,甘肃省,,34.53,4.82
2007,庆阳市,621000,地级市,620000,甘肃省,,30.1,94.38
2007,定西市,621100,地级市,620000,甘肃省,,30.45,145.66
2007,陇南市,621200,地级市,620000,甘肃省,,40.43,98.78
2007,西宁市,630100,地级市,630000,青海省,190.0321,87.6968,280.97
2007,银川市,640100,地级市,640000,宁夏回族自治区,,,155.72
2007,石嘴山市,640200,地级市,640000,宁夏回族自治区,,,140.82
2007,吴忠市,640300,地级市,640000,宁夏回族自治区,,,64.15
2007,固原市,640400,地级市,640000,宁夏回族自治区,,,136.31
2007,中卫市,640500,地级市,640000,宁夏回族自治区,,,63.03
2007,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,231.3,173.35,162.7
2007,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,26.72,26.24,36.78
2007,普洱市,530800,地级市,530000,云南省,257.6,33.7,53.94
2007,巢湖市,341400,地级市,340000,安徽省,455.0338,73.2308,484.38
2007,毕节市,520500,地级市,520000,贵州省,759.66,55.17,
2007,铜仁市,520600,地级市,520000,贵州省,403.56,45.52,
2007,黔西南布依族苗族自治州,522300,地级市,520000,贵州省,321.62,29.92,
2007,黔东南苗族侗族自治州,522600,地级市,520000,贵州省,439.38,52.27,
2007,黔南布依族苗族自治州,522700,地级市,520000,贵州省,391.49,54.08,
2007,海东市,630200,地级市,630000,青海省,155.4098,17.7821,
2007,海北藏族自治州,632200,地级市,630000,青海省,27.6466,6.3871,
2007,黄南藏族自治州,632300,地级市,630000,青海省,23.1706,4.5028,
2007,海南藏族自治州,632500,地级市,630000,青海省,41.4986,9.4641,
2007,果洛藏族自治州,632600,地级市,630000,青海省,15.5306,3.0042,
2007,玉树藏族自治州,632700,地级市,630000,青海省,31.0818,4.6974,
2007,海西蒙古族藏族自治州,632800,地级市,630000,青海省,37.4434,22.8602,
2007,楚雄彝族自治州,532300,地级市,530000,云南省,268.4,38.9,
2007,红河哈尼族彝族自治州,532500,地级市,530000,云南省,437.3,75.4,
2007,文山壮族苗族自治州,532600,地级市,530000,云南省,340.9,29.1,
2007,西双版纳傣族自治州,532800,地级市,530000,云南省,106.5,31.9,
2007,大理白族自治州,532900,地级市,530000,云南省,348,42.1,
2007,德宏傣族景颇族自治州,533100,地级市,530000,云南省,117.7,22.3,
2007,怒江傈僳族自治州,533300,地级市,530000,云南省,52.9,7.4,
2007,迪庆藏族自治州,533400,地级市,530000,云南省,37.5,4.6,
2007,吐鲁番地区,652100,地级市,650000,新疆维吾尔自治区,60.06,16.85,
2007,哈密地区,652200,地级市,650000,新疆维吾尔自治区,54.62,32.88,
2007,昌吉回族自治州,652300,地级市,650000,新疆维吾尔自治区,135.37,68.33,
2007,博尔塔拉蒙古自治州,652700,地级市,650000,新疆维吾尔自治区,47.29,25.16,
2007,巴音郭楞蒙古自治州,652800,地级市,650000,新疆维吾尔自治区,122.41,60.71,
2007,阿克苏地区,652900,地级市,650000,新疆维吾尔自治区,220.31,68.19,
2007,克孜勒苏柯尔克孜自治州,653000,地级市,650000,新疆维吾尔自治区,50,14.06,
2007,喀什地区,653100,地级市,650000,新疆维吾尔自治区,369.43,82.58,
2007,和田地区,653200,地级市,650000,新疆维吾尔自治区,188.39,31.08,
2007,伊犁哈萨克自治州,654000,地级市,650000,新疆维吾尔自治区,434.22,200.53,
2007,塔城地区,654200,地级市,650000,新疆维吾尔自治区,99.48,53.3,
2007,阿勒泰地区,654300,地级市,650000,新疆维吾尔自治区,64.51,32.24,
2007,吐鲁番市,652101,地级市,650000,新疆维吾尔自治区,26.92,8.54,
2007,兴安盟,152200,地级市,150000,内蒙古自治区,,,
2007,锡林郭勒盟,152500,地级市,150000,内蒙古自治区,,,
2007,阿拉善盟,152900,地级市,150000,内蒙古自治区,,,
2007,延边朝鲜族自治州,222400,地级市,220000,吉林省,218.04,143.58,
2007,大兴安岭地区,232700,地级市,230000,黑龙江省,52.9994,46.1303,
2007,恩施土家族苗族自治州,422800,地级市,420000,湖北省,391.1,,
2007,湘西土家族苗族自治州,433100,地级市,430000,湖南省,272.13,,
2007,阿坝藏族羌族自治州,513200,地级市,510000,四川省,87.4,18.5,
2007,甘孜藏族自治州,513300,地级市,510000,四川省,95.5,15.8,
2007,凉山彝族自治州,513400,地级市,510000,四川省,448.4,55.6,
2007,临夏回族自治州,622900,地级市,620000,甘肃省,,28.05,
2007,甘南藏族自治州,623000,地级市,620000,甘肃省,,14.2,
2007,日喀则市,540200,地级市,540000,西藏自治区,67.9771,,
2007,昌都市,540300,地级市,540000,西藏自治区,59.8862,18.46,
2007,林芝市,540400,地级市,540000,西藏自治区,16.4331,,
2007,山南市,540500,地级市,540000,西藏自治区,33.0152,,
2007,那曲地区,542400,地级市,540000,西藏自治区,41.4554,,
2007,阿里地区,542500,地级市,540000,西藏自治区,8.3461,,
2008,北京市,110000,直辖市,110000,北京市,1229.9,950.71,792.06
2008,天津市,120000,直辖市,120000,天津市,968.87,588.2979,823.87
2008,石家庄市,130100,地级市,130000,河北省,984.6,,609.84
2008,唐山市,130200,地级市,130000,河北省,743.25,,541.43
2008,秦皇岛市,130300,地级市,130000,河北省,295.74,,379.97
2008,邯郸市,130400,地级市,130000,河北省,881.57,,769.42
2008,邢台市,130500,地级市,130000,河北省,693.34,,568.09
2008,保定市,130600,地级市,130000,河北省,1092.35,,554.67
2008,张家口市,130700,地级市,130000,河北省,421.22,,124.66
2008,承德市,130800,地级市,130000,河北省,340.67,,93.4
2008,沧州市,130900,地级市,130000,河北省,697.84,,505.3
2008,廊坊市,131000,地级市,130000,河北省,410.26,,635.06
2008,衡水市,131100,地级市,130000,河北省,427.98,,490.65
2008,太原市,140100,地级市,140000,山西省,347.14,,515.42
2008,大同市,140200,地级市,140000,山西省,317.86,,220.85
2008,阳泉市,140300,地级市,140000,山西省,131.96,,283.02
2008,长治市,140400,地级市,140000,山西省,,,235.61
2008,晋城市,140500,地级市,140000,山西省,223.23,,235.21
2008,朔州市,140600,地级市,140000,山西省,153.56,,140.22
2008,晋中市,140700,地级市,140000,山西省,312.4,,193.79
2008,运城市,140800,地级市,140000,山西省,507.57,,352.16
2008,忻州市,140900,地级市,140000,山西省,309.03,,120.74
2008,临汾市,141000,地级市,140000,山西省,419.8,,213.03
2008,吕梁市,141100,地级市,140000,山西省,359.8,,177.31
2008,呼和浩特市,150100,地级市,150000,内蒙古自治区,267.21,105.5,130.23
2008,包头市,150200,地级市,150000,内蒙古自治区,253.22,135.58,78.42
2008,乌海市,150300,地级市,150000,内蒙古自治区,48.27,44.53,275.2
2008,赤峰市,150400,地级市,150000,内蒙古自治区,435.1,107.19,50.35
2008,通辽市,150500,地级市,150000,内蒙古自治区,309.07,119.47,53.23
2008,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,159.13,46.89,17.25
2008,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,269.88,180.28,10.75
2008,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,173.76,62.79,28.72
2008,乌兰察布市,150900,地级市,150000,内蒙古自治区,213.19,71.82,52.69
2008,沈阳市,210100,副省级市,210000,辽宁省,713.5,460.5,549.7
2008,大连市,210200,副省级市,210000,辽宁省,583.4,347.8,463.95
2008,鞍山市,210300,地级市,210000,辽宁省,351.4,177.2,379.83
2008,抚顺市,210400,地级市,210000,辽宁省,223.2,147.3,198
2008,本溪市,210500,地级市,210000,辽宁省,155.7,104.3,185.07
2008,丹东市,210600,地级市,210000,辽宁省,242.7,101.7,161.48
2008,锦州市,210700,地级市,210000,辽宁省,310.1,123.4,306.78
2008,营口市,210800,地级市,210000,辽宁省,233.8,108.3,432.8
2008,阜新市,210900,地级市,210000,辽宁省,192.5,86.2,185.86
2008,辽阳市,211000,地级市,210000,辽宁省,183.4,80.1,386.65
2008,盘锦市,211100,地级市,210000,辽宁省,129.2,104.7,317.37
