id,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,county,countycode,city,citycode,province,provincecode,location
1296,8.8920956,8.9742384,9.1222696,9.27421,9.391737,9.5655107,9.7576342,9.9939671,10.081429,10.188524,10.473299,10.48162,10.585844,10.663414,10.717028,10.775086,10.859405,10.917657,10.989048,11.056093,11.153803,庆云县,371423,德州市,371400,山东省,370000,Eastern
1297,8.930479,9.0236063,9.0815744,9.2856741,9.4815969,9.6151237,9.7660894,9.9181232,10.07502,10.22554,10.433771,10.604679,10.635864,10.722348,10.749253,10.794915,10.864169,10.937921,11.002413,11.071597,11.16901,临邑县,371424,德州市,371400,山东省,370000,Eastern
1298,8.7344313,8.9043007,9.0510426,9.202961,9.3699446,9.5422478,9.7220802,9.8737392,10.06861,10.194452,10.384265,10.575797,10.64746,10.725847,10.767785,10.813753,10.91129,11.015618,11.091264,11.157735,11.252122,齐河县,371425,德州市,371400,山东省,370000,Eastern
1299,8.8299723,8.920619,9.0298662,9.2293549,9.4164934,9.5607395,9.7443027,9.9604235,10.060621,10.138143,10.384204,10.479103,10.551415,10.630437,10.666349,10.725254,10.796162,10.863936,10.938416,11.00649,11.101214,平原县,371426,德州市,371400,山东省,370000,Eastern
1300,8.8727942,8.9560089,9.0820074,9.2287169,9.4198809,9.585309,9.7879677,9.9785776,10.094933,10.186546,10.435089,10.570684,10.563399,10.640707,10.683367,10.709669,10.797624,10.86827,10.940621,11.016609,11.126412,夏津县,371427,德州市,371400,山东省,370000,Eastern
1301,8.812253,8.9663458,9.1006117,9.2772903,9.4189453,9.5472631,9.7684336,9.9118757,10.144232,10.208564,10.450789,10.430762,10.484645,10.56729,10.596208,10.634995,10.76005,10.883939,10.958703,11.031996,11.142827,武城县,371428,德州市,371400,山东省,370000,Eastern
1302,8.8494358,8.9051752,9.0397949,9.2204056,9.3158016,9.4888582,9.7123613,9.8531752,10.058255,10.145055,10.406034,10.49458,10.53048,10.606417,10.653301,10.722159,10.833914,10.909802,10.971038,11.043324,11.144679,乐陵市,371481,德州市,371400,山东省,370000,Eastern
1303,8.9106379,9.0004711,9.1395674,9.2865734,9.4525976,9.6225061,9.8088617,9.9877834,10.095186,10.21843,10.490878,10.585162,10.592152,10.665826,10.698403,10.746238,10.813218,10.880079,10.947181,11.022473,11.130058,禹城市,371482,德州市,371400,山东省,370000,Eastern
1304,8.8454828,8.9319,9.081708,9.2146044,9.4140654,9.5828733,9.7409973,9.9051094,10.053186,10.133389,10.364287,10.518059,10.602525,10.688546,10.766618,10.814781,10.876941,10.940355,11.000262,11.068345,11.173736,东昌府区,371502,聊城市,371500,山东省,370000,Eastern
1305,8.6915636,8.8099298,8.940011,9.0924644,9.3247957,9.5175543,9.7079678,9.8730917,9.9899006,10.075216,10.289992,10.413978,10.482074,10.58296,10.628706,10.681432,10.757677,10.832897,10.895329,10.965981,11.066864,茌平区,371503,聊城市,371500,山东省,370000,Eastern
1306,8.6379242,8.6977081,8.8218975,9.0213509,9.1884966,9.3457794,9.5589361,9.7187405,9.8831215,9.9869499,10.208733,10.370822,10.449117,10.54003,10.585798,10.638177,10.717386,10.801707,10.85981,10.932924,11.036686,阳谷县,371521,聊城市,371500,山东省,370000,Eastern
1307,8.630599,8.722784,8.8369293,9.0230026,9.1331024,9.2893772,9.4328089,9.6545038,9.8452663,9.9374866,10.165053,10.29326,10.415027,10.490278,10.536009,10.585284,10.671884,10.738569,10.8029,10.889279,11.002611,莘县,371522,聊城市,371500,山东省,370000,Eastern
1308,8.6615553,8.7855759,8.8734684,9.0741091,9.232192,9.3954554,9.5683918,9.7400751,9.9452801,10.040536,10.266224,10.386955,10.492284,10.561618,10.606425,10.65199,10.717509,10.768249,10.832114,10.906239,10.999465,东阿县,371524,聊城市,371500,山东省,370000,Eastern
1309,8.576438,8.7651148,8.7919855,9.0022554,9.1634798,9.3050957,9.4828959,9.7244444,9.8918257,9.9654026,10.189435,10.340479,10.448359,10.526345,10.586404,10.649127,10.714664,10.776835,10.841931,10.90224,11.009452,冠县,371525,聊城市,371500,山东省,370000,Eastern
1310,8.7405014,8.830801,8.9910011,9.1454487,9.3216667,9.5280809,9.6916742,9.8213902,9.9361315,10.04757,10.282522,10.364755,10.470279,10.563377,10.611722,10.664105,10.729467,10.780369,10.848691,10.926118,11.02839,高唐县,371526,聊城市,371500,山东省,370000,Eastern
1311,8.7963495,8.8645239,8.9940701,9.1261692,9.3534193,9.5064001,9.6705513,9.8205786,9.9737406,10.096713,10.2992,10.429084,10.492578,10.566879,10.625175,10.683369,10.74672,10.807488,10.88178,10.953821,11.05568,临清市,371581,聊城市,371500,山东省,370000,Eastern
1312,9.1159601,9.2195091,9.3462658,9.5107698,9.7227173,9.9108124,10.074427,10.244862,10.419937,10.525361,10.736786,10.890916,10.943929,11.009727,11.069912,11.120348,11.184381,11.2418,11.29646,11.369607,11.473715,滨城区,371602,滨州市,371600,山东省,370000,Eastern
1313,8.8976364,8.9986124,9.0982275,9.2985382,9.4338026,9.5538254,9.6993828,9.9538984,10.091983,10.226894,10.485776,10.588726,10.660727,10.729792,10.774966,10.866595,10.930787,10.975742,11.047167,11.121481,11.219057,沾化区,371603,滨州市,371600,山东省,370000,Eastern
1314,8.8528862,8.9659672,9.0471783,9.2380762,9.3724699,9.4980774,9.6998539,9.9663429,10.095323,10.2146,10.51702,10.607471,10.663715,10.7585,10.823191,10.87212,10.946916,10.994725,11.052462,11.130618,11.229261,惠民县,371621,滨州市,371600,山东省,370000,Eastern
1315,8.9510527,9.0027018,9.0896769,9.2269831,9.372324,9.5569973,9.7734337,10.019367,10.169171,10.306419,10.523537,10.6297,10.714653,10.794731,10.845265,10.900917,10.981512,11.048269,11.107608,11.189338,11.285061,阳信县,371622,滨州市,371600,山东省,370000,Eastern
1316,8.9216146,9.0339394,9.0858698,9.2493744,9.4310961,9.5695524,9.7663956,9.9669828,10.104757,10.239868,10.499403,10.609985,10.71078,10.789606,10.843522,10.915292,10.98212,11.049189,11.127765,11.20421,11.306841,无棣县,371623,滨州市,371600,山东省,370000,Eastern
1317,9.0364046,9.1211319,9.2587357,9.4437609,9.6012354,9.7507524,9.9089689,10.090148,10.265277,10.388859,10.63033,10.750575,10.840315,10.91855,10.968873,11.02253,11.08928,11.150405,11.224688,11.300331,11.394912,博兴县,371625,滨州市,371600,山东省,370000,Eastern
1318,9.0071497,9.1428356,9.292738,9.4850979,9.7111492,9.8920937,10.054888,10.236954,10.296432,10.473746,10.703635,10.842425,10.893447,10.958403,11.005795,11.050358,11.104605,11.15272,11.206945,11.275637,11.371184,邹平市,371681,滨州市,371600,山东省,370000,Eastern
1319,8.2229548,8.3191366,8.4804754,8.6538448,8.8277035,8.9992619,9.1936722,9.3507147,9.4634809,9.6153765,9.8590069,10.009522,10.061063,10.121401,10.182805,10.240879,10.307605,10.365673,10.442199,10.519382,10.624008,牡丹区,371702,菏泽市,371700,山东省,370000,Eastern
1320,7.9926934,8.1683884,8.2476845,8.3992405,8.5632811,8.7525835,8.9161234,9.0813742,9.3199205,9.5128727,9.7189541,9.8487568,9.9157047,9.9759617,10.053264,10.085382,10.196016,10.264167,10.337591,10.415313,10.529795,定陶区,371703,菏泽市,371700,山东省,370000,Eastern
1321,8.0654831,8.1385393,8.2560377,8.4075022,8.5696154,8.7723856,8.977356,9.20467,9.2521639,9.451581,9.6715746,9.7906513,9.8598328,9.9261045,9.9839697,10.038692,10.123413,10.200052,10.276157,10.357036,10.472959,曹县,371721,菏泽市,371700,山东省,370000,Eastern
1322,8.0026188,8.1103468,8.2833662,8.4237041,8.6083393,8.8717966,9.0380383,9.2266407,9.350275,9.5333815,9.7409754,9.7678356,9.8167572,9.9043303,9.9725256,10.042276,10.12134,10.207569,10.287847,10.382475,10.486409,单县,371722,菏泽市,371700,山东省,370000,Eastern
1323,8.0886364,8.1112299,8.2206945,8.3596354,8.512084,8.6881628,8.8470144,9.1107063,9.2332582,9.4309177,9.6432667,9.721303,9.7959118,9.8569403,9.9324379,9.9889832,10.074664,10.13563,10.216811,10.287912,10.41007,成武县,371723,菏泽市,371700,山东省,370000,Eastern
1324,8.0643177,8.169775,8.2914772,8.5186596,8.6663389,8.8242388,9.0190659,9.1952705,9.3470163,9.4836493,9.7226353,9.8340273,9.8835115,9.9681244,10.001629,10.036964,10.129533,10.197077,10.263597,10.344266,10.451113,巨野县,371724,菏泽市,371700,山东省,370000,Eastern
1325,7.9953747,8.0602636,8.1885061,8.397522,8.5956593,8.6772327,8.9067373,9.1231575,9.2949409,9.4114199,9.6372967,9.7683125,9.8667421,9.9309893,9.9702158,10.033746,10.132977,10.200372,10.262039,10.334023,10.441219,郓城县,371725,菏泽市,371700,山东省,370000,Eastern
1326,7.9938688,8.0659857,8.2349949,8.3580523,8.5133295,8.7508011,8.9460573,9.0835838,9.2603483,9.3808222,9.621129,9.7243261,9.7852116,9.8219013,9.8974314,9.9613657,10.050169,10.148581,10.234647,10.306721,10.409178,鄄城县,371726,菏泽市,371700,山东省,370000,Eastern
1327,8.0987272,8.1331215,8.2513399,8.4071331,8.6615191,8.8185816,8.9931574,9.1650047,9.3119879,9.4246778,9.6746273,9.8544006,9.9619894,10.044232,10.080112,10.11635,10.178452,10.237631,10.304668,10.394733,10.499442,东明县,371728,菏泽市,371700,山东省,370000,Eastern
1328,9.5205431,9.5845232,9.7245245,9.8448172,10.056026,10.268763,10.407239,10.649697,10.682047,10.839244,11.080549,11.199799,11.244132,11.314563,11.380335,11.423062,11.470448,11.522043,11.580121,11.654448,11.751017,中原区,410102,郑州市,410100,河南省,410000,Central
1329,9.5011206,9.5760298,9.7037878,9.7941275,10.021488,10.22305,10.372602,10.584165,10.667026,10.801458,11.059272,11.173895,11.231886,11.295518,11.364245,11.408616,11.456285,11.505931,11.560442,11.619894,11.727877,二七区,410103,郑州市,410100,河南省,410000,Central
1330,9.4888611,9.5671835,9.6936998,9.8167276,10.027584,10.247357,10.405433,10.617764,10.711428,10.829185,11.079997,11.175815,11.25091,11.319955,11.380971,11.434411,11.482998,11.535992,11.599648,11.661926,11.768475,管城回族区,410104,郑州市,410100,河南省,410000,Central
1331,9.6016846,9.623889,9.7732153,9.8827953,10.125401,10.324924,10.492048,10.697084,10.771158,10.875521,11.128365,11.254535,11.293587,11.356111,11.423335,11.475605,11.515296,11.565668,11.631254,11.691168,11.795683,金水区,410105,郑州市,410100,河南省,410000,Central
1332,9.4187994,9.5017834,9.5701609,9.7891617,9.9974403,10.178129,10.348636,10.612192,10.60936,10.777225,10.976246,11.101958,11.158303,11.237296,11.301291,11.340618,11.39254,11.439358,11.485383,11.549989,11.641031,上街区,410106,郑州市,410100,河南省,410000,Central
1333,9.3515978,9.439991,9.6077318,9.7214441,9.9470177,10.126015,10.272692,10.512712,10.557071,10.720192,10.973125,11.095885,11.142794,11.209186,11.279501,11.344825,11.395022,11.439863,11.495931,11.560526,11.665243,惠济区,410108,郑州市,410100,河南省,410000,Central
1334,8.9953136,9.1092253,9.2078485,9.4166012,9.6200752,9.8245211,10.004687,10.242564,10.301029,10.502632,10.81393,10.930723,11.029819,11.113596,11.172828,11.241072,11.298395,11.353561,11.437694,11.502687,11.602382,中牟县,410122,郑州市,410100,河南省,410000,Central
1335,9.0786133,9.1888657,9.3523521,9.5017443,9.7473402,9.9369946,10.079521,10.326665,10.374981,10.51001,10.719131,10.868237,10.938618,10.998459,11.053203,11.097804,11.173259,11.225937,11.288418,11.374911,11.494645,巩义市,410181,郑州市,410100,河南省,410000,Central
1336,9.1615257,9.222682,9.3503351,9.4745235,9.7245893,9.9586096,10.054532,10.291353,10.348303,10.537152,10.773641,10.893288,10.993389,11.071038,11.125378,11.163134,11.232933,11.295344,11.353933,11.414392,11.515238,荥阳市,410182,郑州市,410100,河南省,410000,Central
1337,9.0972633,9.1860027,9.3324928,9.512373,9.6737757,9.859314,9.9789333,10.247097,10.272676,10.467929,10.713695,10.860091,10.950581,11.006546,11.082986,11.122072,11.207411,11.289063,11.359797,11.422595,11.522765,新密市,410183,郑州市,410100,河南省,410000,Central
1338,9.1814814,9.2718945,9.4225636,9.5619602,9.762208,9.9557199,10.098742,10.333665,10.436983,10.596527,10.861683,10.987293,11.090783,11.164114,11.224483,11.302825,11.354608,11.413137,11.477311,11.531153,11.618873,新郑市,410184,郑州市,410100,河南省,410000,Central
1339,9.0141888,9.1743431,9.2711067,9.4888554,9.6879721,9.809145,9.9664326,10.193851,10.243579,10.453904,10.678218,10.800802,10.888316,10.939624,10.981885,11.012,11.109528,11.174559,11.231077,11.285129,11.385974,登封市,410185,郑州市,410100,河南省,410000,Central
1340,8.7851639,8.845685,8.9738626,9.0838251,9.3089314,9.5035563,9.6605625,9.8654394,9.9004078,10.088343,10.362906,10.488657,10.568133,10.652977,10.696445,10.746198,10.8083,10.871616,10.947373,11.025267,11.119833,龙亭区,410202,开封市,410200,河南省,410000,Central
1341,8.9292622,9.0006208,9.0888481,9.2484856,9.4015894,9.5964289,9.7419462,9.9402914,10.050162,10.16816,10.424938,10.463059,10.575438,10.668733,10.721966,10.771545,10.815169,10.874914,10.944613,10.999188,11.105268,顺河回族区,410203,开封市,410200,河南省,410000,Central
1342,8.9143867,8.9686127,9.0816813,9.2235346,9.4387741,9.6228714,9.7781925,9.9582176,10.062781,10.194655,10.412969,10.512118,10.606627,10.674656,10.728229,10.788117,10.842549,10.901869,10.972567,11.036178,11.126063,鼓楼区,410204,开封市,410200,河南省,410000,Central
1343,8.8586206,8.9818211,9.0424128,9.2236872,9.388484,9.5684967,9.6938505,9.876997,10.038645,10.161317,10.428435,10.449204,10.554891,10.638451,10.689279,10.740756,10.795637,10.855105,10.935272,11.002124,11.120719,禹王台区,410205,开封市,410200,河南省,410000,Central
1344,8.3923969,8.4827385,8.5995436,8.7578259,8.9816608,9.1469679,9.2937517,9.5199041,9.5793619,9.7519751,9.9964418,10.115267,10.243696,10.311679,10.362496,10.396364,10.488989,10.559334,10.654102,10.710057,10.811,祥符区,410212,开封市,410200,河南省,410000,Central
1345,8.3205996,8.4061337,8.5810785,8.7547197,8.900918,9.0425072,9.2955399,9.497118,9.5815859,9.7577467,9.9673681,10.090094,10.164037,10.276723,10.320296,10.366543,10.466376,10.533206,10.584213,10.652678,10.794051,杞县,410221,开封市,410200,河南省,410000,Central
1346,8.4556198,8.4922209,8.6577177,8.7939816,8.9624958,9.166914,9.3591871,9.5209494,9.5907974,9.6963968,10.018893,10.144512,10.208201,10.277049,10.324894,10.404776,10.475465,10.555496,10.626698,10.674091,10.791961,通许县,410222,开封市,410200,河南省,410000,Central
1347,8.3553276,8.4744368,8.5942726,8.7784414,8.9187908,9.0748987,9.215107,9.4462843,9.537406,9.6836958,9.9881783,10.084347,10.178958,10.279454,10.336434,10.426927,10.525631,10.589375,10.667943,10.730904,10.836824,尉氏县,410223,开封市,410200,河南省,410000,Central
1348,8.4894896,8.5496168,8.6704359,8.8841076,9.0248842,9.1944237,9.3529425,9.5823221,9.7460976,9.8196211,10.045376,10.169403,10.249897,10.357183,10.423934,10.535378,10.626216,10.695325,10.738045,10.798015,10.9164,兰考县,410225,开封市,410200,河南省,410000,Central
1349,9.2842455,9.3109045,9.4361982,9.532176,9.784358,9.9899387,10.114602,10.380343,10.401287,10.522041,10.81252,10.982283,10.99702,11.058073,11.121357,11.159241,11.192645,11.258238,11.331931,11.417828,11.547321,老城区,410302,洛阳市,410300,河南省,410000,Central
1350,9.2937851,9.3787422,9.5200186,9.6115761,9.8366489,10.052741,10.175991,10.405508,10.475387,10.6129,10.830961,11.014573,11.021811,11.086118,11.14047,11.183584,11.218182,11.274736,11.343979,11.42773,11.55123,西工区,410303,洛阳市,410300,河南省,410000,Central
1351,9.2361116,9.2580204,9.4498396,9.5615015,9.7942057,10.012001,10.097225,10.358933,10.392755,10.512078,10.81602,10.957125,10.987534,11.042278,11.114431,11.16177,11.203127,11.272603,11.336571,11.421496,11.53305,瀍河回族区,410304,洛阳市,410300,河南省,410000,Central
1352,9.2316427,9.3481255,9.4763136,9.5870752,9.8039932,9.9795141,10.119896,10.38028,10.386838,10.558952,10.790766,10.961744,10.980251,11.035547,11.093299,11.13781,11.183701,11.251556,11.314084,11.386692,11.497119,涧西区,410305,洛阳市,410300,河南省,410000,Central
1353,8.9076672,9.0240898,9.1485577,9.305336,9.4846201,9.6438932,9.7763338,10.034356,10.162396,10.317159,10.516462,10.658328,10.744968,10.808557,10.867601,10.902526,10.96273,11.02532,11.111809,11.198912,11.302691,孟津区,410306,洛阳市,410300,河南省,410000,Central
1354,9.0002785,9.1212635,9.2471046,9.4554625,9.6531858,9.9077873,10.012622,10.246105,10.336785,10.459321,10.748558,10.857348,10.910458,10.971608,11.039098,11.093939,11.146858,11.225132,11.303083,11.374084,11.47694,洛龙区,410311,洛阳市,410300,河南省,410000,Central
1355,8.8064184,8.9784002,9.0759277,9.2724361,9.5325279,9.6817236,9.7907848,9.9631004,10.073473,10.282809,10.484474,10.602683,10.696712,10.764791,10.835818,10.893708,10.98925,11.065596,11.132486,11.208163,11.313339,偃师区,410312,洛阳市,410300,河南省,410000,Central
1356,8.8239908,8.9706888,9.0307484,9.2411575,9.4612885,9.5899944,9.7311335,9.9488239,10.05204,10.220191,10.378549,10.554895,10.668143,10.724449,10.773954,10.80682,10.872946,10.9354,11.002811,11.064414,11.179627,新安县,410323,洛阳市,410300,河南省,410000,Central
1357,8.5867939,8.7166758,8.7966051,8.9920387,9.2267265,9.4463177,9.58529,9.845624,9.9243994,10.046962,10.259187,10.431539,10.511131,10.579567,10.607183,10.648685,10.726836,10.794596,10.83991,10.904282,11.021946,栾川县,410324,洛阳市,410300,河南省,410000,Central
1358,8.4845943,8.671155,8.7484407,8.9751968,9.2113438,9.3210945,9.4995642,9.7794704,9.8968811,10.027725,10.254498,10.393903,10.463793,10.471715,10.51332,10.564549,10.66423,10.738009,10.775307,10.839446,10.990655,嵩县,410325,洛阳市,410300,河南省,410000,Central
1359,8.5325155,8.715333,8.8553391,9.0001354,9.2422504,9.3445244,9.4943333,9.7611341,9.8829117,10.106638,10.329877,10.4708,10.550027,10.614407,10.677571,10.712618,10.775925,10.863727,10.913597,10.977616,11.096589,汝阳县,410326,洛阳市,410300,河南省,410000,Central
1360,8.6548138,8.8344231,8.9729233,9.0800858,9.2776432,9.3859348,9.5669346,9.8278093,9.883853,10.123057,10.419433,10.568642,10.654301,10.69705,10.746824,10.797606,10.863036,10.920951,10.985804,11.056128,11.175676,宜阳县,410327,洛阳市,410300,河南省,410000,Central
1361,8.4837437,8.6254082,8.788846,8.8759394,9.1506224,9.2453146,9.4590321,9.6980152,9.7691727,9.9832287,10.161149,10.37279,10.49291,10.514662,10.562774,10.588415,10.698358,10.793929,10.835957,10.919214,11.048488,洛宁县,410328,洛阳市,410300,河南省,410000,Central
1362,8.8424549,8.9785128,9.1378031,9.2968178,9.5052404,9.6416798,9.7702761,9.9851732,10.061665,10.210239,10.464273,10.62257,10.736345,10.788496,10.845644,10.876947,10.935968,10.988449,11.050994,11.109916,11.217288,伊川县,410329,洛阳市,410300,河南省,410000,Central
1363,8.8954458,8.9644613,9.1106405,9.2501984,9.5068541,9.7164106,9.8334942,10.090787,10.10334,10.292087,10.531873,10.648806,10.724986,10.791349,10.858765,10.89465,10.942554,11.003266,11.080939,11.134931,11.23678,新华区,410402,平顶山市,410400,河南省,410000,Central
1364,8.9725952,9.0341444,9.1771812,9.3374643,9.50488,9.6788626,9.8541908,10.126163,10.092169,10.229442,10.551646,10.674653,10.769273,10.836228,10.886863,10.92412,10.969942,11.020679,11.077621,11.136234,11.234793,卫东区,410403,平顶山市,410400,河南省,410000,Central
1365,8.8215752,8.8434629,9.1210079,9.3829193,9.5646801,9.6999874,9.7712345,9.9584408,10.065129,10.294001,10.424283,10.573287,10.670082,10.723029,10.759099,10.777226,10.801814,10.872288,10.919217,11.009589,11.121921,石龙区,410404,平顶山市,410400,河南省,410000,Central
1366,8.891449,9.0389795,9.1460323,9.3303785,9.5194378,9.6803398,9.8032684,10.038496,10.133599,10.288928,10.512341,10.638413,10.720004,10.7854,10.844465,10.880935,10.922609,10.979522,11.039493,11.103289,11.205515,湛河区,410411,平顶山市,410400,河南省,410000,Central
1367,8.532711,8.6733322,8.8704081,9.055253,9.2076025,9.3930645,9.4723129,9.730752,9.8090544,9.9603119,10.242703,10.430096,10.52221,10.574257,10.601596,10.637502,10.716469,10.782089,10.852413,10.92038,11.030574,宝丰县,410421,平顶山市,410400,河南省,410000,Central
1368,8.5078001,8.6551695,8.7737932,8.9835043,9.1578236,9.3417854,9.4680166,9.7060623,9.797389,9.9581194,10.175505,10.327041,10.465784,10.524699,10.567583,10.618533,10.700661,10.761489,10.829148,10.904384,11.020388,叶县,410422,平顶山市,410400,河南省,410000,Central
1369,8.3467731,8.4753742,8.6217127,8.8540668,9.0573206,9.3162041,9.461339,9.6827421,9.697238,9.8868227,10.112358,10.25881,10.389881,10.41307,10.459327,10.483642,10.562096,10.621318,10.712224,10.788049,10.897114,鲁山县,410423,平顶山市,410400,河南省,410000,Central
1370,8.5144787,8.7081184,8.8060846,8.9467678,9.1738892,9.3634882,9.4857483,9.7685957,9.8194399,9.951889,10.205178,10.36444,10.467647,10.504583,10.554534,10.596218,10.657019,10.713212,10.783298,10.865311,10.971658,郏县,410425,平顶山市,410400,河南省,410000,Central
1371,8.4960775,8.6795712,8.8101377,9.0035114,9.2208109,9.4363413,9.6072388,9.9142561,9.8309727,10.023102,10.227107,10.426295,10.50349,10.551541,10.584713,10.607357,10.698687,10.789691,10.832036,10.885784,10.986511,舞钢市,410481,平顶山市,410400,河南省,410000,Central
1372,8.5174141,8.6659517,8.797864,8.9795933,9.1861267,9.384716,9.4950714,9.7405014,9.8323069,9.9473295,10.164671,10.314979,10.421748,10.486379,10.53931,10.593633,10.696424,10.748577,10.793991,10.854585,10.956683,汝州市,410482,平顶山市,410400,河南省,410000,Central
1373,8.8804283,8.9279108,9.0373707,9.1751366,9.366725,9.5873404,9.743063,9.9542656,10.060275,10.180036,10.420115,10.521772,10.581882,10.650929,10.707561,10.749991,10.799332,10.864223,10.943604,11.000185,11.094851,文峰区,410502,安阳市,410500,河南省,410000,Central
1374,8.9820614,8.9722462,9.1096678,9.2025366,9.424387,9.6168251,9.7804403,9.9888,10.042522,10.15778,10.395936,10.578571,10.581151,10.655234,10.706237,10.752076,10.796053,10.853238,10.927362,10.996504,11.093132,北关区,410503,安阳市,410500,河南省,410000,Central
1375,8.9462147,9.0150795,9.1135359,9.2287703,9.4731207,9.6748991,9.8026285,9.993638,10.060011,10.183517,10.405821,10.557192,10.605745,10.675157,10.715566,10.750012,10.784322,10.847122,10.912553,10.966736,11.0601,殷都区,410505,安阳市,410500,河南省,410000,Central
1376,8.7405586,8.8602896,8.944438,9.1014347,9.2792482,9.4784679,9.6357489,9.8259888,9.9499216,10.087716,10.28705,10.383326,10.460452,10.529745,10.579968,10.616625,10.676907,10.733072,10.812118,10.87449,10.961714,龙安区,410506,安阳市,410500,河南省,410000,Central
1377,8.5823755,8.6728649,8.790761,9.005909,9.1474676,9.2610483,9.4193945,9.5947027,9.7531786,9.9262362,10.137686,10.267118,10.349436,10.423641,10.455414,10.494802,10.546348,10.621284,10.720261,10.795097,10.891685,安阳县,410522,安阳市,410500,河南省,410000,Central
1378,8.4714127,8.5312529,8.6993628,8.8825941,9.0448189,9.2376966,9.4080763,9.6208019,9.7334538,9.8829765,10.184772,10.323867,10.355581,10.423161,10.468319,10.499937,10.554591,10.641026,10.757833,10.805686,10.884855,汤阴县,410523,安阳市,410500,河南省,410000,Central
1379,8.383029,8.4331446,8.5776453,8.7670889,8.892868,9.1294651,9.3201075,9.5850687,9.6214676,9.7636318,9.9874983,10.122234,10.204021,10.293618,10.330261,10.386572,10.466847,10.531443,10.646442,10.710196,10.820209,滑县,410526,安阳市,410500,河南省,410000,Central
1380,8.433486,8.5343914,8.6602583,8.8296394,8.9890184,9.1357498,9.2850924,9.509943,9.6141644,9.7574091,9.9809589,10.138405,10.199402,10.288585,10.409306,10.563711,10.615732,10.671175,10.742057,10.807299,10.910784,内黄县,410527,安阳市,410500,河南省,410000,Central
1381,8.4461212,8.6154976,8.6641045,8.8511791,9.0077858,9.17138,9.3424463,9.5709076,9.7228765,9.8153248,10.060809,10.183459,10.24405,10.303642,10.353188,10.386066,10.461884,10.531063,10.629888,10.703452,10.791419,林州市,410581,安阳市,410500,河南省,410000,Central
1382,8.9840403,8.9259195,9.1054144,9.2554598,9.4405832,9.6781816,9.7723055,10.048269,10.084127,10.247208,10.438258,10.677104,10.6803,10.726794,10.760289,10.784273,10.893045,10.945333,11.078246,11.138252,11.245065,鹤山区,410602,鹤壁市,410600,河南省,410000,Central
1383,9.0761909,9.1301613,9.2800446,9.4470053,9.6249847,9.838316,10.01832,10.228105,10.285657,10.432028,10.645579,10.757218,10.807239,10.878111,10.930326,10.9632,11.015759,11.083879,11.16582,11.239001,11.337211,山城区,410603,鹤壁市,410600,河南省,410000,Central
1384,9.0649614,9.1301918,9.2950373,9.4264536,9.6067896,9.8129158,9.9719019,10.172678,10.279951,10.394956,10.637061,10.793387,10.85134,10.931917,10.9988,11.042516,11.0886,11.15573,11.245599,11.307399,11.396874,淇滨区,410611,鹤壁市,410600,河南省,410000,Central
1385,8.7182531,8.8042879,8.9331284,9.1235895,9.2452955,9.434515,9.6578894,9.8720951,10.004281,10.130919,10.371972,10.52678,10.603439,10.675543,10.712761,10.745789,10.826209,10.883997,10.984097,11.076121,11.17544,浚县,410621,鹤壁市,410600,河南省,410000,Central
1386,8.8296423,8.9068594,9.0798073,9.1993227,9.3672714,9.535203,9.6933203,9.9699469,10.019463,10.192075,10.445253,10.61307,10.688689,10.761884,10.822376,10.843953,10.950815,10.981699,11.052179,11.122865,11.230841,淇县,410622,鹤壁市,410600,河南省,410000,Central
1387,8.8293285,8.9119606,9.0720606,9.1988134,9.4085646,9.6105394,9.7873335,9.982995,10.105742,10.206398,10.438496,10.516363,10.59835,10.66736,10.720896,10.767463,10.823149,10.889902,10.955908,11.012312,11.11424,红旗区,410702,新乡市,410700,河南省,410000,Central
1388,8.8778028,8.966177,9.1071758,9.2291088,9.3929977,9.6302652,9.7880907,9.9973526,10.078157,10.241678,10.431504,10.544515,10.588189,10.666793,10.714375,10.757551,10.804977,10.870169,10.932398,10.987783,11.085006,卫滨区,410703,新乡市,410700,河南省,410000,Central
1389,8.7371464,8.8149529,8.9746962,9.1400795,9.29603,9.4505243,9.6202221,9.8458185,9.9079447,10.066737,10.275536,10.44032,10.492216,10.556599,10.596931,10.634191,10.69838,10.763836,10.838354,10.896579,10.998066,凤泉区,410704,新乡市,410700,河南省,410000,Central
1390,8.8442984,8.8984718,9.0554276,9.1501303,9.4004564,9.6081562,9.7865992,9.9930172,10.059342,10.170305,10.399253,10.540902,10.588423,10.653853,10.700758,10.742129,10.790732,10.860067,10.924895,10.985422,11.086652,牧野区,410711,新乡市,410700,河南省,410000,Central
1391,8.529336,8.6330795,8.8227186,9.0257645,9.2180176,9.464057,9.5931902,9.8496704,9.9228582,10.060525,10.265259,10.378941,10.44422,10.508527,10.564448,10.608688,10.660809,10.720168,10.789882,10.861864,10.965931,新乡县,410721,新乡市,410700,河南省,410000,Central
