id,reggdp2001,reggdp_primary2001,perreggdp2001,plnpgdp2001,plngdp2001,plngdppc2001,nonagri_share2001,urbanland2001,urbanland_share2001,cropland2001,cropland_share2001,popden2001,urbanization2001,reggdp2011,reggdp_primary2011,perreggdp2011,plnpgdp2011,plngdp2011,plngdppc2011,nonagri_share2011,urbanland2011,urbanland_share2011,cropland2011,cropland_share2011,popden2011,urbanization2011,reggdp2021,reggdp_primary2021,perreggdp2021,plnpgdp2021,plngdp2021,plngdppc2021,nonagri_share2021,urbanland2021,urbanland_share2021,cropland2021,cropland_share2021,popden2021,urbanization2021,county,countycode,city,citycode,province,provincecode,location
2289,99287,47307,.2198,20.400043,21.541765,8.4169893,68.073112,2.3553607,.24931641,6.0721369,10.25478,9.279542,2.9561024,386853,125943,.97149998,21.465546,23.121357,10.04523,80.906288,2.3764424,.25462821,6.0697389,10.230218,9.2941866,8.5238581,1554700,434000,4.1199999,21.337065,23.194597,10.763492,84.394279,2.3970881,.25993979,6.0403614,9.9340467,9.193532,9.7764273,禄劝彝族苗族自治县,530128,昆明市,530100,云南省,530000,Western
2290,101956,43361,.2062,20.221191,21.493824,8.4747229,71.990669,2.8234267,.4680886,7.1960149,37.095306,9.4953995,5.9986458,456132,134828,.99419999,21.318079,23.116251,10.142363,83.439865,2.8234267,.46808851,7.1213069,34.424973,9.5354891,7.8566809,1510200,400700,3.27,21.195732,23.233793,10.866533,86.971893,2.8234267,.46808854,6.776927,24.395596,9.4937153,8.2582283,寻甸回族彝族自治县,530129,昆明市,530100,云南省,530000,Western
2291,394228,31221,1.5520999,19.652681,21.51018,8.8568506,84.393738,4.5428762,7.2311544,5.8008966,25.442451,10.169679,45.942951,1677710,88478,4.8955998,20.708256,23.19882,10.427613,91.713684,4.5475564,7.2650776,5.459971,18.092424,10.184374,61.377686,6125800,217300,12.63,20.570927,23.310257,11.169312,93.538643,4.5580301,7.3415704,4.9780574,11.17389,10.221433,63.134796,安宁市,530181,昆明市,530100,云南省,530000,Western
2292,809666,57140,1.3219,20.092941,21.522547,8.564312,76.059662,4.1741371,4.2040057,6.6390314,49.448505,10.041237,46.361351,3701120,164870,4.9639001,21.13628,23.151417,10.099202,86.669785,4.2312613,4.4511476,6.5388775,44.735989,10.463596,54.794235,10388300,344900,10.43,21.018757,23.259747,10.847683,89.364677,4.31143,4.8226829,6.2740927,34.329098,10.818179,52.751366,麒麟区,530302,曲靖市,530300,云南省,530000,Western
2293,185900,60800,.48300001,20.431377,21.550638,8.3696871,67.347893,3.158814,.83717024,7.1177244,43.867889,10.016873,8.9131031,1172500,262800,2.6998,21.501703,23.129753,9.9076624,80.368797,3.1683054,.84515417,6.9298673,36.35479,10.032771,12.161155,3536200,566500,8.7799997,21.413343,23.239731,10.664681,83.900589,3.1724472,.84866202,6.8015599,31.977055,9.7351294,13.939316,沾益区,530303,曲靖市,530300,云南省,530000,Western
2294,48100,20900,.25740001,20.078356,21.383698,8.1858473,72.892014,2.3786402,.67717433,6.8703022,60.451145,9.3672504,.83202595,275000,62400,1.4794,21.155146,23.039379,9.8899479,84.80545,2.3786402,.67717439,6.7725606,54.82214,9.3323784,1.786984,1096200,188300,5.7199998,21.058123,23.17178,10.707486,87.920456,2.3786402,.67717439,6.5450559,43.666847,9.4173536,2.5292068,马龙区,530304,曲靖市,530300,云南省,530000,Western
2295,219840,94700,.3732,20.214741,21.515835,8.4182482,72.776619,4.2624354,3.5635698,7.1917443,66.691086,10.241576,11.590104,1150993,389019,1.8454,21.259436,23.087902,9.8593855,83.934021,4.2656088,3.5748949,7.1419439,63.451195,10.346216,17.403507,3072200,868200,5.1599998,21.136152,23.221695,10.691041,87.576035,4.2998619,3.6994681,7.0233564,56.355717,10.401325,19.466198,陆良县,530322,曲靖市,530300,云南省,530000,Western
2296,110378,45625,.31900001,20.581808,21.558142,8.3609238,62.331036,2.9927301,.7202183,6.4209895,22.199244,9.4195566,2.6732035,622029,237835,1.5804,21.610508,23.121773,9.8698196,77.936928,3.015136,.73653758,6.6624937,28.263252,9.5076065,6.3989806,1910500,420400,5.0999999,21.49371,23.228382,10.573678,82.354202,3.069046,.77733403,6.5000849,24.026417,9.6176691,7.3086829,师宗县,530323,曲靖市,530300,云南省,530000,Western
2297,226332,51054,.43169999,20.611006,21.61664,8.285923,63.418747,3.1779308,.79747283,6.8541317,31.49703,9.7642984,4.9620914,929625,239736,1.6853,21.658579,23.165075,9.8326197,77.831467,3.2328548,.84249842,7.1098843,40.676315,9.8220472,7.707325,3074800,668300,5.7800002,21.554968,23.270376,10.594615,82.010971,3.342416,.94004989,7.0008645,36.47496,9.8547449,14.693659,罗平县,530324,曲靖市,530300,云南省,530000,Western
2298,218300,82635,.33379999,20.594378,21.596216,8.4543457,63.279636,3.0984905,.68175167,6.580348,22.17061,9.8444242,5.6363592,1336900,240000,1.8437001,21.648397,23.103638,9.8031483,76.665573,3.0984905,.68175173,6.5565338,21.648872,9.9581909,8.7233667,2900100,561300,4.3200002,21.575254,23.206156,10.557121,80.424698,3.0984905,.68175167,6.5228848,20.932529,10.034816,9.9784718,富源县,530325,曲靖市,530300,云南省,530000,Western
2299,212503,44516,.23999999,20.872807,21.706518,8.1826143,56.556618,3.2262425,.42797917,7.5542212,32.436939,9.636446,11.260821,1129320,270291,1.2399,21.977993,23.237461,9.7623434,71.619507,3.2437956,.43555784,7.2925568,24.968956,9.6511927,16.489283,3442300,855400,4.3600001,21.888639,23.349564,10.586052,76.797821,3.2610459,.44313648,7.0473404,19.539095,9.6884041,18.433659,会泽县,530326,曲靖市,530300,云南省,530000,Western
2300,316384,107294,.2431,20.884771,21.737415,8.2986679,57.371365,3.8512325,.77716506,6.7783766,14.51295,9.985671,6.4157224,1781792,387456,1.3638,22.001915,23.281067,9.8511906,72.172684,3.8606837,.78454506,6.9768777,17.699608,10.037381,10.004657,4518600,851800,3.8199999,21.920172,23.363689,10.570423,76.390419,3.8793197,.79930282,6.7792082,14.525025,10.019006,11.668955,宣威市,530381,曲靖市,530300,云南省,530000,Western
2301,1965406,31076,5.1735001,19.534706,21.090431,9.0496311,78.89637,4.7525148,12.242753,4.9500694,14.91681,10.552093,77.441933,5118514,98330,10.3071,20.563229,22.720924,10.543076,88.440887,4.8187337,13.080898,4.5240331,9.7420616,10.747145,81.000076,10342700,233300,17.559999,20.429758,22.814165,11.224947,90.785637,4.9130163,14.374213,3.2717168,2.7846894,10.914112,84.176987,红塔区,530402,玉溪市,530400,云南省,530000,Western
2302,130000,49400,.50470001,19.225782,20.912975,8.758112,81.496178,4.151042,7.8558664,5.6132174,33.900719,10.333996,20.735735,430700,118400,1.5305001,20.2966,22.593409,10.316194,89.942062,4.1546073,7.8839269,5.3604245,26.328272,10.433852,40.796787,1672300,318100,6.6199999,20.176552,22.683052,11.021537,91.844681,4.2233386,8.4448547,4.8244176,15.40414,10.507099,44.50502,江川区,530403,玉溪市,530400,云南省,530000,Western
2303,163085,43793,.61769998,19.336233,20.94245,8.7698193,79.935463,4.2107592,9.1073484,4.7336268,15.362804,10.445483,47.052841,559482,104605,1.8501,20.385395,22.590509,10.349228,88.976212,4.2600617,9.5676126,4.6512761,14.148351,10.582296,50.085331,1943300,298300,6.7199998,20.23941,22.712877,11.075738,91.570786,4.3371844,10.334695,4.2392159,9.3702345,10.648548,54.883698,通海县,530423,玉溪市,530400,云南省,530000,Western
2304,91761,31839,.46250001,19.678389,20.985754,8.6409569,72.946815,3.4074378,2.4194331,6.001761,32.390217,9.7089186,23.189302,400438,109838,1.859,20.727142,22.575481,10.206795,84.250145,3.4297473,2.474016,6.0118318,32.718063,9.75179,26.270788,1330200,297900,7.0100002,20.610498,22.697645,10.890576,87.595947,3.4443502,2.5104086,5.6598377,23.010098,9.881278,27.482616,华宁县,530424,玉溪市,530400,云南省,530000,Western
2305,99191,24826,.57499999,19.843813,21.043516,8.6332436,69.871635,3.085223,1.4324819,5.1009583,10.75256,9.386879,24.653017,385698,73130,2.1754,20.900471,22.650812,10.235818,82.62854,3.1056943,1.462109,4.9845662,9.5711327,9.4055023,36.062042,1537800,170100,10.2,20.754227,22.7001,10.885124,85.71376,3.115773,1.4769194,4.4366655,5.533668,9.4286766,36.679214,易门县,530425,玉溪市,530400,云南省,530000,Western
2306,80769,20640,.54759997,19.996204,21.099857,8.6276913,66.834267,3.4601436,1.6472116,5.0643048,8.1927137,8.9420586,12.887414,379219,61929,2.3243999,21.058319,22.655781,10.149976,79.759033,3.4601436,1.6472118,5.2504196,9.8686209,8.9998331,15.394685,1317800,194800,9.1999998,20.900543,22.758907,10.918234,84.407249,3.4882889,1.6942316,4.7388802,5.9169474,9.0972033,17.816706,峨山彝族自治县,530426,玉溪市,530400,云南省,530000,Western
2307,74158,29923,.2807,20.458057,21.273773,8.5625877,55.767738,3.1739645,.56044835,5.7410569,7.3014593,8.8053217,4.3636303,719892,88308,2.5153,21.550043,22.790604,10.1623,71.077797,3.1834278,.56577712,5.6098876,6.4038839,8.8275089,12.872279,2437500,340700,9.3000002,21.359125,22.862606,10.889719,77.764519,3.3239872,.65116292,5.284677,4.6260071,8.8819666,16.100018,新平彝族傣族自治县,530427,玉溪市,530400,云南省,530000,Western
2308,83859,31695,.43360001,20.269907,21.211285,8.6322851,60.990993,3.7576575,1.5773942,5.8091083,12.270832,8.9246435,37.393784,360449,100997,1.6497,21.324656,22.764839,10.221364,76.311577,3.7576575,1.5773942,5.6400614,10.362339,9.0022964,40.181564,1405500,365200,7.2199998,21.176785,22.834455,10.907338,80.941765,3.799356,1.6445597,5.1856904,6.5785041,9.0421505,47.693619,元江哈尼族彝族傣族自治县,530428,玉溪市,530400,云南省,530000,Western
2309,77300,18400,.52069998,19.177429,20.87845,8.7825098,81.75029,3.4663546,4.2414036,5.6799526,38.802799,9.8710108,13.201098,440500,70100,2.5762,20.246752,22.609808,10.390162,90.586792,3.4803863,4.3013368,5.4377508,30.456224,9.9537487,20.051708,1535800,145900,8.8699999,20.123779,22.716761,11.150222,92.520332,3.5922914,4.8106437,5.0576615,20.825979,10.0681,21.674816,澄江市,530481,玉溪市,530400,云南省,530000,Western
2310,303560,111355,.3646,20.457794,21.194036,8.0872593,52.108986,4.6817775,2.2368562,6.9797964,22.266657,9.7423697,22.620317,1280450,334829,1.3635,21.546171,22.701096,9.6377974,68.491867,4.7126069,2.3068917,6.8670902,19.89332,9.8458395,41.602547,4211900,882200,4.6599998,21.403965,22.770157,10.449291,74.492355,4.7772737,2.4609995,6.6485348,15.987847,9.9200487,45.155029,隆阳区,530502,保山市,530500,云南省,530000,Western
2311,81946,39352,.2529,19.892612,20.897198,7.9983063,63.380352,3.5369334,1.7749066,5.9436021,19.696016,9.7133684,16.042334,287135,107491,.93739998,20.977745,22.435884,9.5418663,76.733124,3.5681047,1.8311042,5.8916674,18.699215,9.7569962,22.541214,1002000,285000,3.46,20.819033,22.5536,10.342079,82.352348,3.5994947,1.8894941,5.6930356,15.330587,9.6998949,24.684841,施甸县,530521,保山市,530500,云南省,530000,Western
2312,76600,34650,.2888,20.264708,21.051743,7.9294558,54.480755,2.1524961,.30566889,5.5901642,9.5106773,9.189992,6.7952127,359225,120649,1.2898999,21.333784,22.517359,9.54498,69.381775,2.1524961,.30566889,5.1933446,6.3955069,9.2042198,12.598327,1390500,397600,5.1199999,21.175093,22.616514,10.275321,76.340881,2.1784556,.31370777,4.9783077,5.1580501,9.2476807,14.72651,龙陵县,530523,保山市,530500,云南省,530000,Western
2313,99024,50302,.29609999,20.353077,21.086519,7.9162049,51.974705,2.5017498,.32335573,6.1013708,11.829767,9.1266966,11.063932,467298,201923,1.3552999,21.432699,22.574581,9.538723,68.078232,2.5303161,.33272609,6.006639,10.760558,9.1659813,26.316431,1831900,613700,5.7800002,21.276728,22.681776,10.319043,75.464478,2.8109949,.44053876,5.9329185,9.99582,9.1660881,29.127422,昌宁县,530524,保山市,530500,云南省,530000,Western
2314,184600,67600,.3098,20.692739,21.312185,8.0720758,46.175735,2.9675336,.34053785,6.5133767,11.806073,9.2532473,9.2631235,874600,218100,1.3513,21.760176,22.746956,9.6333494,62.722496,2.9790685,.34448859,6.3909087,10.445234,9.32271,14.211102,3219200,638000,5.0100002,21.632011,22.794554,10.376196,68.73098,3.0978625,.38794175,6.0297885,7.2792363,9.3788176,17.933224,腾冲市,530581,保山市,530500,云南省,530000,Western
2315,399056,56367,.54030001,19.506233,20.634008,7.8545933,67.624725,3.8745975,2.2265596,7.1322083,57.862431,10.505882,13.895226,1479898,163843,1.8688,20.56266,22.206944,9.4047718,80.684906,3.8882844,2.2572443,7.0692792,54.33342,10.613118,17.958839,4113100,392800,4.5500002,20.506737,22.335051,10.224678,83.931572,3.9238877,2.339057,6.9138637,46.512634,10.56162,20.232212,昭阳区,530602,昭通市,530600,云南省,530000,Western
2316,47350,27340,.1296,19.262482,20.085146,7.4884443,56.07402,2.0074146,.50118148,6.7918453,59.957954,10.048357,.91650838,309541,70026,.78839999,20.35092,22.003231,9.1856642,80.839348,2.0367353,.51609409,6.6394291,51.481754,10.140073,1.0678893,918500,187600,2.3199999,20.305763,22.216036,10.117675,85.195999,2.1966171,.6055705,6.5071459,45.102806,10.219023,1.5208701,鲁甸县,530621,昭通市,530600,云南省,530000,Western
2317,72531,38026,.1443,19.810799,20.644798,7.4923458,56.569126,2.0973783,.25474721,6.5032592,20.871769,9.4175558,.82960123,330127,123788,.63660002,20.895609,22.129286,9.0824022,70.878021,2.0973783,.25474724,6.2386708,16.019535,9.4060802,1.0575118,1323300,360100,2.8900001,20.785297,22.267656,10.013726,77.289864,2.0973783,.25474721,6.0467429,13.221986,9.7599525,1.3610575,巧家县,530622,昭通市,530600,云南省,530000,Western
2318,51292,22701,.1436,19.475542,20.184364,7.387784,50.777641,-1.5153084,.010873045,2.4340484,.56433254,9.770319,0,261412,60049,.7033,20.46303,21.620047,8.9409885,68.557724,-1.5153084,.010873045,-1.2737433,.013843998,9.7577152,0,623000,160300,1.98,20.470308,22.036783,9.7422657,79.122017,-1.5153084,.010873045,.10032897,.054703306,9.8687592,0,盐津县,530623,昭通市,530600,云南省,530000,Western
2319,39924,19098,.16140001,19.475172,20.428434,7.319201,61.451859,2.6888263,.85730255,5.6813493,17.091112,9.5604305,.65116072,148963,44260,.5632,20.500019,21.954502,8.960412,76.647896,2.6888263,.85730261,5.3252759,11.970977,9.5640192,3.2557464,479800,119400,2.3099999,20.43466,22.137693,9.8852701,81.78698,2.6888263,.85730261,4.6231523,5.9319997,9.6788874,3.9958673,大关县,530624,昭通市,530600,云南省,530000,Western
2320,60996,30051,.15270001,19.722799,20.53265,7.2495379,55.507549,3.1422491,.83345854,6.7522364,30.809275,9.5683079,4.2141099,321369,76851,.81110001,20.763094,22.123985,9.0575695,74.356789,3.232784,.9124369,6.5526772,25.235626,9.5100307,5.6456194,1481500,225700,4.2800002,20.688347,22.278038,9.9389486,79.601143,3.2751548,.95192826,6.1108217,16.222538,9.6227217,4.7301908,永善县,530625,昭通市,530600,云南省,530000,Western
2321,18701,7752,.1209,18.846174,20.213953,7.3393569,74.532799,.3699201,.19301862,3.0685105,2.8680196,9.8413162,.55972594,149158,27833,.96920002,19.862318,21.868742,9.0986032,86.553131,1.1549871,.42320365,2.1371844,1.130088,9.8578014,3.5905845,433300,77600,3.22,19.841688,22.092388,9.9764376,89.467453,1.8302391,.83139557,1.7575448,.77310228,9.9309673,4.1640997,绥江县,530626,昭通市,530600,云南省,530000,Western
2322,125585,66969,.1016,19.937813,20.661846,7.5336633,51.520702,1.1983436,.089673541,7.0243845,30.40057,10.350711,.82218826,677833,169255,.50770003,20.965427,22.131769,9.0938559,68.849556,1.1983436,.089673541,6.7074623,22.143396,10.384248,1.0995183,2464300,437500,1.84,20.897982,22.28706,10.037134,75.069496,1.1983436,.089673541,6.5878658,19.647358,10.53089,1.1307032,镇雄县,530627,昭通市,530600,云南省,530000,Western
2323,59508,32372,.117,19.74696,20.327152,7.5995059,44.020943,3.1250572,.81270003,6.4427066,22.426785,9.8175869,1.3946109,381297,120457,.72710001,20.782644,21.731956,9.0910864,61.29929,3.1250572,.81270015,6.2023187,17.634695,9.8409233,1.0922379,1126100,312300,2.25,20.733875,22.204662,9.9256563,77.025543,3.1250572,.81270009,5.6167979,9.8192778,9.888154,1.4704956,彝良县,530628,昭通市,530600,云南省,530000,Western
2324,44658,18556,.1237,19.261326,20.392559,7.5135064,67.736488,.4327094,.1107333,4.7300916,8.1396866,10.06174,.10884919,247654,44639,.63880002,20.237865,21.962618,9.1170521,82.178284,.4327094,.11073329,4.3998156,5.8501987,10.085774,.2328833,759100,139100,2.1700001,20.208405,22.157064,10.089551,85.753517,.4327094,.11073329,4.235415,4.9633203,10.278544,.23944822,威信县,530629,昭通市,530600,云南省,530000,Western
2325,60200,7200,.66909999,18.394583,20.243563,7.6146984,84.260239,1.3743507,.90169019,4.3460684,17.605888,9.7787342,.8603552,309500,14900,3.0137,19.39432,21.946533,9.2444048,92.209099,1.8523448,1.4542783,3.9609563,11.978597,9.8156271,2.7493577,898500,38400,8.75,19.452686,22.117664,10.071442,93.039909,1.8523448,1.4542783,4.0603714,13.230653,10.082183,5.5267253,水富市,530681,昭通市,530600,云南省,530000,Western
2326,,,,18.670031,20.396484,8.3766317,82.20858,2.8425028,1.3548485,4.9213696,10.832561,9.3341227,41.886257,626819,37905,2.9553001,19.739208,22.081343,9.9704475,90.387772,2.8929877,1.4250039,4.9644389,11.309304,9.7571154,47.155037,1977800,88200,6.8699999,19.594418,22.181864,10.688645,92.478813,3.1430829,1.8299159,4.8405442,9.9914637,9.7663059,52.496452,古城区,530702,丽江市,530700,云南省,530000,Western
2327,,,,19.65189,20.490828,7.7108335,56.783066,2.9667053,.31363836,6.3163996,8.9368172,8.205204,5.3774171,273268,67723,1.2675,20.690254,22.05113,9.6836119,74.3564,2.9667053,.31363833,6.5405726,11.182525,8.0399103,2.9269478,1002800,203300,4.48,20.569441,22.23094,10.383104,81.01458,3.2172108,.40292317,6.5728679,11.549566,8.1999426,9.4913797,玉龙纳西族自治县,530721,丽江市,530700,云南省,530000,Western
2328,87700,31500,.2315,19.436924,20.486877,7.9151931,65.004593,3.2525709,.52470285,6.7224975,16.860998,9.0136051,10.646029,369985,105144,.93949997,20.499439,22.016598,9.5298548,78.066574,3.2525709,.52470285,6.8671322,19.484867,9.026248,11.781275,1117500,294100,3.3099999,20.367329,22.183865,10.347651,83.741203,3.2696991,.53376746,6.8281927,18.740721,9.0309896,12.041896,永胜县,530722,丽江市,530700,云南省,530000,Western
2329,58200,15000,.39289999,18.902145,20.266264,8.0107288,74.439415,2.2847531,.45856237,4.9647365,6.6880651,8.9272385,8.0440235,343459,43540,2.0359001,19.985664,21.878139,9.6123705,84.930168,2.2847531,.45856237,4.8421865,5.9166732,8.9702511,9.8781242,871800,107600,5.4299998,19.819906,22.06621,10.390064,89.421043,2.3071592,.46895298,4.937407,6.5077586,9.0169029,11.782551,华坪县,530723,丽江市,530700,云南省,530000,Western
2330,36600,16700,.16,19.534414,20.478168,7.8003659,61.083591,1.6495713,.086365908,6.4496102,10.494764,8.2228365,5.8363471,192199,50587,.7392,20.617487,22.002501,9.4852686,74.967957,1.6495713,.086365908,6.4709558,10.721192,8.3107967,13.683294,734900,129300,3,20.499367,22.110525,10.32299,80.034378,1.6495713,.086365908,6.3355989,9.3639317,8.4066124,15.176291,宁蒗彝族自治县,530724,丽江市,530700,云南省,530000,Western
2331,96100,18100,.51560003,19.554085,20.433125,8.1032257,58.481861,3.1911922,.62990385,4.0014639,1.4163507,8.5905533,41.973862,644427,68230,2.1531,20.580011,21.958958,9.7302246,74.81562,3.2813554,.68933713,3.7126555,1.0610675,9.0235434,51.714592,2400500,242800,5.75,20.43095,22.030384,10.425666,79.798912,3.2984526,.70122415,3.1325064,.59400129,8.9927969,68.644844,思茅区,530802,普洱市,530800,云南省,530000,Western
2332,66300,19500,.3594,19.503656,20.350512,7.9869542,57.123878,1.78378,.16192496,3.866358,1.2994692,8.3930607,7.3369622,258973,62405,1.3886,20.533443,21.823046,9.4425459,72.461975,1.9596827,.19306672,3.7613988,1.1699917,8.1766291,11.97948,732800,190400,4.5599999,20.380259,21.929991,10.27298,78.769516,1.9596827,.19306669,3.2615402,.70973605,8.5778332,13.847179,宁洱哈尼族彝族自治县,530821,普洱市,530800,云南省,530000,Western
2333,76100,21500,.2174,19.571096,20.352978,7.919692,54.24556,1.7819868,.11290421,5.0235205,2.8872902,8.8924122,3.1177819,287147,84808,.79409999,20.631119,21.792912,9.4707022,68.707535,1.7819868,.11290421,4.0629387,1.1048795,8.8638849,2.2850213,903200,274200,3.23,20.473148,21.885731,10.160874,75.648636,1.7819868,.11290421,4.3626704,1.4910313,8.8584433,4.3545308,墨江哈尼族自治县,530822,普洱市,530800,云南省,530000,Western
2334,88100,43300,.25130001,19.418327,20.328901,7.9300647,59.770676,2.3443551,.23452453,5.3730998,4.8479199,9.0531273,13.575223,345978,147569,.95950001,20.490252,21.832867,9.4567671,73.88382,2.3658531,.23962089,5.0608535,3.5477128,9.0481005,20.87351,1178100,390500,3.9100001,20.314869,21.856684,10.07701,78.600761,2.3658531,.23962092,4.6980381,2.4681964,9.0425901,22.107969,景东彝族自治县,530823,普洱市,530800,云南省,530000,Western
2335,92900,25700,.3229,19.872341,20.51668,7.8017311,47.499035,2.9420266,.25187543,5.3855591,2.9000032,8.3394222,16.5562,513391,202150,1.7564,20.924829,22.006672,9.4646683,66.102959,2.9539943,.25490794,5.232152,2.4875655,8.3298569,13.313863,1361700,440400,4.9400001,20.752098,22.024395,10.119345,71.98127,2.965822,.25794077,5.3946671,2.9265378,8.3124704,16.335642,景谷傣族彝族自治县,530824,普洱市,530800,云南省,530000,Western
2336,36700,17100,.18170001,19.410622,20.285078,7.8227315,58.29113,1.2917062,.087957539,4.9097962,3.2778542,8.6085567,.11603771,221866,94405,1.059,20.479221,21.807516,9.4081964,73.507133,1.2917062,.087957539,4.8953853,3.2309556,8.5842972,.15685868,881000,289700,4.9400001,20.287575,21.889248,10.190226,79.844101,1.4094458,.098947942,4.8510823,3.090939,8.5806112,1.0349169,镇沅彝族哈尼族拉祜族自治县,530825,普洱市,530800,云南省,530000,Western
2337,28300,14000,.27630001,19.584707,20.28768,7.7517495,50.488857,1.2370245,.10009148,3.1085029,.65038389,7.9682226,.025150644,151369,46115,1.2347,20.572426,21.44631,9.3851051,58.267258,1.2370245,.10009149,2.6958613,.43048882,8.0391684,.14150597,588000,152700,5.3699999,20.431704,21.794237,10.109138,74.398865,1.2370245,.10009149,2.7611442,.45952997,8.2074986,.19640134,江城哈尼族彝族自治县,530826,普洱市,530800,云南省,530000,Western
2338,24400,9400,.22139999,19.068548,20.171816,7.9396901,66.821487,1.3934901,.21252152,4.8550239,6.7721725,8.7289724,.59346861,129930,54791,.95120001,20.124989,21.713362,9.4683142,79.574234,1.5516709,.24894306,4.337925,4.0378933,9.3795805,1.0922557,569800,185200,3.97,19.976629,21.850353,10.328495,84.64492,1.7698711,.30964428,4.0546165,3.041693,8.9276905,20.721964,孟连傣族拉祜族佤族自治县,530827,普洱市,530800,云南省,530000,Western
2339,62200,29600,.1339,20.00839,20.600155,7.8412023,44.664993,3.0379624,.23877093,6.1205235,5.2085967,8.6753826,12.97992,348106,113406,.70550001,21.062126,22.033693,9.4210567,62.151058,3.0489163,.24140078,5.6751437,3.3365276,8.660778,18.989061,1373700,355100,3.1300001,20.919733,22.09741,10.193774,69.200668,3.1223717,.25980052,5.4279385,2.6057634,8.6913414,22.9855,澜沧拉祜族自治县,530828,普洱市,530800,云南省,530000,Western
2340,10300,3000,.12549999,18.845093,19.713993,7.9386191,58.058746,.13724291,.091107734,2.8684416,1.3986201,8.8308077,.094029792,52904,15455,.57950002,19.895903,21.216688,9.3947945,73.307449,.13724291,.091107726,1.2361443,.27340221,8.8635139,.074151501,302700,59200,3.4300001,19.745842,21.253096,10.132712,77.848251,.13724291,.091107734,1.1672173,.25519222,8.9006691,.062786721,西盟佤族自治县,530829,普洱市,530800,云南省,530000,Western
2341,92000,32200,.33629999,19.66118,20.56045,8.1311502,59.313309,3.0945632,.86199319,5.0318322,5.982038,9.344512,35.863903,428326,98109,1.3191,20.745453,22.087379,9.6178141,73.865829,3.1642189,.92417651,4.4937186,3.4926043,9.3941088,45.772434,1842400,281200,4.9899998,20.584414,22.166302,10.399249,79.441345,3.2733915,1.0307846,4.0328293,2.2028639,9.4925585,47.394569,临翔区,530902,临沧市,530900,云南省,530000,Western
2342,79500,41900,.1886,19.762403,20.532919,7.9788308,53.722553,2.0976622,.24638474,6.0645561,13.014092,9.4969006,7.3690929,529332,171250,1.1507,20.848736,22.054602,9.5269346,70.05674,2.0976622,.24638474,5.8950686,10.985163,9.5192614,7.8658442,1620600,608200,4.23,20.704874,22.115353,10.249848,75.597351,2.2030337,.27376381,5.6375165,8.4908857,9.5850801,13.401917,凤庆县,530921,临沧市,530900,云南省,530000,Western
2343,149300,54400,.3725,19.823248,20.58581,7.9613471,53.353012,2.4856706,.32579014,6.4683466,17.48204,9.362524,14.529794,532681,185706,1.1803,20.911623,22.082203,9.4999332,68.9813,2.522712,.33808416,6.2775612,14.445582,9.4182692,16.743439,1434400,478000,3.71,20.769192,22.147472,10.219247,74.798851,2.522712,.33808419,5.8783212,9.6905279,9.4566088,18.029259,云县,530922,临沧市,530900,云南省,530000,Western
2344,55200,29100,.1716,19.777674,20.519373,7.7832122,52.36961,2.4103866,.34529495,6.4456062,19.528273,9.2324505,2.1699047,284866,98324,.76740003,20.879707,21.981129,9.3929491,66.76017,2.42307,.34970236,6.1841106,15.034805,9.3160543,4.4260454,918000,270000,2.8099999,20.711344,22.076521,10.09677,74.466454,2.5371168,.39194798,6.1033053,13.867699,9.3906975,5.6737795,永德县,530923,临沧市,530900,云南省,530000,Western
2345,37500,18600,.23109999,19.748598,20.470737,7.6317372,51.428799,1.4552161,.16973683,4.6376829,4.091701,8.7695656,5.3973522,214885,54760,1.2272,20.8265,21.89123,9.5237226,65.517899,1.4552161,.16973685,3.6304116,1.4943475,8.9770288,3.9056263,649300,169000,3.78,20.67399,22.065868,10.278587,75.139206,1.4552161,.16973685,4.0229268,2.2126808,8.8988476,4.2885237,镇康县,530924,临沧市,530900,云南省,530000,Western
2346,34000,18900,.20909999,19.600409,20.445232,7.7825503,57.036697,2.3511531,.48494107,5.3626547,9.8529768,8.9685965,26.314934,182719,60038,1.0306,20.681223,22.031559,9.5221004,74.084686,2.3726623,.49548474,5.1214151,7.741025,9.021471,20.524857,685800,201900,4.1900001,20.517622,22.086338,10.206937,79.168755,2.681432,.67472571,4.9844427,6.7501278,9.0547571,26.82819,双江拉祜族佤族布朗族傣族自治县,530925,临沧市,530900,云南省,530000,Western
2347,92800,43300,.37099999,19.989101,20.667393,7.9243398,49.251663,3.1582458,.63570374,6.3057795,14.798281,8.8643808,10.636305,443141,178530,1.4841,21.068295,22.135426,9.5085554,65.600601,3.1678953,.64186764,6.0842676,11.857956,9.1306486,18.907663,1354100,535500,4.77,20.905556,22.196957,10.264009,72.511459,3.499814,.89453197,6.1348314,12.472956,9.0491209,21.952774,耿马傣族佤族自治县,530926,临沧市,530900,云南省,530000,Western
2348,39400,18700,.2493,19.846201,20.521088,7.7694082,49.07859,.60448164,.073505782,4.9215379,5.5105529,8.8081961,7.6894441,174072,47730,.95910001,20.902277,21.98719,9.4149189,66.206894,.92295998,.10107294,4.6232686,4.0893903,9.067359,10.673371,587200,175200,3.6800001,20.746502,22.126884,10.231032,74.851768,1.4154528,.16539478,5.0169888,6.0624619,8.9307232,16.018005,沧源佤族自治县,530927,临沧市,530900,云南省,530000,Western
