id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,regionid
1236,12.123024,12.219402,12.286088,12.487372,12.639674,12.811211,12.982118,13.157812,13.354084,13.479549,13.641139,13.859305,13.960033,14.031017,14.100853,14.156319,14.207877,14.265664,14.345623,14.394708,14.429792,370613
1237,12.065326,12.153396,12.258335,12.39754,12.564748,12.719636,12.893083,13.061596,13.268783,13.38113,13.576934,13.793944,13.910815,14.023784,14.088213,14.13904,14.197426,14.270308,14.34928,14.396887,14.42658,370614
1238,12.185465,12.26314,12.324994,12.503763,12.655485,12.831916,13.00766,13.170654,13.345444,13.469706,13.645316,13.858932,13.949533,14.03289,14.103642,14.154258,14.197603,14.26539,14.348571,14.404725,14.435366,370681
1239,12.126857,12.218286,12.308723,12.425238,12.587803,12.731706,12.900259,13.083044,13.259382,13.363899,13.545141,13.767582,13.878714,13.958487,14.029776,14.084934,14.138889,14.211247,14.289434,14.3414,14.378128,370682
1240,12.119434,12.201525,12.269032,12.416703,12.603865,12.742646,12.918161,13.089737,13.27312,13.422644,13.594582,13.799531,13.904781,13.993647,14.06415,14.104396,14.153508,14.222946,14.294791,14.350739,14.382822,370683
1241,12.074627,12.155954,12.235563,12.401455,12.585853,12.743469,12.900615,13.087168,13.283789,13.403973,13.575679,13.777214,13.87372,13.968694,14.034959,14.083794,14.137897,14.215428,14.296062,14.346428,14.382983,370685
1242,12.011827,12.12101,12.207355,12.337614,12.531912,12.712358,12.871707,13.048594,13.202597,13.348898,13.531098,13.731438,13.822382,13.905699,13.95958,13.999526,14.050122,14.122295,14.20071,14.253423,14.295213,370686
1243,11.95559,12.033954,12.111413,12.348725,12.531409,12.703321,12.909319,13.092135,13.247018,13.40659,13.543287,13.746449,13.828212,13.904797,13.974774,14.023249,14.078928,14.152599,14.262491,14.339525,14.355749,370687
1244,12.11524,12.196007,12.285625,12.421824,12.591129,12.776747,12.97947,13.146419,13.315483,13.430994,13.631061,13.807564,13.932911,14.015415,14.075822,14.13137,14.192605,14.260111,14.344677,14.404226,14.44139,370702
1245,12.05321,12.123014,12.219727,12.390737,12.566151,12.758245,12.960042,13.142741,13.314646,13.406693,13.587183,13.806277,13.930092,14.015932,14.09114,14.150826,14.212196,14.291413,14.377094,14.42015,14.461577,370703
1246,12.003764,12.086896,12.192071,12.349274,12.547548,12.70854,12.878079,13.044582,13.219316,13.384974,13.557323,13.760531,13.854142,13.955764,14.022356,14.079977,14.143896,14.22197,14.30885,14.364973,14.406655,370704
1247,12.140311,12.246958,12.325816,12.475947,12.627573,12.827065,13.013065,13.188494,13.361907,13.477175,13.648669,13.862122,13.985991,14.050071,14.114101,14.168257,14.226201,14.285803,14.366764,14.425597,14.466369,370705
1248,12.010206,12.111317,12.175134,12.344371,12.512862,12.706096,12.903179,13.07503,13.272599,13.386603,13.583706,13.799031,13.91081,13.976409,14.033218,14.079901,14.128304,14.201941,14.308861,14.363573,14.400518,370724
1249,11.976713,12.089413,12.215738,12.339062,12.532609,12.678775,12.864281,13.043952,13.223465,13.371609,13.590073,13.788664,13.90884,13.995933,14.044294,14.105719,14.156081,14.228225,14.307677,14.359156,14.399929,370725
1250,12.10905,12.199824,12.291617,12.424422,12.56605,12.757108,12.931067,13.116699,13.286738,13.429727,13.630165,13.816832,13.941297,14.02512,14.079291,14.133444,14.185989,14.267925,14.345684,14.40696,14.441968,370781
1251,12.09908,12.143937,12.293719,12.43759,12.615155,12.776464,12.955712,13.136699,13.311669,13.460701,13.620115,13.808243,13.912326,14.00948,14.068741,14.12403,14.170109,14.24789,14.339158,14.389337,14.423391,370782
1252,12.068348,12.171873,12.260031,12.417909,12.601658,12.770276,12.957269,13.121185,13.282615,13.449318,13.63302,13.81833,13.929785,14.033955,14.100555,14.154081,14.206698,14.282988,14.367548,14.418197,14.453161,370783
1253,12.056964,12.156805,12.257435,12.373602,12.571896,12.714347,12.86687,13.042256,13.235711,13.37725,13.556566,13.749974,13.869282,13.951104,14.010391,14.070349,14.126475,14.20178,14.27878,14.327284,14.367585,370784
1254,12.100903,12.195867,12.285558,12.415367,12.605384,12.765156,12.952639,13.132423,13.297743,13.441864,13.61662,13.817909,13.909552,13.985884,14.052695,14.106321,14.160108,14.232319,14.316036,14.373218,14.40635,370785
1255,12.085351,12.14123,12.220078,12.365747,12.537162,12.710213,12.890551,13.084221,13.276281,13.396126,13.571835,13.765937,13.865404,13.950109,14.031533,14.094702,14.169607,14.239981,14.328316,14.380378,14.417463,370786
1256,12.170859,12.221791,12.342554,12.471215,12.640428,12.816988,12.991587,13.172137,13.351824,13.492456,13.661917,13.859771,13.992975,14.069027,14.13773,14.193825,14.238553,14.31524,14.396663,14.455956,14.490691,370811
1257,12.147199,12.172013,12.276956,12.40927,12.602076,12.792386,12.949748,13.132843,13.314482,13.451632,13.611808,13.823985,13.943707,14.030946,14.103123,14.155006,14.199413,14.263561,14.328511,14.383039,14.419189,370812
1258,12.034258,12.031123,12.174326,12.302547,12.520432,12.66597,12.844097,13.049996,13.221947,13.357534,13.53735,13.730367,13.855402,13.966707,14.035799,14.085649,14.115785,14.18893,14.271803,14.324611,14.353733,370826
1259,11.963723,12.00819,12.105275,12.257908,12.482738,12.607469,12.792327,12.958561,13.125768,13.285016,13.449502,13.655142,13.749761,13.881132,13.938067,13.998748,14.03838,14.119471,14.197852,14.258639,14.301477,370827
1260,11.950047,11.967144,12.096642,12.258496,12.433751,12.606944,12.775573,12.9822,13.177966,13.317723,13.526587,13.709817,13.828979,13.929358,13.989713,14.033253,14.090162,14.160548,14.245747,14.306555,14.342179,370828
1261,11.980524,12.047441,12.143265,12.230246,12.489356,12.632129,12.814631,12.998543,13.194433,13.326129,13.527287,13.727948,13.852862,13.936354,14.010058,14.070898,14.119615,14.205013,14.284482,14.344543,14.383797,370829
1262,11.952279,12.022437,12.130361,12.235812,12.426337,12.589789,12.760332,12.985393,13.147802,13.315246,13.51086,13.688451,13.837021,13.933016,13.989354,14.039066,14.082856,14.16498,14.235656,14.305055,14.333711,370830
1263,11.958055,12.003816,12.082975,12.212941,12.410861,12.564849,12.793466,12.97986,13.195912,13.326941,13.499882,13.682491,13.804243,13.89105,13.962315,14.004588,14.046355,14.131958,14.211317,14.268396,14.310904,370831
1264,12.038604,12.071313,12.167929,12.30529,12.491566,12.650887,12.788911,13.031475,13.220269,13.357724,13.522822,13.726616,13.813841,13.891233,13.967494,14.024384,14.071067,14.172293,14.249211,14.311843,14.364164,370832
1265,12.056277,12.107944,12.223094,12.36947,12.57072,12.716163,12.842442,13.046424,13.233316,13.401999,13.582562,13.772291,13.885733,13.942963,14.018388,14.065951,14.109221,14.196161,14.274097,14.338749,14.375014,370881
1266,12.165645,12.22294,12.322765,12.458657,12.629205,12.771361,12.940095,13.121486,13.298408,13.442445,13.622608,13.82334,13.927849,14.009171,14.077396,14.126663,14.173491,14.246824,14.327046,14.386211,14.419905,370883
1267,12.113713,12.224322,12.267609,12.430066,12.578036,12.770242,12.943924,13.11922,13.301266,13.413399,13.580207,13.811841,13.940775,13.999102,14.07041,14.127415,14.190394,14.264899,14.339778,14.409936,14.447103,370902
1268,12.081336,12.144462,12.232072,12.402134,12.586902,12.763583,12.940088,13.098797,13.259161,13.380182,13.575099,13.758297,13.897827,13.994301,14.065675,14.130789,14.187165,14.278605,14.374365,14.444701,14.503432,370911
1269,11.97176,12.046953,12.19109,12.313782,12.502758,12.6475,12.813209,13.048101,13.210529,13.33143,13.512008,13.685403,13.820893,13.902439,13.970074,14.025519,14.076282,14.161535,14.240843,14.312074,14.344492,370921
1270,12.0446,12.073277,12.17519,12.261431,12.468774,12.64865,12.829026,13.030374,13.209062,13.336977,13.516599,13.732528,13.854505,13.926298,13.99565,14.034823,14.077307,14.138411,14.215081,14.26055,14.301778,370923
1271,12.091437,12.143377,12.227304,12.350764,12.565763,12.742572,12.926351,13.092687,13.260648,13.38231,13.573644,13.760306,13.889697,13.956408,14.026484,14.079174,14.125092,14.210099,14.292433,14.353107,14.390795,370982
1272,12.088231,12.147174,12.274276,12.390898,12.573723,12.719096,12.911661,13.082824,13.253731,13.363916,13.55092,13.737441,13.88886,13.935855,14.000912,14.049676,14.097025,14.172991,14.253668,14.323028,14.378198,370983
1273,12.218582,12.29874,12.342842,12.512374,12.673257,12.860963,13.028933,13.214575,13.391744,13.50437,13.681731,13.889293,14.050401,14.090382,14.157556,14.215033,14.27337,14.334641,14.416203,14.474729,14.509953,371002
1274,12.085901,12.201849,12.263539,12.428779,12.592914,12.785151,12.939163,13.116513,13.297909,13.428612,13.594934,13.803473,13.916463,13.940174,14.007933,14.062937,14.093166,14.164622,14.257482,14.319988,14.359943,371003
1275,12.152385,12.247092,12.301338,12.435102,12.589472,12.771333,12.955339,13.138698,13.316378,13.432544,13.635355,13.821235,13.924542,13.963328,14.032463,14.095336,14.144479,14.249648,14.332063,14.411994,14.436874,371082
1276,12.090331,12.193468,12.2637,12.406354,12.580247,12.753942,12.939737,13.120469,13.29834,13.411006,13.586456,13.762829,13.846768,13.893216,13.957891,14.011195,14.062624,14.128723,14.213062,14.286771,14.329251,371083
1277,12.186234,12.232949,12.353591,12.505827,12.650303,12.834773,13.038262,13.214827,13.398319,13.521581,13.668266,13.87176,13.979773,14.039322,14.104497,14.164429,14.215077,14.273743,14.357697,14.413244,14.452349,371102
1278,11.97469,12.072697,12.178199,12.36157,12.560657,12.728214,12.910766,13.098913,13.261831,13.415183,13.580594,13.78184,13.917639,14.00935,14.084943,14.138418,14.180243,14.238023,14.318371,14.36579,14.397062,371103
1279,12.003325,12.076028,12.17827,12.338784,12.529483,12.705111,12.883108,13.058498,13.238399,13.344416,13.516228,13.702217,13.824934,13.908456,13.972775,14.033427,14.075041,14.147031,14.234755,14.295165,14.326954,371121
1280,12.030222,12.10911,12.230518,12.338538,12.515244,12.664823,12.863665,13.048706,13.214889,13.370383,13.548942,13.756592,13.864462,13.95415,14.020286,14.084803,14.133442,14.206939,14.297352,14.349011,14.383921,371122
1281,12.178136,12.224749,12.342812,12.483692,12.638206,12.831477,13.023688,13.206868,13.383508,13.502917,13.681236,13.884539,13.99136,14.08176,14.161128,14.21467,14.265593,14.338604,14.413879,14.462589,14.50481,371302
1282,12.095289,12.165761,12.276093,12.434464,12.63258,12.788048,12.964984,13.151361,13.32372,13.480812,13.648181,13.847816,13.944392,14.037049,14.108856,14.15817,14.20731,14.273702,14.352132,14.403207,14.441346,371311
1283,11.998733,12.075366,12.163819,12.320374,12.534551,12.771492,12.949549,13.124986,13.317969,13.465702,13.632955,13.860298,13.936386,14.011971,14.093254,14.151212,14.197062,14.27389,14.355622,14.406699,14.450797,371312
1284,11.993195,12.035213,12.150129,12.284109,12.45452,12.643438,12.835727,13.013002,13.183734,13.336154,13.505809,13.708034,13.817348,13.935962,13.998857,14.081241,14.128832,14.209505,14.295311,14.348788,14.395225,371321
1285,11.997358,12.051631,12.154257,12.312424,12.485324,12.661602,12.853865,13.035785,13.197437,13.341675,13.524873,13.70929,13.83907,13.931499,14.00996,14.077598,14.132153,14.2107,14.291729,14.352499,14.384657,371322
1286,12.125815,12.120322,12.211553,12.368226,12.54493,12.697891,12.856528,13.025433,13.19652,13.35661,13.568063,13.758307,13.841278,13.933416,13.997104,14.053502,14.105642,14.186732,14.266408,14.324448,14.362757,371323
1287,11.989008,11.992389,12.130353,12.26775,12.462766,12.612161,12.818437,13.008153,13.17675,13.294934,13.49863,13.697123,13.821433,13.931376,14.01548,14.069315,14.110472,14.202271,14.285694,14.346393,14.388473,371324
1288,11.97823,12.042345,12.13452,12.284993,12.451361,12.620467,12.82903,13.04996,13.189014,13.323804,13.521254,13.704537,13.822098,13.92791,13.998524,14.054734,14.1018,14.19442,14.284239,14.33608,14.376479,371325
1289,12.044286,12.085286,12.18872,12.324415,12.469345,12.639338,12.835726,13.065929,13.239546,13.340002,13.521317,13.723276,13.837529,13.944685,14.01304,14.081733,14.130217,14.21519,14.298801,14.349444,14.384846,371326
1290,11.980338,12.045308,12.142805,12.272932,12.470434,12.669378,12.855228,13.003124,13.175952,13.315414,13.518808,13.710928,13.832828,13.982204,14.055499,14.109413,14.163173,14.253509,14.337193,14.399261,14.434405,371327
1291,11.973259,12.040234,12.162437,12.192159,12.465008,12.59733,12.806908,13.022902,13.189219,13.326704,13.456306,13.682955,13.781905,13.884149,13.943739,14.004426,14.053426,14.136533,14.213292,14.261333,14.29786,371328
1292,11.946443,12.0344,12.166659,12.29983,12.514997,12.641168,12.867749,13.056325,13.204576,13.318321,13.493974,13.741413,13.801827,13.91014,13.985019,14.046403,14.083975,14.174085,14.255457,14.315074,14.352834,371329
1293,12.171302,12.263048,12.335284,12.464994,12.630459,12.816989,12.980954,13.148281,13.336466,13.461007,13.634944,13.838807,13.966104,14.038645,14.10169,14.164189,14.215602,14.284419,14.36687,14.432932,14.466504,371402
1294,12.013369,12.108619,12.207231,12.294991,12.480691,12.594337,12.843028,12.979868,13.113004,13.323283,13.447206,13.625499,13.771822,13.902206,13.977062,14.020463,14.079413,14.158345,14.249883,14.328359,14.355133,371403
1295,12.015711,12.065598,12.1735,12.318147,12.472324,12.624773,12.79545,12.974408,13.141358,13.251182,13.428065,13.612043,13.777117,13.819146,13.896339,13.947809,14.006922,14.10123,14.182161,14.259165,14.317237,371422
1296,11.994983,12.068257,12.164936,12.303411,12.470545,12.598406,12.77018,12.962883,13.17899,13.283796,13.445588,13.686123,13.734164,13.841883,13.91576,13.970547,14.028503,14.112726,14.189178,14.253793,14.286371,371423
1297,12.084744,12.144225,12.248311,12.326518,12.528569,12.708845,12.853704,13.018873,13.178587,13.329845,13.520683,13.710032,13.866791,13.925719,14.005571,14.042479,14.092144,14.166301,14.25313,14.313517,14.347528,371424
1298,11.938725,12.036403,12.19181,12.329429,12.49656,12.657467,12.828279,13.012768,13.172225,13.348907,13.52323,13.700251,13.870815,13.95684,14.031273,14.078242,14.128113,14.221208,14.32851,14.396039,14.428235,371425
1299,11.999722,12.079583,12.181984,12.294517,12.493471,12.667868,12.819902,13.006887,13.209487,13.322804,13.464795,13.679454,13.785349,13.871795,13.94665,13.98959,14.048117,14.123376,14.206203,14.273305,14.306572,371426
1300,11.990278,12.095024,12.192453,12.316193,12.479833,12.656923,12.823132,13.022895,13.208422,13.332552,13.483971,13.700293,13.833417,13.866596,13.940303,13.987761,14.024471,14.111134,14.195881,14.261519,14.300084,371427
1301,11.99496,12.043371,12.188153,12.317423,12.501114,12.645081,12.786464,12.998604,13.152583,13.354321,13.487485,13.699577,13.728636,13.802721,13.879987,13.918267,13.963336,14.07478,14.195149,14.26195,14.298709,371428
1302,12.040075,12.101171,12.180228,12.309734,12.496063,12.609075,12.780384,12.994093,13.146303,13.329803,13.477997,13.702647,13.804282,13.866364,13.939155,13.989437,14.054627,14.15723,14.245491,14.303679,14.339767,371481
1303,12.04592,12.129261,12.231136,12.363639,12.527482,12.687747,12.856956,13.045812,13.223515,13.341654,13.514235,13.746569,13.852038,13.894774,13.966051,14.006759,14.057878,14.130508,14.212725,14.2749,14.313001,371482
1304,12.14055,12.220394,12.320002,12.459676,12.614076,12.796721,12.965198,13.135154,13.302938,13.448308,13.592072,13.7966,13.941889,14.036489,14.116034,14.187194,14.238535,14.307945,14.387856,14.444899,14.478173,371502
1305,12.024342,12.091562,12.212517,12.338985,12.506473,12.711117,12.895623,13.087195,13.255661,13.380095,13.52729,13.72102,13.846372,13.930004,14.019496,14.069016,14.123409,14.202248,14.290062,14.349025,14.38402,371503
1306,12.003881,12.054898,12.13664,12.259174,12.458082,12.619107,12.779863,12.986645,13.151567,13.307825,13.46742,13.665832,13.816685,13.907145,13.989961,14.039495,14.093656,14.174477,14.268382,14.324505,14.361147,371521
1307,12.012832,12.073347,12.176789,12.292594,12.48258,12.605425,12.765509,12.925646,13.131968,13.305888,13.45771,13.659997,13.788177,13.907729,13.980062,14.029572,14.081656,14.167424,14.249524,14.309847,14.355371,371522
1308,11.988899,12.048073,12.172745,12.271009,12.470708,12.625672,12.790427,12.970304,13.143179,13.326739,13.480598,13.681623,13.804805,13.913345,13.981715,14.030608,14.080208,14.151862,14.223287,14.282687,14.320004,371524
1309,11.957285,12.024706,12.192645,12.250078,12.456225,12.613287,12.763564,12.946693,13.166299,13.324574,13.463923,13.663841,13.807304,13.917565,13.991728,14.050828,14.111915,14.183584,14.262662,14.323497,14.351566,371525
1310,12.0478,12.120095,12.22228,12.368905,12.537729,12.704817,12.898462,13.072082,13.216849,13.3399,13.504583,13.711814,13.809227,13.917902,14.002181,14.05344,14.107604,14.179155,14.250689,14.313514,14.353044,371526
1311,12.065957,12.157601,12.244987,12.371098,12.524962,12.726208,12.884088,13.058081,13.216444,13.36521,13.53761,13.723115,13.852414,13.932969,14.004665,14.062586,14.12064,14.190845,14.268985,14.335959,14.371884,371581
1312,12.12664,12.206408,12.317481,12.441723,12.617283,12.808288,12.989676,13.163308,13.335325,13.498771,13.65942,13.850911,13.996439,14.069986,14.135992,14.195176,14.248038,14.318704,14.394601,14.447076,14.483741,371602
1313,12.043195,12.100039,12.209391,12.315462,12.514994,12.654661,12.790478,12.952024,13.180328,13.319007,13.499398,13.722661,13.833924,13.920179,13.988371,14.037506,14.117948,14.188718,14.25627,14.30042,14.337865,371603
1314,11.935289,12.05026,12.167672,12.261446,12.454651,12.593759,12.733329,12.932494,13.168791,13.301371,13.471299,13.723693,13.826594,13.902294,13.987703,14.049904,14.101757,14.179626,14.249088,14.304755,14.344773,371621
1315,11.934967,12.076362,12.152668,12.250331,12.407672,12.554157,12.733199,12.942147,13.164675,13.31118,13.493134,13.688426,13.80186,13.896767,13.972327,14.025052,14.081403,14.163148,14.245296,14.30222,14.34463,371622
1316,12.001477,12.124444,12.241403,12.315543,12.490438,12.661206,12.809361,13.00524,13.197445,13.335918,13.516443,13.740147,13.856518,13.962058,14.036785,14.091773,14.158918,14.231455,14.313814,14.358706,14.397579,371623
1317,12.064322,12.141922,12.240382,12.371885,12.561177,12.715718,12.871279,13.0413,13.220515,13.383985,13.556792,13.768394,13.891239,13.989363,14.063694,14.116277,14.171294,14.243776,14.322155,14.388458,14.426795,371625
1318,12.06057,12.146726,12.279306,12.419043,12.613252,12.813699,12.9903,13.163383,13.343187,13.429241,13.638021,13.841874,13.977131,14.04934,14.114781,14.165401,14.214332,14.278444,14.348112,14.401031,14.434713,371681
1319,12.131301,12.184347,12.290489,12.437883,12.619379,12.784883,12.955201,13.149451,13.312503,13.434232,13.625994,13.839047,13.982155,14.054712,14.117062,14.177063,14.235039,14.307507,14.383839,14.452166,14.491533,371702
1320,11.984314,11.990806,12.149895,12.242429,12.40929,12.56826,12.750406,12.924004,13.092603,13.298411,13.517638,13.705547,13.834794,13.917656,13.979952,14.050593,14.091193,14.193048,14.276129,14.342539,14.382266,371703
1321,12.049742,12.101586,12.19225,12.310292,12.477124,12.634766,12.825979,13.027299,13.237397,13.315426,13.539005,13.736234,13.858293,13.942663,14.008985,14.066617,14.122349,14.206864,14.29563,14.363806,14.405648,371721
1322,12.011218,12.046666,12.160514,12.315721,12.475101,12.647822,12.879657,13.055049,13.239228,13.368234,13.580892,13.769816,13.830143,13.900948,13.98153,14.046078,14.11187,14.192596,14.287783,14.357986,14.409034,371722
1323,12.019279,12.067441,12.124324,12.237022,12.395455,12.546686,12.71999,12.890462,13.124831,13.253101,13.475461,13.667562,13.762186,13.850153,13.912965,13.982393,14.039341,14.124485,14.202754,14.274309,14.309603,371723
1324,11.986753,12.071131,12.183448,12.304311,12.521812,12.669798,12.83097,13.025495,13.201379,13.349198,13.530743,13.740681,13.857599,13.928782,14.00738,14.048705,14.091457,14.181223,14.263898,14.325664,14.367364,371724
1325,11.99198,12.041552,12.126728,12.251968,12.457307,12.639066,12.749156,12.966887,13.169687,13.330921,13.498974,13.700137,13.830193,13.934135,13.999102,14.044256,14.105884,14.200112,14.282688,14.341138,14.377025,371725
1326,11.954053,12.008307,12.098254,12.250742,12.398562,12.551676,12.766026,12.96083,13.110867,13.27539,13.446122,13.656923,13.768378,13.847171,13.893702,13.96315,14.02504,14.112272,14.215605,14.289717,14.325664,371726
1327,11.999766,12.094048,12.158823,12.277357,12.447073,12.666471,12.827083,13.008054,13.181024,13.325652,13.491172,13.708444,13.871137,13.981215,14.058228,14.101141,14.144498,14.213869,14.290944,14.352349,14.400341,371728
1328,12.195413,12.266789,12.351375,12.484483,12.630445,12.820954,13.01884,13.175642,13.395879,13.463771,13.659082,13.870577,13.992753,14.060472,14.129578,14.192503,14.240205,14.299724,14.371721,14.427594,14.465049,410102
1329,12.167923,12.237017,12.328916,12.453828,12.579741,12.781061,12.971462,13.135681,13.335232,13.436942,13.617014,13.839558,13.958637,14.035513,14.100066,14.16497,14.213772,14.27348,14.344172,14.397579,14.425076,410103
1330,12.161725,12.248616,12.3428,12.466882,12.614675,12.804949,13.007544,13.177467,13.377534,13.486474,13.655382,13.873241,13.979731,14.068074,14.136251,14.195993,14.250867,14.31119,14.384123,14.443995,14.473383,410104
1331,12.262982,12.336382,12.393001,12.532352,12.671143,12.882673,13.071713,13.247695,13.442878,13.538702,13.698641,13.917862,14.044671,14.10884,14.172654,14.236552,14.290642,14.34501,14.416188,14.477103,14.504909,410105
1332,12.075438,12.108676,12.205935,12.291155,12.503125,12.691666,12.868084,13.046332,13.280677,13.325054,13.527492,13.710673,13.837189,13.91301,13.987845,14.049579,14.095005,14.157557,14.226357,14.274426,14.305372,410106
1333,12.084327,12.166108,12.267019,12.418694,12.560252,12.760374,12.935669,13.097964,13.316565,13.392504,13.591778,13.811051,13.93558,14.005043,14.071447,14.137414,14.200243,14.261643,14.32912,14.381387,14.412327,410108
1334,11.955315,12.060099,12.178075,12.283494,12.488657,12.673986,12.866317,13.05103,13.268196,13.353575,13.578612,13.836967,13.957498,14.061898,14.139941,14.198488,14.263273,14.329446,14.403834,14.477,14.508206,410122
1335,12.053249,12.091628,12.207152,12.355977,12.521417,12.734941,12.917372,13.076887,13.300258,13.378842,13.559313,13.749259,13.891424,13.97659,14.038607,14.094149,14.143105,14.221414,14.294137,14.352682,14.398282,410181
1336,12.075729,12.136308,12.218991,12.343835,12.492407,12.708917,12.921042,13.049364,13.265821,13.35019,13.566685,13.774951,13.897396,14.002455,14.076394,14.131666,14.176039,14.250563,14.329803,14.385213,14.413383,410182
1337,12.028516,12.102015,12.203148,12.340597,12.52644,12.683612,12.863282,13.007473,13.244904,13.308283,13.529056,13.743529,13.883881,13.982508,14.04193,14.111997,14.15726,14.242188,14.334309,14.398888,14.428624,410183
1338,12.061585,12.149509,12.251778,12.392025,12.550776,12.733947,12.918959,13.078806,13.293995,13.409399,13.606281,13.833742,13.960176,14.067513,14.13856,14.197868,14.269414,14.331878,14.408518,14.468685,14.492425,410184
1339,12.041924,12.060852,12.209758,12.313931,12.525118,12.707532,12.844122,13.013522,13.223683,13.303224,13.534088,13.734203,13.858616,13.955257,14.011561,14.058747,14.098005,14.19109,14.272082,14.326668,14.350549,410185
1340,12.118279,12.192852,12.275116,12.400311,12.53936,12.739168,12.924923,13.094132,13.289208,13.358867,13.574746,13.808499,13.935029,14.02629,14.105044,14.153038,14.205442,14.274813,14.354658,14.420955,14.460797,410202
1341,12.077038,12.16557,12.255078,12.353544,12.525834,12.677462,12.863346,13.024876,13.215579,13.33537,13.504447,13.726273,13.794199,13.907425,13.991823,14.046355,14.098641,14.155641,14.233092,14.297005,14.321239,410203
1342,12.06832,12.13938,12.217418,12.332509,12.492898,12.686093,12.864793,13.03288,13.211328,13.327569,13.505928,13.702017,13.810766,13.91201,13.9795,14.034259,14.093443,14.157676,14.234842,14.299424,14.329704,410204
1343,11.996456,12.101395,12.225549,12.30555,12.492295,12.651752,12.82771,12.975768,13.156314,13.310721,13.482926,13.71166,13.768007,13.876802,13.954689,14.007611,14.061167,14.125696,14.202962,14.273878,14.306326,410205
1344,11.963447,12.013788,12.11594,12.23354,12.404906,12.603846,12.76997,12.932353,13.141656,13.227734,13.433335,13.64692,13.768827,13.892826,13.960293,14.013206,14.054978,14.144776,14.229325,14.310002,14.335158,410212
1345,11.89818,11.966761,12.065626,12.222069,12.4037,12.550735,12.701002,12.934421,13.127287,13.230091,13.438067,13.628341,13.75286,13.840398,13.937778,13.985846,14.035902,14.130523,14.212718,14.264121,14.297651,410221
1346,11.939505,12.020555,12.086784,12.236905,12.393548,12.555515,12.747749,12.94055,13.10681,13.199883,13.360718,13.626352,13.752819,13.833478,13.90152,13.952449,14.025002,14.100108,14.191133,14.256033,14.275459,410222
1347,11.923281,11.992356,12.113716,12.233341,12.422022,12.565134,12.725102,12.883106,13.095754,13.203014,13.391008,13.644726,13.751475,13.852835,13.94206,13.9991,14.078772,14.172644,14.252775,14.322628,14.352473,410223
1348,11.991236,12.070449,12.15243,12.272707,12.481142,12.62452,12.793477,12.963707,13.175173,13.331037,13.470348,13.67142,13.796805,13.888728,13.982501,14.046081,14.139782,14.228391,14.312113,14.357687,14.38553,410225
1349,12.081867,12.153058,12.212658,12.335927,12.465637,12.683536,12.87661,13.024184,13.259985,13.320277,13.491199,13.73557,13.891561,13.939522,14.00235,14.063607,14.108067,14.158227,14.239592,14.305823,14.35102,410302
1350,12.11412,12.163048,12.261656,12.395617,12.522353,12.722135,12.922254,13.068872,13.280437,13.373464,13.555596,13.751523,13.916784,13.959669,14.024675,14.079955,14.127916,14.178874,14.254191,14.317245,14.361006,410303
1351,12.005235,12.078793,12.135219,12.302941,12.443146,12.648003,12.849234,12.97045,13.203524,13.27247,13.442444,13.695773,13.832587,13.890973,13.949589,14.016777,14.067564,14.123045,14.207006,14.267083,14.311626,410304
1352,12.164432,12.187395,12.307113,12.432313,12.571898,12.766227,12.939194,13.097277,13.329507,13.380146,13.585438,13.790572,13.947379,13.997815,14.05679,14.114347,14.163241,14.221759,14.304642,14.363561,14.399864,410305
1353,12.077445,12.098081,12.217729,12.340442,12.510821,12.679963,12.842052,12.994831,13.225467,13.357418,13.551096,13.734469,13.871789,13.967843,14.032369,14.09079,14.133268,14.201367,14.280725,14.35218,14.398188,410306
1354,12.076148,12.128029,12.25074,12.374372,12.579278,12.760759,12.986669,13.120951,13.335176,13.44212,13.614227,13.857809,13.972983,14.046598,14.109492,14.173569,14.22938,14.292603,14.382463,14.451424,14.486651,410311
1355,11.982105,12.016199,12.172861,12.277569,12.474504,12.697714,12.853061,12.990197,13.163491,13.283618,13.513798,13.69875,13.820242,13.921226,13.988755,14.055197,14.113047,14.2048,14.293366,14.35529,14.393648,410312
1356,11.989851,12.068587,12.20849,12.28811,12.494372,12.69085,12.832483,12.991078,13.194727,13.310064,13.512701,13.668672,13.829067,13.942919,14.002568,14.054605,14.095704,14.167767,14.247034,14.305466,14.334402,410323
1357,11.921098,11.963769,12.092596,12.185435,12.381761,12.588014,12.790512,12.947636,13.179856,13.27882,13.450942,13.642974,13.800706,13.892056,13.959826,13.997202,14.044084,14.124205,14.207026,14.254617,14.285408,410324
1358,11.883504,11.909133,12.076507,12.167473,12.384929,12.592188,12.721078,12.904658,13.150043,13.274884,13.452553,13.654338,13.790001,13.874865,13.902096,13.948833,14.002232,14.09679,14.183648,14.224985,14.255621,410325
1359,11.859523,11.883248,12.046597,12.179701,12.342036,12.553162,12.677168,12.841614,13.078029,13.205777,13.44556,13.644946,13.781637,13.872714,13.937769,13.998948,14.041509,14.111681,14.207914,14.258545,14.289099,410326
